subject_id,lifelog_date,Q1,Q3,pred_Q1,pred_Q3
id08,2024-08-31,0,1,0.496416562374689,0.5790883496117801
id08,2024-09-01,0,1,0.4930643820103777,0.5462258261653401
id08,2024-09-03,0,0,0.5057535793579847,0.5469994540879185
id08,2024-09-05,0,0,0.5034091334252597,0.5428636664049123
id08,2024-09-11,0,0,0.5264670655887297,0.5873369120655187
id08,2024-09-15,1,0,0.4860707248481955,0.4356626249883253
id08,2024-09-16,1,0,0.49504022043249396,0.48169287667110816
id09,2024-08-27,1,1,0.47481401899357734,0.48103330140285605
id09,2024-08-28,1,1,0.43113637510557123,0.5732512925640538
id09,2024-08-29,0,0,0.49543286852955215,0.6441366617772287
id09,2024-08-30,1,1,0.48297360141262025,0.5654441943666542
id09,2024-08-31,1,1,0.490444836454354,0.5774086270375387
id09,2024-09-01,1,1,0.4924966911017697,0.6381149319018374
id09,2024-09-02,1,1,0.549936921749173,0.7592998859503735
id09,2024-09-03,1,1,0.5021336691009898,0.5825696321365407
id10,2024-09-01,0,0,0.4984324753042936,0.5807294709429128
id10,2024-09-02,0,0,0.524777845609828,0.6363941213335372
id10,2024-09-05,1,0,0.5085625727946471,0.5513983344517106
id10,2024-09-07,1,0,0.4939344797764059,0.6168867758954505
id10,2024-09-08,1,1,0.5119772836730769,0.6303999200293934
id10,2024-09-11,0,0,0.5350023808203165,0.6075698965439628
id10,2024-09-14,1,0,0.4988111954799748,0.6543738684975547
id01,2024-08-20,0,1,0.49953534884365336,0.49387153175981224
id01,2024-08-21,0,0,0.4937253987409005,0.5681897518915656
id01,2024-08-23,1,0,0.503222552966854,0.543514334633062
id01,2024-08-24,1,1,0.4868704564596379,0.5097242305633898
id01,2024-08-25,1,1,0.5008390528140586,0.5529045088437016
id01,2024-08-26,1,1,0.48991663132835794,0.5470535403215622
id01,2024-08-27,1,0,0.5046338493358699,0.5167037473295508
id01,2024-08-28,0,0,0.4961335091228033,0.4892969524791255
id01,2024-08-29,1,1,0.5006378590433068,0.4763840669719283
id01,2024-08-31,1,1,0.49813705250832285,0.5933633664650353
id02,2024-09-15,0,1,0.4877081388045496,0.5853907507536147
id02,2024-09-16,1,1,0.4883262728561591,0.5825158257286702
id02,2024-09-18,1,1,0.48045514369569847,0.6285956232599325
id02,2024-09-19,1,1,0.5077749591286674,0.5822198967482648
id02,2024-09-20,1,1,0.4938146185544875,0.6174048133392083
id02,2024-09-21,1,1,0.4876366466442892,0.5728188404728592
id02,2024-09-22,0,1,0.49196793626316804,0.5895619592039888
id02,2024-09-23,0,1,0.49933520264150366,0.6980367654109084
id02,2024-09-24,0,0,0.5065518136982907,0.6132353760888459
id02,2024-09-25,0,0,0.5095544261022383,0.6656685067104033
id02,2024-09-26,1,0,0.5078707118802229,0.6633230562137326
id02,2024-09-27,1,1,0.5107678783788994,0.6161045089954891
id03,2024-09-02,1,1,0.5089559046744668,0.5659852576671511
id03,2024-09-04,1,0,0.4954283249012277,0.5924945196888257
id03,2024-09-05,1,0,0.5236203817121132,0.5909521885784113
id03,2024-09-06,1,0,0.5127812603150443,0.5939905897523047
id03,2024-09-07,1,1,0.5059937635147015,0.5679789606246902
id03,2024-09-09,1,1,0.5128616129891147,0.6331356580512796
id03,2024-09-11,1,1,0.5158882717855733,0.6735225159269832
id03,2024-09-12,0,1,0.5179517344171258,0.6496695307186755
id04,2024-10-03,1,1,0.5015921953229828,0.4847531947759719
id04,2024-10-04,1,1,0.5186910771634954,0.610519789540532
id04,2024-10-05,1,1,0.4966388605277586,0.5806485525001425
id04,2024-10-06,1,1,0.49207094203785406,0.5469920736240377
id04,2024-10-07,0,1,0.4813096720269749,0.42589240041634313
id04,2024-10-08,0,1,0.5049147352129347,0.5483646963450364
id04,2024-10-09,1,1,0.5316892281196766,0.5844635776308769
id04,2024-10-10,1,1,0.49717474151528507,0.5717127923827644
id04,2024-10-11,1,0,0.4940081933249422,0.6343948713830305
id04,2024-10-12,0,1,0.47628325912589253,0.5398318012195824
id04,2024-10-13,1,1,0.4903585770971563,0.6077718579293238
id04,2024-10-20,1,1,0.5010665603282833,0.5853492540540249
id04,2024-10-22,1,0,0.5070064710025326,0.6665368830244233
id04,2024-10-26,1,1,0.5040067122590965,0.5698305149739656
id05,2024-10-27,0,1,0.5104275143567591,0.5866723829278557
id05,2024-10-28,0,1,0.4869079717447947,0.5321310307526621
id05,2024-10-29,0,0,0.4967807089342927,0.5868248525944608
id05,2024-10-30,1,0,0.4216649723052524,0.32340525784068996
id05,2024-11-02,0,0,0.4964863816200446,0.5849531340169668
id05,2024-11-04,1,1,0.5231264061674992,0.5557257117858273
id05,2024-11-05,0,1,0.49405539013499516,0.5114454798973432
id05,2024-11-09,0,1,0.4061456453227267,0.22140782126335296
id05,2024-11-10,0,0,0.40742725632401305,0.4536004847777552
id05,2024-11-11,1,1,0.42521517456113983,0.34894114321452646
id05,2024-11-14,1,1,0.4898148725016733,0.6461333915627497
id06,2024-07-28,0,0,0.4872958187757173,0.6024329739090398
id06,2024-07-29,1,1,0.5078709961559525,0.5899208854840309
id06,2024-07-30,0,1,0.49687552359770765,0.6481388214228335
id06,2024-07-31,0,1,0.4903397938453348,0.6200331293055067
id06,2024-08-01,0,1,0.49791574970516356,0.6125120977953974
id06,2024-08-02,0,1,0.5068100966345371,0.4408752726216261
id06,2024-08-03,0,0,0.49836354720968506,0.52908576159914
id06,2024-08-04,0,1,0.4327266445466107,0.5009773463486948
id06,2024-08-05,0,1,0.5023663404012053,0.624885730790234
id06,2024-08-10,0,1,0.4976174845680349,0.495011678741444
id06,2024-08-15,0,1,0.49754572719711504,0.6389266010171848
id06,2024-08-18,0,1,0.5015499898757035,0.5785033931033764
id07,2024-08-02,1,1,0.49431280892719115,0.5289046480856295
id07,2024-08-03,0,1,0.49052118349259066,0.6171958724923378
id07,2024-08-04,1,1,0.509236204351174,0.6853647719403592
id07,2024-08-05,1,0,0.500931633825751,0.5422311283480284
id07,2024-08-06,1,0,0.5003369335952713,0.44645837895136853
id07,2024-08-07,0,1,0.5050924331828865,0.5119378961882941
id07,2024-08-08,0,0,0.5142861603612969,0.5595733849248951
id07,2024-08-09,0,1,0.49683685918703874,0.5215172104864569
id07,2024-08-10,0,1,0.5250593215873655,0.6751950220293531
id07,2024-08-11,1,1,0.4878878632827923,0.5369568286216757
id07,2024-08-12,1,0,0.42020654518251044,0.5777613084778954
id07,2024-08-13,0,1,0.5155271919863305,0.5756949258499106
id08,2024-08-23,1,0,0.5277883163098851,0.5460461040424067
id08,2024-08-24,1,0,0.5020151080421762,0.567830805931426
id08,2024-08-25,0,1,0.5050994260384524,0.5288083309070438
id08,2024-08-27,1,0,0.4964405607349034,0.5883757197843044
id08,2024-08-28,1,1,0.501402885782277,0.4998989822638364
id08,2024-08-29,1,1,0.502819884413856,0.523324314321486
id08,2024-08-30,1,1,0.48980086674668644,0.5972648567140004
id08,2024-08-31,0,1,0.49645352869208936,0.57661843995413
id08,2024-09-01,0,1,0.49374249547587745,0.5515993358935312
id08,2024-09-03,0,0,0.5054541719361278,0.5554724568975629
id08,2024-09-05,0,0,0.5034174472552774,0.552996787293798
id08,2024-09-11,0,0,0.5237919054677542,0.5882514419408911
id08,2024-09-15,1,0,0.4887947637788624,0.4511465947453602
id08,2024-09-16,1,0,0.49645211599259476,0.48690984651206526
id09,2024-08-24,1,0,0.5023778806550887,0.6187906592693269
id09,2024-08-26,0,1,0.5206371313569113,0.5636305324801688
id09,2024-08-27,1,1,0.4764508382943732,0.4775764119741434
id09,2024-08-28,1,1,0.43541428773675656,0.5620716699941838
id09,2024-08-29,0,0,0.496088168761323,0.634693578091621
id09,2024-08-30,1,1,0.48281437122500037,0.5638958142227232
id09,2024-08-31,1,1,0.4916011593415698,0.5815071156212687
id09,2024-09-01,1,1,0.4927626083938715,0.6440487904571816
id09,2024-09-02,1,1,0.5448232935916805,0.7562171472201878
id09,2024-09-03,1,1,0.500962982855523,0.572633006707535
id10,2024-08-31,1,1,0.4896084251719177,0.6482474187104271
id10,2024-09-01,0,0,0.4983344899015232,0.589009007060823
id10,2024-09-02,0,0,0.520647730949696,0.629381183257108
id10,2024-09-05,1,0,0.5060690407886353,0.5328026986185905
id10,2024-09-07,1,0,0.49503167564158357,0.6211314920758078
id10,2024-09-08,1,1,0.5097901574068149,0.6299696637677683
id10,2024-09-11,0,0,0.5299702551643114,0.6030698253638525
id10,2024-09-14,1,0,0.4975202413732448,0.6651198349681086
id01,2024-08-18,0,0,0.5192579730718596,0.5494751461413436
id01,2024-08-19,0,1,0.5196665220720565,0.5038191932317232
id01,2024-08-20,0,1,0.5110977154728024,0.5243229754448822
id01,2024-08-21,0,0,0.49646628179997515,0.5813367045330253
id01,2024-08-23,1,0,0.5119978505252243,0.55782962906819
id01,2024-08-24,1,1,0.4942080435536944,0.5807858931073574
id01,2024-08-25,1,1,0.48834472538760115,0.5522217816123466
id01,2024-08-26,1,1,0.4998650297725633,0.5129092815002451
id01,2024-08-27,1,0,0.5189207033202695,0.5468940763424064
id01,2024-08-28,0,0,0.5020331597658293,0.5065114753375992
id01,2024-08-29,1,1,0.5140387004140249,0.476973299999583
id01,2024-08-31,1,1,0.5072470218901172,0.5780099739579604
id02,2024-09-12,0,1,0.5115229427825875,0.6066759590124419
id02,2024-09-13,1,1,0.5066805617815429,0.587705728246984
id02,2024-09-15,0,1,0.4901975161398351,0.5711232453675079
id02,2024-09-16,1,1,0.48935246944849015,0.5523525910997925
id02,2024-09-18,1,1,0.48327418321961746,0.6191214808661224
id02,2024-09-19,1,1,0.5125771328267037,0.5597666508456065
id02,2024-09-20,1,1,0.499848964511235,0.605682325974029
id02,2024-09-21,1,1,0.4925358183731443,0.570676958168015
id02,2024-09-22,0,1,0.5013465597339029,0.59921288841094
id02,2024-09-23,0,1,0.5061175972880568,0.6919010228314548
id02,2024-09-24,0,0,0.5086354023994593,0.5896631438925474
id02,2024-09-25,0,0,0.5192904899317136,0.6338029307150224
id02,2024-09-26,1,0,0.5152637206179794,0.6334895410295204
id02,2024-09-27,1,1,0.49849461132609063,0.5751610800101016
id03,2024-08-31,1,1,0.4316318171338466,0.5593104107846711
id03,2024-09-01,1,1,0.5016866421710922,0.6127009139147224
id03,2024-09-02,1,1,0.5124166015691924,0.548969774915001
id03,2024-09-04,1,0,0.5000918438879294,0.5748604373506225
id03,2024-09-05,1,0,0.5109235613677781,0.5416578426059075
id03,2024-09-06,1,0,0.5237938800101358,0.5638586382431541
id03,2024-09-07,1,1,0.5092833644202415,0.5562972738522649
id03,2024-09-09,1,1,0.5135574476335706,0.5881807103665866
id03,2024-09-11,1,1,0.5121627991332703,0.6024879113228656
id03,2024-09-12,0,1,0.5221701122938864,0.611126402268863
id04,2024-09-30,1,1,0.51560911517875,0.5362515046428658
id04,2024-10-01,1,1,0.4896858601541429,0.5579697986808464
id04,2024-10-02,1,1,0.4908756757259319,0.543482089405071
id04,2024-10-03,1,1,0.508193510338026,0.5530848894209531
id04,2024-10-04,1,1,0.5087596739748091,0.5616777448503395
id04,2024-10-05,1,1,0.505611258187491,0.5821764650308544
id04,2024-10-06,1,1,0.49991567119868285,0.5410395387176731
id04,2024-10-07,0,1,0.49264850363468443,0.5379318475252327
id04,2024-10-08,0,1,0.4915551583556302,0.5506868102937289
id04,2024-10-09,1,1,0.522101394306271,0.5250948996165631
id04,2024-10-10,1,1,0.5041631737407617,0.6010535636102904
id04,2024-10-11,1,0,0.49734316682958063,0.6145913362774308
id04,2024-10-12,0,1,0.47835100156578597,0.5430522239122584
id04,2024-10-13,1,1,0.4790770685851706,0.5649616699620889
id04,2024-10-20,1,1,0.488319349051526,0.5608883462321476
id04,2024-10-22,1,0,0.5156378574218923,0.6738169907732328
id04,2024-10-26,1,1,0.4912526594574261,0.5630901372862408
id05,2024-10-25,1,1,0.5163308007925687,0.5722161521089494
id05,2024-10-26,1,1,0.5055875415763379,0.48956263738121397
id05,2024-10-27,0,1,0.5199117315595699,0.5787451090328712
id05,2024-10-28,0,1,0.48766245472513436,0.5807746998277653
id05,2024-10-29,0,0,0.48471667447481354,0.5677991026611643
id05,2024-10-30,1,0,0.41428465209751586,0.34356562619428704
id05,2024-11-02,0,0,0.5063377995954241,0.606312371318357
id05,2024-11-04,1,1,0.5341964160249408,0.5369204298867926
id05,2024-11-05,0,1,0.49635257790041654,0.5191236112493797
id05,2024-11-09,0,1,0.3967401670016441,0.2793585421199924
id05,2024-11-10,0,0,0.39225874471974,0.44735468129608286
id05,2024-11-11,1,1,0.41341218563392895,0.3583995019217032
id05,2024-11-14,1,1,0.49959057605114715,0.651938635771443
id06,2024-07-26,0,0,0.5106277346707835,0.6741438043617757
id06,2024-07-27,0,0,0.5053986396072886,0.6023666467241389
id06,2024-07-28,0,0,0.49703528245057443,0.6219944853065852
id06,2024-07-29,1,1,0.51876069317284,0.5841511089945705
id06,2024-07-30,0,1,0.5027062904718301,0.6451782554637381
id06,2024-07-31,0,1,0.495831198460113,0.6115367052194706
id06,2024-08-01,0,1,0.5097897707591444,0.6084973431511967
id06,2024-08-02,0,1,0.519538113724283,0.47730372782939434
id06,2024-08-03,0,0,0.5087630597204104,0.5504591641676211
id06,2024-08-04,0,1,0.4223900465862144,0.47921431238436635
id06,2024-08-05,0,1,0.5125829956589145,0.6182854904292522
id06,2024-08-10,0,1,0.5103954111597178,0.5701027998840906
id06,2024-08-15,0,1,0.5050158923053978,0.6300791206633714
id06,2024-08-18,0,1,0.488455347992686,0.5561693998001751
id07,2024-07-29,1,0,0.5195729091658066,0.5273547799784927
id07,2024-07-31,0,0,0.4255937816894636,0.5286563223994131
id07,2024-08-01,0,0,0.5057149844250085,0.5500305879110927
id07,2024-08-02,1,1,0.5076456411531703,0.5428500315335747
id07,2024-08-03,0,1,0.5044852929191723,0.620474943091972
id07,2024-08-04,1,1,0.518571020498048,0.6599233227084446
id07,2024-08-05,1,0,0.511875525669206,0.5394268637644152
id07,2024-08-06,1,0,0.5111220615925668,0.468576870338235
id07,2024-08-07,0,1,0.5121915265014465,0.49836026031547315
id07,2024-08-08,0,0,0.5228500056914147,0.5478034517146165
id07,2024-08-09,0,1,0.5040166996706492,0.5176781122091367
id07,2024-08-10,0,1,0.5112139500699028,0.5794689438692905
id07,2024-08-11,1,1,0.489621031858165,0.5203515824194966
id07,2024-08-12,1,0,0.40533630509207025,0.508390097125108
id07,2024-08-13,0,1,0.5057494169570111,0.5440043648043471
id08,2024-08-19,0,0,0.5079291682933261,0.5190149679227347
id08,2024-08-21,0,0,0.5018750729209382,0.5336335897684463
id08,2024-08-22,0,0,0.5034702770043287,0.5238545414138202
id08,2024-08-23,1,0,0.5185355374248287,0.5253587746523258
id08,2024-08-24,1,0,0.48997956499229833,0.5662397937848059
id08,2024-08-25,0,1,0.49239700102902295,0.5332633767038587
id08,2024-08-27,1,0,0.5041628788438078,0.5881817323325569
id08,2024-08-28,1,1,0.4893612480335313,0.50647871583112
id08,2024-08-29,1,1,0.48954727735788955,0.5342700348736742
id08,2024-08-30,1,1,0.47952646445606556,0.5694502029082421
id08,2024-08-31,0,1,0.48397597132300285,0.5500273453128556
id08,2024-09-01,0,1,0.481143678631758,0.5582589668809391
id08,2024-09-03,0,0,0.49193698337376823,0.5457222028089312
id08,2024-09-05,0,0,0.4904629448278598,0.5499311871705699
id08,2024-09-11,0,0,0.5119653809485151,0.5519954250291276
id08,2024-09-15,1,0,0.477541464004185,0.5049720746716605
id08,2024-09-16,1,0,0.4856106619895259,0.5344024262025457
id09,2024-08-22,0,0,0.503900387774156,0.5890952062189057
id09,2024-08-23,0,0,0.4998814890566123,0.6634861511371523
id09,2024-08-24,1,0,0.51360565018407,0.6039607894941984
id09,2024-08-26,0,1,0.5175958321082352,0.5195705573466127
id09,2024-08-27,1,1,0.47796255144812877,0.5028247278156821
id09,2024-08-28,1,1,0.4238973181569824,0.5257624390502657
id09,2024-08-29,0,0,0.505314164040943,0.6219451562191001
id09,2024-08-30,1,1,0.4902536628460493,0.5619855712122506
id09,2024-08-31,1,1,0.5007689360241744,0.6007794957304725
id09,2024-09-01,1,1,0.4998653866488476,0.6299516558738485
id09,2024-09-02,1,1,0.5371844427383357,0.6324470818087068
id09,2024-09-03,1,1,0.5133382430174065,0.5715650519682566
id10,2024-08-29,0,1,0.5190396929035747,0.5653757329154475
id10,2024-08-30,0,1,0.5214704120349409,0.5342463676432433
id10,2024-08-31,1,1,0.4942301952275339,0.6358307295611554
id10,2024-09-01,0,0,0.5099760999302808,0.5995093195484623
id10,2024-09-02,0,0,0.5277699383207425,0.5835925564252508
id10,2024-09-05,1,0,0.5176700234833479,0.5255590842524277
id10,2024-09-07,1,0,0.5080745499309585,0.6248239808119591
id10,2024-09-08,1,1,0.5135964691662211,0.6095892591192923
id10,2024-09-11,0,0,0.5332452289152262,0.5394532858297989
id10,2024-09-14,1,0,0.5094966026973148,0.6260646560633094
