signal,feature_file,fold_family,fold,row_index,target,y,anchor,base,feature_pred,raw_resid,n_features
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,372,S1,0,0.48262266980929935,0.5124689626504892,0.40116778367821165,-0.3310643720941808,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,373,S1,0,0.48262266980929935,0.5127329798987965,0.7981964369110003,1.444597291917651,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,374,S1,1,0.48262266980929935,0.33293056995999193,0.39890789030220597,-0.3404803171359348,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,375,S1,1,0.48262266980929935,0.38708373310221567,0.32245605905252817,-0.6729702046670162,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,409,S1,1,0.5918957271246124,0.686319364117869,0.9012152580376364,1.8389932097353259,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,410,S1,1,0.5918957271246124,0.7905506435041433,0.9571808960625486,2.7352002707768204,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,411,S1,0,0.5918957271246124,0.5846790221805924,0.3085509425796658,-1.1787102893178305,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,412,S1,0,0.5918957271246124,0.7296914708223975,0.4631390958228585,-0.5195193753976317,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,413,S1,1,0.5918957271246124,0.7758300462167755,0.7881293452655345,0.9418784805974629,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,414,S1,0,0.5918957271246124,0.5848081724841669,0.314124234148843,-1.1527157243999384,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,415,S1,1,0.5918957271246124,0.5887961055913047,0.5728126826062061,-0.0784716128656942,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,416,S1,1,0.5918957271246124,0.6086377818780945,0.3090344386805064,-1.1764450311286674,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,443,S1,0,0.5732711638609664,0.3639980017405898,0.05890992974167159,-3.0662392625086543,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,444,S1,0,0.5732711638609664,0.5054986393684014,0.8768550739185574,1.6677697312337334,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,445,S1,1,0.5732711638609664,0.6033476126280201,0.42790907253513694,-0.5855972899837727,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,446,S1,1,0.5732711638609664,0.431877317741784,0.7989397975875422,1.0844711452226863,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,447,S1,0,0.5732711638609664,0.5501436670296928,0.7894471816826951,1.02638631766429,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,448,S1,0,0.5732711638609664,0.5512141920438692,0.8893434843952678,1.788842510159965,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,449,S1,1,0.5732711638609664,0.5635123255952419,0.33948873673918484,-0.9607834788244372,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,31,S1,0,0.6547515761466829,0.7059911709904305,0.7567604082876291,0.4950081064378641,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,32,S1,0,0.6547515761466829,0.618137251470542,0.97,2.836107026246748,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,33,S1,1,0.6547515761466829,0.6323414335597809,0.2858353010687711,-1.5556894955458236,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,34,S1,1,0.6547515761466829,0.7425766665433715,0.8244807466762623,0.9070133841868689,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,35,S1,1,0.6547515761466829,0.6149049308979254,0.18514498023358472,-2.1218626760457644,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,36,S1,0,0.6547515761466829,0.6065900664630578,0.32100300030772577,-1.389157902582728,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,37,S1,1,0.6547515761466829,0.6082617905456997,0.7012782365928557,0.21340047553695773,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,38,S1,0,0.6547515761466829,0.6874107804643048,0.6279891681928739,-0.11639171697991957,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,39,S1,1,0.6547515761466829,0.6983737111931198,0.8489938858203586,1.0867399938207933,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,40,S1,1,0.6547515761466829,0.6137498062502507,0.85000984576711,1.0946866155896178,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,77,S1,1,0.7748630425621575,0.7946087344890702,0.97,2.2401213121188825,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,78,S1,1,0.7748630425621575,0.8624874101886965,0.9543939099142358,1.805057849869653,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,79,S1,1,0.7748630425621575,0.7734642536874542,0.9367154836868874,1.4587615211793756,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,80,S1,1,0.7748630425621575,0.7394724999621618,0.97,2.2401213121188825,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,81,S1,1,0.7748630425621575,0.8227017962341097,0.97,2.2401213121188825,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,82,S1,1,0.7748630425621575,0.6925673589977048,0.9230781928307201,1.2489471545728783,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,83,S1,1,0.7748630425621575,0.8790142706235025,0.8656508743009715,0.6270624746980311,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,84,S1,1,0.7748630425621575,0.8705871205953322,0.7814997455241596,0.03845026733609069,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,85,S1,1,0.7748630425621575,0.8587494421454943,0.8794262219318042,0.7510304648676085,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,86,S1,1,0.7748630425621575,0.8373747556012365,0.608611759951727,-0.7944968261282117,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,87,S1,1,0.7748630425621575,0.8938088203717757,0.9662699256536812,2.1190759903752525,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,88,S1,1,0.7748630425621575,0.7419095374874635,0.9533380060772788,1.781062140196624,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,114,S1,1,0.7420517862995739,0.7376912906901856,0.8955076959389058,1.0916172012269296,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,115,S1,1,0.7420517862995739,0.6613445079622795,0.6294488035356719,-0.5268072867842027,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,116,S1,1,0.7420517862995739,0.7864654945786065,0.8851674030955249,0.9856412035130511,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,117,S1,1,0.7420517862995739,0.5372796527677599,0.8300805690159624,0.5295381869580729,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,118,S1,1,0.7420517862995739,0.8705496196498399,0.8026251739935236,0.34612304095149593,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,119,S1,1,0.7420517862995739,0.8092361081600788,0.7122355465526313,-0.15039378591736097,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,120,S1,1,0.7420517862995739,0.8333618768818664,0.9644621268158774,2.244311395442492,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,121,S1,0,0.7420517862995739,0.7299261554760598,0.9662919853975811,2.299070228837759,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,165,S1,1,0.704640164817156,0.6827394290414273,0.641135562378855,-0.289196660464737,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,166,S1,1,0.704640164817156,0.8096725620551657,0.9245827549478195,1.636813722228586,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,167,S1,1,0.704640164817156,0.8026638913951291,0.9453519911165563,1.981151680822434,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,168,S1,1,0.704640164817156,0.7813739087357829,0.9600551033740351,2.309996887437362,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,169,S1,1,0.704640164817156,0.7591114923560227,0.8106794522002913,0.584938252672486,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,170,S1,1,0.704640164817156,0.7905438049020374,0.6739356414910137,-0.14345303637416595,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,171,S1,1,0.704640164817156,0.8407470925708536,0.97,2.606605815131483,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,172,S1,1,0.704640164817156,0.7830982451389706,0.97,2.606605815131483,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,173,S1,1,0.704640164817156,0.7619669182618959,0.97,2.606605815131483,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,174,S1,0,0.704640164817156,0.7301980724764877,0.0799574578837964,-3.312418068330337,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,175,S1,1,0.704640164817156,0.7320195180290519,0.586668111548017,-0.5192844867209732,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,176,S1,1,0.704640164817156,0.8137564135338837,0.8757476129441625,1.0832701851334177,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,177,S1,1,0.704640164817156,0.7855371130819906,0.967476533850336,2.5232364313199143,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,178,S1,0,0.704640164817156,0.7542832901737402,0.6562912049559708,-0.22268304709783382,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,212,S1,0,0.5734401959147325,0.6869436628242188,0.9369109936754622,2.4021406845584288,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,213,S1,0,0.5734401959147325,0.31320553281223784,0.32568537517005136,-1.0236660701957379,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,214,S1,0,0.5734401959147325,0.5657970773137649,0.1224442770492807,-2.265385484291803,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,215,S1,1,0.5734401959147325,0.6654575886683455,0.7098970766882717,0.5989831548349794,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,216,S1,0,0.5734401959147325,0.49098035180655397,0.9044764156742587,1.9520819824783429,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,217,S1,1,0.5734401959147325,0.49898840280374573,0.28647060817253966,-1.2084887626179701,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,218,S1,0,0.5734401959147325,0.7154564851266051,0.27142598731025885,-1.2833007951562307,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,219,S1,0,0.5734401959147325,0.6368250554950421,0.5653284350209554,-0.03308493399438017,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,220,S1,0,0.5734401959147325,0.6234652340089933,0.8888017832901118,1.782658825524742,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,221,S1,1,0.5734401959147325,0.688068916681779,0.2155095363941503,-1.587930329404342,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,222,S1,1,0.5734401959147325,0.7078241017534679,0.9562398499192655,2.7883841085858094,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,259,S1,1,0.8284344711335861,0.8703872685227195,0.97,1.9015262356207807,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,260,S1,1,0.8284344711335861,0.907141576029881,0.9634646052880976,1.6976817885554603,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,261,S1,1,0.8284344711335861,0.8756534715298531,0.8677858706779078,0.30694973715636853,82
s1_prior_proxy,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,262,S1,1,0.8284344711335861,0.8513778306523819,0.8629976901382854,0.2658417743259607,82
