split,source,feature_set,row,metric_row,subject_id,target,decoder_action,effective_gain,predicted_gain,predicted_tail_loss,predicted_health_prob,predicted_toxic_tail_prob
subject_heldout,relative_lifelog_context,listener_support_baseline,151,151,id04,Q3,inverse_toxic_memory,0.011702390499975457,0.019821137330626504,0.0,0.5491158380018298,0.04795279046448612
subject_heldout,relative_lifelog_context,listener_support_baseline,216,216,id05,Q3,raw_memory_release,-0.03776850067040516,0.024044517008433092,0.0024689882567260207,0.601163483708264,0.07224208456807556
subject_heldout,relative_lifelog_context,listener_support_baseline,95,95,id03,Q3,inverse_toxic_memory,0.00014108001723267538,0.018387578225976118,0.0,0.5996925915108454,0.041071526400461744
subject_heldout,relative_lifelog_context,listener_support_baseline,90,90,id03,Q3,inverse_toxic_memory,0.027323149298500327,0.018198689582963713,0.0,0.5274611681901382,0.054907798391571894
subject_heldout,relative_lifelog_context,listener_support_baseline,242,242,id06,Q3,inverse_toxic_memory,0.02691184319961859,0.01871396407629892,0.0,0.5466631840910383,0.06276566957028622
subject_heldout,relative_lifelog_context,listener_support_baseline,325,325,id08,Q3,raw_memory_release,-0.018103772641848037,0.019376626971264896,0.0,0.5663975474784532,0.0733816686189496
subject_heldout,relative_lifelog_context,listener_support_baseline,174,174,id04,Q3,raw_memory_release,0.026924370995844327,0.01930655136518097,0.0,0.576266239913467,0.07407583719554398
subject_heldout,relative_lifelog_context,listener_support_baseline,168,168,id04,Q3,inverse_toxic_memory,0.01164837393330187,0.015210708834052355,0.0,0.590438868067817,0.04515234723808163
subject_heldout,relative_lifelog_context,listener_support_baseline,103,103,id03,Q3,inverse_toxic_memory,0.011802975106824043,0.014935326823758348,0.0,0.5984082779788761,0.044420018848561615
subject_heldout,relative_lifelog_context,listener_support_baseline,398,398,id09,Q3,inverse_toxic_memory,0.023259266296091097,0.016998504536249716,0.0,0.5210504900195149,0.07232410604695852
subject_heldout,relative_lifelog_context,listener_support_baseline,54,54,id02,Q3,inverse_toxic_memory,0.02735384314227307,0.01659138406396992,0.0,0.5170068715329273,0.07426714942853847
subject_heldout,relative_lifelog_context,listener_support_baseline,332,332,id08,Q3,inverse_toxic_memory,0.001765122319883794,0.013947574223970215,0.0,0.6419451989419955,0.04356742470178342
subject_heldout,relative_lifelog_context,listener_support_baseline,145,145,id04,Q3,inverse_toxic_memory,0.026261816114865222,0.014874916876896956,0.0,0.5130090062640681,0.05714059657511951
subject_heldout,relative_lifelog_context,listener_support_baseline,111,111,id03,Q3,inverse_toxic_memory,-0.049785825858029376,0.014381863632021655,0.00041098082729085217,0.5934116431186952,0.04910762294003469
subject_heldout,relative_lifelog_context,listener_support_baseline,363,363,id08,S2,raw_memory_release,0.03852964538991405,0.04652146026868518,0.0030309695848352997,0.6920334617816267,0.054516472873134485
subject_heldout,relative_lifelog_context,listener_support_baseline,447,447,id10,S2,raw_memory_release,0.08995085712259465,0.041772505378541075,0.04339721921315494,0.7230561101913067,0.3218085298183461
subject_heldout,relative_lifelog_context,listener_support_baseline,424,424,id10,S2,raw_memory_release,-0.07757987241986175,0.03714022549515578,0.005089284933403007,0.6635576344327588,0.060272014446734516
subject_heldout,relative_lifelog_context,listener_support_baseline,349,349,id08,S2,raw_memory_release,0.02779719771591277,0.031722657721658006,0.003924696939055658,0.6409739953622865,0.06447957118846885
subject_heldout,relative_lifelog_context,listener_support_baseline,334,334,id08,S2,inverse_toxic_memory,0.010711080965736586,0.03116376449709103,0.0,0.6927896351438939,0.03945591682338506
subject_heldout,relative_lifelog_context,listener_support_baseline,354,354,id08,S2,raw_memory_release,0.026882679985285318,0.03039671951057101,0.004158026461503636,0.6386943064535251,0.06441722393786695
subject_heldout,relative_lifelog_context,listener_support_baseline,140,140,id04,S2,raw_memory_release,0.08496042704170154,0.0291275811001618,0.04728179337089783,0.7019944585405513,0.3421605627913794
subject_heldout,relative_lifelog_context,listener_support_baseline,182,182,id05,S2,raw_memory_release,0.10602616316969399,0.028889526263528652,0.06402985424809099,0.6886076390788158,0.35424166476474495
subject_heldout,relative_lifelog_context,listener_support_baseline,415,415,id09,S2,raw_memory_release,-0.05151486604743982,0.028175057317651235,0.0,0.59408484676707,0.0701845311227656
subject_heldout,relative_lifelog_context,listener_support_baseline,436,436,id10,S3,raw_memory_release,-0.24919700231636122,0.0360882196332464,0.05471632909698808,0.7237090417080623,0.3256595124605778
subject_heldout,relative_lifelog_context,listener_support_baseline,330,330,id08,S3,inverse_toxic_memory,-0.02264507665173876,0.027897761316483603,0.0,0.7294193633373841,0.036748938231179584
subject_heldout,relative_lifelog_context,listener_support_baseline,412,412,id09,S3,raw_memory_release,0.1143242987170745,0.027842112284086847,0.021705620007416562,0.5690181586970977,0.42573331002894305
subject_heldout,relative_lifelog_context,listener_support_baseline,334,334,id08,S3,inverse_toxic_memory,0.006640563682126954,0.02652447625666586,0.0,0.7234753044304825,0.03567016267592349
subject_heldout,relative_lifelog_context,listener_support_baseline,369,369,id08,S3,raw_memory_release,0.09039427897295965,0.025642132831873547,0.05394401811284893,0.6784971568593684,0.3653315466368765
subject_heldout,relative_lifelog_context,listener_support_baseline,442,442,id10,S3,raw_memory_release,0.1128200450581408,0.024739571940880105,0.07217889994980647,0.7008133669158182,0.34758376294986515
subject_heldout,relative_lifelog_context,listener_support_baseline,383,383,id09,S3,inverse_toxic_memory,0.0010701635423303602,0.02468550501938844,0.0,0.6298325599021565,0.05053075361509805
subject_heldout,relative_lifelog_context,listener_support_baseline,328,328,id08,S3,inverse_toxic_memory,0.013334296661493106,0.023018272234897025,0.002404932445847288,0.7064960242761018,0.03982111131555605
subject_heldout,relative_lifelog_context,listener_support_baseline,250,250,id06,S3,inverse_toxic_memory,0.044841264475470766,0.02290787831390061,0.004801022332025132,0.4457431380819962,0.08299848066905545
subject_heldout,relative_lifelog_context,listener_support_baseline,412,412,id09,S4,raw_memory_release,0.22436173697024742,0.05398680188231985,0.07458955726364618,0.619946577623238,0.4146582652660533
subject_heldout,relative_lifelog_context,listener_support_baseline,363,363,id08,S4,raw_memory_release,-0.07780837002807062,0.03680990223572179,0.011569275216867472,0.6500710317010403,0.06171212969105577
subject_heldout,relative_lifelog_context,listener_support_baseline,216,216,id05,S4,raw_memory_release,-0.0674541108208242,0.035556656588903335,0.005237515636714929,0.6260186448886469,0.06446910563955903
subject_heldout,relative_lifelog_context,listener_support_baseline,443,443,id10,S4,raw_memory_release,0.05406673782550697,0.03132549241648327,0.010327232686808088,0.6434798302639966,0.06343500945302874
subject_heldout,relative_lifelog_context,listener_support_baseline,242,242,id06,S4,inverse_toxic_memory,0.01660434890056084,0.03117831406007073,0.0,0.5272671295720528,0.05748887742779717
subject_heldout,relative_lifelog_context,listener_support_baseline,204,204,id05,S4,inverse_toxic_memory,-0.044127213646589,0.02995631177298225,0.0,0.4751264272491328,0.07586642577967255
subject_heldout,relative_lifelog_context,listener_support_baseline,209,209,id05,S4,raw_memory_release,0.018674016505401125,0.029112030440878216,0.0,0.5960638232800979,0.06963030751891401
subject_heldout,relative_lifelog_context,listener_support_baseline,250,250,id06,S4,inverse_toxic_memory,-0.09805276501165272,0.028154592446029057,0.02430401295845154,0.4241265115380023,0.482507726853368
subject_heldout,relative_lifelog_context,listener_support_baseline,44,44,id02,S4,raw_memory_release,0.08793957692071686,0.028126068063806575,0.017892015474011494,0.5642941282641866,0.41440633677043637
subject_heldout,relative_lifelog_context,listener_support_baseline,267,267,id06,S4,inverse_toxic_memory,0.010805707971819456,0.027940701150639843,0.0,0.565337453195807,0.05299390934342799
subject_heldout,relative_lifelog_context,listener_support_baseline,244,244,id06,S4,raw_memory_release,-0.12434582754102153,0.02770430233882187,0.03802994001893133,0.5722370233964453,0.44226606982113736
subject_heldout,relative_lifelog_context,listener_support_baseline,258,258,id06,S4,raw_memory_release,0.11602963227424257,0.027226603660943958,0.047224780373800304,0.6678722071839065,0.3475117098512415
subject_heldout,relative_lifelog_context,listener_support_baseline,447,447,id10,S4,raw_memory_release,0.060132324739091914,0.027197072055336967,0.016621056617937724,0.6177036332695377,0.06898603549571578
subject_heldout,relative_lifelog_context,listener_support_baseline,87,87,id02,S4,raw_memory_release,0.2347335052220363,0.0269112937946092,0.09657865342963015,0.5579759149381172,0.4781754895688383
subject_heldout,relative_lifelog_context,listener_support_baseline,405,405,id09,S4,raw_memory_release,0.22992590720692707,0.026851637934082177,0.09442487248768502,0.5011977207244136,0.5091092174423298
subject_heldout,relative_lifelog_context,listener_support_baseline,68,68,id02,S4,raw_memory_release,-0.23230317037977533,0.02609022883410441,0.08337772314319626,0.5271500062685213,0.49711107361516904
subject_heldout,relative_lifelog_context,listener_support_baseline,382,382,id09,S4,inverse_toxic_memory,0.010487867799765627,0.02582421963669724,0.0,0.5793876967949275,0.055587334776350895
subject_heldout,relative_lifelog_context,listener_support_baseline,264,264,id06,S4,inverse_toxic_memory,-0.018431972444637235,0.02570979583125697,0.0,0.4684179961548223,0.0693613590586372
subject_heldout,relative_lifelog_context,relative_lifelog_context_tail_representation,178,178,id04,Q1,inverse_toxic_memory,-0.005131592178333699,0.02095749137201432,0.0,0.49518727110261923,0.05146139322081886
subject_heldout,relative_lifelog_context,relative_lifelog_context_tail_representation,168,168,id04,Q1,inverse_toxic_memory,-0.01105117323879301,0.01694334500830658,0.0,0.5297285763591816,0.053740593865058195
subject_heldout,relative_lifelog_context,relative_lifelog_context_tail_representation,165,165,id04,Q1,inverse_toxic_memory,0.011732667670000585,0.013551995789525473,0.0,0.5026033299654308,0.05238583216968757
subject_heldout,relative_lifelog_context,relative_lifelog_context_tail_representation,128,128,id04,Q1,inverse_toxic_memory,0.006174724523163255,0.015759503087188178,0.0,0.5323569356041363,0.05363652276157868
subject_heldout,relative_lifelog_context,relative_lifelog_context_tail_representation,169,169,id04,Q1,inverse_toxic_memory,0.007048454392453607,0.01714708183397572,0.0,0.5017682294470768,0.055377146654608335
