row,subject_id,sleep_date,lifelog_date,target,target_family,h012_prob,h042_base_prob,h050_route_prob,h056_objective_prob,h055_listener_posterior,hsjepa_decoded_prob,delta_vs_h042,soft_listener_gain,listener_aux_score,overlaps_h050_action,overlaps_h056_action
10,id01,2024-08-13,2024-08-12,S3,objective sleep-stage ratio,0.8646190282324883,0.8646190282324883,0.8646190282324883,0.8812128441878617,0.8791526876963147,0.8812128441878617,0.01659381595537346,0.0009109396320605145,0.8259428571428571,False,True
10,id01,2024-08-13,2024-08-12,S4,objective sleep-stage ratio,0.3868343067969694,0.3868343067969694,0.3868343067969694,0.3339594637695455,0.3406562616341799,0.3339594637695455,-0.0528748430274239,0.004469259832390549,0.8183428571428571,False,True
27,id02,2024-08-26,2024-08-25,Q1,subjective sleep satisfaction,0.220682023693454,0.220682023693454,0.2016323381827928,0.220682023693454,0.2136047025457305,0.21255748646022743,-0.008124537233226564,0.0001434857760620467,0.5700857142857143,True,False
27,id02,2024-08-26,2024-08-25,Q3,subjective sleep quality,0.639256832383777,0.639256832383777,0.6205628929482346,0.639256832383777,0.6196873766994262,0.6167163155949944,-0.02254051678878255,0.0008054042181147025,0.5682571428571428,True,False
27,id02,2024-08-26,2024-08-25,S1,objective sleep-stage ratio,0.9192000353965896,0.9192000353965896,0.9192000353965896,0.9120146030203348,0.9129835808422022,0.9120146030203349,-0.007185432376254686,0.0002484267386688166,0.5092571428571429,False,True
27,id02,2024-08-26,2024-08-25,S2,objective sleep-stage ratio,0.9026343295521656,0.9026343295521656,0.9026343295521656,0.8982606085913746,0.8988408214142997,0.8982606085913746,-0.004373720960791028,7.909654809862277e-05,0.4922571428571428,False,True
27,id02,2024-08-26,2024-08-25,S3,objective sleep-stage ratio,0.9029911445224352,0.9029911445224352,0.9029911445224352,0.8884641346794834,0.8904616104209698,0.8884641346794834,-0.014527009842951855,0.000843496375313002,0.4597428571428571,False,True
27,id02,2024-08-26,2024-08-25,S4,objective sleep-stage ratio,0.7973265267897968,0.7973265267897968,0.7973265267897968,0.8101818196782207,0.8085411187128045,0.8101818196782207,0.012855292888423908,0.0003859247214753614,0.5413428571428571,False,True
35,id02,2024-09-03,2024-09-02,Q1,subjective sleep satisfaction,0.2570187060349652,0.2570187060349652,0.2570187060349652,0.2570187060349652,0.2359190933501461,0.23285959349618385,-0.024159112538781335,0.0011614779969549849,0.5346,False,False
35,id02,2024-09-03,2024-09-02,Q3,subjective sleep quality,0.6778649996388983,0.6778649996388983,0.6778649996388983,0.6778649996388983,0.6782705529106161,0.6783313627495755,0.0004663631106771593,3.682135103488804e-07,0.1637714285714285,False,False
35,id02,2024-09-03,2024-09-02,S1,objective sleep-stage ratio,0.8766669290684354,0.8766669290684354,0.8766669290684354,0.8670677603417359,0.8683547932677436,0.8670677603417359,-0.009599168726699414,0.00030633855941430976,0.6320285714285715,False,True
35,id02,2024-09-03,2024-09-02,S2,objective sleep-stage ratio,0.880586967760273,0.880586967760273,0.880586967760273,0.8823122084998396,0.8820884082364469,0.8823122084998396,0.0017252407395665914,1.0517236676221842e-05,0.3122857142857142,False,True
35,id02,2024-09-03,2024-09-02,S3,objective sleep-stage ratio,0.9269030803105992,0.9269030803105992,0.9269030803105992,0.9675101967434528,0.9638215555345908,0.9675101967434528,0.04060711643285364,0.011990083361090087,0.7368,False,True
35,id02,2024-09-03,2024-09-02,S4,objective sleep-stage ratio,0.7500241882597567,0.7500241882597567,0.7500241882597567,0.732103728049675,0.7344867924819588,0.732103728049675,-0.017920460210081646,0.0006207165707361462,0.5626571428571429,False,True
44,id02,2024-09-30,2024-09-29,Q1,subjective sleep satisfaction,0.5343322005616123,0.5343322005616123,0.5343322005616123,0.5343322005616123,0.547433340120007,0.5493933028757092,0.015061102314096853,0.00033760550128447697,0.3008857142857143,False,False
44,id02,2024-09-30,2024-09-29,Q3,subjective sleep quality,0.547112421124043,0.547112421124043,0.5359243978743885,0.547112421124043,0.510513798699562,0.5050045946248339,-0.04210782649920908,0.0026321487141366395,0.6167142857142857,True,False
44,id02,2024-09-30,2024-09-29,S1,objective sleep-stage ratio,0.9594561973443236,0.9594561973443236,0.9594561973443236,0.9666035013995145,0.9657452157799196,0.9666035013995145,0.007147304055190817,0.0005243950326226376,0.8819428571428571,False,True
44,id02,2024-09-30,2024-09-29,S2,objective sleep-stage ratio,0.9656938132151311,0.9656938132151311,0.9656938132151311,0.97577767715483,0.9746477147906276,0.9757776771548301,0.010083863939698956,0.0013007019434262412,0.9483714285714286,False,True
44,id02,2024-09-30,2024-09-29,S3,objective sleep-stage ratio,0.8880305842599856,0.8880305842599856,0.8880305842599856,0.8891773332710436,0.8890283424279143,0.8891773332710436,0.0011467490110580458,4.906491164080595e-06,0.2528857142857142,False,True
44,id02,2024-09-30,2024-09-29,S4,objective sleep-stage ratio,0.82090652617626,0.82090652617626,0.82090652617626,0.8276086927366698,0.8267458898060798,0.8276086927366698,0.0067021665604097835,0.00011436250255236757,0.3842285714285714,False,True
48,id02,2024-10-05,2024-10-04,Q1,subjective sleep satisfaction,0.7063117262610005,0.7063117262610005,0.7063117262610005,0.7063117262610005,0.7071900497050357,0.7073216653974341,0.0010099391364336574,1.8187489654319933e-06,0.1385714285714285,False,False
48,id02,2024-10-05,2024-10-04,Q3,subjective sleep quality,0.7256330799614498,0.7256330799614498,0.7256330799614498,0.7256330799614498,0.706897163773405,0.7040229849443821,-0.021610095017067676,0.0008497644349058087,0.5566,False,False
48,id02,2024-10-05,2024-10-04,S1,objective sleep-stage ratio,0.9999740196267,0.9999740196267,0.9999740196267,0.9999956295630612,0.999999,0.9999961043386288,2.2084711928882506e-05,2.0187541836484048e-05,0.9828571428571428,False,True
48,id02,2024-10-05,2024-10-04,S2,objective sleep-stage ratio,0.8880885416257817,0.8880885416257817,0.8880885416257817,0.8658417502855728,0.8689424686770866,0.8658417502855728,-0.022246791340208905,0.0017178564847582511,0.7255142857142857,False,True
48,id02,2024-10-05,2024-10-04,S3,objective sleep-stage ratio,0.900837918410294,0.900837918410294,0.900837918410294,0.9108883876552688,0.9096315554819742,0.9108883876552688,0.010050469244974769,0.0004350647022434706,0.5736857142857144,False,True
48,id02,2024-10-05,2024-10-04,S4,objective sleep-stage ratio,0.8388201911877434,0.8388201911877434,0.8388201911877434,0.8630998671986894,0.860116863552648,0.8630998671986894,0.02427967601094594,0.0017040439481258995,0.7832571428571429,False,True
50,id02,2024-10-07,2024-10-06,Q1,subjective sleep satisfaction,0.2118751213208823,0.2118751213208823,0.196433773092999,0.2118751213208823,0.2127976792767829,0.21293631548872724,0.0010611941678449477,2.488438446968111e-06,0.4454857142857142,True,False
50,id02,2024-10-07,2024-10-06,Q3,subjective sleep quality,0.7034642922560164,0.7034642922560164,0.7034642922560164,0.7034642922560164,0.7018078815882344,0.7015589614700929,-0.0019053307859234758,6.421332378159228e-06,0.2194571428571428,False,False
50,id02,2024-10-07,2024-10-06,S1,objective sleep-stage ratio,0.4871542578998635,0.4871542578998635,0.4871542578998635,0.4823438620297395,0.4829711384942088,0.4823438620297395,-0.004810395870123996,3.4237611654885924e-05,0.1902285714285714,False,True
50,id02,2024-10-07,2024-10-06,S2,objective sleep-stage ratio,0.8737442141865698,0.8737442141865698,0.8737442141865698,0.88451468812755,0.8831565355995215,0.88451468812755,0.010770473940980185,0.00040141843627899965,0.2780285714285714,False,True
50,id02,2024-10-07,2024-10-06,S3,objective sleep-stage ratio,0.8890913100462667,0.8890913100462667,0.8890913100462667,0.88218690617895,0.8831081614300291,0.88218690617895,-0.006904403867316722,0.00017464399746069947,0.5621142857142857,False,True
50,id02,2024-10-07,2024-10-06,S4,objective sleep-stage ratio,0.7446439121107589,0.744643912110759,0.744643912110759,0.752021863962677,0.7510676743438017,0.752021863962677,0.00737795185191803,0.00010667385865781309,0.4880571428571428,False,True
56,id02,2024-10-14,2024-10-13,Q1,subjective sleep satisfaction,0.4293675596094777,0.4293675596094777,0.4293675596094777,0.4293675596094777,0.4253311741436164,0.42472656026868333,-0.004640999340794372,3.252652490548513e-05,0.3556571428571428,False,False
56,id02,2024-10-14,2024-10-13,Q3,subjective sleep quality,0.7156449151384953,0.7156449151384953,0.7156449151384953,0.7156449151384953,0.7081325137201469,0.7069956394747284,-0.008649275663766831,0.00013481983694252353,0.2702285714285714,False,False
56,id02,2024-10-14,2024-10-13,S1,objective sleep-stage ratio,0.92268719678897,0.92268719678897,0.92268719678897,0.9224736104990258,0.9225015002003064,0.9224736104990258,-0.00021358628994427864,2.3608151228371455e-07,0.2982285714285714,False,True
56,id02,2024-10-14,2024-10-13,S2,objective sleep-stage ratio,0.9017420474120608,0.9017420474120608,0.9017420474120608,0.889610424536573,0.8912641994830572,0.889610424536573,-0.012131622875487746,0.0005869211548261144,0.6279428571428571,False,True
56,id02,2024-10-14,2024-10-13,S3,objective sleep-stage ratio,0.902804649310004,0.902804649310004,0.902804649310004,0.8958213060093945,0.8967567106855764,0.8958213060093945,-0.006983343300609568,0.00019998229637546716,0.5867428571428571,False,True
56,id02,2024-10-14,2024-10-13,S4,objective sleep-stage ratio,0.8277314481047854,0.8277314481047854,0.8277314481047854,0.8588011512019125,0.8550313113798262,0.8588011512019125,0.031069703097127088,0.002674582575863338,0.8605999999999999,False,True
61,id03,2024-08-19,2024-08-18,Q1,subjective sleep satisfaction,0.7682707541360724,0.7682707541360724,0.7682707541360724,0.7682707541360724,0.772565094148302,0.7732043786409603,0.004933624504887879,5.0853894957958445e-05,0.1202,False,False
61,id03,2024-08-19,2024-08-18,Q3,subjective sleep quality,0.7648556908073179,0.7648556908073179,0.7648556908073179,0.7648556908073179,0.7688037476367636,0.769391940972039,0.004536250164721145,4.2528602062330556e-05,0.2458571428571428,False,False
61,id03,2024-08-19,2024-08-18,S1,objective sleep-stage ratio,0.6204674432205529,0.6204674432205529,0.6204674432205529,0.604026200472991,0.606184975751742,0.604026200472991,-0.01644124274756187,0.00042133880157280146,0.4072,False,True
61,id03,2024-08-19,2024-08-18,S2,objective sleep-stage ratio,0.360118825285353,0.360118825285353,0.360118825285353,0.3710434597203731,0.3696107276745407,0.37104345972037317,0.010924634435020175,0.00019035867049299604,0.3306285714285714,False,True
61,id03,2024-08-19,2024-08-18,S3,objective sleep-stage ratio,0.4684272284552447,0.4684272284552447,0.4684272284552447,0.4835789213561608,0.4816003020326498,0.4835789213561608,0.015151692900916114,0.00034026306157253217,0.472,False,True
61,id03,2024-08-19,2024-08-18,S4,objective sleep-stage ratio,3.2940112962205446e-05,3.2940112962205446e-05,3.2940112962205446e-05,5.541241391106986e-06,1e-06,4.939277944527429e-06,-2.800083501767802e-05,2.6103865356800323e-05,0.9948,False,True
70,id03,2024-09-16,2024-09-15,Q1,subjective sleep satisfaction,0.9816512441781002,0.9816512441781002,0.9951777192234674,0.9816512441781002,0.999999,0.9972051395458154,0.01555389536771512,0.015718511333574617,0.9926285714285714,True,False
70,id03,2024-09-16,2024-09-15,Q3,subjective sleep quality,0.719796926464017,0.719796926464017,0.719796926464017,0.719796926464017,0.7356170199283188,0.7379400612256236,0.01814313476160656,0.0006139119883440403,0.5932285714285714,False,False
70,id03,2024-09-16,2024-09-15,S1,objective sleep-stage ratio,0.8816197144593356,0.8816197144593356,0.8816197144593356,0.8884936940057166,0.8876172933696868,0.8884936940057166,0.006873979546381026,0.00017104936691131334,0.5843714285714285,False,True
70,id03,2024-09-16,2024-09-15,S2,objective sleep-stage ratio,0.5798762215659398,0.5798762215659398,0.5798762215659398,0.6038522001352224,0.6007504454240482,0.6038522001352224,0.023975978569282685,0.0008785778293006752,0.5180571428571429,False,True
70,id03,2024-09-16,2024-09-15,S3,objective sleep-stage ratio,0.421593213516457,0.421593213516457,0.421593213516457,0.4339995467608516,0.432376283838693,0.4339995467608516,0.012406333244394607,0.00023251651711264643,0.4731428571428571,False,True
70,id03,2024-09-16,2024-09-15,S4,objective sleep-stage ratio,0.2642633503560666,0.2642633503560666,0.2642633503560666,0.2663878824709172,0.2661101535511949,0.2663878824709172,0.0021245321148506413,8.560626977627273e-06,0.1828857142857143,False,True
78,id03,2024-10-06,2024-10-05,Q1,subjective sleep satisfaction,0.9999696289951998,0.9999696289951998,0.999989092479482,0.9999696289951998,0.999999,0.9999954459625952,2.581696739534234e-05,2.3919918233948688e-05,0.9918,True,False
78,id03,2024-10-06,2024-10-05,Q3,subjective sleep quality,0.7948638112780951,0.7948638112780951,0.7948638112780951,0.7948638112780951,0.793812482945891,0.7936544401585863,-0.0012093711195088064,3.30875588006041e-06,0.159,False,False
78,id03,2024-10-06,2024-10-05,S1,objective sleep-stage ratio,0.817373566203107,0.817373566203107,0.817373566203107,0.8379039413529227,0.8353355600928565,0.8379039413529227,0.020530375149815705,0.0010855360779767897,0.5554285714285714,False,True
78,id03,2024-10-06,2024-10-05,S2,objective sleep-stage ratio,0.5723966576066271,0.5723966576066271,0.5723966576066271,0.5571285319115074,0.5591267984743205,0.5571285319115074,-0.015268125695119705,0.00035073073173819136,0.5043428571428572,False,True
78,id03,2024-10-06,2024-10-05,S3,objective sleep-stage ratio,0.4252141792468104,0.4252141792468104,0.4252141792468104,0.4287262596848446,0.4282677470093602,0.4287262596848446,0.0035120804380342485,1.8634321555022204e-05,0.2195714285714285,False,True
78,id03,2024-10-06,2024-10-05,S4,objective sleep-stage ratio,0.2727972190205157,0.2727972190205157,0.2727972190205157,0.2822587325765953,0.2810133849648407,0.28225873257659534,0.00946151355607966,0.000165263456514686,0.2172571428571428,False,True
91,id04,2024-09-25,2024-09-24,Q1,subjective sleep satisfaction,0.5720436609347357,0.5720436609347357,0.6028510452294237,0.5720436609347357,0.6387729582695291,0.6484013708191465,0.07635770988441082,0.009042512975735884,0.9142285714285714,True,False
91,id04,2024-09-25,2024-09-24,Q3,subjective sleep quality,0.8476870823066287,0.8476870823066287,0.8476870823066287,0.8476870823066287,0.8425289737738783,0.8417431246080995,-0.005943957698529179,9.977482192946585e-05,0.4307428571428571,False,False
91,id04,2024-09-25,2024-09-24,S1,objective sleep-stage ratio,0.6384352318049589,0.6384352318049589,0.6384352318049589,0.5922871243242304,0.5984192050256617,0.5922871243242304,-0.046148107480728506,0.003340068615554248,0.7560857142857144,False,True
91,id04,2024-09-25,2024-09-24,S2,objective sleep-stage ratio,0.704172102284786,0.704172102284786,0.704172102284786,0.7334736914721672,0.729758193069115,0.7334736914721672,0.02930158918738124,0.0015639230734338927,0.6227714285714286,False,True
91,id04,2024-09-25,2024-09-24,S3,objective sleep-stage ratio,0.5157852359558831,0.5157852359558831,0.5157852359558831,0.5233996338007635,0.5224069922861011,0.5233996338007635,0.007614397844880383,8.583500206049699e-05,0.2749714285714286,False,True
91,id04,2024-09-25,2024-09-24,S4,objective sleep-stage ratio,0.4713648786213004,0.4713648786213004,0.4713648786213004,0.4595147354486395,0.4610581011647744,0.4595147354486395,-0.011850143172660865,0.00020854756346455616,0.2476571428571428,False,True
93,id04,2024-09-27,2024-09-26,Q1,subjective sleep satisfaction,0.7204887948256156,0.7204887948256156,0.7204887948256156,0.7204887948256156,0.7094765388851245,0.707802764782076,-0.01268603004353952,0.00029194732860537975,0.3777714285714285,False,False
93,id04,2024-09-27,2024-09-26,Q3,subjective sleep quality,0.8466271480418416,0.8466271480418416,0.8466271480418416,0.8466271480418416,0.8622703922058693,0.8644976616673359,0.0178705136254943,0.0009489241315147612,0.4632857142857143,False,False
93,id04,2024-09-27,2024-09-26,S1,objective sleep-stage ratio,0.9896214550237332,0.9896214550237332,0.9896214550237332,0.9982389488655736,0.9988557832715002,0.998429958276754,0.008808503253020739,0.006690350865265593,0.9798285714285716,False,True
93,id04,2024-09-27,2024-09-26,S2,objective sleep-stage ratio,0.6024708362186612,0.6024708362186612,0.6024708362186612,0.5986304432308249,0.5991320622070474,0.5986304432308249,-0.0038403929878362275,2.2726643435611038e-05,0.4371428571428571,False,True
93,id04,2024-09-27,2024-09-26,S3,objective sleep-stage ratio,0.560606612346237,0.560606612346237,0.560606612346237,0.6085935417162255,0.6024314981614665,0.6085935417162255,0.047986929369988496,0.0035001938587995163,0.7379428571428572,False,True
93,id04,2024-09-27,2024-09-26,S4,objective sleep-stage ratio,0.390676754192609,0.390676754192609,0.390676754192609,0.3848527057084037,0.3856105349542392,0.3848527057084037,-0.005824048484205313,5.2782559395780915e-05,0.3229714285714286,False,True
97,id04,2024-10-18,2024-10-17,Q1,subjective sleep satisfaction,0.833406658466897,0.833406658466897,0.833406658466897,0.833406658466897,0.8317588118728393,0.8315105165518514,-0.0018961419150456127,9.533103812131571e-06,0.2345428571428571,False,False
97,id04,2024-10-18,2024-10-17,Q3,subjective sleep quality,0.7641557977520532,0.7641557977520532,0.7641557977520532,0.7641557977520532,0.765928682327045,0.7661938153111348,0.0020380175590816174,8.539168287802212e-06,0.0539714285714285,False,False
97,id04,2024-10-18,2024-10-17,S1,objective sleep-stage ratio,0.9999721312885276,0.9999721312885276,0.9999721312885276,0.9999953118981022,0.999999,0.9999958211825609,2.3689894033340764e-05,2.1792773641757543e-05,0.9866,False,True
97,id04,2024-10-18,2024-10-17,S2,objective sleep-stage ratio,0.7233071717211601,0.7233071717211601,0.7233071717211601,0.7275040018936937,0.726958852484285,0.7275040018936937,0.004196830172533583,3.265661720230906e-05,0.3280571428571429,False,True
97,id04,2024-10-18,2024-10-17,S3,objective sleep-stage ratio,0.4875185638145312,0.4875185638145313,0.4875185638145313,0.479631624236183,0.4806598640489816,0.47963162423618305,-0.00788693957834824,9.204870585455271e-05,0.1874,False,True
97,id04,2024-10-18,2024-10-17,S4,objective sleep-stage ratio,0.6535782391273595,0.6535782391273594,0.6535782391273594,0.6602377648090725,0.659372647433361,0.6602377648090725,0.00665952568171313,7.267500803431748e-05,0.3280571428571428,False,True
98,id04,2024-10-19,2024-10-18,Q1,subjective sleep satisfaction,0.4444498075376012,0.4444498075376012,0.4444498075376012,0.4444498075376012,0.4300841369614389,0.42793879794432205,-0.01651100959327917,0.0004094690383459332,0.4737428571428571,False,False
98,id04,2024-10-19,2024-10-18,Q3,subjective sleep quality,0.7219810598549985,0.7219810598549985,0.7219810598549985,0.7219810598549985,0.7013517975440084,0.6981825756891072,-0.023798484165891254,0.0010207870791908435,0.5599142857142857,False,False
98,id04,2024-10-19,2024-10-18,S1,objective sleep-stage ratio,0.6604794930634437,0.6604794930634437,0.6604794930634437,0.6371260254955748,0.6402119155260062,0.6371260254955748,-0.023353467567868824,0.0008868211551438243,0.4557428571428571,False,True
98,id04,2024-10-19,2024-10-18,S2,objective sleep-stage ratio,0.5880969742873238,0.5880969742873238,0.5880969742873238,0.5481259411184685,0.5533864109134344,0.5481259411184685,-0.03997103316885531,0.0024122834224303835,0.5925714285714285,False,True
98,id04,2024-10-19,2024-10-18,S3,objective sleep-stage ratio,0.4591710052782132,0.4591710052782132,0.4591710052782132,0.4837648594166399,0.4805499359709883,0.4837648594166399,0.024593854138426685,0.0008976885632133724,0.5999142857142857,False,True
98,id04,2024-10-19,2024-10-18,S4,objective sleep-stage ratio,0.5279106202598575,0.5279106202598575,0.5279106202598575,0.5214942199375637,0.5223315895325122,0.5214942199375637,-0.006416400322293736,6.101601234365095e-05,0.2092857142857143,False,True
101,id04,2024-10-24,2024-10-23,Q1,subjective sleep satisfaction,0.8202008421683051,0.8202008421683051,0.8289320309656312,0.8202008421683051,0.8389019465163282,0.8415673408907071,0.021366498722401928,0.0011932263930640175,0.5915428571428571,True,False
101,id04,2024-10-24,2024-10-23,Q3,subjective sleep quality,0.7691989891400304,0.7691989891400304,0.7691989891400304,0.7691989891400304,0.7817877230185692,0.7836327157945403,0.014433726654509926,0.0004421745649402231,0.3037142857142857,False,False
101,id04,2024-10-24,2024-10-23,S1,objective sleep-stage ratio,0.9999701869447448,0.9999701869447448,0.9999701869447448,0.9999949848105786,0.999999,0.9999955296275088,2.534268276399576e-05,2.3445617189771668e-05,0.9906571428571428,False,True
101,id04,2024-10-24,2024-10-23,S2,objective sleep-stage ratio,0.6637690189495149,0.6637690189495149,0.6637690189495149,0.6305675213766556,0.634976991810771,0.6305675213766556,-0.033201497572859284,0.001790878171314625,0.5489142857142857,False,True
101,id04,2024-10-24,2024-10-23,S3,objective sleep-stage ratio,0.5683992077358286,0.5683992077358286,0.5683992077358286,0.5985678443948091,0.5946697762587854,0.5985678443948091,0.030168636658980508,0.001382614595298981,0.3172,False,True
101,id04,2024-10-24,2024-10-23,S4,objective sleep-stage ratio,0.4642315705405406,0.4642315705405406,0.4642315705405406,0.4969967095149356,0.4927154967497726,0.49699670951493563,0.032765138974395036,0.0015907976057394357,0.6282857142857143,False,True
103,id04,2024-10-26,2024-10-25,Q1,subjective sleep satisfaction,0.8147140506633062,0.8147140506633062,0.8147140506633062,0.8147140506633062,0.8365659483747996,0.8396585392561969,0.02494448859289078,0.0015975651250941802,0.5630285714285714,False,False
103,id04,2024-10-26,2024-10-25,Q3,subjective sleep quality,0.820209723429447,0.820209723429447,0.820209723429447,0.820209723429447,0.8249293331216118,0.8256287934529843,0.0054190700235373646,7.435097860541973e-05,0.3914571428571428,False,False
103,id04,2024-10-26,2024-10-25,S1,objective sleep-stage ratio,0.9999715639572778,0.9999715639572778,0.9999715639572778,0.999995216458827,0.999999,0.9999957361111347,2.4172153856860668e-05,2.2275049078364212e-05,0.9871714285714286,False,True
103,id04,2024-10-26,2024-10-25,S2,objective sleep-stage ratio,0.5727943211728995,0.5727943211728995,0.5727943211728995,0.5476055168499279,0.5509077242086036,0.5476055168499279,-0.02518880432297166,0.0009528682323585169,0.5506285714285715,False,True
103,id04,2024-10-26,2024-10-25,S3,objective sleep-stage ratio,0.5689991208087246,0.5689991208087246,0.5689991208087246,0.5411460084992773,0.5447974621952506,0.5411460084992773,-0.027853112309447314,0.0011624066255063736,0.5400285714285714,False,True
103,id04,2024-10-26,2024-10-25,S4,objective sleep-stage ratio,0.4837435500140967,0.4837435500140968,0.4837435500140968,0.525862009148877,0.5203763454721886,0.525862009148877,0.04211845913478024,0.0026245753427411866,0.6530857142857143,False,True
110,id05,2024-10-02,2024-10-01,Q1,subjective sleep satisfaction,0.4364669837228363,0.4364669837228363,0.4364669837228363,0.4364669837228363,0.4445467514818794,0.4457613572912907,0.009294373568454362,0.00012954334854009542,0.2057714285714286,False,False
110,id05,2024-10-02,2024-10-01,Q3,subjective sleep quality,0.6574753808053299,0.6574753808053299,0.6574753808053299,0.6574753808053299,0.6453573142578667,0.6435229466437378,-0.013952434161592087,0.00031690448566745744,0.3557142857142857,False,False
110,id05,2024-10-02,2024-10-01,S1,objective sleep-stage ratio,0.351389538384049,0.351389538384049,0.351389538384049,0.3056001244245433,0.3113829535569563,0.3056001244245433,-0.0457894139595057,0.0034998205110841063,0.6906,False,True
110,id05,2024-10-02,2024-10-01,S2,objective sleep-stage ratio,0.2110267886066972,0.2110267886066972,0.2110267886066972,0.2087431421518679,0.2090399742966286,0.2087431421518679,-0.0022836464548293134,1.1615303447398695e-05,0.3062,False,True
110,id05,2024-10-02,2024-10-01,S3,objective sleep-stage ratio,0.108818885161944,0.108818885161944,0.108818885161944,0.1128446788230897,0.112312296199136,0.11284467882308973,0.004025793661145721,6.0922335368973624e-05,0.2299428571428571,False,True
110,id05,2024-10-02,2024-10-01,S4,objective sleep-stage ratio,0.4549692106389794,0.4549692106389794,0.4549692106389794,0.4438495786612846,0.4452970218604709,0.4438495786612846,-0.011119631977694777,0.00018462288996556886,0.2619142857142857,False,True
121,id05,2024-11-13,2024-11-12,Q1,subjective sleep satisfaction,0.7634031891761485,0.7634031891761485,0.7634031891761485,0.7634031891761485,0.7388062463135254,0.7349774449575134,-0.028425744218635085,0.001599264895397079,0.5999428571428572,False,False
