subject_id,sleep_date,lifelog_date,split,metric_row,lifelog_date_str,dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,phone_charging_count,phone_charging_mean,phone_charging_std,phone_charging_min,phone_charging_max,phone_charging_night_value,phone_charging_evening_value,phone_charging_morning_value,screen_use_count,screen_use_mean,screen_use_std,screen_use_min,screen_use_max,screen_use_night_value,screen_use_evening_value,screen_use_morning_value,phone_activity_count,phone_activity_mean,phone_activity_std,phone_activity_min,phone_activity_max,phone_activity_night_value,phone_activity_evening_value,phone_activity_morning_value,phone_light_count,phone_light_mean,phone_light_std,phone_light_min,phone_light_max,phone_light_night_value,phone_light_evening_value,phone_light_morning_value,watch_light_count,watch_light_mean,watch_light_std,watch_light_min,watch_light_max,watch_light_night_value,watch_light_evening_value,watch_light_morning_value,pedo_rows,step_sum,walking_step_sum,running_step_sum,distance_sum,calories_sum,speed_mean,speed_max,active_minutes,night_step_sum,hr_rows,hr_points,hr_mean,hr_std,hr_min,hr_max,hr_row_variability,hr_night_mean,usage_social_time,usage_call_time,usage_finance_time,usage_religion_ritual_time,usage_media_time,usage_search_browser_time,usage_home_launcher_time,usage_total_time,usage_app_count,usage_entropy,night_usage_social_time,night_usage_call_time,night_usage_finance_time,night_usage_religion_ritual_time,night_usage_media_time,night_usage_search_browser_time,night_usage_home_launcher_time,night_usage_total_time,gps_rows,gps_points,gps_speed_mean,gps_speed_max,gps_moving_points,gps_lat_std,gps_lon_std,wifi_count,wifi_rssi_mean,wifi_strong_count,ble_count,ble_rssi_mean,ble_strong_count,ambience_music,ambience_speech,ambience_vehicle,ambience_outside,ambience_inside
id01,2024-07-07,2024-07-06,train,10,2024-07-06,5,1,6,5,0,1356,0.21312684365781712,0.40966761991468315,0,1,0.0,0.33043478260869563,0.1956521739130435,1390,0.23453237410071942,0.4238586894897716,0,1,0.0,0.5347826086956522,0.19166666666666668,1440,2.5055555555555555,1.2057182368539132,0,7,3.0,3.0,2.5125,144,90.50694444444444,205.27685540270946,0.0,1338.0,0.19444444444444445,130.04166666666666,161.0,648.0,187.65277777777777,423.6025025631262,0.0,8098.0,0.0,,175.93288590604027,978.0,631.0,0.0,0.0,489.2803249359131,21.760160267353058,0.008338110513563618,1.376324971516927,26.0,0.0,337.0,14725.0,93.60404029311101,19.672735255048625,63.0,161.0,3.6969848105683374,107.61379310344829,4031593.0,3840065.0,3950998.0,9718087.0,3067943.0,3034723.0,8245218.0,41120375.0,387.0,74.71236564214409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,14099.0,1.3287381712228554,38.5364,3111.0,0.00012593346545594977,0.00012065025415141015,1053.0,-67.29413705321335,263.0,308.0,-75.64717751945025,56.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-08,2024-07-07,train,11,2024-07-07,6,1,7,6,0,1400,0.1457142857142857,0.35294562139427466,0,1,0.0,0.48333333333333334,0.32608695652173914,1410,0.2148936170212766,0.41089425753443115,0,1,0.0,0.2826086956521739,0.1125,1440,2.8048611111111112,0.8493818920171321,0,7,3.0,2.8125,2.7666666666666666,144,104.48611111111111,187.31977767029593,0.0,1125.0,0.0,160.625,56.25,622.0,109.86655948553054,197.50773206673964,0.0,1774.0,,74.10810810810811,37.68055555555556,911.0,3079.0,0.0,0.0,2387.457116127014,114.73967599868774,0.043678322651427265,1.6271660486857096,87.0,0.0,338.0,19734.0,86.31821463346607,10.978566885670297,53.0,137.0,4.53711793166758,,5155985.0,365736.0,2824664.0,11871628.0,1759970.0,1631953.0,8178052.0,36006244.0,340.0,56.195898570659345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,12908.0,0.32566696345368,35.9753,1347.0,2.2227228488245254e-05,3.1298765175583117e-05,879.0,-64.5848367177694,371.0,606.0,-73.02884659934145,79.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-09,2024-07-08,train,12,2024-07-08,0,0,8,7,0,1390,0.18273381294964028,0.38658722730197,0,1,0.1742857142857143,0.22083333333333333,0.33043478260869563,1420,0.2676056338028169,0.4428667733839754,0,1,0.026470588235294117,0.21666666666666667,0.35833333333333334,1440,2.8854166666666665,0.8932196722558208,0,7,2.8,3.0,2.8125,144,177.41666666666666,208.73144991068833,0.0,629.0,26.194444444444443,44.708333333333336,325.0,755.0,108.95629139072848,175.45612235590303,0.0,2142.0,6.936842105263158,45.51063829787234,127.83406113537117,1373.0,2597.0,0.0,0.0,2012.9653310775757,86.71990013122559,0.024435121765933182,1.5801656087239584,95.0,327.0,590.0,22194.0,74.48095520453636,11.651928860890504,47.0,129.0,4.009988701002097,81.77541935010497,3391484.0,992627.0,7158302.0,10566678.0,1761169.0,2885099.0,12983061.0,49329121.0,471.0,83.75721389283773,1318.0,1322.0,539113.0,205852.0,0.0,196578.0,149373.0,1136367.0,1440.0,11077.0,0.4599322689612798,32.4435,1699.0,3.079394835132236e-05,4.129235663807247e-05,840.0,-62.046995835417015,403.0,894.0,-74.08294422274915,141.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-10,2024-07-09,train,13,2024-07-09,1,0,9,8,0,1413,0.21089879688605803,0.40809111225066486,0,1,0.08,0.3261802575107296,0.16666666666666666,1383,0.210412147505423,0.4077488098704143,0,1,0.0029411764705882353,0.13733905579399142,0.4636363636363636,1433,2.8004187020237263,1.1076548496291496,0,7,2.933333333333333,2.9656652360515023,2.6125,144,183.54166666666666,229.19527433222478,0.0,1123.0,9.333333333333334,164.0,319.8333333333333,680.0,117.02058823529411,302.8075882647248,0.0,4861.0,0.0,10.35064935064935,109.6,1228.0,3075.0,0.0,0.0,2367.017608642578,101.04962730407715,0.03212564615421523,1.4767049153645833,84.0,0.0,428.0,12821.0,85.9853850309958,14.458996691969107,51.0,129.0,4.424134008134354,,5120970.0,727023.0,5684129.0,10891586.0,273477.0,5353873.0,10439968.0,43933810.0,370.0,69.4628509072877,0.0,0.0,219480.0,237981.0,0.0,4191.0,66010.0,1144714.0,1436.0,11798.0,0.5478263930389242,29.0709,1549.0,4.232863615392502e-05,4.6441718904303476e-05,986.0,-64.39868877836275,328.0,805.0,-75.2808451469906,141.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-11,2024-07-10,train,14,2024-07-10,2,0,10,9,0,1420,0.15845070422535212,0.3652917313776666,0,1,0.06944444444444445,0.13043478260869565,0.25,1350,0.25703703703703706,0.4371619402550078,0,1,0.002777777777777778,0.11666666666666667,0.4329004329004329,1430,2.7818181818181817,1.2424516027248527,0,7,3.0,2.577405857740586,2.6666666666666665,144,300.09027777777777,1663.1921574586897,0.0,19989.0,0.0,89.41666666666667,355.6666666666667,938.0,206.49253731343285,620.0675596197627,0.0,9008.0,0.0,129.48461538461538,135.2183406113537,1279.0,6068.0,0.0,0.0,4715.053466796875,221.6593017578125,0.06144192685427254,2.642173258463542,145.0,0.0,781.0,32854.0,80.33633274156546,13.42927136160002,52.0,136.0,3.9717217391060826,102.45416666666667,3341433.0,2334682.0,5975569.0,13328361.0,1310577.0,3211996.0,12848941.0,51747868.0,463.0,78.05340522749941,54531.0,82658.0,213.0,2960.0,0.0,0.0,60738.0,857173.0,1440.0,12092.0,0.5738865478640539,47.7034,1797.0,4.455292612531973e-05,5.764788392671299e-05,1456.0,-62.75530290360287,509.0,1241.0,-75.24095545395271,185.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-13,2024-07-12,train,15,2024-07-12,4,0,12,11,0,1390,0.17841726618705037,0.38300140697316093,0,1,0.06857142857142857,0.22083333333333333,0.2826086956521739,1400,0.32142857142857145,0.46719177081783225,0,1,0.014285714285714285,0.5478260869565217,0.39166666666666666,1440,2.7006944444444443,1.2598463636534454,0,7,2.7888888888888888,2.2,3.0541666666666667,144,580.1388888888889,2890.1201770718185,0.0,33975.0,20.38888888888889,163.70833333333334,371.4166666666667,632.0,460.4161392405063,2307.0525359028593,0.0,33799.0,17.42156862745098,56.18260869565217,126.67289719626169,1345.0,2858.0,0.0,0.0,2208.510986328125,100.68000489473343,0.027366926720298945,2.9353352864583333,69.0,293.0,420.0,4444.0,83.07667533413412,13.149911460993433,55.0,125.0,3.652446199249569,90.20850618042249,4712769.0,3176654.0,7715621.0,12900462.0,456701.0,1921942.0,11787290.0,51813981.0,438.0,79.82487056296561,0.0,0.0,1054715.0,1372659.0,0.0,250126.0,253719.0,3579672.0,1440.0,11775.0,0.7343806293755318,35.5597,2139.0,6.124425679700135e-05,8.081868059548639e-05,1271.0,-63.51407027099683,371.0,890.0,-72.77827439389775,184.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-14,2024-07-13,train,16,2024-07-13,5,1,13,12,0,1380,0.10579710144927536,0.3076892558478135,0,1,0.027777777777777776,0.2391304347826087,0.004347826086956522,1380,0.22971014492753622,0.4207988914863264,0,1,0.0,0.15,0.14410480349344978,1440,2.9145833333333333,0.7355245418292171,0,7,3.0,3.0,2.6875,144,57.708333333333336,107.41754847453802,0.0,968.0,0.027777777777777776,107.95833333333333,59.875,349.0,34.50716332378224,73.56452387310934,0.0,270.0,0.0,76.64556962025317,5.686746987951807,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.0,,85.0,85.0,0.0,85.0,805122.0,387611.0,2551357.0,6451640.0,627449.0,2899727.0,6560994.0,27020697.0,296.0,51.225496658550206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.0,12754.0,0.36258048845814733,34.9257,1708.0,2.2535140400057866e-05,3.4785775986027984e-05,1048.0,-64.08814841747083,370.0,146.0,-75.47784767316017,21.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-15,2024-07-14,train,17,2024-07-14,6,1,14,13,0,1390,0.07122302158273382,0.2572895784663805,0,1,0.0,0.2625,0.15,1400,0.23142857142857143,0.4218963476167334,0,1,0.0,0.34782608695652173,0.17083333333333334,1440,2.7222222222222223,1.0973747461499936,0,7,3.0,3.0,2.6458333333333335,144,84.29861111111111,129.22253153146377,0.0,587.0,0.0,174.41666666666666,68.875,496.0,231.0201612903226,830.2777432316441,0.0,7303.0,0.0,57.97391304347826,286.85849056603774,1377.0,2893.0,0.0,0.0,2240.7998962402344,92.13003349304199,0.027121761029293565,2.667000325520833,83.0,0.0,236.0,5308.0,83.12738155747326,11.08186302511775,54.0,123.0,3.786228690592852,,4056105.0,697363.0,3198360.0,11511296.0,123765.0,2870744.0,10110825.0,38073786.0,340.0,68.17823572714587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,13185.0,0.32034751769815833,38.1439,1415.0,2.35701553332504e-05,3.4362596439955314e-05,1005.0,-62.9666670968326,382.0,639.0,-70.6280321767337,106.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-16,2024-07-15,train,18,2024-07-15,0,0,15,14,0,1410,0.33404255319148934,0.4718220104483382,0,1,0.41388888888888886,0.5227272727272727,0.07916666666666666,1390,0.3107913669064748,0.462984130282042,0,1,0.022857142857142857,0.3217391304347826,0.5272727272727272,1440,2.895138888888889,1.1018860488470008,0,7,2.938888888888889,2.9833333333333334,2.970833333333333,144,155.78472222222223,187.42719474876327,0.0,565.0,21.88888888888889,78.83333333333333,313.25,1085.0,304.35023041474653,1814.7735967563,0.0,46840.0,3.3793103448275863,26.73949579831933,166.4780701754386,1380.0,4496.0,0.0,0.0,3443.4187030792236,157.54833728075027,0.04158718240433845,1.4468668619791667,104.0,194.0,696.0,37808.0,81.83573852669882,13.924098240065815,51.0,134.0,4.532288629566542,82.30223338598339,5798095.0,4519413.0,3960467.0,11219891.0,1725447.0,2524579.0,13682048.0,51454689.0,393.0,69.36988403525517,0.0,0.0,132725.0,1164495.0,0.0,23451.0,506820.0,2150625.0,1440.0,11076.0,0.525070079532598,30.3306,1766.0,3.810402654565815e-05,4.724454475491149e-05,1075.0,-62.32422015715918,371.0,828.0,-76.16312185648505,148.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-17,2024-07-16,train,19,2024-07-16,1,0,16,15,0,1380,0.2463768115942029,0.4310567516867629,0,1,0.16857142857142857,0.20454545454545456,0.0875,1410,0.3,0.4584201586685181,0,1,0.017142857142857144,0.17916666666666667,0.36666666666666664,1440,2.8631944444444444,1.2795633445492547,0,7,2.8777777777777778,2.9833333333333334,3.125,144,231.31944444444446,449.8561643129042,0.0,3944.0,22.5,97.25,458.3333333333333,649.0,252.87057010785824,1986.7892094662861,0.0,45826.0,17.95575221238938,16.883211678832115,761.1147540983607,1302.0,5195.0,0.0,0.0,3997.7000732421875,171.3399592936039,0.05117383606300803,2.44666748046875,107.0,356.0,418.0,4186.0,84.62926785681084,12.217046897963352,56.0,144.0,4.010572179438385,80.62325638028443,4973158.0,2798712.0,8422901.0,12098869.0,526786.0,1930202.0,12804312.0,49760984.0,403.0,75.45208002414024,0.0,0.0,722220.0,1428365.0,0.0,124238.0,816513.0,3403370.0,1440.0,11850.0,0.6343708990399778,35.62,2643.0,4.84219079702654e-05,5.153340704759281e-05,1258.0,-65.41499028900478,320.0,960.0,-74.90720298902812,151.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-18,2024-07-17,train,20,2024-07-17,2,0,17,14,0,1380,0.20869565217391303,0.40652371600032483,0,1,0.0,0.2681818181818182,0.4217391304347826,1400,0.2885714285714286,0.4532600858247035,0,1,0.0,0.2,0.4434782608695652,1440,2.9881944444444444,1.105548362785162,0,7,3.0,2.875,2.6041666666666665,144,187.11111111111111,292.7942333661357,0.0,2698.0,0.0,100.875,306.7083333333333,919.0,243.35146898803046,949.4229789154674,0.0,16565.0,0.0,123.94776119402985,152.87437185929647,1424.0,5508.0,0.0,0.0,4225.5537109375,183.338280916214,0.04945638706621606,1.7962178548177083,128.0,0.0,768.0,33578.0,79.52256887575578,13.892439905209104,46.0,124.0,4.29720764871197,,6287351.0,1829604.0,8275365.0,15078838.0,13622.0,2934158.0,12547219.0,54562342.0,382.0,68.71127594111448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,11967.0,0.45330793975025746,36.6533,2089.0,2.9532016809159683e-05,4.733827646129724e-05,1118.0,-62.27227927799254,415.0,1617.0,-74.83235779653563,236.0,0.0,0.0,0.0,0.0,0.0
