row,target,base_prob,posterior_prob,posterior_minus_base,logit_delta_to_posterior,direction_consistency,cell_score,memory_disagrees_h012,memory_agrees_h012,memory_alignment_q,private_safe_score,posterior_gain,row_full_reliability_q,score_identity_combo,score_no_h012_combo,score_joint_vector_cell,score_public_row_subset,score_memory_public_combo,target_i,h012_prob,e247_prob,q_prob,h012_abs_logit_delta,q_abs_logit_delta,h012_changed,h012_reproduction_error,cell_score_rank,q_abs_rank,h012_abs_rank,posterior_gain_rank,anti_memory_rank,identity_phase_score,memory_conflict_phase_score,route_translator_score
145,S2,0.92656689284086,0.999999,0.0734321071591399,11.280398200453316,1.0,11.280398200453316,True,False,0.0266889074228523,0.6712141783177528,0.0762316484728067,0.891566265060241,0.7810228571428571,0.7241714285714286,0.3354285714285714,0.9542857142857144,0.7582228571428572,4,0.9999705088278752,0.92656689284086,0.999999,7.896278740320561,11.280398200453316,True,3.240074875066057e-12,0.9937142857142857,0.9925714285714285,0.9925714285714285,0.9885714285714285,0.6674285714285715,0.8377985714285715,0.9082436571428572,0.8872526857142857
144,S4,0.9294550101101692,0.999999,0.0705439898898308,11.237161814943216,1.0,11.237161814943216,True,False,0.0191826522101751,0.4768465840955209,0.0731198976775389,0.5180722891566265,0.7471542857142858,0.6790342857142858,0.3308571428571428,0.9222857142857144,0.6757142857142857,6,0.999970888874143,0.9294550101101692,0.999999,7.866013270459359,11.237161814943217,True,8.93507490218326e-13,0.9931428571428571,0.9914285714285714,0.9914285714285714,0.9874285714285714,0.6725714285714286,0.8251314285714286,0.9033161142857143,0.8612367999999999
141,S1,0.9297964507269696,0.999999,0.0702025492730303,11.231942735127902,1.0,11.231942735127902,True,False,0.0275229357798165,0.3806548459246841,0.0727526586112792,0.3092369477911647,0.7419085714285715,0.67352,0.3365714285714286,0.8942857142857142,0.65104,3,0.999970934417142,0.9297964507269696,0.999999,7.8623599145963805,11.231942735127902,True,6.849631972727366e-12,0.9925714285714285,0.9908571428571429,0.9908571428571429,0.9868571428571429,0.6668571428571428,0.8215914285714285,0.9012996571428571,0.8552091428571429
59,S1,0.9336796807046882,0.999999,0.0663193192953117,11.170872458086423,1.0,11.170872458086423,True,False,0.0241868223519599,0.6061200440896828,0.0685854959018526,0.7670682730923695,0.7613657142857143,0.6982914285714286,0.3177142857142857,0.9342857142857144,0.7191542857142857,3,0.9999714620665904,0.9336796807046882,0.999999,7.819610720662675,11.170872458086423,True,2.1795898419441073e-12,0.992,0.9902857142857143,0.9902857142857143,0.9857142857142858,0.6691428571428572,0.8273414285714286,0.9044470857142858,0.8731519999999999
103,S1,0.9344141592590828,0.999999,0.0655848407409172,11.15894962294787,1.0,11.15894962294787,True,False,0.0150125104253544,0.4301647144386633,0.067799265994559,0.4337349397590361,0.7318399999999999,0.6613885714285714,0.3091428571428571,0.8622857142857143,0.6384628571428572,3,0.9999715639572778,0.9344141592590828,0.999999,7.811264736066331,11.15894962294787,True,2.822631017806998e-12,0.9914285714285714,0.9897142857142858,0.9897142857142858,0.9851428571428571,0.6754285714285714,0.8111885714285714,0.9004658285714284,0.849508
97,S1,0.9384129208213844,0.999999,0.0615860791786155,11.091771586643508,1.0,11.091771586643508,True,False,0.0233527939949958,0.4665030967497541,0.0635295794064949,0.4899598393574297,0.6318857142857144,0.5320914285714285,0.2662857142857143,0.6582857142857143,0.5016742857142857,3,0.9999721312885276,0.9384129208213844,0.999999,7.764240110645458,11.091771586643508,True,4.9968917892329046e-12,0.9908571428571429,0.9891428571428571,0.9891428571428571,0.9834285714285714,0.6697142857142857,0.7590857142857144,0.8831588571428572,0.7935918857142857
142,S2,0.940223768815581,0.999999,0.0597752311844189,11.059999769180624,1.0,11.059999769180624,True,False,0.0291909924937447,0.6830703176847317,0.0616020333868233,0.9116465863453816,0.74948,0.6820057142857143,0.3102857142857143,0.9462857142857144,0.7237371428571429,4,0.9999723956511856,0.940223768815581,0.999999,7.7419998384286925,11.059999769180624,True,2.255973186038318e-12,0.9902857142857143,0.9885714285714285,0.9885714285714285,0.9817142857142858,0.6657142857142857,0.8235985714285714,0.9009339428571429,0.8692797714285715
135,S3,0.9417407592557882,0.999999,0.0582582407442118,11.03268224297188,1.0,11.03268224297188,True,False,0.012510425354462,0.4212954798089868,0.0599901424624076,0.4216867469879518,0.6276571428571428,0.5274571428571428,0.2645714285714285,0.6462857142857142,0.4891771428571428,5,0.9999726209453156,0.9417407592557882,0.999999,7.722877570077353,11.03268224297188,True,2.9629632081196178e-12,0.9897142857142858,0.988,0.988,0.9805714285714285,0.6771428571428572,0.7560000000000001,0.8829394285714287,0.7897044571428571
148,S2,0.9418769679161334,0.999999,0.0581220320838665,11.030196905908968,1.0,11.030196905908968,True,False,0.0108423686405337,0.5279468069770703,0.0598455400822789,0.6385542168674698,0.7657942857142856,0.7050342857142857,0.3325714285714286,0.9582857142857144,0.7197828571428571,4,0.9999726413510028,0.9418769679161334,0.999999,7.721137834138322,11.030196905908968,True,2.0445867221496883e-12,0.9891428571428571,0.9874285714285714,0.9874285714285714,0.98,0.6782857142857143,0.8316485714285715,0.9049613714285715,0.8735691428571428
141,S2,0.9420756460698329,0.999999,0.0579233539301671,11.026561899597834,1.0,11.026561899597834,True,False,0.0200166805671392,0.3723481333077759,0.0596346561482835,0.3092369477911647,0.7513257142857144,0.6882914285714286,0.3245714285714285,0.8942857142857142,0.6624,4,0.999972671168585,0.9420756460698329,0.999999,7.718593329721138,11.026561899597834,True,2.653877118063974e-12,0.9885714285714285,0.9868571428571429,0.9868571428571429,0.9794285714285714,0.672,0.8201457142857143,0.9013778285714287,0.8589590857142858
144,S2,0.9432718630529986,0.999999,0.0567271369470013,11.004425351028043,1.0,11.004425351028043,True,False,0.0141784820683903,0.4708132544340107,0.0583658905634132,0.5180722891566265,0.7573485714285715,0.6952342857142858,0.3188571428571428,0.9222857142857144,0.688102857142857,4,0.9999728520521736,0.9432718630529986,0.999999,7.703097745721187,11.004425351028043,True,1.5578649481540197e-12,0.988,0.9862857142857143,0.9862857142857143,0.9788571428571429,0.676,0.8233085714285715,0.9027186285714286,0.8649890285714286
78,Q1,0.9196142307929566,0.999999,0.0803847692070434,11.378392450790454,0.9629629629629628,10.956970508168585,True,False,0.0091743119266055,0.6122810786160047,0.0837626748906561,0.8112449799196787,0.54104,0.4216285714285714,0.2514285714285714,0.3542857142857142,0.4048342857142857,0,0.9999696289951998,0.9196142307929566,0.999999,7.96487471555559,11.378392450790454,True,2.2719603975929203e-12,0.9874285714285714,0.9948571428571429,0.9948571428571429,0.992,0.6794285714285714,0.7024885714285714,0.8700406857142857,0.7447251555555555
139,S2,0.9457606415383404,0.999999,0.0542383584616595,10.956926858318605,1.0,10.956926858318605,True,False,0.0083402835696413,0.6012925385587229,0.0557313295130625,0.7911646586345381,0.6840857142857142,0.5991942857142858,0.2748571428571428,0.7942857142857143,0.6091657142857143,4,0.9999732361447288,0.9457606415383404,0.999999,7.669848800819725,10.956926858318603,True,3.296918293926865e-12,0.9868571428571429,0.9857142857142858,0.9857142857142858,0.9777142857142858,0.68,0.7850499999999999,0.8911108571428571,0.8272736
102,S1,0.925897272267952,0.999999,0.0741017277320479,11.290198609641594,0.9629629629629628,10.872043105580794,True,False,0.0225187656380316,0.5209791595292053,0.0769545059842979,0.6024096385542169,0.6814285714285715,0.6073828571428571,0.3205714285714285,0.5982857142857143,0.6029428571428572,3,0.9999704219951868,0.925897272267952,0.999999,7.9031390267556585,11.290198609641594,True,6.5423222395111225e-12,0.9862857142857143,0.9931428571428571,0.9931428571428571,0.9891428571428571,0.6702857142857143,0.7717571428571429,0.8903085714285714,0.8243714412698413
48,S1,0.9506224770490216,0.999999,0.0493765229509783,10.857887868573982,1.0,10.857887868573982,True,False,0.0158465387823186,0.4037508145474718,0.0506046887316223,0.3815261044176707,0.6728685714285714,0.5842857142857142,0.2651428571428571,0.7822857142857143,0.540142857142857,3,0.9999740196267,0.9506224770490216,0.999999,7.600521508006546,10.857887868573982,True,4.758859972753271e-12,0.9857142857142858,0.9851428571428571,0.9851428571428571,0.9737142857142858,0.6748571428571428,0.7790457142857143,0.8876246857142858,0.8108142857142857
43,S2,0.9506843533395624,0.999999,0.0493146466604376,10.85656886792222,1.0,10.85656886792222,True,False,0.0208507089241034,0.2379579027078145,0.0505396117638922,0.0401606425702811,0.7534628571428572,0.6870171428571429,0.3062857142857143,0.9862857142857144,0.6337028571428571,4,0.999974029904838,0.9506843533395624,0.999999,7.5995982075449735,10.85656886792222,True,5.808686864838819e-13,0.9851428571428571,0.9845714285714285,0.9845714285714285,0.9731428571428572,0.6714285714285714,0.82548,0.8997083428571429,0.8520477714285714
52,S1,0.9516104158695282,0.999999,0.0483885841304717,10.83663842057472,1.0,10.83663842057472,True,False,0.0075062552126772,0.6321296200269946,0.049566153710928,0.8554216867469879,0.7095199999999999,0.6382399999999999,0.2954285714285714,0.7622857142857142,0.6624114285714285,3,0.9999741847162334,0.9516104158695282,0.999999,7.585646894403167,10.836638420574719,True,8.65085780787922e-13,0.9845714285714285,0.984,0.984,0.972,0.6805714285714286,0.7901800000000001,0.8938089142857143,0.8452459428571428
53,S2,0.928528955320895,0.999999,0.071470044679105,11.251200390731032,0.9629629629629628,10.8344892651484,True,False,0.0116763969974979,0.2265468565372004,0.0741166033714743,0.036144578313253,0.7136914285714285,0.640697142857143,0.3165714285714285,0.8142857142857143,0.5773142857142857,4,0.9999707660155708,0.928528955320895,0.999999,7.8758402735072135,11.251200390731032,True,4.508393658397836e-12,0.984,0.992,0.992,0.988,0.6777142857142857,0.7997371428571428,0.8957449142857143,0.8268394412698413
139,S3,0.955400548503335,0.999999,0.0445984514966649,10.751100443540084,1.0,10.751100443540084,True,False,0.0050041701417848,0.5972703187843826,0.0455919165593917,0.7911646586345381,0.6753542857142857,0.5883371428571429,0.2691428571428571,0.7942857142857143,0.6009599999999999,5,0.9999748387283898,0.955400548503335,0.999999,7.525770310478949,10.751100443540084,True,8.899547765395255e-13,0.9834285714285714,0.9834285714285714,0.9834285714285714,0.9668571428571429,0.6822857142857143,0.780352857142857,0.8876109714285715,0.8217508571428571
54,S1,0.9588312140303829,0.999999,0.0411677859696171,10.667474847713732,1.0,10.667474847713732,True,False,0.0016680567139282,0.20827768562408,0.0420082162078971,0.0200803212851405,0.7463542857142855,0.6845542857142858,0.3228571428571428,0.8822857142857143,0.6357485714285714,3,0.9999754620986482,0.9588312140303829,0.999999,7.467232393400645,10.667474847713732,True,1.0320633236915455e-12,0.9828571428571429,0.9828571428571429,0.9828571428571429,0.964,0.6845714285714286,0.8146742857142857,0.8987995428571429,0.8508420571428572
142,S1,0.9616294706402158,0.999999,0.0383695293597842,10.594170047472332,1.0,10.594170047472332,True,False,0.0133444537114261,0.6656228640939512,0.0390946477786254,0.9116465863453816,0.7441542857142858,0.67752,0.2982857142857142,0.9462857142857144,0.7196914285714286,3,0.9999759958193288,0.9616294706402158,0.999999,7.415919033223047,10.594170047472332,True,7.58326734739967e-12,0.9822857142857143,0.9822857142857143,0.9822857142857143,0.96,0.6765714285714286,0.8165528571428571,0.8964932571428572,0.8640006857142858
55,S1,0.9619456902971838,0.999999,0.0380533097028161,10.58556590594944,1.0,10.58556590594944,True,False,0.0,0.3148146617344162,0.038765932418409,0.2369477911646586,0.6586857142857141,0.5758057142857141,0.2834285714285714,0.6302857142857143,0.53076,3,0.9999760576985588,0.9619456902971838,0.999999,7.409896134163546,10.585565905949439,True,1.0604850331219495e-12,0.9817142857142858,0.9817142857142858,0.9817142857142858,0.9594285714285714,0.8428571428571429,0.7610714285714285,0.9091611428571428,0.8053187428571428
43,S1,0.9666208827728396,0.999999,0.0333781172271603,10.449633666122413,1.0,10.449633666122413,True,False,0.0100083402835696,0.2263150766630498,0.0339186148342114,0.0401606425702811,0.7488285714285714,0.6821371428571429,0.2977142857142857,0.9862857142857144,0.6300685714285714,3,0.9999770143958374,0.9666208827728396,0.999999,7.314743566289701,10.449633666122413,True,4.012790100205166e-12,0.9811428571428571,0.9811428571428571,0.9811428571428571,0.9537142857142857,0.6788571428571428,0.8210642857142858,0.8964639999999999,0.8484509714285715
128,S1,0.967378592854381,0.999999,0.0326204071456189,10.425888360100648,1.0,10.425888360100648,True,False,0.0166805671392827,0.5461259645092084,0.0331352265420432,0.6666666666666666,0.75348,0.6981257142857143,0.3211428571428571,0.8422857142857143,0.7241371428571428,3,0.9999771775503488,0.967378592854381,0.999999,7.298121852067087,10.425888360100648,True,3.3661962106634746e-12,0.9805714285714285,0.9805714285714285,0.9805714285714285,0.9525714285714286,0.6742857142857143,0.8110557142857142,0.8961453714285714,0.8689577142857143
47,S1,0.9673838455546968,0.999999,0.0326151544453031,10.4257218972803,1.0,10.4257218972803,True,False,0.006672226855713,0.3231518675454015,0.0331297979840295,0.2409638554216867,0.6958742857142857,0.6123542857142856,0.2582857142857143,0.8982857142857142,0.5609085714285714,3,0.9999771786900212,0.9673838455546968,0.999999,7.2980053280987125,10.425721897280301,True,2.502886786714953e-12,0.98,0.98,0.98,0.952,0.6811428571428572,0.7925400000000001,0.887762742857143,0.8187285714285714
136,S1,0.9687079250553308,0.999999,0.0312910749446692,10.382911279242103,1.0,10.382911279242103,True,False,0.0025020850708924,0.228505928919701,0.0317623330746815,0.0602409638554216,0.5229371428571429,0.3987885714285714,0.22,0.3822857142857143,0.3132628571428572,3,0.999977469907649,0.9687079250553308,0.999999,7.268037895466778,10.382911279242103,True,2.69473332537018e-12,0.9794285714285714,0.9794285714285714,0.9794285714285714,0.9502857142857143,0.684,0.6916771428571429,0.860149942857143,0.7226337142857142
137,S1,0.9699370690683758,0.999999,0.0300619309316241,10.341571248078427,1.0,10.341571248078427,True,False,0.0008340283569641,0.246803842433166,0.0304945950853144,0.1004016064257028,0.4877314285714286,0.3573657142857142,0.2108571428571428,0.2462857142857142,0.2704285714285714,3,0.9999777475943514,0.9699370690683758,0.999999,7.239099873649756,10.341571248078427,True,5.144329406903125e-12,0.9788571428571429,0.9788571428571429,0.9788571428571429,0.948,0.6851428571428572,0.6676185714285715,0.8542313142857143,0.7047192
143,S1,0.9724329898749636,0.999999,0.0275660101250363,10.25232816230445,1.0,10.25232816230445,True,False,0.0033361134278565,0.5885490061651867,0.0279252694512648,0.7791164658634538,0.7508914285714287,0.68652,0.2811428571428571,0.9782857142857144,0.7100114285714286,3,0.9999783354391726,0.9724329898749636,0.999999,7.176629713614936,10.25232816230445,True,1.822542117224657e-12,0.9782857142857143,0.9782857142857143,0.9782857142857143,0.9388571428571428,0.6834285714285714,0.8168657142857143,0.8947712000000001,0.8625782857142856
130,S1,0.9779215454302864,0.999999,0.0220774545697135,10.024682337160003,1.0,10.024682337160003,True,False,0.0058381984987489,0.2957560172867655,0.0222985796520285,0.1887550200803212,0.7074857142857143,0.6318457142857143,0.2828571428571428,0.8862857142857142,0.6027371428571429,3,0.9999797655728808,0.9779215454302864,0.999999,7.017277636012567,10.024682337160005,True,5.631051180898794e-13,0.9777142857142858,0.9777142857142858,0.9777142857142858,0.9234285714285714,0.6817142857142857,0.7967857142857143,0.8855062857142857,0.8298842285714286
129,S1,0.9797766514642752,0.999999,0.0202223485357248,9.935022723925302,1.0,9.935022723925302,True,False,0.0041701417848206,0.5369454970652907,0.0204039878223946,0.6746987951807228,0.7373828571428571,0.6751942857142857,0.3045714285714285,0.8782857142857143,0.7057657142857142,3,0.9999803025710006,0.9797766514642752,0.999999,6.954515906747515,9.935022723925302,True,1.9539925233402755e-13,0.9771428571428571,0.9771428571428571,0.9771428571428571,0.9148571428571428,0.6828571428571428,0.8064314285714287,0.8892498285714285,0.8585701714285714
143,S2,0.9477641449884678,0.9997660203898988,0.052001875401431,5.4617060333525895,1.0,5.4617060333525895,True,False,0.0333611342785654,0.6182309738426537,0.0515510827540666,0.7791164658634538,0.8302514285714286,0.7826114285714286,0.6531428571428571,0.9782857142857144,0.7132914285714286,4,0.9987967568387583,0.9477641449884678,0.9997660203898988,3.823194223346828,5.461706033352115,True,3.4727776210274897e-13,0.9765714285714285,0.9765714285714285,0.9765714285714285,0.9754285714285714,0.6628571428571428,0.8916485714285715,0.9079830857142857,0.8854420571428571
140,S3,0.9395398688647572,0.9988192176892094,0.0592793488244522,3.996990509041999,1.0,3.996990509041999,True,False,0.0350291909924937,0.3386601815068669,0.055147562726354,0.216867469879518,0.9046342857142856,0.8819371428571429,0.8102857142857143,0.9942857142857144,0.7265771428571428,5,0.9960938897116238,0.9395398688647572,0.9988192176892094,2.797893356329393,3.996990509041999,True,6.217248937900877e-15,0.976,0.976,0.976,0.9771428571428571,0.6617142857142857,0.9351299999999999,0.9197129142857142,0.9114087999999999
70,Q1,0.792028485753025,0.9940130303720524,0.2019845446190274,3.774968698226257,1.0,3.774968698226257,True,False,0.0475396163469558,0.3390080630324973,0.1988183026920698,0.1927710843373494,0.8749314285714286,0.8402971428571429,0.8222857142857143,0.9822857142857144,0.6844514285714286,0,0.9816512441781002,0.792028485753025,0.9940130303720524,2.6424780887583847,3.7749686982262385,True,1.7763568394002505e-14,0.9754285714285714,0.9754285714285714,0.9754285714285714,0.9977142857142857,0.6531428571428571,0.9280185714285714,0.9158633142857142,0.8935697142857143
138,S3,0.9523726893521596,0.998191428507778,0.0458187391556182,3.3178576784103315,1.0,3.3178576784103315,True,False,0.0358632193494578,0.2569361904792601,0.0397081079411099,0.0522088353413654,0.8644742857142856,0.8329028571428571,0.7205714285714285,0.9382857142857144,0.6864228571428571,5,0.9951216136908172,0.9523726893521596,0.998191428507778,2.3225003748872375,3.317857678410393,True,3.730349362740526e-14,0.9748571428571429,0.9748571428571429,0.9748571428571429,0.9617142857142857,0.6611428571428571,0.9054614285714286,0.9109558857142859,0.8918870857142858
129,S2,0.9384940614219416,0.9974563099692384,0.0589622485472968,3.2464497575975364,1.0,3.2464497575975364,True,False,0.0383653044203502,0.570568904412084,0.0509671334907816,0.6746987951807228,0.8626342857142858,0.8293428571428572,0.8297142857142857,0.8782857142857143,0.7250571428571428,4,0.993291558834372,0.9384940614219416,0.9974563099692384,2.272514830318261,3.2464497575975364,True,1.509903313490213e-14,0.9742857142857143,0.9742857142857143,0.9742857142857143,0.9742857142857143,0.6594285714285715,0.9150871428571429,0.9117014857142858,0.8977240000000001
93,S1,0.9272542317503938,0.995592396029398,0.0683381642790041,2.8747496642496584,1.0,2.8747496642496584,True,False,0.036697247706422,0.6952925207367939,0.0562251905964302,0.927710843373494,0.6734114285714285,0.5947771428571429,0.7908571428571428,0.2902857142857142,0.4669999999999999,3,0.9896214550237332,0.9272542317503938,0.995592396029398,2.0123247649747675,2.8747496642496584,True,7.105427357601002e-15,0.9737142857142858,0.9737142857142858,0.9737142857142858,0.9782857142857143,0.6605714285714286,0.8028671428571429,0.8818944,0.7947150857142857
143,S4,0.9269414412655996,0.9935807435984484,0.0666393023328486,2.501383945472442,1.0,2.501383945472442,True,False,0.0417014178482068,0.6258851510658114,0.0510346914981242,0.7791164658634538,0.8738971428571429,0.8399314285714287,0.7634285714285715,0.9782857142857144,0.7340228571428571,6,0.9865016542469776,0.9269414412655996,0.9935807435984484,1.7509687618307113,2.5013839454724596,True,1.0658141036401503e-14,0.9731428571428572,0.9731428571428572,0.9731428571428572,0.9748571428571429,0.6571428571428571,0.9173885714285716,0.9128178285714287,0.9013533714285715
54,S2,0.931906185528498,0.9940383472054272,0.0621321616769291,2.500082256066106,0.9629629629629628,2.4074866169525464,True,False,0.0375312760633861,0.2420825859340868,0.04747299726549,0.0200803212851405,0.8204799999999999,0.77516,0.716,0.8822857142857143,0.6303542857142856,4,0.9874623635995506,0.931906185528498,0.9940383472054272,1.7500575792462687,2.500082256066106,True,5.329070518200751e-15,0.9725714285714285,0.9725714285714285,0.9725714285714285,0.9697142857142858,0.66,0.8870342857142858,0.9039168,0.862440584126984
150,S2,0.925556421151334,0.9920497189265306,0.0664932977751966,2.3062123572533384,1.0,2.3062123572533384,True,False,0.0433694745621351,0.7297341442184619,0.0486449974494301,0.9839357429718876,0.8958742857142857,0.87352,0.7754285714285715,0.9702857142857144,0.8060514285714286,4,0.9842447698924992,0.925556421151334,0.9920497189265306,1.6143486500773276,2.3062123572533384,True,8.881784197001252e-15,0.972,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.656,0.9232828571428572,0.9153513142857143,0.9217854857142856
66,Q1,0.9436660162145278,0.9944030801714072,0.0507370639568794,2.3614518874129784,0.9629629629629628,2.273990706397683,True,False,0.0391993327773144,0.4322769606128418,0.0373657393501178,0.3975903614457831,0.81936,0.7790571428571429,0.8331428571428572,0.7142857142857143,0.6404285714285715,0,0.9886989098935578,0.9436660162145278,0.9944030801714072,1.653016321189086,2.361451887412959,True,1.509903313490213e-14,0.9714285714285714,0.972,0.972,0.9588571428571429,0.6588571428571428,0.8869828571428571,0.9018633142857143,0.8647321269841269
151,S2,0.9461892349466504,0.9935847807650088,0.0473955458183583,2.175677176035322,1.0,2.175677176035322,True,False,0.0400333611342785,0.7040809752614562,0.0332173133992377,0.9397590361445785,0.8729428571428572,0.8431428571428572,0.7794285714285715,0.9502857142857144,0.78024,4,0.9877504764359628,0.9461892349466504,0.9935847807650088,1.5229740232247342,2.175677176035322,True,8.881784197001252e-15,0.9708571428571429,0.9708571428571429,0.9708571428571429,0.9531428571428572,0.6582857142857143,0.915607142857143,0.9094651428571429,0.9093917714285714
