flat_idx,row,target,target_idx,candidate_sign,teacher_has_action,teacher_logit_move,teacher_sign,lrj_has_cell,lrj_sign,lrj_teacher_sign_match,responsibility_score,selection_score,source_consensus_rank,listener_benefit_rank,human_state_responsibility,h088_safe_rank,source_support,source_move_abs_mean,sign_margin,base_prob,toxic_same_weight,toxic_opp_weight,toxic_abs_weight,toxic_same_rank,toxic_opp_rank,toxic_safety_rank,agreement_bonus,amp,decoded_logit_move,action_source,extra_score
252,36,Q1,0,-1,True,-0.7873006825955612,-1,True,-1,True,0.447092685163841,0.5090845886442642,0.3471231300345224,0.578325661680092,0.597642369020501,0.8400460299194477,1.0,0.0154370536349477,0.447092685163841,0.4739815525917726,0.05806180721378493,0.695094317933788,0.753156125147573,0.1413673232908459,0.28041714947856317,0.8586326767091541,1.0,1.1961028712695696,-0.9416926070050428,teacher_toxicity_gated,
257,36,S3,5,1,True,0.552275039406187,1,True,1,True,0.5777401935518833,0.8201622247972189,0.6406329113924052,0.6601035673187572,0.5789066059225512,0.7203682393555811,8.0,0.040771163365367,0.5777401935518833,0.8929273399075288,0.10437256563122554,4.811563919168498,4.915936484799724,0.28157589803012745,0.7983777520278099,0.7184241019698725,1.0,1.1556827615818186,0.6382547426936499,teacher_toxicity_gated,
266,38,Q1,0,-1,True,-0.9679659331752586,-1,True,-1,True,0.2910402286055135,0.2058864426419467,0.1538665132336018,0.3360701956271577,0.6350911161731208,0.8239355581127733,1.0,0.0174331990188438,0.2910402286055135,0.5321733181983741,0.08816824203258763,0.3739428996700912,0.4621111417026788,0.2190034762456547,0.19235225955967555,0.7809965237543453,1.0,1.177734079874978,-1.1400064676584876,teacher_toxicity_gated,
309,44,Q2,1,-1,True,-0.7869065731646545,-1,True,-1,True,0.7802247467652351,0.981228273464658,0.9426409666283084,0.6546375143843498,0.6892938496583144,0.9234752589182968,9.0,0.1831602225860742,0.7802247467652351,0.6205899898125083,0.0,3.9649843531101236,3.9649843531101236,0.0220162224797219,0.7265353418308227,0.9779837775202781,1.0,1.22,-0.9600260192608785,teacher_toxicity_gated,
351,50,Q2,1,-1,True,-0.9482045788409167,-1,True,-1,True,0.7114204624913443,0.9527230590961762,0.8757307249712313,0.6324280782508631,0.532756264236902,0.9234752589182968,8.0,0.1291606823853018,0.7114204624913443,0.6835694225546829,0.0,3.1544654780786736,3.1544654780786736,0.0220162224797219,0.645422943221321,0.9779837775202781,1.0,1.22,-1.1568095861859182,teacher_toxicity_gated,
372,53,Q2,1,-1,True,-1.149098503652461,-1,True,-1,True,0.5116015882623036,0.6573580533024334,0.4227330264672037,0.6141426927502878,0.7685876993166287,0.7652474108170311,5.0,0.0078823003903489,0.5116015882623036,0.7124645921500611,0.0719631947188325,1.82549750077052,1.897460695489353,0.17033603707995365,0.4380069524913094,0.8296639629200464,1.0,1.1837458647077725,-1.36024060184049,teacher_toxicity_gated,
393,56,Q2,1,-1,True,-1.0250412777182194,-1,True,-1,True,0.7020011507612346,0.9389339513325607,0.7940103567318757,0.6280092059838895,0.6876765375854215,0.9234752589182968,6.0,0.0993552385400444,0.7020011507612346,0.6413264507944202,0.0,2.815917952846418,2.815917952846418,0.0220162224797219,0.6013904982618772,0.9779837775202781,1.0,1.22,-1.2505503588162277,teacher_toxicity_gated,
397,56,S3,5,1,True,1.293004323517617,1,True,1,True,0.6012165496808373,0.8413673232908458,0.601409666283084,0.6649021864211737,0.5743166287015945,0.9234752589182968,6.0,0.0211179291196929,0.6012165496808373,0.8958213060093945,0.03707776917979322,1.528307118288647,1.5653848874684402,0.07995365005793743,0.3986095017381228,0.9200463499420626,1.0,1.2162882177007175,1.5726659241305643,teacher_toxicity_gated,
413,59,Q1,0,1,True,0.20074121919521737,1,True,1,True,0.5615037346062658,0.7719582850521437,0.5747238204833142,0.665512082853855,0.4338382687927107,0.9234752589182968,6.0,0.0107523664934134,0.5615037346062658,0.9999686570433794,0.0,153.52420794342413,153.52420794342413,0.0220162224797219,0.984936268829664,0.9779837775202781,1.0,1.22,0.2449042874181652,teacher_toxicity_gated,
482,68,S4,6,-1,True,-0.8970239889964517,-1,True,-1,True,0.5309849607891397,0.7171494785631518,0.5927502876869967,0.6907940161104719,0.4141457858769932,0.6950517836593786,8.0,0.0242478176508365,0.5309849607891397,0.1972551728460799,0.8945376145494011,0.5222401200499416,1.4167777345993426,0.8818076477404403,0.23754345307068367,0.11819235225955971,1.0,1.0216064601898533,-0.916405502104047,teacher_toxicity_gated,
529,75,S2,4,1,True,0.5087948798937294,1,True,1,True,0.4016914193095042,0.4488760139049825,0.3627790563866513,0.4894418872266973,0.5169476082004557,0.766398158803222,4.0,0.0343210721817671,0.4016914193095042,0.5886170540054882,0.05059183957884489,0.7518225518578021,0.8024143914366471,0.11355735805330243,0.28389339513325607,0.8864426419466975,1.0,1.1963292339325313,0.6086861888920596,teacher_toxicity_gated,
553,79,Q1,0,1,True,0.2002641865801884,1,True,1,True,0.5768533244454601,0.7962920046349942,0.5703394706559264,0.6702991944764096,0.515375854214123,0.9234752589182968,6.0,0.0051437375021609,0.5768533244454601,0.999965092483008,0.0,157.6422233086887,157.6422233086887,0.0220162224797219,0.9907300115874855,0.9779837775202781,1.0,1.22,0.24432230762782986,teacher_toxicity_gated,
597,85,Q3,2,1,True,0.36771816699174,1,True,1,True,0.3478313777706785,0.3569872537659327,0.2986996547756042,0.3599252013808975,0.5705922551252846,0.7917146144994246,2.0,0.0556468420870409,0.3478313777706785,0.7887204466768212,0.2435888212029984,0.9700757632646497,1.2136645844676481,0.5909617612977984,0.32560834298957125,0.4090382387022016,1.0,1.0933255816744383,0.40203567881850233,teacher_toxicity_gated,
612,87,S1,3,-1,True,-1.8638086502559514,-1,True,-1,True,0.6125271756688406,0.8687137891077636,0.7179689298043728,0.6110414269275029,0.4387243735763098,0.9234752589182968,9.0,0.0449556370820063,0.6125271756688406,0.8996670226222974,0.3174284633942852,0.9730756241791023,1.2905040875733875,0.6801853997682503,0.3267670915411356,0.3198146002317497,1.0,1.0842372327644487,-2.020810733355955,teacher_toxicity_gated,
625,89,Q3,2,-1,True,-0.2532752501144071,-1,True,-1,True,0.5542556187925942,0.7850521436848203,0.4988147295742232,0.647571921749137,0.6075740318906606,0.9234752589182968,1.0,0.0471692584996896,0.5542556187925942,0.8278811022976053,0.7873579099444799,1.0858783471253506,1.8732362570698304,0.86558516801854,0.34414831981460026,0.13441483198145998,1.0,1.0434492837493852,-0.2642798783233245,teacher_toxicity_gated,
638,91,Q2,1,-1,True,-0.6422547847011687,-1,True,-1,True,0.7835068575016991,0.9826187717265352,0.925132336018412,0.8995224395857309,0.3563211845102506,0.9234752589182968,8.0,0.185295686643937,0.7835068575016991,0.517487560784734,0.0,5.14821961741253,5.14821961741253,0.0220162224797219,0.8111239860950173,0.9779837775202781,1.0,1.22,-0.7835508373354259,teacher_toxicity_gated,
645,92,Q2,1,-1,True,-1.1276783682788845,-1,True,-1,True,0.650913050260745,0.8764774044032444,0.6468814729574223,0.8815707710011509,0.3732346241457858,0.9234752589182968,7.0,0.02375314794034,0.650913050260745,0.4572885450824042,0.0,2.722666426795322,2.722666426795322,0.0220162224797219,0.5851680185399768,0.9779837775202781,1.0,1.22,-1.3757676093002391,teacher_toxicity_gated,
654,93,S1,3,1,True,0.21358018839392034,1,True,1,True,0.5889364438178262,0.8237543453070684,0.6002704257767548,0.68987917146145,0.4741457858769932,0.9234752589182968,6.0,0.0181930942120694,0.5889364438178262,0.998429958276754,0.0,75.35669389423245,75.35669389423245,0.0220162224797219,0.9640787949015064,0.9779837775202781,1.0,1.22,0.2605678298405828,teacher_toxicity_gated,
664,94,S4,6,1,True,0.7388417080208447,1,True,1,True,0.4591319357402459,0.5467439165701042,0.5326409666283084,0.5313924050632911,0.3714692482915718,0.7445339470655926,6.0,0.0286548683932408,0.4591319357402459,0.6210667210297325,0.2258715139354479,3.4293734239869047,3.6552449379223524,0.5608342989571263,0.6743916570104287,0.43916570104287367,1.0,1.0961791699946797,0.809902890255741,teacher_toxicity_gated,
670,95,S3,5,1,True,0.8958877501970084,1,True,1,True,0.557903410023705,0.7778679026651216,0.5964787111622554,0.6792520138089759,0.5134282460136674,0.7502876869965478,8.0,0.0289419482554897,0.557903410023705,0.5184440313613685,0.20191422793083552,1.501456238992017,1.7033704669228522,0.5272305909617613,0.3951332560834299,0.4727694090382387,1.0,1.1040322849481365,0.9890889999070486,teacher_toxicity_gated,
687,98,Q2,1,-1,True,-0.6380762463889581,-1,True,-1,True,0.8389761636021084,0.9935110081112396,0.9679113924050632,0.8358400460299196,0.6398519362186788,0.9234752589182968,9.0,0.2878860784523284,0.8389761636021084,0.4631417001415242,0.0,5.587800017603551,5.587800017603551,0.0220162224797219,0.8331402085747392,0.9779837775202781,1.0,1.22,-0.7784530205945289,teacher_toxicity_gated,
704,100,S2,4,-1,True,-0.49904177442224007,-1,True,-1,True,0.4368200159350413,0.4857473928157589,0.4300402761795167,0.5924626006904488,0.3201025056947608,0.8423475258918297,6.0,0.0095827191985473,0.4368200159350413,0.6676900384440582,0.029145405044694983,0.31994072941402163,0.3490861344587166,0.06257242178447277,0.17960602549246812,0.9374275782155272,1.0,1.2136218692787624,-0.6056480111225094,teacher_toxicity_gated,
715,102,Q2,1,-1,True,-1.8999999999999997,-1,True,-1,True,0.8037299946364709,0.963499420625724,0.8600575373993096,0.9800632911392404,0.4872892938496583,0.9234752589182968,8.0,0.1107091487880319,0.8037299946364709,0.4597383530095764,0.04685369532139241,0.2416045924041531,0.2884582877255455,0.10081112398609501,0.14484356894553882,0.899188876013905,1.0,1.2116995734365228,-2.302229189529393,teacher_toxicity_gated,
722,103,Q2,1,-1,True,-1.0895520604314144,-1,True,-1,True,0.6299797829003195,0.928041714947856,0.6533026467203683,0.8487514384349829,0.3030410022779043,0.9234752589182968,1.0,0.1296467726747013,0.6299797829003195,0.4785400070354418,0.0,2.8441756359690604,2.8441756359690604,0.0220162224797219,0.6037079953650057,0.9779837775202781,1.0,1.22,-1.3292535137263255,teacher_toxicity_gated,
731,104,S1,3,-1,True,-0.9670793324711356,-1,True,-1,True,0.5494341213447103,0.758632676709154,0.6616915995397008,0.6077215189873418,0.2557175398633257,0.9234752589182968,8.0,0.0321277660220226,0.5494341213447103,0.5661595078781306,0.0,3.3366323313742288,3.3366323313742288,0.0220162224797219,0.6628041714947857,0.9779837775202781,1.0,1.22,-1.1798367856147856,teacher_toxicity_gated,
766,109,S1,3,-1,True,-0.7905199475958276,-1,True,-1,True,0.5556459070647817,0.7887601390498262,0.5840794016110472,0.6476121979286535,0.6256833712984055,0.7088607594936709,6.0,0.0493049543572897,0.5556459070647817,0.1835054750871709,0.034809905072087144,3.780507846305235,3.815317751377322,0.07068366164542295,0.7103128621089224,0.929316338354577,1.0,1.2011584551975005,-0.9495397190570133,teacher_toxicity_gated,
767,109,S2,4,-1,True,-1.184334029834423,-1,True,-1,True,0.4538228812737391,0.5361993047508691,0.3444649021864212,0.59012082853855,0.6660136674259681,0.7848101265822784,3.0,0.0260135935253072,0.4538228812737391,0.1631436021357547,0.02046321402429707,2.479246338620163,2.49970955264446,0.055619930475086905,0.5480880648899189,0.944380069524913,1.0,1.2105484254220633,-1.4336936949898276,teacher_toxicity_gated,
771,110,Q2,1,-1,True,-0.8164618825223382,-1,True,-1,True,0.7224790889691344,0.9677867902665122,0.8569447640966628,0.7386651323360185,0.4645444191343963,0.9234752589182968,6.0,0.1690141128642016,0.7224790889691344,0.4201425908624313,0.0,3.1746060127771454,3.1746060127771454,0.0220162224797219,0.6477404403244496,0.9779837775202781,1.0,1.22,-0.9960834966772526,teacher_toxicity_gated,
787,112,S1,3,1,True,1.3301295950202963,1,True,1,True,0.2784533878628407,0.1816685979142526,0.2041657077100115,0.3454487917146145,0.4894760820045558,0.714614499424626,3.0,0.0264826583507451,0.2784533878628407,0.2783128243770914,0.03421340915089455,1.503936884450178,1.5381502936010725,0.06952491309385864,0.3962920046349942,0.9304750869061413,1.0,1.201873679073321,1.59864775001135,teacher_toxicity_gated,
908,129,S3,5,-1,True,-0.9236031002420035,-1,True,-1,True,0.3420369819506003,0.3368250289687137,0.2940448791714614,0.4590276179516686,0.4495671981776765,0.7031070195627158,4.0,0.0454319114359902,0.3420369819506003,0.9302673749700684,0.03542258890177141,2.589398110913005,2.6248206998147765,0.07415990730011587,0.5619930475086906,0.9258400926998841,1.0,1.199933381958992,-1.1082621916611972,teacher_toxicity_gated,
916,130,S4,6,-1,True,-0.8197496008650111,-1,True,-1,True,0.529617999559146,0.7227114716106604,0.569349827387802,0.7270713463751438,0.2819248291571753,0.8181818181818181,5.0,0.0379358851760619,0.529617999559146,0.9088018490295834,0.34533344497470386,1.6222607165642882,1.967594161538992,0.7068366164542295,0.41135573580533025,0.29316338354577054,1.0,1.069950489834615,-0.8770914869872488,teacher_toxicity_gated,
922,131,S3,5,1,True,1.6939867374488649,1,True,1,True,0.5060254050948825,0.6483198146002317,0.5541196777905639,0.6636018411967779,0.3180865603644647,0.7928653624856157,8.0,0.0136840320487094,0.5060254050948825,0.9517175149417152,0.3024328395764484,0.9070113451368012,1.2094441847132495,0.6732329084588644,0.3174971031286211,0.3267670915411356,1.0,1.075317989137899,1.8215744121397834,teacher_toxicity_gated,
936,133,S3,5,1,True,1.6153871145682523,1,True,1,True,0.629376251171879,0.8726535341830822,0.7090276179516685,0.6718296892980438,0.4492824601366743,0.9234752589182968,9.0,0.0322705718016038,0.629376251171879,0.943247383559343,0.32586001787476393,0.10293325177039314,0.42879326964515707,0.6871378910776361,0.08227114716106605,0.3128621089223639,1.0,1.082707684676384,1.748992042670257,teacher_toxicity_gated,
946,135,Q2,1,1,True,0.6459631214545031,1,True,1,True,0.6092205949833462,0.9339513325608342,0.7785212888377445,0.3785270425776755,0.6484738041002278,0.9234752589182968,5.0,0.2859464590413234,0.6092205949833462,0.6690357346201358,0.0,5.582412152192366,5.582412152192366,0.0220162224797219,0.831981460023175,0.9779837775202781,1.0,1.22,0.7880750081744937,teacher_toxicity_gated,
953,136,Q2,1,1,True,1.0986353588935747,1,True,1,True,0.6045132466487536,0.9180764774044032,0.7115074798619102,0.5066858457997699,0.580125284738041,0.9234752589182968,3.0,0.1622783956161949,0.6045132466487536,0.5593206571344809,0.0,2.9401224443724185,2.9401224443724185,0.0220162224797219,0.6176129779837776,0.9779837775202781,1.0,1.22,1.3403351378501611,teacher_toxicity_gated,
965,137,S4,6,-1,True,-0.24896759660354384,-1,True,-1,True,0.4498721135239459,0.5244959443800695,0.4751841196777905,0.5919965477560415,0.2181890660592255,0.9234752589182968,4.0,0.0214508921087691,0.4498721135239459,0.9056573114219448,0.2723518780614116,0.3921612628717748,0.6645131409331864,0.641946697566628,0.1969872537659328,0.35805330243337197,1.0,1.0926497472488055,-0.27203438150200476,teacher_toxicity_gated,
970,138,S2,4,1,True,0.5624687671757624,1,True,1,True,0.5507944444741872,0.7636152954808807,0.6464672036823934,0.6655466052934408,0.3088496583143508,0.8170310701956272,8.0,0.0305340015088133,0.5507944444741872,0.9601512571487648,0.009597747015450242,4.212524275212662,4.2221220222281115,0.046349942062572425,0.7531865585168018,0.9536500579374276,1.0,1.2151654983618843,0.68349263977813,teacher_toxicity_gated,
1003,143,Q3,2,1,True,0.7227250554790725,1,True,1,True,0.3321149165551473,0.2895480880648899,0.269102416570771,0.5887399309551208,0.2140774487471526,0.7548906789413119,3.0,0.0010050615005382,0.3321149165551473,0.7974211568605402,0.05750215459405461,3.3573479105541546,3.414850065148209,0.13673232908458866,0.6651216685979142,0.8632676709154113,1.0,1.1903101419166955,0.8602669633540464,teacher_toxicity_gated,
1037,148,Q2,1,1,True,0.4033936534267981,1,True,1,True,0.6899355639153103,0.9727694090382388,0.9709493670886076,0.6183256616800921,0.2166742596810933,0.9234752589182968,9.0,1.350617328699465,0.6899355639153103,0.8053003646868163,0.0,12.005915526401823,12.005915526401823,0.0220162224797219,0.9351100811123986,0.9779837775202781,1.0,1.22,0.4921402571806937,teacher_toxicity_gated,
1042,148,S4,6,1,True,0.21700204460454398,1,True,1,True,0.7225089896951992,0.9767091541135572,0.955759493670886,0.7467318757192175,0.2146355353075171,0.9234752589182968,9.0,0.2583088817211145,0.7225089896951992,0.9974938621405658,0.0,65.21141514966003,65.21141514966003,0.0220162224797219,0.9629200463499421,0.9779837775202781,1.0,1.22,0.26474249441754366,teacher_toxicity_gated,
1044,149,Q2,1,1,True,0.7313297859314394,1,True,1,True,0.6760644336983168,0.9597914252607184,0.9437859608745685,0.6049827387802073,0.2321184510250569,0.9234752589182968,10.0,0.1910741859388284,0.6760644336983168,0.7341328135155835,0.0,4.795162441186975,4.795162441186975,0.0220162224797219,0.7960602549246814,0.9779837775202781,1.0,1.22,0.892222338836356,teacher_toxicity_gated,
1054,150,S2,4,1,True,0.21812462130208488,1,True,1,True,0.5957900854578646,0.8346465816917727,0.6036536248561565,0.676662830840046,0.5223006833712984,0.9234752589182968,6.0,0.0201723731878759,0.5957900854578646,0.997425887183088,0.0,64.80221647712919,64.80221647712919,0.0220162224797219,0.9617612977983777,0.9779837775202781,1.0,1.22,0.26611203798854355,teacher_toxicity_gated,
1061,151,S2,4,1,True,0.21766861311691166,1,True,1,True,0.6946733254195679,0.9600231749710314,0.9003452243958574,0.5122094361334868,0.5801936218678816,0.9234752589182968,8.0,0.1633055903109622,0.6946733254195679,0.9981439428441186,0.0,64.33615914655535,64.33615914655535,0.0220162224797219,0.9606025492468134,0.9779837775202781,1.0,1.22,0.26555570800263223,teacher_toxicity_gated,
1065,152,Q2,1,1,True,0.4211447977253776,1,True,1,True,0.625431300264456,0.9438006952491308,0.7372036823935558,0.4499079401611047,0.7165148063781321,0.9234752589182968,2.0,0.3059152637884869,0.625431300264456,0.5076083726478272,0.1562847747274086,7.627931753146891,7.7842165278743,0.4241019698725377,0.8933951332560834,0.5758980301274623,1.0,1.1405755873415055,0.4803474750214421,teacher_toxicity_gated,
1073,153,Q3,2,-1,True,-0.43845629667446573,-1,True,-1,True,0.5524407851937525,0.7702201622247973,0.5344936708860759,0.7928078250863061,0.4922323462414578,0.7111622554660529,4.0,0.0336214369256872,0.5524407851937525,0.6307637738641221,0.2533366424376289,1.7824610694534337,2.0357977118910626,0.6106604866743917,0.43105446118192353,0.38933951332560834,1.0,1.0825476733689179,-0.47464984383889486,teacher_toxicity_gated,
1107,158,Q2,1,-1,True,-0.7011555505880882,-1,True,-1,True,0.7393589499561498,0.97369640787949,0.9060759493670886,0.8133544303797469,0.3136446469248292,0.9234752589182968,8.0,0.159810287290272,0.7393589499561498,0.3439340829685295,0.0,4.989970839335109,4.989970839335109,0.0220162224797219,0.8030127462340672,0.9779837775202781,1.0,1.22,-0.8554097717174676,teacher_toxicity_gated,
1116,159,S1,3,1,True,0.7797533759561261,1,True,1,True,0.4476674998408868,0.567601390498262,0.6018354430379746,0.353463751438435,0.2845785876993166,0.9234752589182968,5.0,0.10431826442932,0.4476674998408868,0.8096578225790695,0.0,4.564725017230276,4.564725017230276,0.0220162224797219,0.7821552723059096,0.9779837775202781,1.0,1.22,0.9512991186664739,teacher_toxicity_gated,
1130,161,S1,3,1,True,0.544805415180931,1,True,1,True,0.3129060903906388,0.2576825028968713,0.23409666283084,0.3930322209436133,0.4576082004555808,0.8411967779056386,3.0,0.0197415616251344,0.3129060903906388,0.6759591193035365,0.05757110411041044,0.566905798775259,0.6244769028856695,0.13789107763615296,0.2514484356894554,0.8621089223638471,1.0,1.1969597051524976,0.6521101291204512,teacher_toxicity_gated,
1139,162,S3,5,-1,True,-1.5690383879500804,-1,True,-1,True,0.4263896162051508,0.4970799536500579,0.3914326812428078,0.3849884925201381,0.6300455580865604,0.9234752589182968,4.0,0.0539964644381577,0.4263896162051508,0.8218944034947329,0.27265751490899404,0.10262270054450906,0.3752802154535031,0.6431054461181923,0.07995365005793743,0.3568945538818077,1.0,1.0923948225674613,-1.7140094114062636,teacher_toxicity_gated,
1151,164,S1,3,1,True,0.43082228483459106,1,True,1,True,0.5075545990936978,0.677172653534183,0.636668584579977,0.5427387802071347,0.2050911161731207,0.9234752589182968,5.0,0.0503736200819191,0.5075545990936978,0.9223507042282848,0.0,10.738353168334832,10.738353168334832,0.0220162224797219,0.9281575898030128,0.9779837775202781,1.0,1.22,0.5256031874982011,teacher_toxicity_gated,
1177,168,Q2,1,-1,True,-0.6684366948237217,-1,True,-1,True,0.7273165913296548,0.9805330243337196,0.903970080552359,0.6568584579976986,0.507369020501139,0.9234752589182968,7.0,0.2795517821163183,0.7273165913296548,0.427742815510214,0.0,5.666671976868792,5.666671976868792,0.0220162224797219,0.8377752027809965,0.9779837775202781,1.0,1.22,-0.8154927676849405,teacher_toxicity_gated,
1279,182,S3,5,1,True,1.8999999999999986,1,True,1,True,0.724041340791245,0.9555040556199303,0.8119965477560415,0.7647295742232452,0.5387243735763099,0.9234752589182968,6.0,0.1232745859819359,0.724041340791245,0.6511595117472858,0.028637259261396597,0.14468216860577365,0.17331942786717025,0.06141367323290846,0.10428736964078796,0.9385863267670915,1.0,1.22,2.3179999999999983,teacher_toxicity_gated,
1291,184,S1,3,1,True,1.0702386313985943,1,True,1,True,0.4311551829434408,0.482271147161066,0.4476121979286536,0.596812428078251,0.3616742596810933,0.6927502876869965,6.0,0.0204297179631423,0.4311551829434408,0.6767161751229748,0.16107093799171657,1.477041247384689,1.6381121853764053,0.4391657010428737,0.39165701042873696,0.5608342989571262,1.0,1.1188035687855276,1.197386800260886,teacher_toxicity_gated,
