candidate_id,row,subject_id,sleep_date,route_id,route_name,target,target_index,flat_index,value_mode,applied_logit_move,old_prob,new_prob,prob_delta,h085_q,q_hard,source_mean_move,source_action_delta,h082_cell,h086_resp_weight,h080_bad_same_rank,value_law_score
h090_white_mixed_c760_r175_q105_6748b5dc,44,id02,2024-09-30,r044_q_subjective,q_subjective,Q1,0,308,source_mean,0.0,0.5493933028757092,0.5493933028757092,0.0,0.5477013961758781,0.5203725970120857,0.0,0.0,0.0,0.0005598728752885,0.5005714285714286,0.34380893808938084
h090_white_mixed_c760_r175_q105_6748b5dc,44,id02,2024-09-30,r044_q_subjective,q_subjective,Q2,1,309,source_mean,-0.358087856980144,0.6205899898125083,0.5334413323775525,-0.08714865743495581,0.5510819655483401,0.6460008747907943,-0.2935146368689705,-7.016435366483224e-06,1.0,0.0006968446530018,0.1785714285714285,0.34380893808938084
h090_white_mixed_c760_r175_q105_6748b5dc,44,id02,2024-09-30,r044_q_subjective,q_subjective,Q3,2,310,source_mean,0.0,0.5050045946248339,0.5050045946248339,0.0,0.510563332277813,0.5347225766353346,0.0,0.0,0.0,0.000390445291966,0.9468571428571428,0.34380893808938084
h090_white_mixed_c760_r175_q105_6748b5dc,10,id01,2024-08-13,r010_full_state,full_state,Q1,0,70,h085_q,-0.005883287197028996,0.0845240805884701,0.08406994461847028,-0.000454135969999811,0.0841516738872074,0.0754263273970388,-0.0041777863526295,-2.782961929837571e-09,1.0,0.0008266039117698,0.1785714285714285,0.32896935219352197
h090_white_mixed_c760_r175_q105_6748b5dc,10,id01,2024-08-13,r010_full_state,full_state,Q2,1,71,h085_q,-0.28219061038201704,0.5036388558656353,0.43348780816404026,-0.07015104770159503,0.4460241244632696,0.533065060716122,-0.2357129519616781,-7.1593935689088214e-06,1.0,0.0006706799707942,0.1785714285714285,0.32896935219352197
h090_white_mixed_c760_r175_q105_6748b5dc,10,id01,2024-08-13,r010_full_state,full_state,Q3,2,72,h085_q,0.000920395975363354,0.6540271650616462,0.6542353987079036,0.00020823364625743856,0.6541978527451061,0.660758935028728,0.0,0.0,0.0,0.0005706359268388,0.4988571428571428,0.32896935219352197
h090_white_mixed_c760_r175_q105_6748b5dc,10,id01,2024-08-13,r010_full_state,full_state,S1,3,73,h085_q,0.01264333906563683,0.294329746408273,0.29696257595984826,0.0026328295515752886,0.2964867987686604,0.3031741065326983,0.0,0.0,0.0,0.0005528336135604,0.9,0.32896935219352197
h090_white_mixed_c760_r175_q105_6748b5dc,10,id01,2024-08-13,r010_full_state,full_state,S2,4,74,h085_q,-0.000610791020187294,0.5656371225347944,0.565487050197258,-0.00015007233753638882,0.5655141133101289,0.5844001458281328,0.0,0.0,0.0,0.0005645328350741,0.9474285714285714,0.32896935219352197
h090_white_mixed_c760_r175_q105_6748b5dc,10,id01,2024-08-13,r010_full_state,full_state,S3,5,75,h085_q,-0.0226559994045673,0.8812128441878617,0.878820729613455,-0.0023921145744066896,0.8792551422703546,0.8836700953401445,0.0,0.0,0.0,0.0005769038554496,0.9862857142857144,0.32896935219352197
h090_white_mixed_c760_r175_q105_6748b5dc,10,id01,2024-08-13,r010_full_state,full_state,S4,6,76,h085_q,0.03615094101599418,0.3339594637695455,0.3420482090755774,0.00808874530603193,0.3405826094163408,0.3696973150569486,0.0,0.0,0.0,0.0005157247645914,0.9754285714285714,0.32896935219352197
h090_white_mixed_c760_r175_q105_6748b5dc,150,id06,2024-08-24,r150_q_subjective,q_subjective,Q1,0,1050,source_mean,0.0,0.2831798709322314,0.2831798709322314,0.0,0.2851911528492641,0.3096178637517983,0.0,0.0,0.0,0.0005639956454562,0.8708571428571429,0.354171279212792
h090_white_mixed_c760_r175_q105_6748b5dc,150,id06,2024-08-24,r150_q_subjective,q_subjective,Q2,1,1051,source_mean,0.9896360801166081,0.7826729064812187,0.9064421612869107,0.12376925480569201,0.8891621715628077,0.7892636717660105,0.8111771148496788,-1.2090637315308223e-05,1.0,0.0008833395809819,0.1785714285714285,0.354171279212792
h090_white_mixed_c760_r175_q105_6748b5dc,150,id06,2024-08-24,r150_q_subjective,q_subjective,Q3,2,1052,source_mean,0.0,0.8358827983208474,0.8358827983208474,0.0,0.8338736033840386,0.8412708005252785,0.0,0.0,0.0,0.0005811902681053,0.988,0.354171279212792
h090_white_mixed_c760_r175_q105_6748b5dc,103,id04,2024-10-26,r103_full_state,full_state,Q1,0,721,h085_hard_bridge,-0.06940248837585818,0.8396585392561969,0.8300930895451701,-0.009565449711026797,0.8367398363454934,0.8257178316882403,0.0,0.0,0.0,0.0005478286585273,0.9091428571428573,0.705139401394014
h090_white_mixed_c760_r175_q105_6748b5dc,103,id04,2024-10-26,r103_full_state,full_state,Q2,1,722,h085_hard_bridge,-0.08435683342033887,0.4785400070354418,0.45754011527545696,-0.020999891759984846,0.4356697560197785,0.4811518974555832,-0.1812365397002452,-4.21637973156581e-06,1.0,0.0005993180596295,0.1785714285714285,0.705139401394014
h090_white_mixed_c760_r175_q105_6748b5dc,103,id04,2024-10-26,r103_full_state,full_state,Q3,2,723,h085_hard_bridge,-0.0014864147450890618,0.8256287934529843,0.8254146968454709,-0.00021409660751348092,0.8251898481405541,0.838556107421136,0.0,0.0,0.0,0.0006258600526775,0.9674285714285714,0.705139401394014
h090_white_mixed_c760_r175_q105_6748b5dc,103,id04,2024-10-26,r103_full_state,full_state,S1,3,724,h085_hard_bridge,1.7692255620009432,0.9999957361111348,0.9999992731538173,3.5370426825220846e-06,0.999999,0.999999,0.0,0.0,0.0,0.000666171163054,0.1785714285714285,0.705139401394014
h090_white_mixed_c760_r175_q105_6748b5dc,103,id04,2024-10-26,r103_full_state,full_state,S2,4,725,h085_hard_bridge,0.03192208650863499,0.5476055168499279,0.5555010249156074,0.007895508065679513,0.5505978736337137,0.5583269183745833,0.0,0.0,0.0,0.0005346901736546,0.9542857142857144,0.705139401394014
h090_white_mixed_c760_r175_q105_6748b5dc,103,id04,2024-10-26,r103_full_state,full_state,S3,5,726,h085_hard_bridge,0.026297568160038788,0.5411460084992773,0.547668445491442,0.006522436992164704,0.5448186467033442,0.5485389143848414,0.0,0.0,0.0,0.0005614274719721,0.8291428571428572,0.705139401394014
h090_white_mixed_c760_r175_q105_6748b5dc,103,id04,2024-10-26,r103_full_state,full_state,S4,6,727,h085_hard_bridge,-0.07661412166962837,0.525862009148877,0.5067311726556988,-0.01913083649317826,0.5208460039111,0.4971412366804039,0.0,0.0,0.0,0.0005130930769979,0.9411428571428572,0.705139401394014
h090_white_mixed_c760_r175_q105_6748b5dc,226,id09,2024-09-21,r226_full_state,full_state,Q1,0,1582,source_mean,0.0,0.8353229572294302,0.8353229572294302,0.0,0.8329137050621698,0.8231541204864979,0.0,0.0,0.0,0.0005442636640677,0.9154285714285716,0.36100451004510037
h090_white_mixed_c760_r175_q105_6748b5dc,226,id09,2024-09-21,r226_full_state,full_state,Q2,1,1583,source_mean,0.4505277019506423,0.6608545272191213,0.7535492681876866,0.09269474096856534,0.7366500132269805,0.640487676133411,0.3692850015988871,-7.379185761839372e-06,1.0,0.0006632825012377,0.1785714285714285,0.36100451004510037
h090_white_mixed_c760_r175_q105_6748b5dc,226,id09,2024-09-21,r226_full_state,full_state,Q3,2,1584,source_mean,0.0,0.5858639138410584,0.5858639138410584,0.0,0.587407660748232,0.5760445602646084,0.0,0.0,0.0,0.0005700649387709,0.7588571428571429,0.36100451004510037
h090_white_mixed_c760_r175_q105_6748b5dc,226,id09,2024-09-21,r226_full_state,full_state,S1,3,1585,source_mean,0.0,0.9408724383441954,0.9408724383441954,0.0,0.9379373341267468,0.9352731102852652,0.0,0.0,0.0,0.0005344421663551,0.9948571428571428,0.36100451004510037
h090_white_mixed_c760_r175_q105_6748b5dc,226,id09,2024-09-21,r226_full_state,full_state,S2,4,1586,source_mean,0.0,0.6307974550557078,0.6307974550557078,0.0,0.6375757511160308,0.6646440226420407,0.0,0.0,0.0,0.000472755320293,0.9725714285714284,0.36100451004510037
h090_white_mixed_c760_r175_q105_6748b5dc,226,id09,2024-09-21,r226_full_state,full_state,S3,5,1587,source_mean,0.0,0.7224372020437904,0.7224372020437904,0.0,0.7194289646197234,0.7139871972765575,0.0,0.0,0.0,0.0005543582288957,0.9805714285714284,0.36100451004510037
h090_white_mixed_c760_r175_q105_6748b5dc,226,id09,2024-09-21,r226_full_state,full_state,S4,6,1588,source_mean,0.0033607538392624097,0.7104535414465696,0.7111443905137506,0.0006908490671809764,0.7110820777013447,0.7253842671965738,0.0027547162616905,-1.664293927511782e-09,1.0,0.0005549856304347,0.1785714285714285,0.36100451004510037
h090_white_mixed_c760_r175_q105_6748b5dc,121,id05,2024-11-13,r121_q_subjective,q_subjective,Q1,0,847,h085_q,0.023285307299749054,0.7349774449575134,0.7394882029962573,0.004510758038743901,0.7386784738353035,0.7500892425441094,0.0032453248572763,-1.0517993156613162e-08,0.0,0.0005611967925794,0.9514285714285714,0.34141348913489133
h090_white_mixed_c760_r175_q105_6748b5dc,121,id05,2024-11-13,r121_q_subjective,q_subjective,Q2,1,848,h085_q,-0.35205341658756356,0.4463584382757546,0.3618257573658997,-0.08453268090985488,0.3766096732642446,0.4561585103090239,-0.2365459070842156,-1.2471164592709606e-05,1.0,0.0006612183480383,0.1785714285714285,0.34141348913489133
h090_white_mixed_c760_r175_q105_6748b5dc,121,id05,2024-11-13,r121_q_subjective,q_subjective,Q3,2,849,h085_q,-0.019675981487581144,0.6392156794099609,0.6346657078262229,-0.004549971583738044,0.6354880012391435,0.6219345742972396,-0.0027034641644781,1.3181597523118984e-08,0.0,0.0005552222285113,0.8445714285714285,0.34141348913489133
h090_white_mixed_c760_r175_q105_6748b5dc,104,id04,2024-10-28,r104_q3_s_stage,q3_s_stage,Q3,2,730,hard_binary_edge,0.08993941800894903,0.8379839668924812,0.8498267765456723,0.011842809653191066,0.8480204397038987,0.8461524928279625,0.075807829011095,-1.255223502029631e-07,1.0,0.0005714959275108,0.5497142857142857,0.3981513940139402
h090_white_mixed_c760_r175_q105_6748b5dc,104,id04,2024-10-28,r104_q3_s_stage,q3_s_stage,S1,3,731,hard_binary_edge,-0.006923506758508991,0.5661595078781306,0.5644581634202602,-0.0017013444578704018,0.5553572669086073,0.5591773116764072,-0.0436459258552134,-2.853347114334051e-07,1.0,0.0005544140357728,0.1785714285714285,0.3981513940139402
h090_white_mixed_c760_r175_q105_6748b5dc,104,id04,2024-10-28,r104_q3_s_stage,q3_s_stage,S2,4,732,hard_binary_edge,0.010225969276029524,0.593602286728058,0.5960668049124644,0.0024645181844064057,0.615788658772886,0.6036715530800341,0.0928501711429006,3.871944828622033e-06,0.0,0.000569614652491,0.576,0.3981513940139402
h090_white_mixed_c760_r175_q105_6748b5dc,104,id04,2024-10-28,r104_q3_s_stage,q3_s_stage,S3,5,733,hard_binary_edge,0.0058162115333977886,0.512384197859817,0.5138372499621158,0.0014530521022987353,0.4932479776700426,0.5183377357680404,-0.0761475505130224,-2.867387142505432e-06,1.0,0.0005661978450101,0.5108571428571429,0.3981513940139402
h090_white_mixed_c760_r175_q105_6748b5dc,104,id04,2024-10-28,r104_q3_s_stage,q3_s_stage,S4,6,734,hard_binary_edge,0.0010662518069851428,0.5342462178925947,0.5345115206278652,0.00026530273527047843,0.5502444572406912,0.5353333995618026,0.0644685336365908,3.56873404443227e-06,0.0,0.0005636883701585,0.5748571428571428,0.3981513940139402
h090_white_mixed_c760_r175_q105_6748b5dc,91,id04,2024-09-25,r091_q_subjective,q_subjective,Q1,0,637,source_mean,0.0,0.6484013708191465,0.6484013708191465,0.0,0.6400108621553706,0.6158621079617154,0.0,0.0,0.0,4.5798985176623126e-05,0.9902857142857144,0.32250153751537514
h090_white_mixed_c760_r175_q105_6748b5dc,91,id04,2024-09-25,r091_q_subjective,q_subjective,Q2,1,638,source_mean,-0.360667272899589,0.517487560784734,0.4278353225637322,-0.08965223822100182,0.4462543222075606,0.5312274129974975,-0.2956289122127779,-4.746285260264045e-06,1.0,0.0007130241453653,0.1785714285714285,0.32250153751537514
h090_white_mixed_c760_r175_q105_6748b5dc,91,id04,2024-09-25,r091_q_subjective,q_subjective,Q3,2,639,source_mean,0.0,0.8417431246080995,0.8417431246080995,0.0,0.8425299994306459,0.8416460811982582,0.0,0.0,0.0,0.0005843408941681,0.6977142857142857,0.32250153751537514
h090_white_mixed_c760_r175_q105_6748b5dc,168,id07,2024-08-16,r168_q_subjective,q_subjective,Q1,0,1176,source_mean,0.0,0.7095773537492385,0.7095773537492385,0.0,0.7110503345525275,0.7135056531940354,0.0,0.0,0.0,0.0005719826778082,0.9028571428571428,0.31338407134071333
h090_white_mixed_c760_r175_q105_6748b5dc,168,id07,2024-08-16,r168_q_subjective,q_subjective,Q2,1,1177,source_mean,-0.4192594853144594,0.427742815510214,0.32952683612599887,-0.09821597938421511,0.3491524157285283,0.4346013253294609,-0.3436553158315241,-3.871954154359201e-06,1.0,0.0006777687953824,0.1785714285714285,0.31338407134071333
h090_white_mixed_c760_r175_q105_6748b5dc,168,id07,2024-08-16,r168_q_subjective,q_subjective,Q3,2,1178,source_mean,0.0,0.7963151305670723,0.7963151305670723,0.0,0.792705116235613,0.812574737635354,0.0,0.0,0.0,0.000571287842616,0.9908571428571428,0.31338407134071333
h090_white_mixed_c760_r175_q105_6748b5dc,56,id02,2024-10-14,r056_full_state,full_state,Q1,0,392,h085_hard_bridge,0.001243254695304273,0.4247265602686833,0.4250303579400939,0.00030379767141064384,0.4253491573603875,0.4062488023131335,0.0,0.0,0.0,0.0005486885883097,0.9457142857142856,0.6234717097170972
h090_white_mixed_c760_r175_q105_6748b5dc,56,id02,2024-10-14,r056_full_state,full_state,Q2,1,393,h085_hard_bridge,-0.0742839741263141,0.6413264507944202,0.62406587324622,-0.017260577548200207,0.6056120933043223,0.6492057553379362,-0.160148752873998,-3.5771011439969303e-06,0.0,0.0006015643420248,0.1785714285714285,0.6234717097170972
h090_white_mixed_c760_r175_q105_6748b5dc,56,id02,2024-10-14,r056_full_state,full_state,Q3,2,394,h085_hard_bridge,0.02153579667637498,0.7069956394747284,0.711436870330551,0.004441230855822598,0.7081787637480469,0.713629090774197,0.0,0.0,0.0,0.0005714496738913,0.672,0.6234717097170972
h090_white_mixed_c760_r175_q105_6748b5dc,56,id02,2024-10-14,r056_full_state,full_state,S1,3,395,h085_hard_bridge,0.01628636907042519,0.9224736104990258,0.9236303625862581,0.0011567520872323156,0.9227164929703856,0.9242783409479766,0.0,0.0,0.0,0.0005661076178968,0.7788571428571428,0.6234717097170972
h090_white_mixed_c760_r175_q105_6748b5dc,56,id02,2024-10-14,r056_full_state,full_state,S2,4,396,h085_hard_bridge,0.04772592256336281,0.889610424536573,0.8942108712550793,0.004600446718506235,0.8909953672921146,0.8962623616622457,0.0,0.0,0.0,0.0005627218065543,0.9445714285714286,0.6234717097170972
h090_white_mixed_c760_r175_q105_6748b5dc,56,id02,2024-10-14,r056_full_state,full_state,S3,5,397,h085_hard_bridge,0.0643032716850987,0.8958213060093945,0.901671521654272,0.005850215644877532,0.8966300523016243,0.9053497816492976,0.0084166884722076,9.91305493298511e-10,0.0,0.0005619086421699,0.4885714285714285,0.6234717097170972
h090_white_mixed_c760_r175_q105_6748b5dc,56,id02,2024-10-14,r056_full_state,full_state,S4,6,398,h085_hard_bridge,-0.08746567369301987,0.8588011512019125,0.8478584756135499,-0.010942675588362594,0.855241657030454,0.8431103980401795,0.0,0.0,0.0,0.0005300129994851,0.9748571428571428,0.6234717097170972
h090_white_mixed_c760_r175_q105_6748b5dc,50,id02,2024-10-07,r050_full_state,full_state,Q1,0,350,source_mean,0.0,0.2129363154887272,0.21293631548872716,-5.551115123125783e-17,0.2132557290452748,0.1951626205954369,0.0,0.0,0.0,0.0006268533466303,0.9331428571428572,0.25845838458384585
h090_white_mixed_c760_r175_q105_6748b5dc,50,id02,2024-10-07,r050_full_state,full_state,Q2,1,351,source_mean,-0.24431625310438723,0.6835694225546829,0.6285282352998769,-0.055041187254806,0.6408816346341825,0.6903451872594466,-0.2002592238560551,-4.501991179141743e-06,1.0,0.000613386761645,0.1785714285714285,0.25845838458384585
h090_white_mixed_c760_r175_q105_6748b5dc,50,id02,2024-10-07,r050_full_state,full_state,Q3,2,352,source_mean,0.0,0.7015589614700929,0.7015589614700929,0.0,0.701690259018373,0.6996183223025992,0.0,0.0,0.0,0.000573071932863,0.596,0.25845838458384585
h090_white_mixed_c760_r175_q105_6748b5dc,50,id02,2024-10-07,r050_full_state,full_state,S1,3,353,source_mean,0.0,0.4823438620297395,0.4823438620297395,0.0,0.4830305904884271,0.4853557790280308,0.0,0.0,0.0,0.0005685638813564,0.8805714285714286,0.25845838458384585
h090_white_mixed_c760_r175_q105_6748b5dc,50,id02,2024-10-07,r050_full_state,full_state,S2,4,354,source_mean,0.0,0.88451468812755,0.88451468812755,0.0,0.8830127834981006,0.8730902269246145,0.0,0.0,0.0,0.000563257982374,0.7308571428571429,0.25845838458384585
h090_white_mixed_c760_r175_q105_6748b5dc,50,id02,2024-10-07,r050_full_state,full_state,S3,5,355,source_mean,0.0,0.88218690617895,0.88218690617895,0.0,0.8830029957006089,0.8957225174104594,0.0,0.0,0.0,0.0005622722744564,0.5948571428571429,0.25845838458384585
h090_white_mixed_c760_r175_q105_6748b5dc,50,id02,2024-10-07,r050_full_state,full_state,S4,6,356,source_mean,0.0,0.752021863962677,0.752021863962677,0.0,0.7510315557862782,0.7569005999528029,0.0,0.0,0.0,0.0005612205616336,0.916,0.25845838458384585
h090_white_mixed_c760_r175_q105_6748b5dc,136,id06,2024-07-16,r136_full_state,full_state,Q1,0,952,source_mean,0.0,0.2872048413358952,0.2872048413358952,0.0,0.2868523354118056,0.2973402123178084,0.0,0.0,0.0,0.0005561053492688,0.932,0.2685993234932349
h090_white_mixed_c760_r175_q105_6748b5dc,136,id06,2024-07-16,r136_full_state,full_state,Q2,1,953,source_mean,0.22063832693443142,0.5593206571344809,0.6127873060464322,0.0534666489119513,0.6017054515128099,0.5392559168272131,0.1808510876511733,-5.526029441119323e-06,1.0,0.0006112049827927,0.1785714285714285,0.2685993234932349
h090_white_mixed_c760_r175_q105_6748b5dc,136,id06,2024-07-16,r136_full_state,full_state,Q3,2,954,source_mean,0.0,0.7337795697281841,0.7337795697281841,0.0,0.7335976547749158,0.7314407943342706,0.0,0.0,0.0,0.0005801319449562,0.7777142857142857,0.2685993234932349
h090_white_mixed_c760_r175_q105_6748b5dc,136,id06,2024-07-16,r136_full_state,full_state,S1,3,955,source_mean,0.0,0.999996621705469,0.999996621705469,0.0,0.999999,0.999999,0.0,0.0,0.0,0.0006203054855564,0.1785714285714285,0.2685993234932349
h090_white_mixed_c760_r175_q105_6748b5dc,136,id06,2024-07-16,r136_full_state,full_state,S2,4,956,source_mean,0.0,0.947767570450601,0.947767570450601,0.0,0.9466282326482716,0.9371388939811665,0.0,0.0,0.0,0.0005507614238631,0.8662857142857143,0.2685993234932349
h090_white_mixed_c760_r175_q105_6748b5dc,136,id06,2024-07-16,r136_full_state,full_state,S3,5,957,source_mean,0.0,0.9698829882809477,0.9698829882809477,0.0,0.9690582881224192,0.9616202319548472,0.0,0.0,0.0,0.0005535156097892,0.9691428571428572,0.2685993234932349
h090_white_mixed_c760_r175_q105_6748b5dc,136,id06,2024-07-16,r136_full_state,full_state,S4,6,958,source_mean,0.0,0.8793211893789878,0.8793211893789878,0.0,0.8800056600132542,0.8834973597348148,0.0,0.0,0.0,0.0005683629451615,0.8822857142857143,0.2685993234932349
h090_white_mixed_c760_r175_q105_6748b5dc,110,id05,2024-10-02,r110_q2_hardtail,q2_hardtail,Q2,1,771,source_mean,-0.27736564413194637,0.4201425908624313,0.3544458032887904,-0.06569678757364089,0.3677939998374047,0.4408199730331633,-0.2273488886327429,-7.340679466152429e-06,1.0,0.0006666793841031,0.1785714285714285,0.34070623206232065
h090_white_mixed_c760_r175_q105_6748b5dc,102,id04,2024-10-25,r102_q_subjective,q_subjective,Q1,0,714,h085_q,0.11654598136762452,0.8220218208973977,0.8384380408631047,0.01641621996570697,0.8355708657512193,0.8169536775099838,0.0973874715746239,-5.001344422815491e-07,1.0,0.0005711956794574,0.5365714285714286,0.2947063345633456
h090_white_mixed_c760_r175_q105_6748b5dc,102,id04,2024-10-25,r102_q_subjective,q_subjective,Q2,1,715,h085_q,-0.19163511389099352,0.4597383530095764,0.4126475715801687,-0.0470907814294077,0.4210476941016698,0.461716272437534,-0.1636911711336404,-7.665345517120556e-06,1.0,0.0005653207024165,0.4462857142857143,0.2947063345633456
h090_white_mixed_c760_r175_q105_6748b5dc,102,id04,2024-10-25,r102_q_subjective,q_subjective,Q3,2,716,h085_q,-0.1325757527746316,0.7426408025922746,0.7164995621736618,-0.026141240418612766,0.7213305281592748,0.7473791478085064,0.0,0.0,0.0,0.0005765382128642,0.8868571428571429,0.2947063345633456
h090_white_public_transition_c520_r145_q85_39fde12a,44,id02,2024-09-30,r044_q_subjective,q_subjective,Q1,0,308,source_mean,0.0,0.5493933028757092,0.5493933028757092,0.0,0.5477013961758781,0.5203725970120857,0.0,0.0,0.0,0.0005598728752885,0.5005714285714286,0.34380893808938084
h090_white_public_transition_c520_r145_q85_39fde12a,44,id02,2024-09-30,r044_q_subjective,q_subjective,Q2,1,309,source_mean,-0.3698284424549028,0.6205899898125083,0.5305182016675413,-0.09007178814496708,0.5510819655483401,0.6460008747907943,-0.2935146368689705,-7.016435366483224e-06,1.0,0.0006968446530018,0.1785714285714285,0.34380893808938084
h090_white_public_transition_c520_r145_q85_39fde12a,44,id02,2024-09-30,r044_q_subjective,q_subjective,Q3,2,310,source_mean,0.0,0.5050045946248339,0.5050045946248339,0.0,0.510563332277813,0.5347225766353346,0.0,0.0,0.0,0.000390445291966,0.9468571428571428,0.34380893808938084
h090_white_public_transition_c520_r145_q85_39fde12a,121,id05,2024-11-13,r121_q_subjective,q_subjective,Q1,0,847,h085_q,0.024048759998101483,0.7349774449575134,0.7396352517539595,0.004657806796446118,0.7386784738353035,0.7500892425441094,0.0032453248572763,-1.0517993156613162e-08,0.0,0.0005611967925794,0.9514285714285714,0.34141348913489133
h090_white_public_transition_c520_r145_q85_39fde12a,121,id05,2024-11-13,r121_q_subjective,q_subjective,Q2,1,848,h085_q,-0.36359615155764763,0.4463584382757546,0.35916472257244414,-0.08719371570331047,0.3766096732642446,0.4561585103090239,-0.2365459070842156,-1.2471164592709606e-05,1.0,0.0006612183480383,0.1785714285714285,0.34141348913489133
h090_white_public_transition_c520_r145_q85_39fde12a,121,id05,2024-11-13,r121_q_subjective,q_subjective,Q3,2,849,h085_q,-0.02032109563471495,0.6392156794099609,0.6345161153489569,-0.004699564061004025,0.6354880012391435,0.6219345742972396,-0.0027034641644781,1.3181597523118984e-08,0.0,0.0005552222285113,0.8445714285714285,0.34141348913489133
h090_white_public_transition_c520_r145_q85_39fde12a,50,id02,2024-10-07,r050_full_state,full_state,Q1,0,350,source_mean,0.0,0.2129363154887272,0.21293631548872716,-5.551115123125783e-17,0.2132557290452748,0.1951626205954369,0.0,0.0,0.0,0.0006268533466303,0.9331428571428572,0.25845838458384585
h090_white_public_transition_c520_r145_q85_39fde12a,50,id02,2024-10-07,r050_full_state,full_state,Q2,1,351,source_mean,-0.25232662205862944,0.6835694225546829,0.626656052898883,-0.05691336965579985,0.6408816346341825,0.6903451872594466,-0.2002592238560551,-4.501991179141743e-06,1.0,0.000613386761645,0.1785714285714285,0.25845838458384585
h090_white_public_transition_c520_r145_q85_39fde12a,50,id02,2024-10-07,r050_full_state,full_state,Q3,2,352,source_mean,0.0,0.7015589614700929,0.7015589614700929,0.0,0.701690259018373,0.6996183223025992,0.0,0.0,0.0,0.000573071932863,0.596,0.25845838458384585
h090_white_public_transition_c520_r145_q85_39fde12a,50,id02,2024-10-07,r050_full_state,full_state,S1,3,353,source_mean,0.0,0.4823438620297395,0.4823438620297395,0.0,0.4830305904884271,0.4853557790280308,0.0,0.0,0.0,0.0005685638813564,0.8805714285714286,0.25845838458384585
