candidate_id,route_id,row,subject_id,sleep_date,route_name,targets,target_group_key,n_cells,q2_cells,s_cells,value_mode,route_score,assignment_route_score,outside_h069_cells,outside_h070_cells,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_h085_score,mean_h082_cell,mean_h076_hit,mean_h071_hit,mean_hard_confidence,mean_hard_combined,mean_resp_action,mean_resp_lift,source_agrees_h085_rate,mean_bad_same_rank,posterior_delta_sum,hard_delta_sum,source_proxy_sum,resp_delta_sum,mean_abs_move,max_abs_move,source_agree_rate,posterior_gain_rank,hard_gain_rank,source_gain_rank,resp_gain_rank,assignment_rank,route_score_rank,outside_rank,shortcut_avoid_rank,bad_avoid_rank,h082_rank,hard_conf_rank,scale_rank,mode_bonus,value_law_score,dual_pareto,posterior_positive_penalty,hard_positive_penalty,source_positive_penalty,dual_score,subject_id_state,sleep_date_state,lifelog_date,family_top,family_badnight_aftereffect,family_nocturnal_awake,family_bedtime_arousal,family_social_load,family_routine_pressure,family_recovery_rest,family_cashflow_stress,family_measurement_confidence,family_weekend_rhythm,family_body_fatigue,family_isolation_cocoon,family_routine_anchor,arousal_pressure,recovery_pressure,routine_calendar_pressure,objective_measure_pressure,prev_state_delta,next_state_delta,two_sided_state_delta,state_acceleration,subject_state_novelty,transition_energy_raw,calendar_shock_score,social_arousal_score,public_transition_score,private_stable_score,objective_body_score,calendar_q2_score,lifestyle_head,lifestyle_head_score,lifestyle_head_margin,human_route_support,human_route_support_rank,human_best_family,has_q2,has_q,is_objective_route,is_full_state_route,is_recovery_route,posterior_mode,private_mode,posterior_gain_pos,hard_gain_pos,source_gain_pos,resp_gain_pos,source_safe,hard_safe,posterior_safe,public_head_score,private_head_score,objective_head_score,calendar_q2_head_score,decoder_head,decoder_head_score,decoder_head_margin,h089_action_score,h088_cell_overlap_ratio,h087_cell_overlap_ratio,outside_h088_row,outside_h087_row,white_space_rank,white_state_score
h090_white_mixed_c760_r175_q105_6748b5dc,r091_q_subjective,91,id04,2024-09-25,q_subjective,"Q1,Q2,Q3",1110000,3,1,0,source_mean,0.9728898334111932,0.4323007246376812,3,2,0.6061380952380953,0.5232609523809524,0.4177371428571428,0.30897641904761897,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6629118673858237,0.5660228571428572,0.4459250285714285,0.7835123477475516,0.3333333333333333,0.6221904761904763,-0.010149490494417157,0.014971011903169629,-4.746269205443256e-06,-7.23683178567503e-06,0.09854297073759262,0.2956289122127779,0.3333333333333333,0.9505176301763018,0.010583230832308324,0.8346914719147192,0.9685065600656007,0.40759532595325954,0.3368183681836818,0.6163386633866339,0.23380483804838048,0.3042230422304223,0.3134481344813448,0.404520295202952,0.5386941369413694,0.03,0.32250153751537514,0.0,0.0,1.0,0.0,0.32250153751537514,id04,2024-09-25,2024-09-24,isolation_cocoon,0.42552,0.4702832,0.3906776,0.4472608,0.4073424,0.6784456,0.5377792,0.366618112,0.33130876800000003,0.3199696000000001,0.8325984,0.6434288,0.4334354,0.7181576000000001,0.4254767893333334,0.3856236373333333,0.09414228919526811,0.0962425951524847,0.0950874268760156,0.1693377732366417,0.08261077611261722,0.48996000000000006,0.656,0.43857098000000005,0.48844607640000004,0.59855973152,0.38230637056,0.49556258624,private_stable,0.59855973152,0.10299714527999998,0.5487438224451604,0.5739032390323904,social_load,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.010149490494417157,0.0,4.746269205443256e-06,7.23683178567503e-06,1.0,0.0,1.0,0.6948632363005658,0.2273851601284067,0.41420310817982187,0.6647520419292261,public_transition,0.6948632363005658,0.03011119437133969,0.535809304633415,0.0,0.0,1.0,1.0,0.9636377613776138,0.648461247642753
h090_white_mixed_c760_r175_q105_6748b5dc,r168_q_subjective,168,id07,2024-08-16,q_subjective,"Q1,Q2,Q3",1110000,3,1,0,source_mean,0.9166372398034208,0.4046059782608695,3,2,0.6643380952380952,0.4910095238095238,0.5214971428571429,0.29208967619047616,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6971596884999762,0.5956914285714286,0.5163470476190476,1.0622729342206263,0.3333333333333333,0.6907619047619047,-0.012856710450585673,0.016508261565782223,-3.871942887421927e-06,-8.713877154673764e-06,0.11455177194384136,0.3436553158315241,0.3333333333333333,0.9729653546535465,0.00832820828208282,0.7891810168101681,0.976809143091431,0.3628536285362854,0.30017425174251744,0.6163386633866339,0.18962689626896267,0.2236059860598606,0.3134481344813448,0.5597580975809758,0.5386941369413694,0.03,0.31338407134071333,0.0,0.0,1.0,0.0,0.31338407134071333,id07,2024-08-16,2024-08-15,nocturnal_awake,0.5826351999999999,0.7332096,0.5362864,0.4928576,0.43423520000000004,0.5470392000000001,0.511664,0.53627872,0.47082537599999996,0.5319392000000001,0.5625008,0.6309856,0.5862472,0.5801752,0.47224152533333336,0.60047584,0.08335942427834343,0.09506360648269435,0.08862630627030135,0.16485299520548224,0.08215692925807855,0.44916,0.076,0.565152048,0.44899062816,0.5637668153600001,0.5792769216,0.40014591168,objective_body,0.5792769216,0.015510106239999932,0.5925125712280561,0.6126998769987699,social_load,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.012856710450585673,0.0,3.871942887421927e-06,8.713877154673764e-06,1.0,0.0,1.0,0.7045136850496891,0.21964511225867653,0.4784276055785223,0.6337638371134713,public_transition,0.7045136850496891,0.07074984793621786,0.5300262938420197,0.0,0.0,1.0,1.0,0.9636377613776138,0.6448841627759387
h090_white_mixed_c760_r175_q105_6748b5dc,r056_full_state,56,id02,2024-10-14,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,h085_hard_bridge,0.9542438234519468,0.4335461956521738,6,6,0.7045938775510204,0.3700122448979592,0.5111314285714285,0.13543357551020405,0.0,0.14285714285714285,0.0,0.7893695608712428,0.4262171428571428,0.207537469387755,0.985613417583065,0.2857142857142857,0.7118775510204082,-0.0015646398889439528,-0.0005432504869954391,-1.3575259273202367e-06,-9.502433347178286e-07,0.03663281762411006,0.07169317515821301,0.2857142857142857,0.5365928659286593,0.5839483394833949,0.5598349733497335,0.5470992209922099,0.4089790897908979,0.32436449364493647,0.940780032800328,0.1597990979909799,0.2061808118081181,0.14301455514555145,0.8266195161951619,0.9577439524395244,0.04,0.6234717097170972,1.0,0.0,0.0,0.0,0.6234717097170972,id02,2024-10-14,2024-10-13,routine_anchor,0.43670400000000004,0.5773344,0.2908064,0.330168,0.36449919999999997,0.81454,0.3654144,0.327511232,0.718669888,0.2639368,0.6845472,0.8656416,0.40875320000000004,0.7882429333333333,0.4828611626666666,0.389594144,0.17019476863988917,0.13975114592522442,0.15649513841829005,0.2900850861206691,0.17396890347113358,0.8443600000000001,0.846,0.438375224,0.68893494608,0.6063577792,0.38554943616,0.5249161638400001,public_transition,0.68893494608,0.08257716688000005,0.7522272201728001,0.7781877818778188,weekend_rhythm,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0015646398889439528,0.0005432504869954391,1.3575259273202367e-06,9.502433347178286e-07,1.0,1.0,1.0,0.672110597564779,0.7092730574172366,0.4227621875481925,0.6797371271119141,private_stable,0.7092730574172366,0.029535930305322422,0.593117087695676,0.14285714285714285,0.0,0.0,1.0,0.8637761377613776,0.6390959646032452
h090_white_mixed_c760_r175_q105_6748b5dc,r050_full_state,50,id02,2024-10-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,source_mean,0.6431061392604859,0.339356884057971,7,7,0.6697571428571428,0.2717926530612243,0.3522514285714285,0.09312450612244896,0.14285714285714285,0.14285714285714285,0.0,0.7478797791752079,0.42915591836734696,0.2733659755102041,1.0171566852397844,0.14285714285714285,0.6900000000000001,-0.004109713813467586,0.005795818844431033,-4.501968698435927e-06,-2.520844047330605e-06,0.028608460550865016,0.2002592238560551,0.14285714285714285,0.7563294382943829,0.02841840918409184,0.8226988519885199,0.7737546125461254,0.27747027470274704,0.15026650266502664,0.987110496104961,0.1869618696186962,0.2240672406724067,0.28900164001640016,0.743849938499385,0.9577439524395244,0.03,0.25845838458384585,0.0,0.0,1.0,0.0,0.25845838458384585,id02,2024-10-07,2024-10-06,weekend_rhythm,0.39662240000000004,0.5258512000000001,0.2782624,0.38056960000000006,0.5827264,0.4346936,0.37943744,0.31538911999999997,0.66988672,0.45440559999999997,0.33648959999999994,0.4294368,0.3953264,0.40020666666666666,0.5440168533333333,0.4318819733333334,0.08255939803405415,0.13003358430850837,0.10392278185755856,0.18855361345367366,0.11204215488979946,0.6418799999999999,0.846,0.415500384,0.60735944128,0.39005482047999995,0.4286956992,0.5697543936,public_transition,0.60735944128,0.03760504767999995,0.68584667744,0.700389503895039,weekend_rhythm,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.004109713813467586,0.0,4.501968698435927e-06,2.520844047330605e-06,1.0,0.0,1.0,0.7044556265013268,0.17816292010873963,0.4339678948415711,0.6776761084201459,public_transition,0.7044556265013268,0.026779518081180842,0.5090037497043118,0.0,0.0,1.0,1.0,0.9636377613776138,0.6337692636927481
h090_white_mixed_c760_r175_q105_6748b5dc,r136_full_state,136,id06,2024-07-16,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,source_mean,1.030390829937597,0.4763451086956521,7,6,0.6488408163265306,0.3587436734693877,0.5546114285714286,0.16599779591836736,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.822230283502072,0.354010612244898,0.28260915918367346,1.010096935347099,0.14285714285714285,0.6835102040816327,-0.003668481548161129,0.00762558472303887,-5.525998885600098e-06,-2.2421942015191604e-06,0.02583586966445333,0.1808510876511733,0.14285714285714285,0.7250666256662567,0.021089585895858957,0.8673380483804838,0.7417230422304223,0.4611008610086101,0.37530750307503075,0.987110496104961,0.20028700287002865,0.23072980729807302,0.28900164001640016,0.8764862648626486,0.9577439524395244,0.03,0.2685993234932349,0.0,0.0,1.0,0.0,0.2685993234932349,id06,2024-07-16,2024-07-15,body_fatigue,0.5133328,0.535424,0.5515604000000001,0.5262192,0.5506608,0.3622352,0.33144512,0.54946528,0.389512704,0.6164688,0.44180159999999996,0.38519520000000007,0.5316341,0.3964106666666667,0.4238728746666666,0.56711936,0.1800486545552608,0.047875568315012274,0.12057076574714898,0.20232244890691517,0.043564533883456595,0.52868,0.076,0.536221914,0.44711880188,0.42716715568,0.5746818751999999,0.33903571072,objective_body,0.5746818751999999,0.1275630733199999,0.7171003133632,0.7366236162361623,routine_pressure,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.003668481548161129,0.0,5.525998885600098e-06,2.2421942015191604e-06,1.0,0.0,1.0,0.678952262015152,0.19087616146414757,0.49149628611248547,0.6015903048264319,public_transition,0.678952262015152,0.07736195718872008,0.5332165830640382,0.2857142857142857,0.0,0.0,1.0,0.8392271422714227,0.6304199454981108
h090_white_mixed_c760_r175_q105_6748b5dc,r110_q2_hardtail,110,id05,2024-10-02,q2_hardtail,Q2,0100000,1,1,0,source_mean,1.037735485564553,0.4656884057971014,1,0,0.1695285714285714,0.8101200000000001,0.2593571428571428,0.7373806000000002,1.0,1.0,0.0,0.5591800269668367,0.2474857142857143,0.859201542857143,1.1666889221804784,1.0,0.1785714285714285,-0.005693578651211673,0.010908795196168608,-7.340647178124885e-06,-3.7957915085323567e-06,0.2273488886327429,0.2273488886327429,1.0,0.840380278802788,0.015605781057810578,0.914129766297663,0.863750512505125,0.4491082410824108,0.379920049200492,0.14952337023370232,0.9305555555555556,0.955950184501845,0.8060680606806068,0.08645961459614596,0.0815139401394014,0.03,0.34070623206232065,0.0,0.0,1.0,0.0,0.34070623206232065,id05,2024-10-02,2024-10-01,bedtime_arousal,0.4785792,0.6258927999999999,0.6273991999999999,0.5446832,0.501912,0.4844072000000001,0.6161427199999999,0.406832128,0.455665728,0.62112,0.47861200000000004,0.469192,0.5691385999999999,0.4774037333333334,0.5245734826666667,0.5512816426666666,0.09691156738794605,0.059685241634323566,0.08015972079881595,0.12348736694819548,0.0534324023842943,0.28036,0.846,0.5475338439999999,0.43230388088,0.51631881696,0.5266003174399999,0.6080975590400001,calendar_q2,0.6080975590400001,0.08149724160000016,0.14986776576,0.2579950799507995,cashflow_stress,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.005693578651211673,0.0,7.340647178124885e-06,3.7957915085323567e-06,1.0,0.0,1.0,0.6620926022642295,0.17834429207446986,0.5196488639771605,0.6722267248091474,calendar_q2,0.6722267248091474,0.010134122544917856,0.5435504861149171,0.0,0.0,0.0,1.0,0.8990877408774087,0.6297815607731496
h090_white_mixed_c760_r175_q105_6748b5dc,r102_q_subjective,102,id04,2024-10-25,q_subjective,"Q1,Q2,Q3",1110000,3,1,0,h085_q,0.9600851512040104,0.4219202898550724,2,3,0.5442761904761905,0.5458590476190476,0.2560971428571428,0.5076695428571428,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.700872184293652,0.27672761904761906,0.4655051809523809,0.9992818469307149,0.6666666666666666,0.6232380952380953,-0.004837235527028694,0.006160060762967767,-7.846204347940434e-06,-2.7514493616394216e-06,0.12042536831509554,0.1570779622057324,0.6666666666666666,0.7994054940549405,0.026291512915129153,0.9222529725297253,0.7934091840918409,0.39145141451414517,0.3271320213202132,0.4061859368593686,0.29817548175481756,0.3033005330053301,0.46566215662156624,0.5781570315703157,0.5386941369413694,0.01,0.2947063345633456,0.0,0.0,1.0,0.0,0.2947063345633456,id04,2024-10-25,2024-10-24,routine_pressure,0.44276,0.49580640000000004,0.4294388,0.4090144,0.6135440000000001,0.4301072,0.5330329600000001,0.37241184000000005,0.274989792,0.5798296000000001,0.3863336,0.4563024,0.4442549,0.4242477333333334,0.47385558400000005,0.48268261333333334,0.08145177822061096,0.06521429065990463,0.07414490881829311,0.1415438078434785,0.05594663742956655,0.30372000000000005,0.656,0.41958569000000007,0.3715006342,0.49096670319999997,0.47407352960000004,0.5288910265600001,calendar_q2,0.5288910265600001,0.03792432336000012,0.5242487333669317,0.5534030340303403,routine_pressure,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004837235527028694,0.0,7.846204347940434e-06,2.7514493616394216e-06,1.0,0.0,1.0,0.6414313791347848,0.19629472600715045,0.4757862710767101,0.6659186849877596,calendar_q2,0.6659186849877596,0.024487305852974872,0.524137315065369,0.0,0.0,0.0,1.0,0.8990877408774087,0.6283847359915238
h090_white_public_transition_c520_r145_q85_39fde12a,r044_q_subjective,44,id02,2024-09-30,q_subjective,"Q1,Q2,Q3",1110000,3,1,0,source_mean,1.0958504424833824,0.4861548913043478,3,2,0.5737666666666666,0.4729980952380952,0.5486571428571428,0.32272375238095236,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5670320161460715,0.36482666666666663,0.3291740571428572,0.9608449784829007,0.3333333333333333,0.5419999999999999,-0.010051639175955751,0.01780845000234188,-7.016411461673786e-06,-7.0044310136681844e-06,0.09783821228965683,0.2935146368689705,0.3333333333333333,0.9487238622386224,0.00740569905699057,0.9049559245592456,0.9652777777777778,0.47170971709717097,0.4325030750307503,0.6163386633866339,0.26476014760147604,0.43163181631816316,0.3134481344813448,0.1000410004100041,0.5386941369413694,0.03,0.34380893808938084,0.0,0.0,1.0,0.0,0.34380893808938084,id02,2024-09-30,2024-09-29,isolation_cocoon,0.2587136,0.28232,0.31111920000000004,0.4073232000000001,0.3588512,0.617456,0.48168639999999996,0.311757824,0.7296167680000001,0.5609752,0.7532384000000001,0.6836368000000002,0.31486900000000007,0.6847770666666667,0.5233847893333333,0.38501767466666664,0.07227190597629332,0.23847727904325644,0.14706432385642673,0.24633474477066686,0.13429527990581228,0.7778,0.846,0.37494947600000006,0.66099980952,0.5312604937600001,0.3968356531199999,0.5721528422400001,public_transition,0.66099980952,0.08884696727999997,0.4990142149165667,0.5323390733907339,social_load,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.010051639175955751,0.0,7.016411461673786e-06,7.0044310136681844e-06,1.0,0.0,1.0,0.7412695137925477,0.20329829982951703,0.42466530697264904,0.6932266158080944,public_transition,0.7412695137925477,0.04804289798445327,0.5653959707230855,0.0,0.0,1.0,1.0,0.9636377613776138,0.6691083505310391
h090_white_public_transition_c520_r145_q85_39fde12a,r121_q_subjective,121,id05,2024-11-13,q_subjective,"Q1,Q2,Q3",1110000,3,1,0,h085_q,0.9457673755532696,0.4142934782608696,3,2,0.6330142857142858,0.4767695238095238,0.503257142857143,0.41807013333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6386217688441084,0.4739314285714286,0.3755094857142858,1.0369551319920527,1.0,0.6581904761904761,-0.010043080479881783,0.012475820859190856,-1.520716786134691e-05,-6.633953128245671e-06,0.10792751512975239,0.2885683742521013,1.0,0.9482882328823288,0.014503895038950389,0.9656621566215662,0.9607421074210742,0.3780750307503075,0.31836818368183684,0.6163386633866339,0.2128946289462894,0.25553505535055354,0.3134481344813448,0.30232677326773266,0.5386941369413694,0.01,0.34141348913489133,0.0,0.0,1.0,0.0,0.34141348913489133,id05,2024-11-13,2024-11-12,body_fatigue,0.3517032,0.3111896,0.5777760000000001,0.47719200000000006,0.5377296,0.37930959999999997,0.6072620800000001,0.250814272,0.309957312,0.6444135999999999,0.4185512,0.38227839999999996,0.42946520000000005,0.3933797333333333,0.48498299733333344,0.40213915733333333,0.16122842944589602,0.14190445325500786,0.15253264015999635,0.3005644382564594,0.09665954480544187,0.8178,0.076,0.493956216,0.62298713232,0.32620053824,0.39977155455999996,0.43219766016000005,public_transition,0.62298713232,0.19078947215999997,0.5574020452029094,0.5815908159081591,cashflow_stress,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.010043080479881783,0.0,1.520716786134691e-05,6.633953128245671e-06,1.0,0.0,1.0,0.7600619755844132,0.1469981278516638,0.4363958832859473,0.6557740802231578,public_transition,0.7600619755844132,0.10428789536125549,0.5642593800853186,0.0,0.3333333333333333,1.0,0.0,0.8786131611316114,0.650836370857347
h090_white_public_transition_c520_r145_q85_39fde12a,r050_full_state,50,id02,2024-10-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,source_mean,0.6431061392604859,0.339356884057971,7,7,0.6697571428571428,0.2717926530612243,0.3522514285714285,0.09312450612244896,0.14285714285714285,0.14285714285714285,0.0,0.7478797791752079,0.42915591836734696,0.2733659755102041,1.0171566852397844,0.14285714285714285,0.6900000000000001,-0.004109713813467586,0.005795818844431033,-4.501968698435927e-06,-2.520844047330605e-06,0.028608460550865016,0.2002592238560551,0.14285714285714285,0.7563294382943829,0.02841840918409184,0.8226988519885199,0.7737546125461254,0.27747027470274704,0.15026650266502664,0.987110496104961,0.1869618696186962,0.2240672406724067,0.28900164001640016,0.743849938499385,0.9577439524395244,0.03,0.25845838458384585,0.0,0.0,1.0,0.0,0.25845838458384585,id02,2024-10-07,2024-10-06,weekend_rhythm,0.39662240000000004,0.5258512000000001,0.2782624,0.38056960000000006,0.5827264,0.4346936,0.37943744,0.31538911999999997,0.66988672,0.45440559999999997,0.33648959999999994,0.4294368,0.3953264,0.40020666666666666,0.5440168533333333,0.4318819733333334,0.08255939803405415,0.13003358430850837,0.10392278185755856,0.18855361345367366,0.11204215488979946,0.6418799999999999,0.846,0.415500384,0.60735944128,0.39005482047999995,0.4286956992,0.5697543936,public_transition,0.60735944128,0.03760504767999995,0.68584667744,0.700389503895039,weekend_rhythm,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.004109713813467586,0.0,4.501968698435927e-06,2.520844047330605e-06,1.0,0.0,1.0,0.7044556265013268,0.17816292010873963,0.4339678948415711,0.6776761084201459,public_transition,0.7044556265013268,0.026779518081180842,0.5090037497043118,0.0,0.0,1.0,1.0,0.9636377613776138,0.6337692636927481
h090_white_public_transition_c520_r145_q85_39fde12a,r056_full_state,56,id02,2024-10-14,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,source_mean,0.9542438234519468,0.4335461956521738,6,6,0.7045938775510204,0.3700122448979592,0.5111314285714285,0.13543357551020405,0.0,0.14285714285714285,0.0,0.7893695608712428,0.4262171428571428,0.207537469387755,0.985613417583065,0.2857142857142857,0.7118775510204082,-0.0027312829854969634,0.004176796376915426,-3.5760876202915347e-06,-1.6429033129042449e-06,0.024080777335172228,0.160148752873998,0.2857142857142857,0.6518040180401804,0.03620848708487085,0.7683220582205822,0.6610291102911029,0.4089790897908979,0.32436449364493647,0.940780032800328,0.1597990979909799,0.2061808118081181,0.14301455514555145,0.8266195161951619,0.9577439524395244,0.03,0.21426019885198855,0.0,0.0,1.0,0.0,0.21426019885198855,id02,2024-10-14,2024-10-13,routine_anchor,0.43670400000000004,0.5773344,0.2908064,0.330168,0.36449919999999997,0.81454,0.3654144,0.327511232,0.718669888,0.2639368,0.6845472,0.8656416,0.40875320000000004,0.7882429333333333,0.4828611626666666,0.389594144,0.17019476863988917,0.13975114592522442,0.15649513841829005,0.2900850861206691,0.17396890347113358,0.8443600000000001,0.846,0.438375224,0.68893494608,0.6063577792,0.38554943616,0.5249161638400001,public_transition,0.68893494608,0.08257716688000005,0.7522272201728001,0.7781877818778188,weekend_rhythm,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0027312829854969634,0.0,3.5760876202915347e-06,1.6429033129042449e-06,1.0,0.0,1.0,0.7155628320871242,0.2506798839855022,0.3977806377326944,0.6520749192398354,public_transition,0.7155628320871242,0.06348791284728883,0.5114157890080029,0.14285714285714285,0.0,0.0,1.0,0.8637761377613776,0.6209971379839644
h090_white_public_transition_c520_r145_q85_39fde12a,r194_q2_hardtail,194,id08,2024-09-09,q2_hardtail,Q2,0100000,1,1,0,source_mean,0.9663445712788388,0.4026358695652174,1,0,0.3902285714285714,0.81792,0.617297142857143,0.6547068,0.0,1.0,0.0,0.7174569542328559,0.4224914285714286,0.7952858285714286,1.135322554547464,1.0,0.5777142857142857,-0.013557681107638775,0.016094833807398512,-1.3359091640753519e-05,-8.795623513635498e-06,0.3537367960520918,0.3537367960520918,1.0,0.9773216482164822,0.008994464944649446,0.9618439934399344,0.978039155391554,0.35926609266092663,0.3303608036080361,0.14952337023370232,0.548790487904879,0.36895243952439527,0.14301455514555145,0.642220172201722,0.0815139401394014,0.03,0.32285567855678576,0.0,0.0,1.0,0.0,0.32285567855678576,id08,2024-09-09,2024-09-08,recovery_rest,0.489216,0.7448832,0.49341919999999995,0.37316160000000004,0.3550208,0.8001944000000001,0.32824768000000004,0.204855296,0.7298385279999999,0.31322639999999996,0.7795543999999999,0.7981056,0.52517,0.7926181333333333,0.4710356693333333,0.42098829866666665,0.17737884221503686,0.1547676850606829,0.1672038214955776,0.32936677260905306,0.16046559783831027,0.8161999999999999,0.846,0.54956516,0.6947613335999999,0.5689615225599999,0.39715456767999996,0.50997458304,public_transition,0.6947613335999999,0.12579981104000004,0.09277553472,0.15149651496514965,routine_pressure,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.013557681107638775,0.0,1.3359091640753519e-05,8.795623513635498e-06,1.0,0.0,1.0,0.7602712898046411,0.18442718165524882,0.3810806259919298,0.6503450277702953,public_transition,0.7602712898046411,0.10992626203434575,0.5013826987290056,0.0,0.0,1.0,1.0,0.9636377613776138,0.605139371320227
h090_white_private_stable_c580_r150_q55_6e704606,r087_q3_s_stage,87,id04,2024-09-20,q3_s_stage,"Q3,S1,S2,S3,S4",0011111,5,0,4,hard_binary_edge,2.121265695502467,0.8515579710144929,5,1,0.3166857142857142,0.6184377142857141,0.668777142857143,0.6346402171428572,0.6,0.2,1.0,0.6512270230205548,0.44121371428571426,0.5305108114285715,1.1471210695242504,1.0,0.4283428571428571,-0.010281434837734249,-0.008585112964567376,-1.651071918071357e-06,-1.0129744745768196e-05,0.02901222793097713,0.08584385390504679,1.0,0.9523370233702337,0.9950287002870029,0.5973247232472325,0.985649856498565,0.9158466584665846,0.9181529315293153,0.8643142681426814,0.7188909389093892,0.6603116031160312,0.44190754407544075,0.35162976629766296,0.7898472734727348,0.03,0.9507134071340714,1.0,0.0,0.0,0.0,0.9507134071340714,id04,2024-09-20,2024-09-19,cashflow_stress,0.3327504,0.340648,0.3432976,0.4899184,0.506744,0.48212079999999996,0.5334476800000001,0.26360992,0.31758182400000007,0.4379512000000001,0.4207576,0.45244959999999995,0.37665360000000003,0.45177599999999996,0.45259116800000004,0.34740304000000005,0.0817722356117302,0.06841124044111109,0.0757597877849516,0.12893657472617465,0.06591029324135983,0.32356,0.372,0.37580952,0.34397958240000004,0.4863100416,0.3500648128,0.4564274803200001,private_stable,0.4863100416,0.029882561279999942,1.2307115398802047,0.9220992209922099,cashflow_stress,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.010281434837734249,0.008585112964567376,1.651071918071357e-06,1.0129744745768196e-05,1.0,1.0,1.0,0.5411442261282821,0.7587661162110373,0.6471150047816844,0.5664461059164261,private_stable,0.7587661162110373,0.11165111142935291,0.8326601922038921,0.2,0.2,0.0,0.0,0.821930094300943,0.8193556786957643
h090_white_private_stable_c580_r150_q55_6e704606,r158_q2_s3_tail,158,id07,2024-07-20,q2_s3_tail,"Q2,S3",0100010,2,1,1,triad_consensus,1.0450171462693782,0.4468795289855072,2,2,0.4492642857142856,0.4610628571428571,0.3965171428571429,0.48624539999999994,1.0,0.5,0.0,0.7263938726510303,0.43551428571428574,0.5258478285714285,1.036102463897742,1.0,0.38099999999999995,-0.0005445843224664015,-0.00048425904845800227,-7.687839236746125e-05,-4.3177579621262085e-07,0.10546154603034733,0.15832715197053837,1.0,0.38325133251332516,0.5629356293562936,0.9860086100861009,0.4218942189421894,0.4265067650676507,0.38776137761377616,0.4061859368593686,0.4299917999179992,0.7522550225502255,0.8060680606806068,0.6730217302173022,0.32982267322673225,0.06,0.6819854448544486,1.0,0.0,0.0,0.0,0.6819854448544486,id07,2024-07-20,2024-07-19,measurement_confidence,0.4466656000000001,0.4369696,0.4491780000000001,0.4380416,0.5810768000000001,0.38754720000000004,0.5298752,0.6735539199999999,0.296929248,0.49233279999999996,0.40114479999999997,0.3666,0.44271370000000004,0.38509733333333335,0.46929374933333334,0.53428544,0.0454282457312562,0.08332445396167848,0.062481539434946234,0.09045388013737912,0.04877961899502989,0.19476000000000002,0.372,0.40875646600000004,0.28459197131999997,0.5270629739199999,0.5465771775999999,0.4676342406400001,objective_body,0.5465771775999999,0.01951420368000001,0.3747515488759713,0.4520807708077081,cashflow_stress,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0005445843224664015,0.00048425904845800227,7.687839236746125e-05,4.3177579621262085e-07,1.0,1.0,1.0,0.5465863340330808,0.6556137671247495,0.5986524560461567,0.6518159575207572,private_stable,0.6556137671247495,0.0037978096039923415,0.6235578412153109,0.0,0.0,1.0,1.0,0.9636377613776138,0.6792184526622007
