row,target,h012_prob,q_base_prob,hs_prob,q_h022,h022_minus_h012,h022_minus_base,hs_h022_agree,row_weight,row_score,cell_gain,abs_h022_logit_move,abs_shift_vs_base,gain_score,move_score,shift_score,row_score_rank,hs_agree_score,combined_score
214,S4,0.5041038035168963,0.4953039862605515,0.5652940074558668,0.41593426298704,-0.08816954052985632,-0.0793697232735115,False,0.004229889133451054,0.76256,0.015615123338475811,0.3559018964481409,0.0793697232735115,0.9782857142857143,0.9114285714285715,0.9902857142857143,0.9222857142857143,0.0,0.8391428571428572
70,Q2,0.7915877136830629,0.8047954141440122,0.7038620322737584,0.8547483566140086,0.0631606429309457,0.049952942469996375,False,0.005589275249403971,0.83512,0.013172779184610794,0.43781696686347504,0.049952942469996375,0.968,0.9348571428571428,0.9182857142857143,0.9822857142857143,0.0,0.8388800000000001
57,Q1,0.4999842949887134,0.4816483351278136,0.45772206449320096,0.43677444064439436,-0.06320985434431903,-0.04487389448341922,True,0.0037536616568414477,0.5252,0.008012415195748357,0.25420045843710726,0.04487389448341922,0.908,0.8142857142857143,0.8765714285714286,0.5622857142857143,1.0,0.83808
14,Q1,0.2549100024552317,0.2445932664594211,0.40736422669356975,0.16133337426676986,-0.09357662818846185,-0.08325989219265123,False,0.0037547646260587477,0.66352,0.025421230880273205,0.575745946734556,0.08325989219265123,0.9954285714285714,0.9571428571428572,0.992,0.8062857142857143,0.0,0.8367428571428571
65,Q2,0.7022123803050839,0.7066631540306012,0.6943551397816761,0.7700974711530983,0.06788509084801442,0.06343431712249714,False,0.005011146760533663,0.83088,0.011583959249724773,0.3510063137904841,0.06343431712249714,0.9577142857142857,0.9085714285714286,0.9657142857142857,0.9782857142857143,0.0,0.8365485714285714
151,S4,0.9192540610813508,0.9155153901920264,0.6845461001499475,0.8917587165089198,-0.02749534457243097,-0.023756673683106633,True,0.00472565943469586,0.75096,0.004640685321985305,0.32342211199943494,0.023756673683106633,0.8091428571428572,0.8897142857142857,0.6114285714285714,0.9102857142857143,1.0,0.83432
53,S3,0.9144707976551656,0.9288536490905938,0.6061921746852192,0.9653942457225967,0.0509234480674311,0.03654059663200293,False,0.004358133561826256,0.81344,0.021003108922536123,0.9590289166468433,0.03654059663200293,0.9937142857142857,0.9685714285714285,0.7977142857142857,0.9702857142857143,0.0,0.8338285714285714
88,S2,0.7632911273010579,0.7774355858229436,0.6560732764018606,0.8342446545058974,0.0709535272048395,0.05680906868295377,False,0.0038400782677666485,0.7290399999999999,0.015092034260722587,0.44520531738774083,0.05680906868295377,0.976,0.9371428571428572,0.9474285714285714,0.8982857142857142,0.0,0.8333257142857142
86,S3,0.5123759521423337,0.5345151375065259,0.5530143161895629,0.5655011347343547,0.053125182592021036,0.0309859972278288,True,0.00397670714707825,0.7183999999999999,0.005668714899326188,0.21400504714069385,0.0309859972278288,0.8514285714285714,0.7554285714285714,0.7245714285714285,0.8802857142857143,1.0,0.8324571428571429
73,Q1,0.867517443357576,0.8531621402194594,0.6622208336726493,0.8144563713141153,-0.053061072043460666,-0.03870576890534405,True,0.0033348026099620422,0.41136,0.011094125135453548,0.3999538183074989,0.03870576890534405,0.9537142857142857,0.9291428571428572,0.8245714285714286,0.3222857142857143,1.0,0.8321714285714287
215,S1,0.6933102677265691,0.6973067344407571,0.700767222842511,0.7387605421538059,0.045450274427236814,0.04145380771304885,True,0.0037462062713876474,0.6513599999999999,0.005005919112973545,0.22389536586430447,0.04145380771304885,0.8257142857142857,0.7714285714285715,0.8491428571428571,0.7862857142857143,1.0,0.8321257142857144
72,Q3,0.6940522189894135,0.6865860710404401,0.5481417331177545,0.6383883867773057,-0.0556638322121078,-0.04819768426313442,True,0.003757028030859748,0.51464,0.007076171640041151,0.2507566534626656,0.04819768426313442,0.8891428571428571,0.8068571428571428,0.9051428571428571,0.5462857142857143,1.0,0.8320457142857143
145,Q1,0.081254231579508,0.0817274085593291,0.23723883855954206,0.11424565029368505,0.03299141871417706,0.032518241734355954,True,0.0050743178712157645,0.52832,0.006539417445127815,0.37733784661098513,0.032518241734355954,0.8771428571428571,0.9217142857142857,0.7474285714285714,0.5662857142857143,1.0,0.8311999999999999
117,S1,0.8142533971695926,0.8347206839669987,0.4995299106748398,0.8894460844036913,0.07519268723409878,0.054725400436692606,False,0.0044011068200799554,0.6748,0.02119812612264038,0.6072073441873429,0.054725400436692606,0.9942857142857143,0.9588571428571429,0.94,0.8222857142857143,0.0,0.8309714285714286
181,S3,0.8164012316382397,0.8154150730198568,0.7945786357070577,0.7684152032580609,-0.04798602838017885,-0.04699986976179593,True,0.004026493407037651,0.47952000000000006,0.007225138248095897,0.29276905243770024,0.04699986976179593,0.892,0.8611428571428571,0.8937142857142857,0.4662857142857143,1.0,0.8303314285714286
