row,subject_id,sleep_date,lifelog_date,target,current_prob,listener_prob,candidate_prob,delta_vs_current_best,applied_logit_step,planner,selected_rank,solver_score,no_cohort_score,cohort_score,known_bad_same_direction,listener_gain,row_state_route,current_best_action_cell
202,id09,2024-08-07,2024-08-06,S2,0.8567752165619527,0.8813363314439414,0.8724636437694743,0.015688427207521616,0.13415922843780498,no_cohort_equation_hsjepa,16,0.728547238095238,0.7745142857142857,,0.0,0.0015145074412500348,False,False
127,id05,2024-11-20,2024-11-19,Q3,0.5499258008124398,0.6039098288507335,0.5836186942699112,0.033692893457471396,0.13727550280303566,no_cohort_equation_hsjepa,17,0.7279989523809524,0.7454171428571429,,0.0,0.0034423619469099442,False,False
7,id01,2024-08-09,2024-08-08,S3,0.7965533146411341,0.8204857817153997,0.8116605626663801,0.01510724802524599,0.09594629280942785,no_cohort_equation_hsjepa,18,0.7277988190476189,0.7288799999999999,,0.0,0.0010610947570150464,False,False
197,id08,2024-09-14,2024-09-13,S1,0.872152895724321,0.9203928519697964,0.9044105753664056,0.03225767964208459,0.32709154504463633,no_cohort_equation_hsjepa,19,0.7262900952380952,0.7747314285714286,,0.0,0.007091844084384125,False,False
64,id03,2024-08-23,2024-08-22,Q3,0.746511400489644,0.775220391768485,0.7645901122785287,0.01807871178888465,0.0979196523220464,no_cohort_equation_hsjepa,20,0.7223362285714285,0.73856,,0.0,0.0013004829648490812,False,False
248,id10,2024-09-26,2024-09-25,S3,0.4901984293390113,0.5338205177803563,0.5172688431956829,0.027070413856671582,0.10831416392420311,no_cohort_equation_hsjepa,21,0.7194262857142858,0.7412114285714286,,0.0,0.0022000020229739903,False,False
115,id05,2024-10-14,2024-10-13,S3,0.1467981672028505,0.1678898656600619,0.15960321094219923,0.012805043739348737,0.09875415889750924,no_cohort_equation_hsjepa,22,0.7166835809523809,0.7170057142857142,,0.0,0.000978631197562363,False,False
52,id02,2024-10-09,2024-10-08,S2,0.9511783866392696,0.962534350812489,0.9585538559323699,0.00737546929310029,0.17150238612010485,no_cohort_equation_hsjepa,23,0.7135417142857143,0.7474057142857143,,0.0,0.0008880147795470583,False,False
42,id02,2024-09-10,2024-09-09,S2,0.9167661538287092,0.9361445463058158,0.9293329115478366,0.012566757719127408,0.17728871720025252,no_cohort_equation_hsjepa,24,0.7127634285714285,0.7515657142857143,,0.0,0.001567730795957789,False,False
106,id04,2024-10-30,2024-10-29,S3,0.5709729263807193,0.6094180561834938,0.5949410298021909,0.023968103421471598,0.09860786059303993,no_cohort_equation_hsjepa,25,0.7110449523809523,0.7252114285714285,,0.0,0.001761591575682453,False,False
65,id03,2024-08-24,2024-08-23,S4,0.0842030201678861,0.0592808503749987,0.06781193058068243,-0.016391089587203672,-0.23423252602957992,no_cohort_equation_hsjepa,26,0.7104255999999999,0.7525371428571428,,0.0,0.0026454624213362865,False,False
39,id02,2024-09-07,2024-09-06,S2,0.8768217097621375,0.8553302307631414,0.8638422424211534,-0.012979467340984097,-0.11509488947052532,no_cohort_equation_hsjepa,27,0.7104001904761905,0.7543428571428571,,0.0,0.0011646438682429983,False,False
116,id05,2024-10-16,2024-10-15,S1,0.36774291156433,0.313193597682344,0.33341721415062686,-0.034325697413703116,-0.15085772783887438,no_cohort_equation_hsjepa,28,0.7100268571428571,0.7582285714285715,,0.0,0.003808903484127102,False,False
198,id08,2024-09-15,2024-09-14,S4,0.2820061280554618,0.2396982351367724,0.2552491279256519,-0.026757000129809916,-0.13627748934566564,no_cohort_equation_hsjepa,29,0.7094019809523809,0.7477371428571428,,0.0,0.0026623710943574075,False,False
141,id06,2024-08-10,2024-08-09,S4,0.954920996996146,0.976182982029308,0.9695998341141204,0.014678837117974464,0.4092233404328862,no_cohort_equation_hsjepa,30,0.7091609523809522,0.7733371428571427,,0.0,0.0038399465495218277,False,False
58,id02,2024-10-16,2024-10-15,S1,0.9258398273282488,0.9041099753887284,0.9129679655190339,-0.012871861809214846,-0.17404946779562896,no_cohort_equation_hsjepa,31,0.7077843428571428,0.7150971428571429,,0.0,0.001794220178748973,False,False
178,id07,2024-08-29,2024-08-28,S2,0.5875831849220307,0.6217728342198755,0.608902947584242,0.02131976266221136,0.08871984402516839,no_cohort_equation_hsjepa,32,0.7050546666666666,0.7305257142857141,,0.0,0.00140933689774414,False,False
123,id05,2024-11-16,2024-11-15,Q1,0.8018592745314231,0.833305411858623,0.8218526354577534,0.019993360926330306,0.13099439354631204,no_cohort_equation_hsjepa,33,0.7023329523809525,0.7356228571428572,,0.0,0.0018974366145250166,False,False
64,id03,2024-08-23,2024-08-22,S4,0.0718872980581219,0.0513353454381599,0.058392591805203904,-0.013494706252917994,-0.22234581087261188,no_cohort_equation_hsjepa,34,0.7021005714285714,0.7451771428571429,,0.0,0.0020724796518561683,False,False
65,id03,2024-08-24,2024-08-23,Q3,0.8498503157804559,0.8677460134799224,0.8611686973923943,0.011318381611938433,0.09160332784251349,no_cohort_equation_hsjepa,35,0.7001250285714286,0.7035085714285715,,0.0,0.0007568500770059328,False,False
58,id02,2024-10-16,2024-10-15,S3,0.911057285746659,0.8978871509639359,0.9030840796310357,-0.007973206115623355,-0.09464141690389453,no_cohort_equation_hsjepa,36,0.6988990857142856,0.6680342857142857,,0.0,0.0005862794298147622,False,False
64,id03,2024-08-23,2024-08-22,Q1,0.7257377074144317,0.7937464517752442,0.7694711229133554,0.04373341549892373,0.23222354641710105,no_cohort_equation_hsjepa,37,0.6979549714285714,0.7046971428571429,,0.05214931713411941,0.007239378097829152,False,False
116,id05,2024-10-16,2024-10-15,S3,0.1211559292718874,0.1422480623894048,0.1338937053884849,0.012737776116597516,0.11456769909152965,no_cohort_equation_hsjepa,38,0.6956696,0.7035657142857143,,6.661338147750939e-16,0.0011377834722657854,False,False
127,id05,2024-11-20,2024-11-19,S2,0.1994905692451392,0.1768228255486546,0.1851892950930252,-0.01430127415211399,-0.09209595348822783,no_cohort_equation_hsjepa,39,0.6938997523809524,0.6980571428571428,,0.0,0.0009649132056679943,False,False
106,id04,2024-10-30,2024-10-29,S2,0.6133729393121571,0.5826265956821091,0.5944000415461791,-0.018972897765977992,-0.07932736043105273,no_cohort_equation_hsjepa,40,0.693559238095238,0.7009257142857142,,0.0,0.0011382961828390048,False,False
106,id04,2024-10-30,2024-10-29,S4,0.696391980102276,0.7396716062280869,0.7237039154316031,0.027311935329327075,0.13273406083651268,no_cohort_equation_hsjepa,41,0.6935329523809523,0.7356114285714285,,0.0,0.0026553137446196917,False,False
64,id03,2024-08-23,2024-08-22,S2,0.4459935234003608,0.476744332615507,0.4650254506354655,0.019031927235104718,0.07674490905700482,no_cohort_equation_hsjepa,42,0.6927874285714285,0.6975199999999999,,0.0,0.00110001484799227,False,False
7,id01,2024-08-09,2024-08-08,S2,0.5701058542186728,0.5979576023536158,0.5874379937923125,0.01733213957363977,0.07110113844803996,no_cohort_equation_hsjepa,43,0.692218476190476,0.679462857142857,,0.0,0.0009208681921357709,False,False
188,id08,2024-08-10,2024-08-09,S1,0.8415811520319152,0.8784796178653181,0.8654185685622471,0.02383741653033189,0.19100384581316418,no_cohort_equation_hsjepa,44,0.6886811428571428,0.7618171428571427,,0.0,0.003222426530028244,False,False
223,id09,2024-09-16,2024-09-15,S1,0.6338206468401374,0.5848868883322212,0.603737364267173,-0.030083282572964443,-0.12758071063775014,no_cohort_equation_hsjepa,45,0.6863037714285714,0.7196914285714285,,0.0,0.0029185728441247782,False,False
47,id02,2024-10-04,2024-10-03,S3,0.8693714747474548,0.8493139630009371,0.8572187985944363,-0.012152676153018516,-0.10303310263900799,no_cohort_equation_hsjepa,46,0.686043619047619,0.7257028571428571,,0.0,0.0009717570443052437,False,False
179,id07,2024-08-30,2024-08-29,S2,0.6456993246609708,0.6065682785552494,0.6216307054345852,-0.02406861922638559,-0.10371252893239144,no_cohort_equation_hsjepa,47,0.6815853333333333,0.7130742857142857,,0.0,0.0018967419044833012,False,False
76,id03,2024-10-04,2024-10-03,S4,0.2181785185427831,0.2535062824535711,0.23965024254039766,0.021471723997614545,0.12171481288994981,no_cohort_equation_hsjepa,48,0.6777248571428571,0.7222857142857143,,0.0,0.0020195254830349674,False,False
205,id09,2024-08-10,2024-08-09,Q1,0.7361036685423867,0.7713243093766446,0.7583414761318823,0.022237807589495562,0.11779348848099178,no_cohort_equation_hsjepa,49,0.6769518095238096,0.7214742857142857,,0.0,0.0019170884746473327,False,False
1,id01,2024-08-01,2024-07-31,Q3,0.510501737615549,0.4721808014898611,0.486728631300745,-0.02377310631480395,-0.09511107577096911,no_cohort_equation_hsjepa,50,0.6762066666666666,0.7111314285714285,,0.0,0.0016972340874906733,False,False
33,id02,2024-09-01,2024-08-31,Q3,0.7162079145651026,0.6846245653360321,0.6968501401194187,-0.019357774445683873,-0.09338552143275357,no_cohort_equation_hsjepa,51,0.6749411238095239,0.6651542857142857,,0.0,0.00138043131791743,False,False
46,id02,2024-10-03,2024-10-02,S1,0.9617426198704124,0.9748776960865008,0.9705045662999192,0.008761946429506784,0.26917026443067404,no_cohort_equation_hsjepa,52,0.6742959047619047,0.7172228571428572,,0.0,0.0015903645034838765,False,False
178,id07,2024-08-29,2024-08-28,S3,0.8110918661008076,0.8315159915703045,0.823970015672897,0.012878149572089326,0.08635930455144439,no_cohort_equation_hsjepa,53,0.6726258666666667,0.6854857142857144,,0.0,0.0008154591432941172,False,False
67,id03,2024-08-27,2024-08-26,S4,0.0720696487300485,0.0537617693297588,0.06013519911097889,-0.011934449619069601,-0.19381700770968402,no_cohort_equation_hsjepa,54,0.6713990476190476,0.7267542857142858,,0.0,0.001615084385838822,False,False
45,id02,2024-10-01,2024-09-30,S1,0.9322834034316164,0.9525188533613904,0.9456134999801514,0.013330096548535009,0.23341241071097263,no_cohort_equation_hsjepa,55,0.6712665142857143,0.7038628571428571,,0.0,0.0021386065997723025,False,False
223,id09,2024-09-16,2024-09-15,S4,0.7537116300945597,0.7917627518338871,0.777835072444337,0.02412344234977737,0.1345877329863155,no_cohort_equation_hsjepa,56,0.6697643428571428,0.69672,,0.0,0.0023621446596995277,False,False
33,id02,2024-09-01,2024-08-31,S1,0.8700481714605331,0.8463294673414891,0.8557347512834935,-0.014313420177039626,-0.12107789953679261,no_cohort_equation_hsjepa,57,0.6674021523809524,0.6894057142857143,,0.0,0.0013525915922378284,False,False
198,id08,2024-09-15,2024-09-14,S2,0.4668334745412648,0.4969190619190007,0.4854720709033515,0.0186385963620867,0.0747331192181171,no_cohort_equation_hsjepa,58,0.6658579809523809,0.6525371428571428,,0.0,0.0010475618902635597,False,False
106,id04,2024-10-30,2024-10-29,Q1,0.8152222692822607,0.8468889019110264,0.8354131874019441,0.020190918119683432,0.14018111857987794,no_cohort_equation_hsjepa,59,0.6649731809523809,0.6612228571428571,,0.05651742797644066,0.002042083027352537,False,False
79,id03,2024-10-10,2024-10-09,S2,0.5359497261060353,0.5002083178269047,0.5138101529645777,-0.022139573141457647,-0.08879280119223519,no_cohort_equation_hsjepa,60,0.6649066666666668,0.6922971428571428,,0.0,0.0014787534167363114,False,False
157,id07,2024-07-19,2024-07-18,S1,0.8182854454970628,0.8509693607305819,0.8391602535157299,0.020874808018667035,0.14721903069984435,no_cohort_equation_hsjepa,61,0.6626318095238095,0.7124571428571428,,0.0,0.0022117946782787,False,False
159,id07,2024-07-21,2024-07-20,S3,0.820065183463576,0.7902955097393731,0.8020154049178939,-0.018049778545682127,-0.11785058341878496,no_cohort_equation_hsjepa,62,0.657811619047619,0.69256,,0.0,0.0016493347269261882,False,False
127,id05,2024-11-20,2024-11-19,S3,0.1647892866113285,0.1822704827516566,0.17546341367038057,0.010674127059052074,0.07562547452735764,no_cohort_equation_hsjepa,63,0.656554380952381,0.6461885714285714,,0.0,0.000619678909113297,False,False
202,id09,2024-08-07,2024-08-06,S1,0.8261153215789,0.8631561750539665,0.849930784300157,0.023815462721257008,0.17571622378221768,no_cohort_equation_hsjepa,64,0.6559778666666667,0.7084457142857143,,0.0,0.0029826883197253684,False,False
134,id06,2024-07-13,2024-07-12,S2,0.9191713177666018,0.9069746616672044,0.9117927741234876,-0.007378543643114188,-0.09541678469499155,no_cohort_equation_hsjepa,65,0.6538539047619047,0.6770285714285714,,0.0,0.0005475487093241638,False,False
182,id08,2024-08-01,2024-07-31,S3,0.6511595117472858,0.6874800861736206,0.6739179319910212,0.022758420243735422,0.10181937491453429,no_cohort_equation_hsjepa,66,0.6531707619047618,0.6890742857142856,,0.0,0.0017146387164342913,False,False
227,id09,2024-09-22,2024-09-21,S4,0.803078614827661,0.8339625332690738,0.8227090950613715,0.0196304802337105,0.12916273356345667,no_cohort_equation_hsjepa,67,0.6515940952380952,0.71488,,0.0,0.0018376803156667232,False,False
76,id03,2024-10-04,2024-10-03,Q3,0.854933309276817,0.9093048600825788,0.8912201030604403,0.03628679378362332,0.3294349872947911,no_cohort_equation_hsjepa,68,0.6484245142857142,0.6468685714285713,,0.09058401718766662,0.00805959476679291,False,False
115,id05,2024-10-14,2024-10-13,S4,0.4288352116656798,0.3875093401292077,0.40305738623849774,-0.025777825427182044,-0.10613699408709873,no_cohort_equation_hsjepa,69,0.6472410666666666,0.65528,,0.0,0.002037742773697726,False,False
118,id05,2024-10-18,2024-10-17,S3,0.1295334140076771,0.1528192446851607,0.1435905783730887,0.0140571643654116,0.11930798870254508,no_cohort_equation_hsjepa,70,0.6446316190476188,0.6987657142857141,,8.881784197001252e-16,0.0013083074132544947,False,False
248,id10,2024-09-26,2024-09-25,Q1,0.3382347890309909,0.301391285047574,0.315124927115876,-0.023109861915114938,-0.1050967616727779,no_cohort_equation_hsjepa,71,0.6440772571428571,0.63656,,1.3845624646791066e-10,0.001794506756209624,False,False
178,id07,2024-08-29,2024-08-28,S4,0.4761073535337987,0.5314061707307431,0.5104098644164664,0.034302510882667725,0.13728890433167024,no_cohort_equation_hsjepa,72,0.6412322666666667,0.6766057142857143,,0.0,0.0035359181361591663,False,False
43,id02,2024-09-29,2024-09-28,Q3,0.707699737905288,0.6708231613533367,0.6851184151442683,-0.02258132276101965,-0.10684329086506283,no_cohort_equation_hsjepa,73,0.640809961904762,0.6238457142857143,,0.037112934961831545,0.0018448214166322252,False,False
52,id02,2024-10-09,2024-10-08,S4,0.8582040544683459,0.8800655381995389,0.8721232308441256,0.013919176375779663,0.11941079837353974,no_cohort_equation_hsjepa,74,0.6384873142857143,0.6778857142857142,,0.0,0.0012016093704797504,False,False
182,id08,2024-08-01,2024-07-31,S2,0.546729165180283,0.5950597482588111,0.576857932312148,0.030128767131864964,0.1224243023096239,no_cohort_equation_hsjepa,75,0.6384128190476189,0.6685771428571429,,7.956307834788845e-11,0.002749720887793794,False,False
197,id08,2024-09-14,2024-09-13,S4,0.2715169895941162,0.2455468725918255,0.25521479684035536,-0.016302192753760825,-0.08405073792620203,no_cohort_equation_hsjepa,76,0.6339655238095239,0.6465028571428573,,0.0,0.0010111970154426109,False,False
157,id07,2024-07-19,2024-07-18,S2,0.6816041101840927,0.6494738239359361,0.6618633803582619,-0.01974072982583086,-0.08954431406118943,no_cohort_equation_hsjepa,77,0.6327390095238096,0.6362171428571428,,0.0,0.0013452147567392103,False,False
165,id07,2024-07-27,2024-07-26,S3,0.8668407944956277,0.8818597052567381,0.8763333626207452,0.009492568125117562,0.08484714669758474,no_cohort_equation_hsjepa,78,0.6317190476190475,0.6626857142857142,,0.0,0.0005885066370561187,False,False
134,id06,2024-07-13,2024-07-12,Q3,0.6798245201357891,0.6266137600071532,0.6472815918563899,-0.0325429282793992,-0.14585408733032282,no_cohort_equation_hsjepa,79,0.6286086476190476,0.6419657142857143,,0.07645246868922384,0.0036362517916210813,False,False
15,id01,2024-09-03,2024-09-02,Q1,0.2078686409692959,0.1888571417393564,0.1959198984549078,-0.0119487425143881,-0.07417210963352537,no_cohort_equation_hsjepa,80,0.6268913523809524,0.6433142857142857,,0.0,0.0006528727244432542,False,False
76,id03,2024-10-04,2024-10-03,S1,0.4363117488699673,0.4028611221627628,0.41548384199982447,-0.020827906870142854,-0.08519635495188015,no_cohort_equation_hsjepa,81,0.6242062285714284,0.6479542857142856,,0.0,0.0013249586812364988,False,False
90,id04,2024-09-24,2024-09-23,Q3,0.8772344898403949,0.9182092845617936,0.9043561209509131,0.02712163111051824,0.2800933017960452,no_cohort_equation_hsjepa,82,0.6232337142857143,0.6439428571428572,,0.08827107142902224,0.005185108917997228,False,False
123,id05,2024-11-16,2024-11-15,S4,0.3180087324307171,0.2836419770804571,0.2964362811164291,-0.021572451314287977,-0.10138814396826623,no_cohort_equation_hsjepa,83,0.6202266666666667,0.6563085714285715,,0.0,0.0016142506458862727,False,False
117,id05,2024-10-17,2024-10-16,S1,0.8142533971695926,0.8378743446725059,0.829196774967284,0.014943377797691393,0.10205710632573638,no_cohort_equation_hsjepa,84,0.6163415238095238,0.6586628571428572,,0.0,0.0011128845163187462,False,False
221,id09,2024-09-13,2024-09-12,Q3,0.529020222178469,0.4896884518258513,0.504645892305062,-0.02437432987340704,-0.09762739570882113,no_cohort_equation_hsjepa,85,0.6152854285714284,0.6528971428571427,,0.0,0.0017889151299049777,False,False
172,id07,2024-08-21,2024-08-20,S3,0.790695451601993,0.8170924305835744,0.8073783904073423,0.016682938805349323,0.10394223523242539,no_cohort_equation_hsjepa,86,0.6140315238095235,0.6428685714285712,,0.0,0.0012672344674606872,False,False
15,id01,2024-09-03,2024-09-02,S1,0.269178670642593,0.2397188837145793,0.25064808530308136,-0.01853058533951163,-0.09636516633567686,no_cohort_equation_hsjepa,87,0.6125638095238095,0.6581371428571429,,0.0,0.0013139708378421266,False,False
248,id10,2024-09-26,2024-09-25,S4,0.4412689014456114,0.408442984113807,0.42083737575054725,-0.020431525695064123,-0.08332295705657104,no_cohort_equation_hsjepa,88,0.6123462857142858,0.6272114285714286,,0.0,0.001271818108898981,False,False
87,id04,2024-09-20,2024-09-19,S2,0.6773982515353408,0.7059865785144912,0.6952969650244343,0.017898713489093443,0.08316062198138194,no_cohort_equation_hsjepa,89,0.6107594285714285,0.6369257142857142,,0.0,0.0011026372315183774,False,False
120,id05,2024-11-08,2024-11-07,S2,0.2735950197434383,0.2512626723368729,0.25960440263901013,-0.013990617104428171,-0.07156698992631788,no_cohort_equation_hsjepa,90,0.6090260000000001,0.6384514285714286,,0.0,0.0007410419413406144,False,False
241,id10,2024-09-18,2024-09-17,S4,0.8201786295714554,0.843192055252218,0.8347426280457327,0.014563998474277362,0.10206117296315137,no_cohort_equation_hsjepa,91,0.6006548571428572,0.6566742857142858,,0.0,0.0010841349567669578,False,False
15,id01,2024-09-03,2024-09-02,S4,0.4449383613390002,0.4122754843492241,0.4246127398932257,-0.020325621445774544,-0.08272234715806244,no_cohort_equation_hsjepa,92,0.598616380952381,0.6387657142857144,,0.0,0.0012564960123749858,False,False
9,id01,2024-08-12,2024-08-11,Q3,0.6597490444502253,0.6994542752692208,0.6846751751680054,0.02492613071778005,0.11316515437506033,no_cohort_equation_hsjepa,93,0.5972599999999999,0.6257142857142857,,0.0502925611095838,0.002081616590372759,False,False
105,id04,2024-10-29,2024-10-28,S3,0.5229112319168371,0.5503998046574878,0.5399811887106395,0.01706995679380241,0.06855776965022821,no_cohort_equation_hsjepa,94,0.5965112380952381,0.6216685714285715,,0.0,0.0008771466926078553,False,False
173,id07,2024-08-23,2024-08-22,S3,0.7850660285733815,0.7615578723176054,0.7706940892427935,-0.014371939330588002,-0.08320239927160253,no_cohort_equation_hsjepa,95,0.5963990476190475,0.6117828571428571,,0.0,0.0009163706713321007,False,False
18,id01,2024-09-07,2024-09-06,S3,0.8056351431520742,0.8219131111006954,0.8158567498548336,0.0102216067027594,0.0666309339228448,no_cohort_equation_hsjepa,96,0.595833638095238,0.5595885714285714,,0.0,0.0005023593062109533,False,False
108,id05,2024-09-30,2024-09-29,S3,0.1363746105228653,0.1505514436007878,0.1450265102590158,0.008651899736150492,0.07157960234349958,no_cohort_equation_hsjepa,97,0.5893397142857142,0.6273485714285714,,0.0,0.00047575711642355856,False,False
15,id01,2024-09-03,2024-09-02,S3,0.8158236710866215,0.8305594533879603,0.825073437249278,0.009249766162656492,0.06280151857253313,no_cohort_equation_hsjepa,98,0.5878796952380951,0.5891314285714285,,0.0,0.00042869738545897595,False,False
58,id02,2024-10-16,2024-10-15,Q1,0.8094465078221236,0.7966750801512377,0.8016019105473374,-0.007844597274786147,-0.050081187718345174,no_cohort_equation_hsjepa,99,0.5848099428571428,0.5095771428571428,,0.0,0.00029906732720252904,False,False
197,id08,2024-09-14,2024-09-13,S3,0.6719072970146687,0.6471875688238315,0.6566829442161531,-0.015224352798515528,-0.06827724082189972,no_cohort_equation_hsjepa,100,0.5847849523809524,0.5434742857142858,,6.654055084709398e-11,0.0007883209867340923,False,False
18,id01,2024-09-07,2024-09-06,S4,0.6605953438456083,0.6881969980549748,0.6778517119138142,0.017256368068205963,0.07796819541139631,no_cohort_equation_hsjepa,101,0.5845506666666667,0.57864,,4.440892098500626e-16,0.0009987273579584732,False,False
63,id03,2024-08-21,2024-08-20,Q1,0.92116874216337,0.9065017583034256,0.912343435898009,-0.008825306265360933,-0.1157436493079067,no_cohort_equation_hsjepa,102,0.583086,0.6133085714285714,,0.0,0.0008004451936368673,False,False
134,id06,2024-07-13,2024-07-12,S3,0.9494729187845814,0.9602204351324544,0.9564222577791578,0.006949338994576393,0.1552554332320881,no_cohort_equation_hsjepa,103,0.5823723047619047,0.5777485714285714,,3.213935784174282e-10,0.0007624566308988279,False,False
170,id07,2024-08-18,2024-08-17,S2,0.5535009853463879,0.5309569653348633,0.5395436454099375,-0.01395733993645043,-0.05632073059727638,no_cohort_equation_hsjepa,104,0.5782417142857144,0.6014400000000001,,0.0,0.0005917168556032193,False,False
241,id10,2024-09-18,2024-09-17,S2,0.3743396989949013,0.350359963116476,0.3593910294219105,-0.014948669572990847,-0.06436432390572676,no_cohort_equation_hsjepa,105,0.5764644571428571,0.5883542857142857,,0.0,0.000717171019178453,False,False
198,id08,2024-09-15,2024-09-14,Q3,0.2656977675183431,0.2449673483681339,0.2527143634795861,-0.01298340403875703,-0.06762638315453443,no_cohort_equation_hsjepa,106,0.5749816380952382,0.52632,,0.04377594640013416,0.0006500857474295296,False,False
90,id04,2024-09-24,2024-09-23,S4,0.5327711435788854,0.4964249912327034,0.5102529318848232,-0.022518211694062207,-0.09025528626670708,no_cohort_equation_hsjepa,107,0.5729637714285714,0.6088457142857143,,0.0,0.0015284308755838527,False,False
45,id02,2024-10-01,2024-09-30,S3,0.9249677621650458,0.9320838667702775,0.9294566062313223,0.004488844066276476,0.06653105987994061,no_cohort_equation_hsjepa,108,0.5711881142857143,0.5301428571428571,,0.0,0.00021883387597276815,False,False
77,id03,2024-10-05,2024-10-04,Q3,0.7592430957211724,0.7200636379137904,0.7354018744182387,-0.023841221302933757,-0.12632933183805262,no_cohort_equation_hsjepa,109,0.5709766095238096,0.5460914285714287,,0.1333034693521895,0.0023235462762571935,False,False
127,id05,2024-11-20,2024-11-19,S4,0.4221524742551077,0.4534623460756993,0.4415073177278849,0.01935484347277716,0.078896554049581,no_cohort_equation_hsjepa,110,0.5699429523809524,0.5606171428571429,,0.0,0.0011520026427845886,False,False
120,id05,2024-11-08,2024-11-07,S3,0.1433834081365973,0.1568568451276477,0.15161940331991025,0.008235995183312944,0.06551231964622334,no_cohort_equation_hsjepa,111,0.5689981142857142,0.5828571428571427,,0.0,0.00041354876596594314,False,False
90,id04,2024-09-24,2024-09-23,S2,0.6777741596039757,0.6953033577463715,0.6887051981188148,0.01093103851483912,0.050511463909650535,no_cohort_equation_hsjepa,112,0.5685219428571429,0.5679542857142857,,0.0,0.00041135213207710297,False,False
157,id07,2024-07-19,2024-07-18,S4,0.4247501330721205,0.3970740275889416,0.4075237075038847,-0.01722642556823578,-0.07090832689258651,no_cohort_equation_hsjepa,113,0.568505180952381,0.5817257142857144,,0.0,0.0009124966450430039,False,False
