row,subject_id,sleep_date,lifelog_date,target,current_prob,listener_prob,candidate_prob,delta_vs_current_best,applied_logit_step,planner,selected_rank,solver_score,no_cohort_score,cohort_score,known_bad_same_direction,listener_gain,row_state_route,current_best_action_cell
115,id05,2024-10-14,2024-10-13,S3,0.1467981672028505,0.1678898656600619,0.15960321094219923,0.012805043739348737,0.09875415889750924,with_cohort_atlas_hsjepa,11,0.9284722476190477,0.7170057142857142,0.911342,0.0,0.000978631197562363,False,False
77,id03,2024-10-05,2024-10-04,S2,0.5709790611049622,0.5215359806348814,0.5404275750200365,-0.03055148608492575,-0.12378272653288491,with_cohort_atlas_hsjepa,12,0.9235594285714285,0.7784228571428571,0.9293965714285712,0.0,0.0028550334625164764,False,False
116,id05,2024-10-16,2024-10-15,S1,0.36774291156433,0.313193597682344,0.33341721415062686,-0.034325697413703116,-0.15085772783887438,with_cohort_atlas_hsjepa,13,0.9184890476190478,0.7582285714285715,0.9860517142857145,0.0,0.003808903484127102,False,False
79,id03,2024-10-10,2024-10-09,S2,0.5359497261060353,0.5002083178269047,0.5138101529645777,-0.022139573141457647,-0.08879280119223519,with_cohort_atlas_hsjepa,14,0.9131251428571429,0.6922971428571428,0.9052908571428571,0.0,0.0014787534167363114,False,False
127,id05,2024-11-20,2024-11-19,Q3,0.5499258008124398,0.6039098288507335,0.5836186942699112,0.033692893457471396,0.13727550280303566,with_cohort_atlas_hsjepa,15,0.9109386666666669,0.7454171428571429,0.895911142857143,0.0,0.0034423619469099442,False,False
43,id02,2024-09-29,2024-09-28,S3,0.8894638782292077,0.9150685691189308,0.9060422766582629,0.016578398429055174,0.18096450269984043,with_cohort_atlas_hsjepa,16,0.9100734285714286,0.8239428571428571,0.9520811428571428,0.0,0.002116102669402098,False,False
29,id02,2024-08-28,2024-08-27,S2,0.9634548795958066,0.9788193988533608,0.9739152572202447,0.010460377624438189,0.34799573491318636,with_cohort_atlas_hsjepa,17,0.9099562857142857,0.8372799999999999,0.9389062857142857,0.0,0.002378498803972645,False,False
52,id02,2024-10-09,2024-10-08,S2,0.9511783866392696,0.962534350812489,0.9585538559323699,0.00737546929310029,0.17150238612010485,with_cohort_atlas_hsjepa,18,0.9094758095238096,0.7474057142857143,0.9114645714285715,0.0,0.0008880147795470583,False,False
223,id09,2024-09-16,2024-09-15,S2,0.8532148436816959,0.8829249199877449,0.8723032773331074,0.01908843365141155,0.1614376721218296,with_cohort_atlas_hsjepa,19,0.9091000000000001,0.81696,0.909697142857143,0.0,0.002198588945754587,False,False
123,id05,2024-11-16,2024-11-15,Q1,0.8018592745314231,0.833305411858623,0.8218526354577534,0.019993360926330306,0.13099439354631204,with_cohort_atlas_hsjepa,20,0.9046928571428573,0.7356228571428572,0.9393494285714288,0.0,0.0018974366145250166,False,False
198,id08,2024-09-15,2024-09-14,S2,0.4668334745412648,0.4969190619190007,0.4854720709033515,0.0186385963620867,0.0747331192181171,with_cohort_atlas_hsjepa,21,0.9044044571428573,0.6525371428571428,0.8616045714285715,0.0,0.0010475618902635597,False,False
178,id07,2024-08-29,2024-08-28,S2,0.5875831849220307,0.6217728342198755,0.608902947584242,0.02131976266221136,0.08871984402516839,with_cohort_atlas_hsjepa,22,0.8969382857142856,0.7305257142857141,0.8867474285714284,0.0,0.00140933689774414,False,False
47,id02,2024-10-04,2024-10-03,S3,0.8693714747474548,0.8493139630009371,0.8572187985944363,-0.012152676153018516,-0.10303310263900799,with_cohort_atlas_hsjepa,23,0.8950527619047619,0.7257028571428571,0.9382434285714286,0.0,0.0009717570443052437,False,False
202,id09,2024-08-07,2024-08-06,S2,0.8567752165619527,0.8813363314439414,0.8724636437694743,0.015688427207521616,0.13415922843780498,with_cohort_atlas_hsjepa,24,0.8927274285714285,0.7745142857142857,0.9058668571428571,0.0,0.0015145074412500348,False,False
7,id01,2024-08-09,2024-08-08,S3,0.7965533146411341,0.8204857817153997,0.8116605626663801,0.01510724802524599,0.09594629280942785,with_cohort_atlas_hsjepa,25,0.8912564380952379,0.7288799999999999,0.9033459999999999,0.0,0.0010610947570150464,False,False
33,id02,2024-09-01,2024-08-31,Q3,0.7162079145651026,0.6846245653360321,0.6968501401194187,-0.019357774445683873,-0.09338552143275357,with_cohort_atlas_hsjepa,26,0.8911171238095239,0.6651542857142857,0.8306125714285715,0.0,0.00138043131791743,False,False
7,id01,2024-08-09,2024-08-08,S2,0.5701058542186728,0.5979576023536158,0.5874379937923125,0.01733213957363977,0.07110113844803996,with_cohort_atlas_hsjepa,27,0.8868909523809523,0.679462857142857,0.8486717142857142,0.0,0.0009208681921357709,False,False
33,id02,2024-09-01,2024-08-31,S1,0.8700481714605331,0.8463294673414891,0.8557347512834935,-0.014313420177039626,-0.12107789953679261,with_cohort_atlas_hsjepa,28,0.8850672952380952,0.6894057142857143,0.9333211428571428,0.0,0.0013525915922378284,False,False
65,id03,2024-08-24,2024-08-23,S2,0.4372519242529011,0.397916138401852,0.4127377801021059,-0.024514144150795225,-0.10033640998279782,with_cohort_atlas_hsjepa,29,0.8790213333333334,0.7724571428571428,0.8672314285714287,0.0,0.0018343072236619573,False,False
115,id05,2024-10-14,2024-10-13,S4,0.4288352116656798,0.3875093401292077,0.40305738623849774,-0.025777825427182044,-0.10613699408709873,with_cohort_atlas_hsjepa,30,0.8732194476190475,0.65528,0.897102,0.0,0.002037742773697726,False,False
141,id06,2024-08-10,2024-08-09,Q3,0.7562264261211414,0.7790310764845483,0.7705494479780157,0.014323021856874285,0.07931526425723881,with_cohort_atlas_hsjepa,31,0.8724182095238096,0.5078285714285714,0.8090308571428572,0.040626189925193845,0.000837700436497002,False,False
42,id02,2024-09-10,2024-09-09,S2,0.9167661538287092,0.9361445463058158,0.9293329115478366,0.012566757719127408,0.17728871720025252,with_cohort_atlas_hsjepa,32,0.8626367619047618,0.7515657142857143,0.86974,0.0,0.001567730795957789,False,False
179,id07,2024-08-30,2024-08-29,S2,0.6456993246609708,0.6065682785552494,0.6216307054345852,-0.02406861922638559,-0.10371252893239144,with_cohort_atlas_hsjepa,33,0.859908761904762,0.7130742857142857,0.8556577142857144,0.0,0.0018967419044833012,False,False
198,id08,2024-09-15,2024-09-14,S4,0.2820061280554618,0.2396982351367724,0.2552491279256519,-0.026757000129809916,-0.13627748934566564,with_cohort_atlas_hsjepa,34,0.8574833142857143,0.7477371428571428,0.9075474285714286,0.0,0.0026623710943574075,False,False
221,id09,2024-09-13,2024-09-12,Q3,0.529020222178469,0.4896884518258513,0.504645892305062,-0.02437432987340704,-0.09762739570882113,with_cohort_atlas_hsjepa,35,0.8567749523809522,0.6528971428571427,0.8605799999999999,0.0,0.0017889151299049777,False,False
178,id07,2024-08-29,2024-08-28,S3,0.8110918661008076,0.8315159915703045,0.823970015672897,0.012878149572089326,0.08635930455144439,with_cohort_atlas_hsjepa,36,0.8553060571428572,0.6854857142857144,0.8775360000000002,0.0,0.0008154591432941172,False,False
139,id06,2024-07-19,2024-07-18,S3,0.9998322183658211,0.9974164914478192,0.9996783353906855,-0.00015388297513563298,-0.651,with_cohort_atlas_hsjepa,37,0.8534470476190475,0.5596,0.9049308571428571,5.628270310557263,0.0012405023856468904,True,True
67,id03,2024-08-27,2024-08-26,S4,0.0720696487300485,0.0537617693297588,0.06013519911097889,-0.011934449619069601,-0.19381700770968402,with_cohort_atlas_hsjepa,38,0.851144380952381,0.7267542857142858,0.9264548571428571,0.0,0.001615084385838822,False,False
248,id10,2024-09-26,2024-09-25,S3,0.4901984293390113,0.5338205177803563,0.5172688431956829,0.027070413856671582,0.10831416392420311,with_cohort_atlas_hsjepa,39,0.8483074285714286,0.7412114285714286,0.8725354285714286,0.0,0.0022000020229739903,False,False
217,id09,2024-09-08,2024-09-07,S1,0.6062244952998838,0.5519457650326053,0.5727916949757114,-0.033432800324172396,-0.13821902138516862,with_cohort_atlas_hsjepa,40,0.8453520000000001,0.5788228571428572,0.9197228571428573,0.04068726114969706,0.0035046700663577957,False,False
141,id06,2024-08-10,2024-08-09,S2,0.999972671168585,0.999999,0.9999857471723732,1.3076003788192736e-05,0.651,with_cohort_atlas_hsjepa,41,0.8452145523809524,0.4749028571428572,0.771248,0.0,1.063737688861588e-05,False,False
1,id01,2024-08-01,2024-07-31,Q3,0.510501737615549,0.4721808014898611,0.486728631300745,-0.02377310631480395,-0.09511107577096911,with_cohort_atlas_hsjepa,42,0.8357454285714286,0.7111314285714285,0.835534,0.0,0.0016972340874906733,False,False
127,id05,2024-11-20,2024-11-19,S2,0.1994905692451392,0.1768228255486546,0.1851892950930252,-0.01430127415211399,-0.09209595348822783,with_cohort_atlas_hsjepa,43,0.8356966095238098,0.6980571428571428,0.7914082857142858,0.0,0.0009649132056679943,False,False
70,id03,2024-09-16,2024-09-15,Q1,0.9972051395458154,0.999999,0.9985404614165511,0.0013353218707357062,0.651,with_cohort_atlas_hsjepa,44,0.8355598095238095,0.6152342857142857,0.8986977142857143,0.30351253983696846,0.0011416728195005402,True,True
197,id08,2024-09-14,2024-09-13,S1,0.872152895724321,0.9203928519697964,0.9044105753664056,0.03225767964208459,0.32709154504463633,with_cohort_atlas_hsjepa,45,0.832897142857143,0.7747314285714286,0.9043622857142859,0.0,0.007091844084384125,False,False
120,id05,2024-11-08,2024-11-07,S2,0.2735950197434383,0.2512626723368729,0.25960440263901013,-0.013990617104428171,-0.07156698992631788,with_cohort_atlas_hsjepa,46,0.8298965714285714,0.6384514285714286,0.8231905714285714,0.0,0.0007410419413406144,False,False
117,id05,2024-10-17,2024-10-16,S1,0.8142533971695926,0.8378743446725059,0.829196774967284,0.014943377797691393,0.10205710632573638,with_cohort_atlas_hsjepa,47,0.8264421904761906,0.6586628571428572,0.8893082857142859,0.0,0.0011128845163187462,False,False
41,id02,2024-09-09,2024-09-08,S2,0.9152538423877782,0.9244553911105992,0.9210721412479234,0.005818298860145177,0.0774630646852572,with_cohort_atlas_hsjepa,48,0.8251254476190476,0.5698742857142857,0.8039691428571428,0.0,0.00032910669211982935,False,False
65,id03,2024-08-24,2024-08-23,Q3,0.8498503157804559,0.8677460134799224,0.8611686973923943,0.011318381611938433,0.09160332784251349,with_cohort_atlas_hsjepa,49,0.8174057904761907,0.7035085714285715,0.7816542857142859,0.0,0.0007568500770059328,False,False
58,id02,2024-10-16,2024-10-15,S3,0.911057285746659,0.8978871509639359,0.9030840796310357,-0.007973206115623355,-0.09464141690389453,with_cohort_atlas_hsjepa,50,0.8137449904761903,0.6680342857142857,0.7855725714285713,0.0,0.0005862794298147622,False,False
45,id02,2024-10-01,2024-09-30,S1,0.9322834034316164,0.9525188533613904,0.9456134999801514,0.013330096548535009,0.23341241071097263,with_cohort_atlas_hsjepa,51,0.8086447999999998,0.7038628571428571,0.8643748571428571,0.0,0.0021386065997723025,False,False
205,id09,2024-08-10,2024-08-09,Q1,0.7361036685423867,0.7713243093766446,0.7583414761318823,0.022237807589495562,0.11779348848099178,with_cohort_atlas_hsjepa,52,0.8055634285714286,0.7214742857142857,0.8503925714285715,0.0,0.0019170884746473327,False,False
58,id02,2024-10-16,2024-10-15,S1,0.9258398273282488,0.9041099753887284,0.9129679655190339,-0.012871861809214846,-0.17404946779562896,with_cohort_atlas_hsjepa,53,0.8033296761904761,0.7150971428571429,0.8336068571428572,0.0,0.001794220178748973,False,False
232,id10,2024-08-11,2024-08-10,S2,0.3453815859838078,0.3222723989289962,0.33095942054535016,-0.014422165438457646,-0.06444630414044801,with_cohort_atlas_hsjepa,54,0.8010436761904761,0.5731485714285713,0.7885239999999998,0.0,0.0006916760805109057,False,False
108,id05,2024-09-30,2024-09-29,S3,0.1363746105228653,0.1505514436007878,0.1450265102590158,0.008651899736150492,0.07157960234349958,with_cohort_atlas_hsjepa,55,0.7979540952380952,0.6273485714285714,0.8375134285714286,0.0,0.00047575711642355856,False,False
241,id10,2024-09-18,2024-09-17,S2,0.3743396989949013,0.350359963116476,0.3593910294219105,-0.014948669572990847,-0.06436432390572676,with_cohort_atlas_hsjepa,56,0.7977329523809525,0.5883542857142857,0.7904165714285716,0.0,0.000717171019178453,False,False
65,id03,2024-08-24,2024-08-23,S4,0.0842030201678861,0.0592808503749987,0.06781193058068243,-0.016391089587203672,-0.23423252602957992,with_cohort_atlas_hsjepa,57,0.7966515047619047,0.7525371428571428,0.8639399999999999,0.0,0.0026454624213362865,False,False
46,id02,2024-10-03,2024-10-02,Q3,0.6754721905264509,0.7117980711152058,0.698279398195003,0.022807207668552043,0.10607712115293781,with_cohort_atlas_hsjepa,58,0.7963100000000001,0.7773371428571428,0.7870731428571429,0.0,0.0017850348796184523,False,False
123,id05,2024-11-16,2024-11-15,S4,0.3180087324307171,0.2836419770804571,0.2964362811164291,-0.021572451314287977,-0.10138814396826623,with_cohort_atlas_hsjepa,59,0.7930002857142857,0.6563085714285715,0.8467208571428573,0.0,0.0016142506458862727,False,False
90,id04,2024-09-24,2024-09-23,Q3,0.8772344898403949,0.9182092845617936,0.9043561209509131,0.02712163111051824,0.2800933017960452,with_cohort_atlas_hsjepa,60,0.7926407619047618,0.6439428571428572,0.780308,0.08827107142902224,0.005185108917997228,False,False
182,id08,2024-08-01,2024-07-31,S2,0.546729165180283,0.5950597482588111,0.576857932312148,0.030128767131864964,0.1224243023096239,with_cohort_atlas_hsjepa,61,0.7917231428571428,0.6685771428571429,0.7929645714285714,7.956307834788845e-11,0.002749720887793794,False,False
123,id05,2024-11-16,2024-11-15,Q3,0.7103018668577182,0.740157131198906,0.7290504263757792,0.01874855951806098,0.0929595896024081,with_cohort_atlas_hsjepa,62,0.7910601714285714,0.5319885714285714,0.7329151428571429,0.08113446773818267,0.0012854850453244415,False,False
188,id08,2024-08-10,2024-08-09,S1,0.8415811520319152,0.8784796178653181,0.8654185685622471,0.02383741653033189,0.19100384581316418,with_cohort_atlas_hsjepa,63,0.7895662857142856,0.7618171428571427,0.8856022857142856,0.0,0.003222426530028244,False,False
127,id05,2024-11-20,2024-11-19,S3,0.1647892866113285,0.1822704827516566,0.17546341367038057,0.010674127059052074,0.07562547452735764,with_cohort_atlas_hsjepa,64,0.7871318095238096,0.6461885714285714,0.7725682857142858,0.0,0.000619678909113297,False,False
198,id08,2024-09-15,2024-09-14,Q3,0.2656977675183431,0.2449673483681339,0.2527143634795861,-0.01298340403875703,-0.06762638315453443,with_cohort_atlas_hsjepa,65,0.7856744000000002,0.52632,0.6967017142857144,0.04377594640013416,0.0006500857474295296,False,False
117,id05,2024-10-17,2024-10-16,S4,0.4590143631873306,0.4860497872911529,0.4757580780859597,0.016743714898629136,0.06726745214488669,with_cohort_atlas_hsjepa,66,0.7847151047619049,0.5829371428571429,0.8313540000000001,0.0,0.0008474183661327794,False,False
76,id03,2024-10-04,2024-10-03,Q3,0.854933309276817,0.9093048600825788,0.8912201030604403,0.03628679378362332,0.3294349872947911,with_cohort_atlas_hsjepa,67,0.7830715619047618,0.6468685714285713,0.7532068571428571,0.09058401718766662,0.00805959476679291,False,False
53,id02,2024-10-10,2024-10-09,S3,0.9144707976551656,0.9309625353484392,0.9250743993196958,0.010603601664530227,0.1438908664972469,with_cohort_atlas_hsjepa,68,0.7815689523809524,0.4330742857142857,0.7967931428571429,0.24145735821879422,0.0010872870089596587,False,False
135,id06,2024-07-14,2024-07-13,S3,0.9998174319302912,0.9965710571251954,0.999649992142651,-0.00016743978764011125,-0.651,with_cohort_atlas_hsjepa,69,0.781066476190476,0.5859999999999999,0.8405719999999999,5.825377569272204,0.0016741472144662928,True,True
41,id02,2024-09-09,2024-09-08,S1,0.9584865373437632,0.9667928007479708,0.9638445801836838,0.005358042839920585,0.14376545375151992,with_cohort_atlas_hsjepa,70,0.7799487619047618,0.6136114285714286,0.8523348571428572,0.0,0.0005462746446179834,False,False
64,id03,2024-08-23,2024-08-22,Q3,0.746511400489644,0.775220391768485,0.7645901122785287,0.01807871178888465,0.0979196523220464,with_cohort_atlas_hsjepa,71,0.7784187047619049,0.73856,0.7488525714285714,0.0,0.0013004829648490812,False,False
114,id05,2024-10-11,2024-10-10,S2,0.2588343821088059,0.2775695917062409,0.27035263338298693,0.011518251274181046,0.05920149882364363,with_cohort_atlas_hsjepa,72,0.7745439047619049,0.5610857142857143,0.7455174285714287,0.0,0.0005184268541452708,False,False
181,id07,2024-09-02,2024-09-01,Q3,0.6207106526424299,0.6570565791141498,0.6434343987810116,0.022723746138581746,0.09773616759648833,with_cohort_atlas_hsjepa,73,0.7736750476190476,0.5728,0.7594382857142856,0.0044404679662402025,0.001648627010325865,False,False
18,id01,2024-09-07,2024-09-06,S1,0.95752041923042,0.9824759257856208,0.975403644318971,0.017883225088551002,0.5649295521839538,with_cohort_atlas_hsjepa,74,0.7730555238095237,0.7804685714285714,0.8423054285714285,0.0,0.006078654078247314,False,False
120,id05,2024-11-08,2024-11-07,S3,0.1433834081365973,0.1568568451276477,0.15161940331991025,0.008235995183312944,0.06551231964622334,with_cohort_atlas_hsjepa,75,0.7729715428571426,0.5828571428571427,0.7927391428571428,0.0,0.00041354876596594314,False,False
223,id09,2024-09-16,2024-09-15,S1,0.6338206468401374,0.5848868883322212,0.603737364267173,-0.030083282572964443,-0.12758071063775014,with_cohort_atlas_hsjepa,76,0.7693523428571428,0.7196914285714285,0.8267142857142857,0.0,0.0029185728441247782,False,False
39,id02,2024-09-07,2024-09-06,S2,0.8768217097621375,0.8553302307631414,0.8638422424211534,-0.012979467340984097,-0.11509488947052532,with_cohort_atlas_hsjepa,77,0.7659158095238094,0.7543428571428571,0.778450857142857,0.0,0.0011646438682429983,False,False
217,id09,2024-09-08,2024-09-07,S3,0.6706295005399809,0.6905003195022776,0.6830269514319691,0.012397450891988182,0.05668400018614416,with_cohort_atlas_hsjepa,78,0.7648004571428573,0.38833142857142866,0.7453457142857145,0.05854968051273135,0.0005231751426668652,False,False
115,id05,2024-10-14,2024-10-13,S1,0.6027643455331176,0.5756532463023549,0.5860186115716651,-0.016745733961452514,-0.06946609214850331,with_cohort_atlas_hsjepa,79,0.7635449333333334,0.49689714285714287,0.7447762857142858,0.0,0.0008785657557318638,False,False
232,id10,2024-08-11,2024-08-10,S1,0.5592009503611364,0.5906512884966408,0.5787728231532346,0.019571872792098266,0.0798179506955266,with_cohort_atlas_hsjepa,80,0.7635319047619048,0.6328457142857143,0.8475354285714287,0.0,0.0011673448933660069,False,False
64,id03,2024-08-23,2024-08-22,S2,0.4459935234003608,0.476744332615507,0.4650254506354655,0.019031927235104718,0.07674490905700482,with_cohort_atlas_hsjepa,81,0.7628584761904762,0.6975199999999999,0.7272411428571427,0.0,0.00110001484799227,False,False
141,id06,2024-08-10,2024-08-09,S3,0.934015122540376,0.9306605774703868,0.9319535052704976,-0.002061617269878413,-0.03297533403986713,with_cohort_atlas_hsjepa,82,0.7600120380952381,0.41312,0.7015222857142857,0.0,5.170927501785272e-05,False,False
178,id07,2024-08-29,2024-08-28,S4,0.4761073535337987,0.5314061707307431,0.5104098644164664,0.034302510882667725,0.13728890433167024,with_cohort_atlas_hsjepa,83,0.7570507428571426,0.6766057142857143,0.8035702857142856,0.0,0.0035359181361591663,False,False
52,id02,2024-10-09,2024-10-08,S4,0.8582040544683459,0.8800655381995389,0.8721232308441256,0.013919176375779663,0.11941079837353974,with_cohort_atlas_hsjepa,84,0.7562991238095236,0.6778857142857142,0.8098302857142856,0.0,0.0012016093704797504,False,False
116,id05,2024-10-16,2024-10-15,S2,0.3188838526694466,0.3085309985268545,0.31244319685139726,-0.006440655818049312,-0.02981585889074505,with_cohort_atlas_hsjepa,85,0.756182304761905,0.41512,0.6495145714285716,0.0,0.00014355115121733597,False,False
117,id05,2024-10-17,2024-10-16,Q1,0.9530576960281656,0.9827710181519416,0.974697721069351,0.02164002504118545,0.6404767545251536,with_cohort_atlas_hsjepa,86,0.7555427619047621,0.525577142857143,0.7283368571428573,0.49003981814159836,0.008115903956196005,False,False
67,id03,2024-08-27,2024-08-26,S2,0.4001735320479058,0.3830625791074399,0.38953317364195766,-0.010640358405948125,-0.044532811944531805,with_cohort_atlas_hsjepa,87,0.7551763809523809,0.4972685714285714,0.6820548571428571,0.0,0.000354439057375755,False,False
117,id05,2024-10-17,2024-10-16,Q3,0.72132799375133,0.7363258768866693,0.7306881364280537,0.009360142676723693,0.04705822707019627,with_cohort_atlas_hsjepa,88,0.7548060761904763,0.46634285714285706,0.6787025714285715,0.0,0.00032777118638060987,False,False
223,id09,2024-09-16,2024-09-15,S4,0.7537116300945597,0.7917627518338871,0.777835072444337,0.02412344234977737,0.1345877329863155,with_cohort_atlas_hsjepa,89,0.7542940571428571,0.69672,0.8058000000000001,0.0,0.0023621446596995277,False,False
182,id08,2024-08-01,2024-07-31,S3,0.6511595117472858,0.6874800861736206,0.6739179319910212,0.022758420243735422,0.10181937491453429,with_cohort_atlas_hsjepa,90,0.7515679428571428,0.6890742857142856,0.7858045714285713,0.0,0.0017146387164342913,False,False
55,id02,2024-10-13,2024-10-12,S3,0.8795052708547466,0.9002847335018872,0.8927926519951068,0.01328738114036021,0.13183602345999246,with_cohort_atlas_hsjepa,91,0.7502094285714286,0.5496,0.7807377142857143,0.033668129198915375,0.001258465427441735,False,False
202,id09,2024-08-07,2024-08-06,S1,0.8261153215789,0.8631561750539665,0.849930784300157,0.023815462721257008,0.17571622378221768,with_cohort_atlas_hsjepa,92,0.7498940571428571,0.7084457142857143,0.8185982857142857,0.0,0.0029826883197253684,False,False
43,id02,2024-09-29,2024-09-28,Q3,0.707699737905288,0.6708231613533367,0.6851184151442683,-0.02258132276101965,-0.10684329086506283,with_cohort_atlas_hsjepa,93,0.7475589142857144,0.6238457142857143,0.6777554285714287,0.037112934961831545,0.0018448214166322252,False,False
87,id04,2024-09-20,2024-09-19,S2,0.6773982515353408,0.7059865785144912,0.6952969650244343,0.017898713489093443,0.08316062198138194,with_cohort_atlas_hsjepa,94,0.7471961904761906,0.6369257142857142,0.7348034285714286,0.0,0.0011026372315183774,False,False
217,id09,2024-09-08,2024-09-07,Q3,0.5681595377711771,0.5881140733140017,0.5805617082926506,0.012402170521473521,0.05073364599374891,with_cohort_atlas_hsjepa,95,0.7470388571428572,0.39556571428571424,0.6720657142857143,0.026078391966497805,0.00047100571561831117,False,False
26,id01,2024-09-15,2024-09-14,S2,0.6685569600261898,0.7220801475903577,0.7023703765776029,0.03381341655141312,0.1569453988901311,with_cohort_atlas_hsjepa,96,0.7453757142857144,0.4221714285714286,0.7219785714285715,0.16579122737479957,0.0038812034873508816,False,False
64,id03,2024-08-23,2024-08-22,Q1,0.7257377074144317,0.7937464517752442,0.7694711229133554,0.04373341549892373,0.23222354641710105,with_cohort_atlas_hsjepa,97,0.7449574476190476,0.7046971428571429,0.7509897142857143,0.05214931713411941,0.007239378097829152,False,False
116,id05,2024-10-16,2024-10-15,Q3,0.6058955023719148,0.587916002359041,0.5947786865858118,-0.011116815786103018,-0.04633542602589266,with_cohort_atlas_hsjepa,98,0.7410746476190477,0.40008,0.6285317142857144,0.04542061384393642,0.000388454695238738,False,False
159,id07,2024-07-21,2024-07-20,S3,0.820065183463576,0.7902955097393731,0.8020154049178939,-0.018049778545682127,-0.11785058341878496,with_cohort_atlas_hsjepa,99,0.7406300952380951,0.69256,0.7785537142857142,0.0,0.0016493347269261882,False,False
64,id03,2024-08-23,2024-08-22,S4,0.0718872980581219,0.0513353454381599,0.058392591805203904,-0.013494706252917994,-0.22234581087261188,with_cohort_atlas_hsjepa,100,0.7397179047619047,0.7451771428571429,0.8062125714285714,0.0,0.0020724796518561683,False,False
53,id02,2024-10-10,2024-10-09,Q3,0.6708623122593174,0.6418697127350136,0.6530235336692679,-0.017838778590049453,-0.07973154044004212,with_cohort_atlas_hsjepa,101,0.7383892952380953,0.34003428571428573,0.6882102857142858,0.12281336977938595,0.0010801521829686411,False,False
76,id03,2024-10-04,2024-10-03,S4,0.2181785185427831,0.2535062824535711,0.23965024254039766,0.021471723997614545,0.12171481288994981,with_cohort_atlas_hsjepa,102,0.7373764761904761,0.7222857142857143,0.8008525714285715,0.0,0.0020195254830349674,False,False
77,id03,2024-10-05,2024-10-04,Q3,0.7592430957211724,0.7200636379137904,0.7354018744182387,-0.023841221302933757,-0.12632933183805262,with_cohort_atlas_hsjepa,103,0.7367379428571429,0.5460914285714287,0.6699222857142858,0.1333034693521895,0.0023235462762571935,False,False
15,id01,2024-09-03,2024-09-02,Q1,0.2078686409692959,0.1888571417393564,0.1959198984549078,-0.0119487425143881,-0.07417210963352537,with_cohort_atlas_hsjepa,104,0.7366661142857143,0.6433142857142857,0.7459162857142858,0.0,0.0006528727244432542,False,False
248,id10,2024-09-26,2024-09-25,Q1,0.3382347890309909,0.301391285047574,0.315124927115876,-0.023109861915114938,-0.1050967616727779,with_cohort_atlas_hsjepa,105,0.7338315428571429,0.63656,0.7135411428571429,1.3845624646791066e-10,0.001794506756209624,False,False
