row,subject_id,sleep_date,lifelog_date,target,current_prob,listener_prob,listener_logit_step,listener_gain,listener_aux,known_bad_same_direction,known_bad_opposite_direction,known_bad_abs_movement,row_state_route,row_state_rank,current_best_action_cell,q2_frozen_penalty,risk_s1s4_penalty,no_cohort_score,no_cohort_rank
5,id01,2024-08-06,2024-08-05,Q3,0.5251374051887717,0.5392384036913974,0.05664255154896239,0.00023056374007501823,0.3344,4.502684336493701e-11,0.012921085113548919,0.012921085158575762,False,0.412,False,0.0,0.0,0.35156571428571426,0.7177142857142857
5,id01,2024-08-06,2024-08-05,S1,0.452157785185675,0.4518557005360845,-0.0012195750832330876,1.0637879377384252e-07,0.2324571428571428,0.016187170304342302,0.05858164887356154,0.07476881917790384,False,0.412,False,0.0,1.0,-0.09152000000000002,0.188
5,id01,2024-08-06,2024-08-05,S2,0.5497473648760006,0.5498664446240075,0.00048109283580563544,1.654196490896709e-08,0.0356571428571428,9.695724778602255e-11,0.010096801700222036,0.010096801797179283,False,0.412,False,0.0,0.0,-0.011359999999999995,0.2765714285714286
5,id01,2024-08-06,2024-08-05,S3,0.789998902831536,0.7684544482521214,-0.1253141356634042,0.0007840144546447103,0.472,0.06539570145610152,0.0,0.06539570145610152,False,0.412,False,0.0,0.0,0.38385714285714284,0.7697142857142857
5,id01,2024-08-06,2024-08-05,S4,0.539318589457077,0.52373666267362,-0.06258167576877936,0.00028166699378640025,0.4838857142857142,0.1010008398712369,0.010188157165105266,0.11118899703634216,False,0.412,False,0.0,1.0,0.0904,0.384
6,id01,2024-08-07,2024-08-06,Q1,0.5712427809308589,0.5846347146634971,0.0549054251242746,0.00021216938357393467,0.2350857142857143,0.02487816500407397,1.259933268826785e-10,0.024878165130067298,False,0.412,False,0.0,0.0,0.26191999999999993,0.5954285714285714
6,id01,2024-08-07,2024-08-06,Q2,0.5953821937104642,0.5989591038556893,0.014869305926345333,1.535390957452254e-05,0.4487714285714286,0.04449458525991945,4.343747583845925e-11,0.044494585303356926,False,0.412,False,1.0,0.0,-0.5769028571428572,0.014285714285714285
6,id01,2024-08-07,2024-08-06,Q3,0.6207118969909945,0.6262136330236017,0.023436199036757477,3.72139042867925e-05,0.2698857142857143,0.04504253249203111,0.08313763788072848,0.12818017037275958,False,0.412,False,0.0,0.0,0.12949714285714287,0.42457142857142854
6,id01,2024-08-07,2024-08-06,S1,0.7886821487526844,0.7927219213678378,0.024411244351407957,2.844247089039964e-05,0.1337142857142857,0.04151694431830122,0.0,0.04151694431830122,False,0.412,False,0.0,1.0,-0.007737142857142845,0.28
6,id01,2024-08-07,2024-08-06,S2,0.5542707137333157,0.5084179358161659,-0.18426650889022073,0.0024422859011316023,0.6360285714285714,0.16614429905458222,0.24005325974890013,0.40619755880348235,False,0.412,False,0.0,0.0,0.4620342857142857,0.8645714285714285
6,id01,2024-08-07,2024-08-06,S3,0.8503035903764421,0.8620174564148373,0.0951641965862573,0.0003201013526124008,0.3935714285714285,0.06808708535904118,0.0,0.06808708535904118,False,0.412,False,0.0,0.0,0.2538742857142857,0.5851428571428572
6,id01,2024-08-07,2024-08-06,S4,0.6328214697458728,0.6518642813389972,0.08290382708769972,0.0004549898314412104,0.3517714285714286,0.07100110091226586,0.18858469907992326,0.2595857999921891,False,0.412,False,0.0,1.0,0.2604571428571429,0.5937142857142857
7,id01,2024-08-09,2024-08-08,Q1,0.1466324541766752,0.1816249515641152,0.25588432597050703,0.002621408308323081,0.8687428571428571,0.0,0.4857115362404536,0.4857115362404536,False,0.412,False,0.0,0.0,0.8260342857142856,0.9971428571428571
7,id01,2024-08-09,2024-08-08,Q2,0.5470612653540049,0.5574573586329621,0.04204526327973104,0.00012617019905569737,0.5424,1.8562484882522767e-10,0.0,1.8562484882522767e-10,False,0.412,False,1.0,0.0,-0.3471771428571429,0.05542857142857143
7,id01,2024-08-09,2024-08-08,Q3,0.4917108437508115,0.4659656190596288,-0.10318870501763563,0.0007668558247584389,0.6897428571428572,0.06456581353065624,0.34789181957989534,0.4124576331105516,False,0.412,False,0.0,0.0,0.5029942857142857,0.8994285714285715
7,id01,2024-08-09,2024-08-08,S1,0.3813671038213733,0.3865495590914423,0.02191020411541128,3.280077966905104e-05,0.1749428571428571,0.0,0.06048098317253764,0.06048098317253764,False,0.412,False,0.0,1.0,0.15948571428571434,0.464
7,id01,2024-08-09,2024-08-08,S2,0.5701058542186728,0.5979576023536158,0.11467925556135478,0.0009208681921357709,0.6829714285714286,0.0,0.219218984390105,0.219218984390105,False,0.412,False,0.0,0.0,0.679462857142857,0.9651428571428572
7,id01,2024-08-09,2024-08-08,S3,0.7965533146411341,0.8204857817153997,0.15475208517649652,0.0010610947570150464,0.7614857142857143,0.0,0.3433626275362949,0.3433626275362949,False,0.412,False,0.0,0.0,0.7288799999999999,0.9817142857142858
7,id01,2024-08-09,2024-08-08,S4,0.433144784944163,0.4191044851221365,-0.05741877725305833,0.00023262564675408104,0.3495714285714286,0.0,0.12788675297741514,0.12788675297741514,False,0.412,False,0.0,1.0,0.3622857142857142,0.7371428571428571
8,id01,2024-08-10,2024-08-09,Q1,0.4871969586270964,0.4878020972339585,0.0024220686310713405,4.2321928284128063e-07,0.3127999999999999,0.02648692210728456,1.084565354192435e-10,0.026486922215741095,False,0.412,False,0.0,0.0,-0.03140571428571427,0.25657142857142856
8,id01,2024-08-10,2024-08-09,Q2,0.5298229073435359,0.5177271993318203,-0.0484948661187926,0.00016940813776467056,0.4485714285714285,1.747651884320689e-10,0.008449868728757512,0.0084498689035227,False,0.412,False,1.0,0.0,-0.3203485714285714,0.06628571428571428
8,id01,2024-08-10,2024-08-09,Q3,0.5265629473409531,0.5302456128854715,0.01477842296353124,1.571386673360209e-05,0.2644285714285714,0.048646156107524804,1.642763147735593e-10,0.04864615627180112,False,0.412,False,0.0,0.0,0.03178285714285714,0.3354285714285714
8,id01,2024-08-10,2024-08-09,S1,0.7833614458734801,0.7646989372701106,-0.10674749245466342,0.000577980206005746,0.3599142857142857,0.07077749765867214,0.03888143167651714,0.10965892933518928,False,0.412,False,0.0,1.0,0.24085714285714294,0.5662857142857143
8,id01,2024-08-10,2024-08-09,S2,0.571821952388274,0.5748203305422466,0.012257129386123333,1.061045280281725e-05,0.2892285714285714,4.7891968169011534e-11,0.006331322569800957,0.006331322617692925,False,0.412,False,0.0,0.0,0.11240000000000001,0.4074285714285714
8,id01,2024-08-10,2024-08-09,S3,0.8319663663360969,0.809231778827906,-0.1546016681910949,0.0010230614921706849,0.8125142857142857,0.10702707339307183,0.18309763033863935,0.2901247037317112,False,0.412,False,0.0,0.0,0.453862857142857,0.8554285714285714
8,id01,2024-08-10,2024-08-09,S4,0.6856607309200997,0.6830440844239369,-0.012113360515503047,9.15565719106226e-06,0.4387999999999999,0.30543810756797113,0.018065153147228674,0.3235032607151998,False,0.412,False,0.0,1.0,-0.2773257142857143,0.084
9,id01,2024-08-12,2024-08-11,Q1,0.1092143052792624,0.1300074112403844,0.19789858631173507,0.0012026047951974594,0.6994,0.3444408555895879,0.0,0.3444408555895879,False,0.412,False,0.0,0.0,0.2965371428571429,0.6388571428571429
9,id01,2024-08-12,2024-08-11,Q2,0.6502796130241703,0.6174762164715684,-0.1414187820002159,0.0013437208327693462,0.6106857142857143,1.0628198321427362e-10,0.0,1.0628198321427362e-10,False,0.412,False,1.0,0.0,-0.05648571428571436,0.23257142857142857
9,id01,2024-08-12,2024-08-11,Q3,0.6597490444502253,0.6994542752692208,0.18252444254041988,0.002081616590372759,0.7280571428571428,0.0502925611095838,0.14654965900694128,0.19684222011652508,False,0.412,False,0.0,0.0,0.6257142857142857,0.9468571428571428
9,id01,2024-08-12,2024-08-11,S1,0.3424435747342945,0.3312814479719921,-0.04997128259611361,0.00016084812893191192,0.4030285714285714,0.039656490309007864,0.0,0.039656490309007864,False,0.412,False,0.0,1.0,0.16075428571428563,0.4662857142857143
9,id01,2024-08-12,2024-08-11,S2,0.5962785506935936,0.6063114583188967,0.04185095174766901,0.00012115939872470172,0.3988857142857143,0.0,0.21944978780317964,0.21944978780317964,False,0.412,False,0.0,0.0,0.40699428571428564,0.8028571428571428
9,id01,2024-08-12,2024-08-11,S3,0.8487076691316686,0.8557805112927032,0.056176692966821706,0.00011435884441690636,0.5424857142857142,0.0,0.2986694510359733,0.2986694510359733,False,0.412,False,0.0,0.0,0.4528,0.8542857142857143
9,id01,2024-08-12,2024-08-11,S4,0.4972880481774325,0.4946171045350937,-0.010684500102048577,8.240205747855889e-06,0.1296857142857142,0.0,0.18918497470868767,0.18918497470868767,False,0.412,False,0.0,1.0,0.10422857142857146,0.3965714285714286
10,id01,2024-08-13,2024-08-12,Q1,0.0845240805884701,0.0834645477651648,-0.013771195278719173,4.209232415508524e-06,0.7207428571428571,0.5267704623131908,0.08940858763502257,0.6161790499482134,True,0.868,True,0.0,0.0,-0.060057142857142864,0.228
10,id01,2024-08-13,2024-08-12,Q2,0.5036388558656353,0.4627243466912825,-0.163935450855504,0.0019360685752325413,0.6140857142857142,0.0,0.3002163667281422,0.3002163667281422,True,0.868,False,1.0,0.0,0.2567314285714285,0.5885714285714285
10,id01,2024-08-13,2024-08-12,Q3,0.6540271650616462,0.654307593192862,0.0012395577244332934,1.003683609557271e-07,0.2253428571428571,0.03830355650502504,0.0,0.03830355650502504,True,0.868,True,0.0,0.0,0.057794285714285715,0.364
10,id01,2024-08-13,2024-08-12,S1,0.294329746408273,0.2964016877780824,0.009955313809140498,5.957970494852027e-06,0.3087714285714286,0.39605848990618786,0.0,0.39605848990618786,True,0.868,True,0.0,1.0,-0.19198857142857145,0.12457142857142857
10,id01,2024-08-13,2024-08-12,S2,0.5656371225347944,0.5650990626665242,-0.002189665350031733,3.402048152079118e-07,0.3513428571428571,0.2648280943977461,0.0,0.2648280943977461,True,0.868,True,0.0,0.0,-0.1469028571428571,0.15028571428571427
10,id01,2024-08-13,2024-08-12,S3,0.8812128441878617,0.8791526876963147,-0.01953518381637709,1.1634922206515963e-05,0.8259428571428571,1.0165547608768506,0.0,1.0165547608768506,True,0.868,True,0.0,0.0,-0.03677714285714284,0.25142857142857145
10,id01,2024-08-13,2024-08-12,S4,0.3339594637695455,0.3406562616341799,0.029959848196835503,5.7979425921339534e-05,0.8183428571428571,1.346721612261613,0.0,1.346721612261613,True,0.868,True,0.0,1.0,-0.032308571428571395,0.25485714285714284
11,id01,2024-08-14,2024-08-13,Q1,0.5153668089923147,0.5395955628609098,0.09722798689709472,0.0006799402608270722,0.4815428571428571,3.077026827780216e-11,0.0,3.077026827780216e-11,False,0.412,False,0.0,0.0,0.49385142857142866,0.892
11,id01,2024-08-14,2024-08-13,Q2,0.6125929875115891,0.624640476348303,0.05106705494376401,0.00017747402399981294,0.4682285714285714,0.0,0.1329444851841683,0.1329444851841683,False,0.412,False,1.0,0.0,-0.21041142857142858,0.11771428571428572
11,id01,2024-08-14,2024-08-13,Q3,0.5055049252394067,0.4799761826805531,-0.10215872055025485,0.0007529937623158567,0.7266,0.14656390697450333,0.17975226011151513,0.32631616708601846,False,0.412,False,0.0,0.0,0.3399771428571429,0.6977142857142857
11,id01,2024-08-14,2024-08-13,S1,0.7980148542708336,0.7914477431019977,-0.0402588408593314,7.648825661421554e-05,0.2742571428571428,0.0,0.010748614683816271,0.010748614683816271,False,0.412,False,0.0,1.0,0.2244342857142857,0.5474285714285714
11,id01,2024-08-14,2024-08-13,S2,0.5784757864191358,0.5800750137458859,0.006561870106356227,3.0298640842918445e-06,0.4270571428571428,0.18964582422000914,0.0,0.18964582422000914,False,0.412,False,0.0,0.0,-0.21090285714285711,0.11714285714285715
11,id01,2024-08-14,2024-08-13,S3,0.8422241438292339,0.8468132008425884,0.03495125311305736,4.622277974042355e-05,0.5443142857142858,0.0,0.16996756445672578,0.16996756445672578,False,0.412,False,0.0,0.0,0.3587085714285714,0.7308571428571429
11,id01,2024-08-14,2024-08-13,S4,0.512018681523908,0.5047263716858331,-0.029177938546754576,6.144129267882104e-05,0.119,0.0,0.0350055691277076,0.0350055691277076,False,0.412,False,0.0,1.0,0.19108571428571425,0.504
12,id01,2024-08-15,2024-08-14,Q1,0.453770481429502,0.4374998913739169,-0.06586714128007806,0.00030927718897433287,0.4872857142857142,0.15379299298254265,0.02429996429512324,0.1780929572776659,False,0.412,False,0.0,0.0,0.11979428571428574,0.416
12,id01,2024-08-15,2024-08-14,Q2,0.5263864276333604,0.5558230104730773,0.11858295374416161,0.0010071855187826495,0.5161428571428572,0.0748587840934061,1.3381440400195288e-10,0.0748587842272205,False,0.412,False,1.0,0.0,-0.2660000000000001,0.088
12,id01,2024-08-15,2024-08-14,Q3,0.5423068588055675,0.5395186117332468,-0.011228195516998607,9.040570933982472e-06,0.2571428571428571,0.05389367467158562,0.13271056113644664,0.18660423580803226,False,0.412,False,0.0,0.0,0.03774857142857144,0.3457142857142857
12,id01,2024-08-15,2024-08-14,S1,0.8086601946030273,0.7881026156699817,-0.1278016812300724,0.0007633333558976219,0.5130571428571429,0.05334684732502315,0.0,0.05334684732502315,False,0.412,False,0.0,1.0,0.3413028571428571,0.7005714285714286
12,id01,2024-08-15,2024-08-14,S2,0.558780265236678,0.5769518059904752,0.074059337179288,0.00038828158587123074,0.4485714285714285,0.15954161131377073,1.4876799792062911e-10,0.15954161146253873,False,0.412,False,0.0,0.0,0.1364285714285714,0.43142857142857144
12,id01,2024-08-15,2024-08-14,S3,0.8372632240978997,0.8074473544846792,-0.20449622475014273,0.0017793896727092418,0.7175142857142858,0.14501422553025756,0.22832366790721692,0.3733378934374745,False,0.412,False,0.0,0.0,0.4733485714285715,0.8737142857142857
12,id01,2024-08-15,2024-08-14,S4,0.4779634589053493,0.497966671814416,0.08006994618682696,0.0004625617632579848,0.5614285714285715,0.07920614907311165,0.014176413728295284,0.09338256280140693,False,0.412,False,0.0,1.0,0.20682285714285725,0.5268571428571428
13,id01,2024-08-17,2024-08-16,Q1,0.5508859927350321,0.575668696458099,0.10076668029650138,0.0007203650274331119,0.4581428571428571,0.0,1.4159498573640406e-10,1.4159498573640406e-10,False,0.412,False,0.0,0.0,0.5567657142857142,0.9234285714285714
13,id01,2024-08-17,2024-08-16,Q2,0.5561424946634292,0.5470686643950082,-0.036687183146476954,9.615299701715152e-05,0.2186,0.0,0.08461994598293066,0.08461994598293066,False,0.412,False,1.0,0.0,-0.32232000000000005,0.06571428571428571
13,id01,2024-08-17,2024-08-16,Q3,0.5429551762694034,0.5005529403197063,-0.17003353739345672,0.0020833070761748784,0.7756000000000001,0.0925362979582865,0.17002447360155207,0.2625607715598386,False,0.412,False,0.0,0.0,0.5381714285714286,0.916
13,id01,2024-08-17,2024-08-16,S1,0.8245065451156727,0.8191408999310076,-0.03664549956154861,5.688479743404251e-05,0.4433428571428571,0.06545486046386007,0.0,0.06545486046386007,False,0.412,False,0.0,1.0,0.025942857142857143,0.3274285714285714
13,id01,2024-08-17,2024-08-16,S2,0.6077603086730755,0.6150588233603598,0.030719911619317475,6.470471795094745e-05,0.5530857142857143,0.0,0.2086145461840463,0.2086145461840463,False,0.412,False,0.0,0.0,0.3819885714285714,0.7668571428571429
13,id01,2024-08-17,2024-08-16,S3,0.8355998643992115,0.8354719158622425,-0.0009311059337140382,3.4401586856969146e-08,0.3014285714285714,0.15659312830199168,0.0,0.15659312830199168,False,0.412,False,0.0,0.0,-0.2753485714285714,0.08514285714285715
13,id01,2024-08-17,2024-08-16,S4,0.5481392328790934,0.5805307263825848,0.13179721841701844,0.0012310804907850192,0.4407428571428571,0.0,0.11213809243275319,0.11213809243275319,False,0.412,False,0.0,1.0,0.5781142857142857,0.9331428571428572
14,id01,2024-09-02,2024-09-01,Q1,0.2549100024552317,0.2337650086677722,-0.11457806373652568,0.0006962437456702331,0.5341142857142857,0.09629250744064799,0.19818653246957674,0.2944790399102247,False,0.412,False,0.0,0.0,0.3913714285714286,0.7817142857142857
14,id01,2024-09-02,2024-09-01,Q2,0.5814373972533974,0.5688730879379942,-0.05142198276930132,0.00018667506424918656,0.4021428571428572,0.06915940159815037,1.9149032359777607e-10,0.0691594017896407,False,0.412,False,1.0,0.0,-0.4716228571428571,0.030285714285714287
14,id01,2024-09-02,2024-09-01,Q3,0.5883167242663031,0.560851467976932,-0.11239273418643697,0.0008925957643965976,0.3391714285714285,0.04964805284659396,1.391284865093212e-10,0.049648052985722446,False,0.412,False,0.0,0.0,0.40419428571428573,0.7988571428571428
14,id01,2024-09-02,2024-09-01,S1,0.3955642474423337,0.3601048056393633,-0.15092712596415636,0.0015408012909097213,0.7626285714285714,0.13339958160977494,0.2548579802048972,0.38825756181467214,False,0.412,False,0.0,1.0,0.3882057142857143,0.7765714285714286
14,id01,2024-09-02,2024-09-01,S2,0.5626228819694493,0.5556385572546174,-0.028334059305967718,5.7157704371979534e-05,0.3066,0.03604529102879525,0.06938214935297327,0.10542744038176852,False,0.412,False,0.0,0.0,0.17810285714285712,0.4868571428571429
14,id01,2024-09-02,2024-09-01,S3,0.8398878980738034,0.8626105561575179,0.17974955151948468,0.001167186056528935,0.7434571428571428,0.15110545701829103,0.2653529866452411,0.41645844366353213,False,0.412,False,0.0,0.0,0.4400799999999999,0.8445714285714285
14,id01,2024-09-02,2024-09-01,S4,0.4778937733632078,0.4525858517251346,-0.10174557973094352,0.0007431228996127581,0.5172,0.10251195662418723,0.3247557425849053,0.4272676992090925,False,0.412,False,0.0,1.0,0.3213714285714285,0.6725714285714286
15,id01,2024-09-03,2024-09-02,Q1,0.2078686409692959,0.1888571417393564,-0.11963243489278286,0.0006528727244432542,0.6585142857142856,0.0,0.21936772201538157,0.21936772201538157,False,0.412,False,0.0,0.0,0.6433142857142857,0.9531428571428572
15,id01,2024-09-03,2024-09-02,Q2,0.5652561050524169,0.5390946518575161,-0.10582334270747251,0.00080015253885235,0.6824285714285714,0.0,1.9363094461155583e-10,1.9363094461155583e-10,False,0.412,False,1.0,0.0,-0.0438628571428572,0.24685714285714286
