source_file,row,subject_id,sleep_date,lifelog_date,target_index,target,flat_idx,h057_prob,source_move,old_prob,new_prob,amp,route_mode,route_score,spec
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,187,id08,2024-08-09,2024-08-08,0,Q1,1309,0.2916653546167345,-0.04839150193602082,0.2916653546167345,0.28530846392189607,0.64,no_pre_safe,2.5810323495129435,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,187,id08,2024-08-09,2024-08-08,1,Q2,1310,0.6146480170849976,-0.08527037539616417,0.6146480170849976,0.6016439389780983,0.64,no_pre_safe,2.5810323495129435,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,187,id08,2024-08-09,2024-08-08,3,S1,1312,0.487455721943728,0.06382258326447406,0.487455721943728,0.4976647193139585,0.64,no_pre_safe,2.5810323495129435,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,187,id08,2024-08-09,2024-08-08,5,S3,1314,0.6369426305901622,0.057849821431044446,0.6369426305901622,0.6454601246777266,0.64,no_pre_safe,2.5810323495129435,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,187,id08,2024-08-09,2024-08-08,6,S4,1315,0.5735022528678612,0.11854022258050023,0.5735022528678612,0.5919471175544735,0.64,no_pre_safe,2.5810323495129435,route_responsibility_upside
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,128,id06,2024-07-07,2024-07-06,0,Q1,896,0.4321460756751156,0.041860553873283496,0.4321460756751156,0.43873199385781503,0.64,consensus_any,2.5379519644400217,route_responsibility_upside
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,128,id06,2024-07-07,2024-07-06,2,Q3,898,0.7729574831683087,-0.08066165291525129,0.7729574831683087,0.7637704507134238,0.64,consensus_any,2.5379519644400217,route_responsibility_upside
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,128,id06,2024-07-07,2024-07-06,5,S3,901,0.9451213960952204,0.3943843963564153,0.9451213960952204,0.9568347880899354,0.64,consensus_any,2.5379519644400217,route_responsibility_upside
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,128,id06,2024-07-07,2024-07-06,6,S4,902,0.9132721920383364,0.21776698857819676,0.9132721920383364,0.9236940699363436,0.64,consensus_any,2.5379519644400217,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,181,id07,2024-09-02,2024-09-01,4,S2,1271,0.6993015587560818,0.08084877968709159,0.6993015587560818,0.7100686277298074,0.64,frontier_safe,2.5320943245361978,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,181,id07,2024-09-02,2024-09-01,6,S4,1273,0.6328348392769334,0.1554163452748748,0.6328348392769334,0.6556264351470401,0.64,frontier_safe,2.5320943245361978,route_responsibility_upside
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,110,id05,2024-10-02,2024-10-01,1,Q2,771,0.4201425908624313,-0.2192874842910177,0.4201425908624313,0.3863853207149153,0.64,frontier_safe,2.4311008454978054,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,247,id10,2024-09-25,2024-09-24,0,Q1,1729,0.3326859335175212,-0.12525754294663538,0.3326859335175212,0.31513368251632906,0.64,no_pre_safe,2.389358558961914,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,247,id10,2024-09-25,2024-09-24,1,Q2,1730,0.3027985989653572,-0.09158311654410967,0.3027985989653572,0.29056952515005136,0.64,no_pre_safe,2.389358558961914,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,247,id10,2024-09-25,2024-09-24,3,S1,1732,0.0779180964260133,-0.15707477916397972,0.0779180964260133,0.07099506511733375,0.64,no_pre_safe,2.389358558961914,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,247,id10,2024-09-25,2024-09-24,5,S3,1734,0.4858040095212428,0.1474309121657173,0.4858040095212428,0.5093880356819817,0.64,no_pre_safe,2.389358558961914,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,158,id07,2024-07-20,2024-07-19,1,Q2,1107,0.3439340829685295,-0.26889085990142503,0.3439340829685295,0.30620931639235965,0.64,frontier_safe,2.3730289942153027,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,71,id03,2024-09-17,2024-09-16,0,Q1,497,0.8624142097168861,0.03933800978043078,0.8624142097168861,0.865374364814402,0.64,consensus_any,2.2803971560401584,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,71,id03,2024-09-17,2024-09-16,1,Q2,498,0.8113615039135618,0.0536632477619885,0.8113615039135618,0.8165619419086778,0.64,consensus_any,2.2803971560401584,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,71,id03,2024-09-17,2024-09-16,2,Q3,499,0.6814173312730784,0.06210444775442969,0.6814173312730784,0.6899829922073215,0.64,consensus_any,2.2803971560401584,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,71,id03,2024-09-17,2024-09-16,3,S1,500,0.7699856752060736,-0.15883580262625552,0.7699856752060736,0.7514901106435387,0.64,consensus_any,2.2803971560401584,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,71,id03,2024-09-17,2024-09-16,5,S3,502,0.5292676057759682,0.16036593801690363,0.5292676057759682,0.5547393710274847,0.64,consensus_any,2.2803971560401584,route_responsibility_upside
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,102,id04,2024-10-25,2024-10-24,1,Q2,715,0.4597383530095764,-0.15706609365283022,0.4597383530095764,0.434892200334397,0.64,consensus_any,2.275525985209646,route_responsibility_upside
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,102,id04,2024-10-25,2024-10-24,5,S3,719,0.5394981346850619,0.01980495344014141,0.5394981346850619,0.5426455347986769,0.64,consensus_any,2.275525985209646,route_responsibility_upside
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,102,id04,2024-10-25,2024-10-24,6,S4,720,0.4329433049192344,0.03575279384667365,0.4329433049192344,0.43856924853195267,0.64,consensus_any,2.275525985209646,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,8,id01,2024-08-10,2024-08-09,1,Q2,57,0.5298229073435359,-0.04821177251413944,0.5298229073435359,0.5221299981396269,0.64,no_pre_safe,2.2399129094314576,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,8,id01,2024-08-10,2024-08-09,4,S2,60,0.571821952388274,0.012154331750764524,0.571821952388274,0.5737254464500141,0.64,no_pre_safe,2.2399129094314576,route_responsibility_upside
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,78,id03,2024-10-06,2024-10-05,1,Q2,547,0.839290393934458,0.37520701953641966,0.839290393934458,0.869107473091002,0.64,q_route,2.2351623543043906,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,0,Q1,112,0.4910111852448078,-0.09883407600220602,0.4910111852448078,0.47521708979329796,0.64,consensus_any,2.2290391138930667,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,2,Q3,114,0.5653221271098943,-0.06798378066287689,0.5653221271098943,0.5546015988289689,0.64,consensus_any,2.2290391138930667,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,4,S2,116,0.6528140558846129,0.12177381617464023,0.6528140558846129,0.670261292330495,0.64,consensus_any,2.2290391138930667,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,5,S3,117,0.8648513448032461,0.11787605978551485,0.8648513448032461,0.8734289517943781,0.64,consensus_any,2.2290391138930667,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,175,id07,2024-08-26,2024-08-25,1,Q2,1226,0.3979346445926112,-0.2125905772634329,0.3979346445926112,0.36583281234572,0.64,no_pre_safe,2.2183464447930383,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,175,id07,2024-08-26,2024-08-25,5,S3,1230,0.7899941970621206,0.09247539023863882,0.7899941970621206,0.7996446155269639,0.64,no_pre_safe,2.2183464447930383,route_responsibility_upside
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,92,id04,2024-09-26,2024-09-25,1,Q2,645,0.4572885450824042,-0.036052045876491995,0.4572885450824042,0.45156820079903576,0.64,consensus_any,2.1980997587193314,route_responsibility_upside
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,92,id04,2024-09-26,2024-09-25,3,S1,647,0.4803993637843391,-0.07946768384392458,0.4803993637843391,0.46771944715727143,0.64,consensus_any,2.1980997587193314,route_responsibility_upside
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,92,id04,2024-09-26,2024-09-25,4,S2,648,0.5745069641600116,-0.06391379806329114,0.5745069641600116,0.5644786660067453,0.64,consensus_any,2.1980997587193314,route_responsibility_upside
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,92,id04,2024-09-26,2024-09-25,5,S3,649,0.5188906954835348,0.07708757863083504,0.5188906954835348,0.5311931410053193,0.64,consensus_any,2.1980997587193314,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,193,id08,2024-09-07,2024-09-06,3,S1,1354,0.5627757872550664,0.11696151599191845,0.5627757872550664,0.5810999769539416,0.64,s_route,2.188103702136658,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,193,id08,2024-09-07,2024-09-06,4,S2,1355,0.6424380529855016,0.0659001187014141,0.6424380529855016,0.6520671048476997,0.64,s_route,2.188103702136658,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,193,id08,2024-09-07,2024-09-06,6,S4,1357,0.5485738973338226,0.1642661582725191,0.5485738973338226,0.5744524538715466,0.64,s_route,2.188103702136658,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,221,id09,2024-09-13,2024-09-12,1,Q2,1548,0.5858926855009393,0.0773809876979758,0.5858926855009393,0.5978549497167642,0.64,no_pre_safe,2.171582848550779,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,221,id09,2024-09-13,2024-09-12,3,S1,1550,0.640568011851968,-0.0018225416449251242,0.640568011851968,0.6402994090295965,0.64,no_pre_safe,2.171582848550779,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,221,id09,2024-09-13,2024-09-12,4,S2,1551,0.8841649877845671,0.45057431537507586,0.8841649877845671,0.9105887108796921,0.64,no_pre_safe,2.171582848550779,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,221,id09,2024-09-13,2024-09-12,5,S3,1552,0.7316642822190701,0.04338821246112001,0.7316642822190701,0.7370809162453578,0.64,no_pre_safe,2.171582848550779,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,3,S1,136,0.8184923672159972,0.20835930575700523,0.8184923672159972,0.8374691123096991,0.64,s_route,2.145948460105712,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,4,S2,137,0.6171953440673071,0.08848848977960894,0.6171953440673071,0.6304839186353165,0.64,s_route,2.145948460105712,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,5,S3,138,0.8538176563848481,0.146255264480722,0.8538176563848481,0.8651180770325859,0.64,s_route,2.145948460105712,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,6,S4,139,0.6116864391533945,0.055333556488210534,0.6116864391533945,0.6200640547137214,0.64,s_route,2.145948460105712,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,62,id03,2024-08-20,2024-08-19,0,Q1,434,0.7334139017389413,0.19666493492682724,0.7334139017389413,0.7572899174666246,0.64,consensus_any,2.136159649701041,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,62,id03,2024-08-20,2024-08-19,2,Q3,436,0.71933771203656,0.029839455203775178,0.71933771203656,0.7231770757847732,0.64,consensus_any,2.136159649701041,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,62,id03,2024-08-20,2024-08-19,4,S2,438,0.3984911173587985,-0.12699223439705282,0.3984911173587985,0.37917977247372325,0.64,consensus_any,2.136159649701041,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,62,id03,2024-08-20,2024-08-19,5,S3,439,0.5028274670809111,0.13329192339761692,0.5028274670809111,0.5241354329115188,0.64,consensus_any,2.136159649701041,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,62,id03,2024-08-20,2024-08-19,6,S4,440,0.0790571976351253,-0.2941149573497497,0.0790571976351253,0.06639325150815124,0.64,consensus_any,2.136159649701041,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,4,id01,2024-08-04,2024-08-03,4,S2,32,0.6868186532777408,0.20477665276243573,0.6868186532777408,0.7142967772143488,0.64,consensus_any,2.1332194133117257,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,4,id01,2024-08-04,2024-08-03,5,S3,33,0.8598191584284451,0.16188882953881567,0.8598191584284451,0.8718479536540229,0.64,consensus_any,2.1332194133117257,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,4,id01,2024-08-04,2024-08-03,6,S4,34,0.6844363334065584,0.0560401830640459,0.6844363334065584,0.6921310025612795,0.64,consensus_any,2.1332194133117257,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,208,id09,2024-08-13,2024-08-12,2,Q3,1458,0.5487196539186179,0.1281658240772585,0.5487196539186179,0.5689393487981863,0.64,consensus_any,2.120538401561933,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,208,id09,2024-08-13,2024-08-12,4,S2,1460,0.7309777179730649,0.1626396979129855,0.7309777179730649,0.7509486502938217,0.64,consensus_any,2.120538401561933,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,208,id09,2024-08-13,2024-08-12,6,S4,1462,0.4557339913399763,-0.13113328518240758,0.4557339913399763,0.43500628464093666,0.64,consensus_any,2.120538401561933,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,10,id01,2024-08-13,2024-08-12,0,Q1,70,0.0845240805884701,-0.004177786352629553,0.0845240805884701,0.08431741358799626,0.64,q_route,2.1180759808576197,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,10,id01,2024-08-13,2024-08-12,1,Q2,71,0.5036388558656353,-0.2311014127587892,0.5036388558656353,0.4667120067584726,0.64,q_route,2.1180759808576197,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,185,id08,2024-08-07,2024-08-06,0,Q1,1295,0.3578807480322814,-0.03062146008057287,0.3578807480322814,0.35338979913892593,0.64,consensus_any,2.1160762175879406,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,185,id08,2024-08-07,2024-08-06,1,Q2,1296,0.6668654015085134,-0.08402230677622413,0.6668654015085134,0.6548138916700852,0.64,consensus_any,2.1160762175879406,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,95,id04,2024-10-16,2024-10-15,3,S1,668,0.8848950677598506,-0.09271459404288063,0.8848950677598506,0.8787118132263221,0.64,consensus_any,2.1152644221743064,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,95,id04,2024-10-16,2024-10-15,4,S2,669,0.7509653198661707,-0.1342852505348895,0.7509653198661707,0.7345486701034714,0.64,consensus_any,2.1152644221743064,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,95,id04,2024-10-16,2024-10-15,5,S3,670,0.5184440313613685,0.045900217834091706,0.5184440313613685,0.5257735746371796,0.64,consensus_any,2.1152644221743064,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,95,id04,2024-10-16,2024-10-15,6,S4,671,0.6054738760011162,0.042430478087632506,0.6054738760011162,0.6119417319252511,0.64,consensus_any,2.1152644221743064,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,27,id02,2024-08-26,2024-08-25,1,Q2,190,0.6544527640464474,-0.18432955229829517,0.6544527640464474,0.6273112356553203,0.64,q_route,2.1088227617232436,route_responsibility_upside
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,87,id04,2024-09-20,2024-09-19,3,S1,612,0.8996670226222974,-0.06029178350686104,0.8996670226222974,0.8961298301938231,0.64,s_route,2.0856135461078,route_responsibility_upside
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,87,id04,2024-09-20,2024-09-19,6,S4,615,0.4057548178150629,0.05412892870191072,0.4057548178150629,0.41413426622455574,0.64,s_route,2.0856135461078,route_responsibility_upside
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,182,id08,2024-08-01,2024-07-31,4,S2,1278,0.546729165180283,0.1982235002540357,0.546729165180283,0.577941025243814,0.64,consensus_any,2.0706020171463764,route_responsibility_upside
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,182,id08,2024-08-01,2024-07-31,5,S3,1279,0.6511595117472858,0.16436611464258122,0.6511595117472858,0.6746591475637134,0.64,consensus_any,2.0706020171463764,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,183,id08,2024-08-03,2024-08-02,3,S1,1284,0.7197862760896163,0.062057472820483905,0.7197862760896163,0.7277265564931347,0.64,consensus_any,2.0688257253842606,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,183,id08,2024-08-03,2024-08-02,4,S2,1285,0.6530086995036016,0.17457356622570053,0.6530086995036016,0.6778738183913864,0.64,consensus_any,2.0688257253842606,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,183,id08,2024-08-03,2024-08-02,5,S3,1286,0.5933020441455303,0.07805170408496465,0.5933020441455303,0.6052970619296052,0.64,consensus_any,2.0688257253842606,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,89,id04,2024-09-23,2024-09-22,0,Q1,623,0.7767914688115758,0.054316947748221045,0.7767914688115758,0.7827608377550296,0.64,consensus_any,2.06539179028601,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,89,id04,2024-09-23,2024-09-22,6,S4,629,0.6256073885710184,0.11514412156125897,0.6256073885710184,0.6427018233158883,0.64,consensus_any,2.06539179028601,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,244,id10,2024-09-21,2024-09-20,0,Q1,1708,0.6588009837479349,-0.03413706886755652,0.6588009837479349,0.6538731022510552,0.64,no_pre_safe,2.0646206439763777,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,244,id10,2024-09-21,2024-09-20,1,Q2,1709,0.3904143413550871,-0.0740605658472861,0.3904143413550871,0.37919424359794907,0.64,no_pre_safe,2.0646206439763777,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,244,id10,2024-09-21,2024-09-20,5,S3,1713,0.5003815963354079,0.03860757141941987,0.5003815963354079,0.5065584316671152,0.64,no_pre_safe,2.0646206439763777,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,244,id10,2024-09-21,2024-09-20,6,S4,1714,0.8163255342948061,0.28940577802502565,0.8163255342948061,0.8424893478335321,0.64,no_pre_safe,2.0646206439763777,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,164,id07,2024-07-26,2024-07-25,1,Q2,1149,0.323009632976182,-0.20266573973169655,0.323009632976182,0.29532068961794594,0.64,consensus_any,2.0564319390596077,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,164,id07,2024-07-26,2024-07-25,3,S1,1151,0.9223507042282848,0.05197569442781225,0.9223507042282848,0.9246998790491496,0.64,consensus_any,2.0564319390596077,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,164,id07,2024-07-26,2024-07-25,6,S4,1154,0.3773264958983826,-0.05150839969599208,0.3773264958983826,0.3696131321006958,0.64,consensus_any,2.0564319390596077,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,23,id01,2024-09-12,2024-09-11,2,Q3,163,0.5989945577777649,-0.04777808918306553,0.5989945577777649,0.5916280003273743,0.64,consensus_any,2.0454001210248163,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,23,id01,2024-09-12,2024-09-11,3,S1,164,0.5226845176938223,0.03788843081709124,0.5226845176938223,0.5287305666172248,0.64,consensus_any,2.0454001210248163,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,23,id01,2024-09-12,2024-09-11,5,S3,166,0.8417120183530551,0.1597040994253467,0.8417120183530551,0.8548592055239597,0.64,consensus_any,2.0454001210248163,route_responsibility_upside
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,23,id01,2024-09-12,2024-09-11,6,S4,167,0.4919517385756492,0.038518653777047315,0.4919517385756492,0.4981140369198339,0.64,consensus_any,2.0454001210248163,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,109,id05,2024-10-01,2024-09-30,2,Q3,765,0.7333052998012481,0.11466999946048428,0.7333052998012481,0.7474100164267351,0.64,consensus_any,2.032372286293661,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,109,id05,2024-10-01,2024-09-30,3,S1,766,0.1835054750871709,-0.09379874494767204,0.1835054750871709,0.17468123432275784,0.64,consensus_any,2.032372286293661,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,109,id05,2024-10-01,2024-09-30,4,S2,767,0.1631436021357547,-0.04268509647568064,0.1631436021357547,0.15944811076009013,0.64,consensus_any,2.032372286293661,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,109,id05,2024-10-01,2024-09-30,5,S3,768,0.1456410110037283,0.07668880675238943,0.1456410110037283,0.15185495204717328,0.64,consensus_any,2.032372286293661,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,180,id07,2024-09-01,2024-08-31,5,S3,1265,0.7901497735395742,0.08663024621477566,0.7901497735395742,0.7991951796988997,0.64,s_route,2.031076292143809,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,180,id07,2024-09-01,2024-08-31,6,S4,1266,0.5674715971331263,0.08244623147544583,0.5674715971331263,0.580373855488547,0.64,s_route,2.031076292143809,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,74,id03,2024-09-21,2024-09-20,4,S2,522,0.4725705118678682,-0.11197006676902803,0.4725705118678682,0.45475186648484606,0.64,consensus_any,2.014298774937885,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,74,id03,2024-09-21,2024-09-20,5,S3,523,0.4731540291901628,0.15358908304370766,0.4731540291901628,0.4977024565260633,0.64,consensus_any,2.014298774937885,route_responsibility_upside
submission_h075_antibad_transport_f6863945_uploadsafe.csv,74,id03,2024-09-21,2024-09-20,6,S4,524,0.2328017707114281,0.1609261037595242,0.2328017707114281,0.25170016532730566,0.64,consensus_any,2.014298774937885,route_responsibility_upside
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,2,id01,2024-08-02,2024-08-01,0,Q1,14,0.1032837510399468,-0.034197330521498426,0.1032837510399468,0.10127425346864333,0.64,consensus_any,2.0002947264233324,route_responsibility_upside
