perm,spearman,top10_lift
62,-0.004032117575290656,-0.00039767863432805606
63,-0.0015687711309865541,0.0005651675469131467
64,0.002155284977820856,-0.00013490150523933002
65,0.002340128355549456,-0.0009327087899915278
66,0.0040126129471146355,0.0013794739582842352
67,-0.0014581410539762536,-0.0017677922411118044
68,-0.0034384105842419285,0.0005033111111822685
69,-0.000829344935275513,0.0010402943584098775
70,-0.0009978004527855884,-0.0006350103983447237
71,0.0002725218505863665,0.0032850383599907626
72,0.0018401469493012326,-0.002560314433833077
73,0.001049385020890249,-0.001655457151699101
74,-7.051356657456573e-05,-0.000769712722370485
75,0.0004875594393898707,0.0017484627113427144
76,0.0002307278748178496,0.00034240411664711366
77,0.0041494357709158875,-0.0013858661069880921
78,-0.0009379728464975599,0.0025230122181974074
79,1.3398485469950503e-05,-0.000389223620102264
80,-0.001991223413085557,0.0004306834306395792
81,-0.0012192239546844556,-0.0032874701255832905
82,-0.005499647302145671,-0.0006327349769166195
83,-0.001178381919765349,0.0009277954718166341
84,0.002403167416427938,-0.0008632320889589447
85,0.000445424763565308,-0.0008238096099657871
86,0.006814991967632664,0.002302383393345174
87,-0.004557706443884994,-0.0014834510668270157
88,0.0012992491747118768,0.00019543416758395263
89,-0.002440430433454831,0.00017705973543415162
90,0.0015341730940329468,0.0010914908296694446
91,-0.003084583916817284,-0.0014171169626162876
92,-0.00044297934654229765,0.00046258062003317853
93,0.0003708251066078263,0.0007881196976757873
94,0.0007574356318285797,-0.001510714910304684
95,-0.0021469960496528244,-0.0022284103764267328
96,0.0019434362654349605,0.0034373093796883276
97,0.0007759194388581659,-0.0005671420803283827
98,0.004480739629730728,0.0006580779891448966
99,-0.0016418494082576119,-0.00235412618394593
100,0.0030707304837897698,0.0018101435624896048
101,0.005997263111185953,-0.0002890035030897273
102,-0.0003604808561501767,0.0017372298053179185
103,-0.00031131137860497147,0.003232336971159431
104,0.001298986229563955,-0.0011472769032260454
105,0.0012683536194002386,0.001956887415680509
106,0.004096875721544539,-0.0004139619356142234
107,0.0015247641225927164,0.001144770317728829
108,-0.005120385543288638,-0.0018296777611920023
109,0.001291583970791528,-0.000997639188565767
110,0.003076638799879937,-0.0019473385273239884
111,-0.006350948967755783,-0.0007325102884186179
112,-0.0025386791611564353,-0.0009527605708680737
113,0.002779979890358925,0.0006775770066765205
114,0.002973399860235501,0.002105264367157643
115,0.00023746736081479056,-0.002183275945742056
116,-0.0029826026317911307,-0.0010341906952056861
117,-0.0006886446287212032,-0.0011388253357793037
118,-0.000522941008097703,0.0021660954118599405
119,-0.0035776321618518933,0.000977226676031881
120,0.0026958908113298417,0.0018288595783812994
121,0.00040828777583189213,5.485647701455965e-05
122,-0.001320862387736206,-0.001431303384864927
123,-0.0024785021922412707,0.000751511836258992
124,-0.0010807054787681453,0.003993425025686952
125,0.00041298925679224524,-0.000710011524828507
126,0.0057774325054364,0.0017624835811314759
127,0.0027284201436251674,0.002391759404265704
128,-0.002671612855199825,0.0009120279321296906
129,-0.00193392284245453,0.0041113446569777945
130,-0.001327635722320134,-0.001968660101282956
131,-0.003227807114864126,-0.0007507990352043563
132,-0.0019584420496338755,9.696245160678352e-05
133,-0.0005883046517715732,-0.002915779424009079
134,-0.0006451864599120454,0.00041399664678566097
135,-0.0019482534153388033,0.002098274544127471
136,-0.003551481143471202,-0.000614471866354982
137,-0.001575285104361624,-0.0007054061192362088
138,0.003925600449048432,0.0014895212067170143
139,0.00018314504537350276,-0.000679139197554689
140,-0.0020970878902141494,-0.0006518774381851435
141,0.004605726489079852,0.0003292620999034374
142,0.0035606386026714155,-0.001470607864363262
143,-0.0017241551460417301,0.00021455233929030954
144,-0.002614187859336607,-0.00029042357542676146
145,0.0005296539619654943,0.002591703951120806
146,0.002298227513410882,-0.001841163627426837
147,-0.002157554815168805,-0.001761223680927348
148,-0.001250733915847199,-0.0012563706769628754
149,-0.0035327528869579993,-0.0022021314508670125
150,0.0007875668379038081,0.00038777629636676755
151,-0.0005326447560114667,0.002484094306638592
152,-0.0013181130537176366,-0.0018857315160074593
153,-0.00012737872430016684,0.0004461161991798452
154,6.38632202499251e-05,0.0014084367319564688
155,-0.0026910861021305537,0.00025233759552834457
156,0.006737206387194593,0.0043227693349460325
157,0.001825357906479081,-1.4321112201718484e-06
158,-0.0032263580383815778,-5.325945501447712e-05
159,0.0030680239479031015,0.00456781434263138
160,-0.0015691015879222992,-0.002429302747186196
161,-0.0008633070604532504,-0.0007706985689665442
162,0.0008078333505322264,-0.0011567315167319678
163,0.0009563933860394797,0.0011437915167306814
164,0.001849118048244632,0.0008309399452574071
165,-0.0016034500592308676,-0.0006777397837793717
166,-0.0007170770268666729,-0.0008493095476900503
167,0.0005276539858402454,0.0008905798592778614
168,-0.0012649806934051217,0.001452693133190201
169,-0.0011688792646459755,0.00019664647076106804
170,0.002646118587322295,0.002650197954811807
171,0.007913952184061384,0.0018623154031841796
172,0.0010311320454764847,0.002630589798524632
173,-0.000134531005142216,-0.00029913337343047744
174,0.004468654524292434,0.00041295453235172774
175,0.002615733647812653,0.0023314091721114765
176,-0.0007205163460717175,0.0006013177125176132
177,0.0014138702237434144,0.0007624009418368473
178,-0.0018748524278179841,-0.0014294295592579664
179,-0.004114477841243621,-0.0009580685935473284
180,0.0007959363669744292,0.0002934104470784766
181,0.0004840845975974518,-0.0012940307535606634
182,0.0007891335742298548,0.0009531362016668736
183,2.9957237108635502e-05,-0.0008370227613164277
184,0.0020895561620189497,0.003526977465900511
185,-0.0011584045385658259,0.00011818689212746925
186,-0.0011129710404040782,-0.00032559629886548254
187,-0.0036800159774627345,-9.134953761309018e-05
188,-0.0009184718481885982,0.00227946308670312
189,-0.0020151168244439983,-0.0013288245745890403
190,-0.0005191276704286032,-0.0009528439167931674
191,-0.0016540057837302945,-0.0017762028969233465
192,0.004582411595187584,0.0016081450984913657
193,-0.00017813366148477323,-0.0007175080674941567
194,-0.0064159836117659375,-0.0037834966039974253
195,0.0030324572429071333,0.003689153092597013
196,0.0013402352234947565,0.0003647243766864433
197,-0.0007712493487741012,0.0006438154753162102
198,-0.002180164417962188,0.0005782024609684796
199,-0.002429680704375579,-0.0033318050284272017
200,-0.0009865141489504231,0.0004103240448469199
201,-0.0020897555116827175,0.0011474408365053305
202,0.00012502218306244226,-0.0006925351230738462
203,-0.001097053716260387,-0.0011899161525508878
204,0.003880955640641696,0.0007394831545597985
205,0.000562933686985636,-0.0004409457609096932
206,-0.0003153052699636579,0.002831241792444593
207,-0.0020771865003315687,0.00032665118699890926
208,-0.0035164003351952407,-0.0007429697844202787
209,-0.001265285876751153,6.748146849250948e-05
210,0.0011829158077869863,0.0016410207056734624
211,0.006151074422907534,0.0010305979975207878
212,-0.0021176831051941073,-0.0013506212047077416
213,0.0007834090270859204,0.0025044769064141866
214,-0.00037736382271494746,0.0014766440656536982
215,-0.0006089959453432781,0.000750824595855574
216,-0.0009679873437518867,0.001060129225067744
217,-0.0022927838606176774,0.0015390799860420402
218,-0.0031117324713218265,-0.000640857983240577
219,-0.005512877053981643,-0.003240913373652427
220,-0.0004356160531926422,0.0001685275652325616
221,-0.0031789328336249752,-0.0002616347192964068
222,0.0011697285402287366,-0.0004771881589696081
223,0.000909754116483702,0.003630016554972758
224,-0.001265588342159373,-0.003067958798075455
225,0.0010539762810538838,0.003223886541580235
226,0.0017522785879957828,-0.0006818131969761726
227,-0.005197298451904405,-0.002515288015412035
228,0.001712033837847934,0.0013205568481667194
229,0.0032753506484296015,0.002158567069143654
230,-0.0002767597250259079,-0.001377637782844404
231,-0.001686207939204117,-9.182630620688106e-05
232,-0.0017046026453544547,-0.001053975301452822
233,0.0029662525240315664,0.0005762743677611931
234,0.0003576095821084061,0.000597824933025109
235,-0.00016430440240301587,-0.0004392551447390347
236,-0.00013530200552838175,0.002351604540450963
237,-0.0024787863595765076,0.0005325753157987262
238,0.0033672748458404987,-0.0023438174003903283
239,-0.0005228574578832661,0.0005398666892683303
240,0.00014376554566798263,7.434147612077715e-05
241,-0.002925164894248693,-0.00274238155560333
242,-0.00023501931828971435,-0.0035366316722574044
243,0.0038261278938846633,0.0032370933331012275
244,-0.006761598961117631,0.0016737274926398483
245,0.0019129363481782938,-0.00025924974910973916
246,0.0008637294971636341,0.001309181549838962
247,-0.0007565312882149253,-0.002584559815606374
248,-0.0011102230704007666,0.0003728226088608271
249,0.0004135563909193261,0.0001612113911971042
250,-0.004100940307510218,-0.0027625978715876153
251,0.001452637704393031,-0.0014225748601262233
252,-0.00044476168727657013,0.0001623814731992936
253,0.00154321794877172,0.0009940459244224724
254,-0.002062913228634745,0.002988593439205833
255,-0.0012855962765107372,0.0008175445582206048
256,0.0023413192024428686,-0.00020012478690028214
257,-0.003953070838237307,-0.0017083835774570793
258,3.1133941546254254e-05,-0.0015351621974686255
259,-0.0019866253649298356,-5.2391409470887366e-05
260,0.0016076114143711365,-0.0009560624887031944
261,-0.0048240731737058005,-0.00016313337298754665
262,-8.958996173059174e-05,-0.002152186471042752
263,0.0033006245635797933,0.0016393052812585778
264,-0.0041629898081534025,-0.0019097356283016129
265,-0.001866648909072151,-8.873308709618717e-05
266,0.005000408514419751,0.0008366538381745013
267,0.0008346700515992256,-0.0009658637234695535
268,0.00217340093690601,0.0023724119546785056
269,-0.0040338736003793845,0.0003828235190122554
270,0.0019268919087176404,0.0018477885735413667
271,-0.0006637032620397672,0.003919071722502374
272,0.0054542486187547186,0.0041090549751274874
273,-0.0037017915423945996,-0.002078776895106739
274,-0.001846373614648527,-0.0004854470412005884
275,0.002184309131291886,-0.0028542731764916755
276,0.001305850765907335,0.0008149833123984937
277,-0.000588297483207806,0.0014749994666670956
278,0.0003835303521646634,-0.0009612488881078492
279,0.00677555994723246,0.004243168492518621
280,-0.0012533676391075302,0.001831300391281753
281,0.0023944066050103838,0.0015156899311176218
282,-0.0006341902787525762,-0.001762965894099788
283,-0.0003281943650609581,0.0007306993427333224
284,-0.0019063906488857476,-0.003251907728020285
285,-0.0047586509562634145,-0.0028531265028353954
286,-0.0007651224202535426,-0.0007967387560182435
287,-0.004480516678781772,-0.002852299989690901
288,0.007966693646367914,-0.00030290263566415247
289,0.0002519326263820467,0.0020976771039294853
290,-0.004647553543760604,-0.000156486046172765
291,0.0005109162874511806,-0.0018955800192035361
292,-0.0008018364670814251,-0.0035970343243971466
293,-0.0010158741167675333,0.0006727149014859884
294,0.0030433906658364975,0.0019737450287378396
295,0.004592826886351222,-0.0018814785911877544
296,0.0012302442797093966,0.0003074125538198758
297,-0.0013411867929356868,0.0014857399533186742
298,-0.0009387169417769577,-0.00020393559341467683
299,-0.0003014004903688172,-0.0006146753254173176
300,0.0018033865863726131,-0.0033873114850552382
301,0.0024924495052348005,0.003954449167607766
302,0.005023674599606977,0.00238532028455074
303,-0.00036650867408390326,0.0010528184698688449
304,-0.0008839401458708591,-0.002061058605332937
305,-0.0015175747024594134,0.0018178323783825559
306,-0.003615301084274329,-0.0027281354044713406
307,0.0011144780739603124,0.0034579524963694506
308,0.004488107735848327,0.0006199018287175342
309,0.005257396708939449,-0.0018162279896816083
310,0.001222624033737128,-0.0008436586906057923
311,0.003506682743394543,0.0019157154391757102
312,-0.0022893084603286917,-4.108402135725718e-05
313,0.0012496657089486867,-0.0020435898139503097
314,-0.0007167332936881507,0.0010126213475834575
315,0.0004804291265766851,-0.00014092806818866532
316,0.0021029904034742474,0.0025629831007795588
317,0.002437568892716017,0.0020097929201814916
318,0.0014241770876273084,0.0015488855866140035
319,-0.0017842113719682066,0.0005367716375192019
320,0.005149740578454968,0.0012965220350004657
321,-0.004060144964321747,-0.004155632864488242
322,0.002024303211277001,-0.00017504281945580278
323,0.0030751904896101157,0.002830119514076789
324,0.005643010568485559,0.0004159126988834722
325,0.005364798160892029,0.0009611976688059195
326,0.0010087861404985566,-0.0002155276588996942
327,0.0016444298848520948,0.002659479381540944
328,-0.0015282250832638804,0.001030357789178842
329,0.0029089204093525204,0.000802253304773301
330,-0.0019360755588064672,-0.003220886682695495
331,-0.0006878872484801766,-0.0005889814839962319
332,0.0003666065789746599,-0.0009121428702753841
333,0.0022710020305902103,-3.176732604976135e-05
334,-0.0016542861805096392,-0.00074478538965151
335,-0.0007093558378291693,-0.000709333319899266
336,0.0022164972368879836,0.002433538054879567
337,3.6461137535409265e-05,-0.001357396720236334
338,0.0020976033430824695,0.0015111536405276104
339,0.0017531760764824015,0.0013393076606443813
340,0.0046537576391991395,0.0025885352851337056
341,-1.7709365007458702e-05,0.00013280026527112484
342,-0.0008421116672772442,-0.0028321509360207616
343,0.0016002555954704463,-0.0008958099181248406
344,-0.0009618905584906075,0.0008789493337462936
345,0.0020504505757829917,0.0008177190369072311
346,-0.0031818437235054224,-0.002991404805491921
347,0.005377881752104617,0.0005427625486005319
348,0.0022452043276048154,-0.0012330416262882307
349,-0.0018776551708382012,-0.0008367317442047721
350,-0.003417620936087103,0.0011960149465175967
351,-0.0004764578332785856,-0.00010077467944299661
352,0.00018819080000105146,0.0007466999509166421
353,-0.0033937450412003137,-0.00038860584636389155
354,0.004037876097969065,0.0007112848724702606
355,-0.002071523336971266,0.000657255593695621
356,0.00048797389290925684,0.0013642790573766563
357,-0.0008477684216210787,-0.000840811283918668
358,0.00043128262632806126,-0.0001332148267640475
359,0.0015921245691429148,0.00016046344922771653
360,0.0005579041189903469,-0.0011262883792283686
361,-0.0006565629140359424,-0.0008175665277618535
362,-0.002902454479542491,0.0012850167890153294
363,-0.0010311353287949907,-0.0008039174292120896
364,0.0013734844624476677,-0.0011468101393719541
365,-0.0007021136797243213,0.0012320492917919305
366,-0.0021175707519935907,-0.001035594587618748
367,0.00107137778127064,0.0005186796088362145
368,0.003675794266756114,0.0018966598275298896
369,0.0031431758990405965,0.002128316741157443
370,0.005647445732047427,0.0006286387183507341
371,0.0014344753533004052,0.0006110386334600081
372,-0.006893193270459206,-0.002463695073681606
373,0.00411635024674537,0.0006964837953291513
374,0.005429949588793181,0.003039480264885746
375,-0.002381216800904696,0.00010894630057175906
376,-0.0025771652996176408,-0.00012107269531708022
377,-0.0011172566236295769,0.0019174172732871735
378,-0.0025057853288332752,0.000579286037081986
379,-0.0029522271736986366,-0.0008255452959471557
380,0.0005598051347418427,-0.0002682947717020085
381,-0.0031654257260811704,-0.0016956980209034036
382,-0.00220801011262838,-0.00028185327447340536
383,-0.0007510328697150682,0.0010544618743408623
384,-0.00015491579849046048,-0.002770816791139758
385,0.004395628973880435,0.0026964905113668913
386,0.0001705204689312553,-0.0008440684483479656
387,0.0030217415105831934,0.0022618006311680154
388,-0.002379966755963433,-0.0003552187374665952
389,-0.0026421259270481335,-0.000862122850555176
390,0.0010283116698059317,0.0017618151390012143
391,0.0029230986662315754,0.004169980940418195
392,-0.0020313911553627917,0.001517497418949651
393,0.0022923443290941955,-0.001337498502045834
394,-0.0009105250042391383,0.0017680718636615416
395,0.0028871209293680738,0.0006890084853865179
396,0.002687027779470885,0.00089966402548471
397,0.003963023210639716,0.0038851180633494246
398,0.0023687278102457725,4.1413219097868745e-05
399,6.759859104292088e-06,9.227631466359341e-05
400,-0.0004867913183868559,-0.0023722384778533416
401,0.002046926170792829,0.0011038667065318133
402,-0.0034031622083879423,-0.004790253376381022
403,-0.003544720227775618,-0.0018602256959091368
404,-0.0023720743192706464,-0.0018468573262275863
405,0.0038775414931835383,0.0009524429208203906
406,0.0001691899511761675,-0.0033305506314940405
407,0.0008449715069374283,0.0005734159057904627
408,-0.002468431062055079,-0.003551258307583462
409,-0.0003708618347159644,0.0006080604543119931
410,0.002791856058058387,-0.00043473417582189544
411,-0.0004599168153597786,1.2303309559413226e-05
412,0.0035412790483352378,0.0014133442915080618
413,0.003887940104857913,-0.0014699744389854946
414,0.0006267951707512548,-0.00156799812135641
415,-0.005401367322760357,0.0010986242370545339
416,-0.006100809354309962,-0.004116141835867265
417,0.000530423120532123,-0.00039487937840257566
418,-0.0008278437149388899,0.0014772723364365578
419,0.0008933561742647618,-0.0004499272606053611
420,0.005661331248498115,0.001874474242745974
421,-0.0017796505414119286,-0.00020350758283871554
422,-0.00020342756252258562,0.0012745159083887429
423,0.0005347000935178406,0.0013003303382438148
424,-0.003343220571788475,-0.0005550692009398141
425,-8.987621988283017e-05,0.0001660517953699004
426,-0.0028340584738379476,0.0004843156183753116
427,-0.0018813116361746356,-0.0012845956704187272
428,-6.444141300374137e-06,0.00048690956094359225
429,-0.000534063238937445,-0.0005485765852373647
430,0.0002358190945446639,-0.001921531269551535
431,0.0049439182021190605,0.001382599673417599
432,0.0005769773927201833,-0.0009452551146182936
433,-0.001119104308271031,-0.0003806561738530503
434,-0.00023578181605301925,-0.0006517503477914587
435,-0.00041506542300695905,-0.0002088797741207557
436,-0.002011618644954865,-0.0006904221889039567
437,-0.0005115073127490412,0.002780091986615611
438,0.0023001655738759197,0.0012855130416441693
439,0.0021669859440788517,0.001859548640814234
440,-0.003553498952357608,-0.0036102561000927826
441,-0.002318709614559877,0.00043328190665033737
442,-0.0003371270536395681,-0.0011608016265872555
443,0.00026272427650723013,0.0008482595169206695
444,0.004174466950917291,-0.0022699513695192356
445,-0.00135480707588307,-0.001190080360987126
446,-0.0036454372408624364,0.0008913667551292506
447,-0.0015436851316227918,-0.0002842261510030274
448,-0.0018996067085431017,0.0007547728906538777
449,-0.00040977209196716525,-0.0004374017121974227
450,0.0003924761171512276,-0.0016760826868455969
451,-0.002416640906482795,-0.0023536677707452084
452,-0.001553956912256846,-0.0028066490992062283
453,0.0026800929290045363,0.0002494905770338068
454,-0.0004345292255682643,0.0011310870464997225
455,-0.00039690461955393274,-0.002711942151053815
456,-0.002026775329508481,-0.002431142721125428
457,-0.0009029190035427508,-0.0008902726213245268
458,0.0005863370091631101,-0.0007825578969116307
459,-0.0039082699162866765,0.00043580636885220904
460,0.0057862579330559384,0.0019263594835992922
461,0.0017348026794231804,-0.0008504585118203974
462,-0.001170785436422059,0.0002510476164432582
463,-0.00041107109586126635,0.001320863438037355
464,-0.005557576800189415,-0.0006514688395649077
465,0.0015486266127027189,0.0004884613126183712
466,0.00569013538457632,0.0048763889006048205
467,0.0017595393916213181,0.0006249754957811486
468,-0.002316579289475819,0.00042635556920435976
469,0.0023989921654131072,-0.0017936086157522902
470,-0.0016621666056758626,0.0006284817123936318
471,0.0008451476924386922,0.0019237193263816294
472,-0.0016135131281513244,5.488730985524031e-05
473,0.0045144413212753485,-0.0011149178828068448
474,0.001763309300455034,-0.001539041877956654
475,-0.0020165689990185864,0.0010312621610219694
476,0.001780145953054084,0.0013692998827587676
477,-0.0024367943477609823,-0.0011278570588864802
478,0.001858930913426473,-0.0007331130404764424
479,0.0020653781442567716,0.0022302380399187196
480,0.00029145501074348025,0.00011491702726816862
481,-0.007003211442868636,-0.0013250288261505928
482,0.003366249494818248,-0.0005101898838221372
483,-0.003983263236974115,-0.0006971512256990273
484,-0.0012472415549004598,-0.003019818791973065
485,-0.0007065603883726557,0.0013510002241452154
486,0.00058108384034539,-0.0005784757124084529
487,-0.0006132670713865508,-0.0005975382541004695
488,0.002119354804463343,0.0012111722013756995
489,0.00046981279647659194,-0.00047963315758310936
490,-0.000568409444911478,0.00037124428925770705
491,0.0019538349316138514,-0.0021399539764505888
492,-0.002428973497927578,-0.0032801210160037144
493,-0.0025899460146997485,-0.0030304046608254677
494,-0.004610257678900422,-0.0014099896901683601
495,-0.003014641929082796,-0.00046333561433656127
496,-0.0035814093587677107,-0.0004536985243969126
497,-0.0009835467883574612,-0.002742586329131192
498,0.0022328351637274845,-0.0006214305842636197
499,0.0032181683305462405,0.0011002240550806019
