cell_key,row,subject_id,target,selected_expert,expert_family,selection_score,true_gain,row_episode_score,row_episode_route,expert_matches_row_episode_route,family_matches_row_episode,raw_pred,selected_pred,switched,law_name,action_space_policy,selection_policy,selection_param,metric_row,surprise_calendar_rhythm,surprise_calendar_rhythm_rank,surprise_phone_device,surprise_phone_device_rank,surprise_body_sleep_activity,surprise_body_sleep_activity_rank,surprise_app_social_context,surprise_app_social_context_rank,surprise_mobility_environment,surprise_mobility_environment_rank,masked_surprise_energy_mean,masked_surprise_energy_max,masked_surprise_energy_disagreement,masked_surprise_energy_mean_rank,masked_surprise_energy_max_rank,masked_surprise_energy_disagreement_rank,target_surprise_rank,target_surprise_shift,target_surprise_direction,action_move_sign,surprise_action_direction_agrees,surprise_responsibility_score,surprise_veto_keep
407:S3,407,id09,S3,core_knn_blend,core_geometry,-0.011150673704464,0.0676867980607213,0.0383654809819797,core_knn_blend,1.0,1.0,0.7343778801843319,0.7858064516129033,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,407,0.8358189929221111,0.1911111111111111,1.2883983841382396,0.2777777777777778,1.502437369233791,0.5577777777777778,0.9773634381969842,0.1911111111111111,0.9253432609766132,0.2466666666666666,-0.3318078345918682,-0.3073434340824238,0.0209227270989097,0.16,0.1555555555555555,0.36,0.5577777777777778,0.1504424778761062,1.0,1.0,True,0.339,True
407:S4,407,id09,S4,core_knn_blend,core_geometry,-0.011150673704464,0.0942787866876897,0.0383654809819797,core_knn_blend,1.0,1.0,0.520184331797235,0.5716129032258065,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,407,0.8358189929221111,0.1911111111111111,1.2883983841382396,0.2777777777777778,1.502437369233791,0.5577777777777778,0.9773634381969842,0.1911111111111111,0.9253432609766132,0.2466666666666666,-0.3318078345918682,-0.3073434340824238,0.0209227270989097,0.16,0.1555555555555555,0.36,0.36,0.0973451327433628,1.0,1.0,True,0.25,False
409:Q1,409,id09,Q1,core_knn_blend,core_geometry,-0.011150673704464,-0.0308294677370128,0.0425856949924206,core_knn_blend,1.0,1.0,0.4235023041474655,0.4106451612903226,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,409,0.7815968518553461,0.1622222222222222,1.398503906746339,0.3222222222222222,0.9728913090444627,0.2422222222222222,1.1573728872000453,0.2888888888888888,0.8575000219511258,0.2066666666666666,-0.3301471088531961,-0.3164594116070763,0.0122897926534482,0.18,0.0244444444444444,0.1177777777777777,0.3222222222222222,-0.1150442477876106,-1.0,-1.0,True,0.244,False
409:Q2,409,id09,Q2,core_knn_blend,core_geometry,-0.011150673704464,0.1421876849615678,0.0425856949924206,core_knn_blend,1.0,1.0,0.3365898617511521,0.3880184331797235,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,409,0.7815968518553461,0.1622222222222222,1.398503906746339,0.3222222222222222,0.9728913090444627,0.2422222222222222,1.1573728872000453,0.2888888888888888,0.8575000219511258,0.2066666666666666,-0.3301471088531961,-0.3164594116070763,0.0122897926534482,0.18,0.0244444444444444,0.1177777777777777,0.2888888888888888,0.1681415929203539,1.0,1.0,True,0.22899999999999998,True
409:Q3,409,id09,Q3,core_knn_blend,core_geometry,-0.011150673704464,0.1024811809506807,0.0425856949924206,core_knn_blend,1.0,1.0,0.3574193548387097,0.3959907834101382,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,409,0.7815968518553461,0.1622222222222222,1.398503906746339,0.3222222222222222,0.9728913090444627,0.2422222222222222,1.1573728872000453,0.2888888888888888,0.8575000219511258,0.2066666666666666,-0.3301471088531961,-0.3164594116070763,0.0122897926534482,0.18,0.0244444444444444,0.1177777777777777,0.3222222222222222,-0.1769911504424778,-1.0,1.0,False,0.244,True
409:S1,409,id09,S1,core_knn_blend,core_geometry,-0.011150673704464,0.0396415023761394,0.0425856949924206,core_knn_blend,1.0,1.0,0.6358986175115208,0.6616129032258065,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,409,0.7815968518553461,0.1622222222222222,1.398503906746339,0.3222222222222222,0.9728913090444627,0.2422222222222222,1.1573728872000453,0.2888888888888888,0.8575000219511258,0.2066666666666666,-0.3301471088531961,-0.3164594116070763,0.0122897926534482,0.18,0.0244444444444444,0.1177777777777777,0.18,-0.1238938053097344,-1.0,1.0,False,0.18,True
409:S2,409,id09,S2,core_knn_blend,core_geometry,-0.011150673704464,0.0789325153149937,0.0425856949924206,core_knn_blend,1.0,1.0,0.7827188940092167,0.847004608294931,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,409,0.7815968518553461,0.1622222222222222,1.398503906746339,0.3222222222222222,0.9728913090444627,0.2422222222222222,1.1573728872000453,0.2888888888888888,0.8575000219511258,0.2066666666666666,-0.3301471088531961,-0.3164594116070763,0.0122897926534482,0.18,0.0244444444444444,0.1177777777777777,0.1177777777777777,0.0707964601769911,1.0,1.0,True,0.15199999999999997,False
409:S3,409,id09,S3,core_knn_blend,core_geometry,-0.011150673704464,-0.1072868101653674,0.0425856949924206,core_knn_blend,1.0,1.0,0.7472350230414747,0.7729493087557604,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,409,0.7815968518553461,0.1622222222222222,1.398503906746339,0.3222222222222222,0.9728913090444627,0.2422222222222222,1.1573728872000453,0.2888888888888888,0.8575000219511258,0.2066666666666666,-0.3301471088531961,-0.3164594116070763,0.0122897926534482,0.18,0.0244444444444444,0.1177777777777777,0.2422222222222222,0.1504424778761062,1.0,1.0,True,0.208,True
409:S4,409,id09,S4,core_knn_blend,core_geometry,-0.011150673704464,0.0989467012121665,0.0425856949924206,core_knn_blend,1.0,1.0,0.4944700460829493,0.5458986175115208,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,409,0.7815968518553461,0.1622222222222222,1.398503906746339,0.3222222222222222,0.9728913090444627,0.2422222222222222,1.1573728872000453,0.2888888888888888,0.8575000219511258,0.2066666666666666,-0.3301471088531961,-0.3164594116070763,0.0122897926534482,0.18,0.0244444444444444,0.1177777777777777,0.1177777777777777,0.0973451327433628,1.0,1.0,True,0.15199999999999997,True
410:Q1,410,id09,Q1,global_prior,prior,-0.011150673704464,0.143059625394174,0.0419313317026101,subject_prior,0.0,1.0,0.4235023041474655,0.4886363636363636,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,410,1.213346396163253,0.5333333333333333,1.7515925433956414,0.4733333333333333,0.9585531230777276,0.2377777777777777,1.3938394299288914,0.4155555555555555,0.9868229991851932,0.2955555555555555,-0.3179674839697427,-0.3077406496722744,0.0073492010042603,0.3555555555555555,0.1444444444444444,0.0355555555555555,0.4733333333333333,-0.1150442477876106,-1.0,1.0,False,0.4085555555555555,True
410:Q2,410,id09,Q2,global_prior,prior,-0.011150673704464,0.3652592413122345,0.0419313317026101,subject_prior,0.0,1.0,0.3880184331797235,0.5590909090909091,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,410,1.213346396163253,0.5333333333333333,1.7515925433956414,0.4733333333333333,0.9585531230777276,0.2377777777777777,1.3938394299288914,0.4155555555555555,0.9868229991851932,0.2955555555555555,-0.3179674839697427,-0.3077406496722744,0.0073492010042603,0.3555555555555555,0.1444444444444444,0.0355555555555555,0.4155555555555555,0.1681415929203539,1.0,1.0,True,0.38255555555555554,True
410:Q3,410,id09,Q3,global_prior,prior,-0.011150673704464,0.4409411965647581,0.0419313317026101,subject_prior,0.0,1.0,0.3831336405529953,0.5954545454545455,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,410,1.213346396163253,0.5333333333333333,1.7515925433956414,0.4733333333333333,0.9585531230777276,0.2377777777777777,1.3938394299288914,0.4155555555555555,0.9868229991851932,0.2955555555555555,-0.3179674839697427,-0.3077406496722744,0.0073492010042603,0.3555555555555555,0.1444444444444444,0.0355555555555555,0.4733333333333333,-0.1769911504424778,-1.0,1.0,False,0.4085555555555555,True
410:S1,410,id09,S1,global_prior,prior,-0.011150673704464,0.1356257983774584,0.0419313317026101,subject_prior,0.0,1.0,0.5973271889400922,0.6840909090909091,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,410,1.213346396163253,0.5333333333333333,1.7515925433956414,0.4733333333333333,0.9585531230777276,0.2377777777777777,1.3938394299288914,0.4155555555555555,0.9868229991851932,0.2955555555555555,-0.3179674839697427,-0.3077406496722744,0.0073492010042603,0.3555555555555555,0.1444444444444444,0.0355555555555555,0.3555555555555555,-0.1238938053097344,-1.0,1.0,False,0.3555555555555555,False
410:S2,410,id09,S2,global_prior,prior,-0.011150673704464,-0.1986036591220509,0.0419313317026101,subject_prior,0.0,1.0,0.7955760368663596,0.6522727272727272,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,410,1.213346396163253,0.5333333333333333,1.7515925433956414,0.4733333333333333,0.9585531230777276,0.2377777777777777,1.3938394299288914,0.4155555555555555,0.9868229991851932,0.2955555555555555,-0.3179674839697427,-0.3077406496722744,0.0073492010042603,0.3555555555555555,0.1444444444444444,0.0355555555555555,0.0355555555555555,0.0707964601769911,1.0,-1.0,False,0.21155555555555552,False
410:S3,410,id09,S3,global_prior,prior,-0.011150673704464,0.1820695430334222,0.0419313317026101,subject_prior,0.0,1.0,0.721520737327189,0.6659090909090909,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,410,1.213346396163253,0.5333333333333333,1.7515925433956414,0.4733333333333333,0.9585531230777276,0.2377777777777777,1.3938394299288914,0.4155555555555555,0.9868229991851932,0.2955555555555555,-0.3179674839697427,-0.3077406496722744,0.0073492010042603,0.3555555555555555,0.1444444444444444,0.0355555555555555,0.2377777777777777,0.1504424778761062,1.0,-1.0,False,0.3025555555555555,True
410:S4,410,id09,S4,global_prior,prior,-0.011150673704464,0.0930826240905677,0.0419313317026101,subject_prior,0.0,1.0,0.5073271889400922,0.5568181818181818,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,410,1.213346396163253,0.5333333333333333,1.7515925433956414,0.4733333333333333,0.9585531230777276,0.2377777777777777,1.3938394299288914,0.4155555555555555,0.9868229991851932,0.2955555555555555,-0.3179674839697427,-0.3077406496722744,0.0073492010042603,0.3555555555555555,0.1444444444444444,0.0355555555555555,0.0355555555555555,0.0973451327433628,1.0,1.0,True,0.21155555555555552,True
411:Q1,411,id09,Q1,core_knn_blend,core_geometry,-0.011150673704464,0.0220571019723632,0.046790553002742,core_knn_blend,1.0,1.0,0.4235023041474655,0.4106451612903226,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,411,1.26527417377842,0.5866666666666667,1.8284262920399552,0.5111111111111111,1.7960618285775294,0.6933333333333334,0.8774098867939782,0.1355555555555555,1.1008042938443905,0.3866666666666666,-0.3228249600411805,-0.3022887765685738,0.0281270365882082,0.2755555555555555,0.2466666666666666,0.5977777777777777,0.5111111111111111,-0.1150442477876106,-1.0,-1.0,True,0.38155555555555554,True
411:Q2,411,id09,Q2,core_knn_blend,core_geometry,-0.011150673704464,-0.0207913894318842,0.046790553002742,core_knn_blend,1.0,1.0,0.3751612903225807,0.3880184331797235,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,411,1.26527417377842,0.5866666666666667,1.8284262920399552,0.5111111111111111,1.7960618285775294,0.6933333333333334,0.8774098867939782,0.1355555555555555,1.1008042938443905,0.3866666666666666,-0.3228249600411805,-0.3022887765685738,0.0281270365882082,0.2755555555555555,0.2466666666666666,0.5977777777777777,0.1355555555555555,0.1681415929203539,1.0,1.0,True,0.2125555555555555,True
411:Q3,411,id09,Q3,core_knn_blend,core_geometry,-0.011150673704464,0.0206284347015807,0.046790553002742,core_knn_blend,1.0,1.0,0.3831336405529953,0.3702764976958525,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,411,1.26527417377842,0.5866666666666667,1.8284262920399552,0.5111111111111111,1.7960618285775294,0.6933333333333334,0.8774098867939782,0.1355555555555555,1.1008042938443905,0.3866666666666666,-0.3228249600411805,-0.3022887765685738,0.0281270365882082,0.2755555555555555,0.2466666666666666,0.5977777777777777,0.5111111111111111,-0.1769911504424778,-1.0,-1.0,True,0.38155555555555554,True
411:S1,411,id09,S1,core_knn_blend,core_geometry,-0.011150673704464,0.0706533481629868,0.046790553002742,core_knn_blend,1.0,1.0,0.6487557603686636,0.623041474654378,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,411,1.26527417377842,0.5866666666666667,1.8284262920399552,0.5111111111111111,1.7960618285775294,0.6933333333333334,0.8774098867939782,0.1355555555555555,1.1008042938443905,0.3866666666666666,-0.3228249600411805,-0.3022887765685738,0.0281270365882082,0.2755555555555555,0.2466666666666666,0.5977777777777777,0.2755555555555555,-0.1238938053097344,-1.0,-1.0,True,0.2755555555555555,False
411:S2,411,id09,S2,core_knn_blend,core_geometry,-0.011150673704464,0.371188522570864,0.046790553002742,core_knn_blend,1.0,1.0,0.8855760368663594,0.8341474654377881,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,411,1.26527417377842,0.5866666666666667,1.8284262920399552,0.5111111111111111,1.7960618285775294,0.6933333333333334,0.8774098867939782,0.1355555555555555,1.1008042938443905,0.3866666666666666,-0.3228249600411805,-0.3022887765685738,0.0281270365882082,0.2755555555555555,0.2466666666666666,0.5977777777777777,0.5977777777777777,0.0707964601769911,1.0,-1.0,False,0.42055555555555557,True
411:S3,411,id09,S3,core_knn_blend,core_geometry,-0.011150673704464,0.0,0.046790553002742,core_knn_blend,1.0,1.0,0.7729493087557604,0.7729493087557604,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,411,1.26527417377842,0.5866666666666667,1.8284262920399552,0.5111111111111111,1.7960618285775294,0.6933333333333334,0.8774098867939782,0.1355555555555555,1.1008042938443905,0.3866666666666666,-0.3228249600411805,-0.3022887765685738,0.0281270365882082,0.2755555555555555,0.2466666666666666,0.5977777777777777,0.6933333333333334,0.1504424778761062,1.0,0.0,True,0.4635555555555555,True
411:S4,411,id09,S4,core_knn_blend,core_geometry,-0.011150673704464,0.0,0.046790553002742,core_knn_blend,1.0,1.0,0.5716129032258065,0.5716129032258065,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,411,1.26527417377842,0.5866666666666667,1.8284262920399552,0.5111111111111111,1.7960618285775294,0.6933333333333334,0.8774098867939782,0.1355555555555555,1.1008042938443905,0.3866666666666666,-0.3228249600411805,-0.3022887765685738,0.0281270365882082,0.2755555555555555,0.2466666666666666,0.5977777777777777,0.5977777777777777,0.0973451327433628,1.0,0.0,True,0.42055555555555557,False
412:Q1,412,id09,Q1,global_prior,prior,-0.011150673704464,0.1131522567604067,0.038935404257192,subject_prior,0.0,1.0,0.4363594470046083,0.4886363636363636,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,412,1.1480388778942956,0.4822222222222222,0.9921910629010164,0.1555555555555555,0.89785402376996,0.2066666666666666,1.940528678864382,0.6533333333333333,1.2030974842385291,0.4777777777777778,-0.3145162718994213,-0.2800945119157876,0.0225463745077837,0.4066666666666667,0.4955555555555556,0.4044444444444444,0.1555555555555555,-0.1150442477876106,-1.0,1.0,False,0.29366666666666663,True
412:Q2,412,id09,Q2,global_prior,prior,-0.011150673704464,0.332660993041066,0.038935404257192,subject_prior,0.0,1.0,0.4008755760368664,0.5590909090909091,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,412,1.1480388778942956,0.4822222222222222,0.9921910629010164,0.1555555555555555,0.89785402376996,0.2066666666666666,1.940528678864382,0.6533333333333333,1.2030974842385291,0.4777777777777778,-0.3145162718994213,-0.2800945119157876,0.0225463745077837,0.4066666666666667,0.4955555555555556,0.4044444444444444,0.6533333333333333,0.1681415929203539,1.0,1.0,True,0.5176666666666667,True
412:Q3,412,id09,Q3,global_prior,prior,-0.011150673704464,0.4750750382057279,0.038935404257192,subject_prior,0.0,1.0,0.3702764976958525,0.5954545454545455,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,412,1.1480388778942956,0.4822222222222222,0.9921910629010164,0.1555555555555555,0.89785402376996,0.2066666666666666,1.940528678864382,0.6533333333333333,1.2030974842385291,0.4777777777777778,-0.3145162718994213,-0.2800945119157876,0.0225463745077837,0.4066666666666667,0.4955555555555556,0.4044444444444444,0.1555555555555555,-0.1769911504424778,-1.0,1.0,False,0.29366666666666663,True
412:S1,412,id09,S1,global_prior,prior,-0.011150673704464,-0.3045727333447564,0.038935404257192,subject_prior,0.0,1.0,0.5716129032258065,0.6840909090909091,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,412,1.1480388778942956,0.4822222222222222,0.9921910629010164,0.1555555555555555,0.89785402376996,0.2066666666666666,1.940528678864382,0.6533333333333333,1.2030974842385291,0.4777777777777778,-0.3145162718994213,-0.2800945119157876,0.0225463745077837,0.4066666666666667,0.4955555555555556,0.4044444444444444,0.4066666666666667,-0.1238938053097344,-1.0,1.0,False,0.4066666666666667,False
412:S2,412,id09,S2,global_prior,prior,-0.011150673704464,0.5312223855384228,0.038935404257192,subject_prior,0.0,1.0,0.7955760368663596,0.6522727272727272,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,412,1.1480388778942956,0.4822222222222222,0.9921910629010164,0.1555555555555555,0.89785402376996,0.2066666666666666,1.940528678864382,0.6533333333333333,1.2030974842385291,0.4777777777777778,-0.3145162718994213,-0.2800945119157876,0.0225463745077837,0.4066666666666667,0.4955555555555556,0.4044444444444444,0.4044444444444444,0.0707964601769911,1.0,-1.0,False,0.4056666666666666,True
412:S3,412,id09,S3,global_prior,prior,-0.011150673704464,0.2789530266856501,0.038935404257192,subject_prior,0.0,1.0,0.7472350230414747,0.6659090909090909,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,412,1.1480388778942956,0.4822222222222222,0.9921910629010164,0.1555555555555555,0.89785402376996,0.2066666666666666,1.940528678864382,0.6533333333333333,1.2030974842385291,0.4777777777777778,-0.3145162718994213,-0.2800945119157876,0.0225463745077837,0.4066666666666667,0.4955555555555556,0.4044444444444444,0.2066666666666666,0.1504424778761062,1.0,-1.0,False,0.31666666666666665,True
412:S4,412,id09,S4,global_prior,prior,-0.011150673704464,-0.1058651738335088,0.038935404257192,subject_prior,0.0,1.0,0.5073271889400922,0.5568181818181818,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,412,1.1480388778942956,0.4822222222222222,0.9921910629010164,0.1555555555555555,0.89785402376996,0.2066666666666666,1.940528678864382,0.6533333333333333,1.2030974842385291,0.4777777777777778,-0.3145162718994213,-0.2800945119157876,0.0225463745077837,0.4066666666666667,0.4955555555555556,0.4044444444444444,0.4044444444444444,0.0973451327433628,1.0,1.0,True,0.4056666666666666,False
416:Q1,416,id09,Q1,core_knn_blend,core_geometry,-0.011150673704464,-0.0308294677370128,0.0459587685934286,core_knn_blend,1.0,1.0,0.4235023041474655,0.4106451612903226,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,416,0.820308404829366,0.1844444444444444,0.4583574884434085,0.0333333333333333,1.4004877884689246,0.5066666666666667,1.11197109013421,0.2711111111111111,0.8325560477254622,0.1844444444444444,-0.3379804688776031,-0.3090984657156835,0.0243960871953842,0.0688888888888888,0.1222222222222222,0.4822222222222222,0.0333333333333333,-0.1150442477876106,-1.0,-1.0,True,0.05288888888888883,False
416:Q2,416,id09,Q2,core_knn_blend,core_geometry,-0.011150673704464,0.1811346130344259,0.0459587685934286,core_knn_blend,1.0,1.0,0.3237327188940092,0.3880184331797235,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,416,0.820308404829366,0.1844444444444444,0.4583574884434085,0.0333333333333333,1.4004877884689246,0.5066666666666667,1.11197109013421,0.2711111111111111,0.8325560477254622,0.1844444444444444,-0.3379804688776031,-0.3090984657156835,0.0243960871953842,0.0688888888888888,0.1222222222222222,0.4822222222222222,0.2711111111111111,0.1681415929203539,1.0,1.0,True,0.15988888888888883,True
416:Q3,416,id09,Q3,core_knn_blend,core_geometry,-0.011150673704464,0.1653964255528357,0.0459587685934286,core_knn_blend,1.0,1.0,0.3574193548387097,0.4217050691244239,True,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,416,0.820308404829366,0.1844444444444444,0.4583574884434085,0.0333333333333333,1.4004877884689246,0.5066666666666667,1.11197109013421,0.2711111111111111,0.8325560477254622,0.1844444444444444,-0.3379804688776031,-0.3090984657156835,0.0243960871953842,0.0688888888888888,0.1222222222222222,0.4822222222222222,0.0333333333333333,-0.1769911504424778,-1.0,1.0,False,0.05288888888888883,True
