flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,h086_resp_weight,h086_resp_raw,h086_resp_prior,h086_resp_lift,h086_resp_rank,h086_resp_lift_rank,h086_equation_alignment,h086_equation_energy,h086_resp_action_score
10,1,id01,2024-08-01,2024-07-31,S1,3,0.223901638829074,0.2032059081829756,0.0012609081319008,0.7193542857142858,0.6062771428571428,0.5029532000000001,0.4293857142857142,0.1785714285714285,0.450624342857143,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306051546836312,0.1785714285714285,0.6365714285714286,0.6502857142857142,0.0,0.0,,-0.50526,0.2031703680434638,-0.1235235925764559,0.0011533214881233,0.1235235925764559,0.0,0.0,0.0,0.0811863714285714,0.0005588155796754221,0.000563305945078637,0.0005714285714285715,0.9779272644319885,0.19085714285714286,0.19085714285714286,0.6501820093255419,0.003256289965625075,0.18976165714285717
11,1,id01,2024-08-01,2024-07-31,S2,4,0.467637104525372,0.4611180245134399,8.54050916800908e-05,0.2781885714285714,0.6062771428571428,0.1688716571428571,0.7294285714285715,0.4914285714285714,0.1588019999999999,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100255443019043,0.0579718286780979,0.4982857142857143,0.4708571428571428,0.4828571428571429,0.0,0.0,,-0.7311028571428572,0.4610943140376842,-0.0263051544001074,7.828867375447857e-05,0.0263051544001074,0.0,0.0,0.0,-0.2301223142857143,0.0005531320760503992,0.0005575767716316281,0.0005714285714285715,0.9679811330881984,0.11714285714285715,0.11714285714285715,0.17520912405329958,0.004872844362401787,0.002107485714285734
12,1,id01,2024-08-01,2024-07-31,S3,5,0.8477592475098434,0.8432754302407395,7.726863885287871e-05,0.4342457142857143,0.6062771428571428,0.0348474857142858,0.8555714285714286,0.8108571428571428,0.2567499428571428,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941287683879456,0.0,0.9051428571428572,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.80764,0.8433338177028259,-0.0338879703866763,6.846521952330598e-05,0.0338879703866763,0.0,0.0,0.0,-0.2684920285714285,0.0005757341852625754,0.0005803605002061438,0.0005714285714285715,1.0075348242095068,0.7605714285714286,0.7605714285714286,0.6653836145468374,0.0009275582412850656,0.30560577142857137
13,1,id01,2024-08-01,2024-07-31,S4,6,0.3729978985430439,0.3637272985195882,0.0001843739918245,0.3667485714285713,0.6062771428571428,0.3289918285714285,0.5847,0.1785714285714285,0.2207804571428571,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413855795808824,0.1785714285714285,0.8125714285714286,0.8125714285714286,0.0,0.0,,-0.6117914285714287,0.3636586696460024,-0.040142288836815,0.0001703201029312,0.040142288836815,0.0,0.0,0.0,-0.1211380857142857,0.0005684882733343203,0.0005730563637161177,0.0005714285714285715,0.9948544783350604,0.5594285714285714,0.5594285714285714,0.641841516045563,0.005955686565206698,0.2878489714285714
14,2,id01,2024-08-02,2024-08-01,Q1,0,0.1032837510399468,0.1001592175335198,5.318279986127328e-05,0.5538514285714286,0.7792171428571428,0.6477150285714286,0.2300714285714285,0.1785714285714285,0.4756925714285714,1.0,1.0,0,8.0,7.62151992583664,2.0,1.0,-0.0348330128360837,-2.010323864050516e-07,-5.310231736729903e-05,1.0,0.0,1.0,0.0,0.0,0.1897430513321884,0.1785714285714285,0.7451428571428571,0.748,0.0,0.0,,0.70988,0.1000960283158689,-0.0348986375068802,5.041529235921827e-05,0.0348986375068802,1.0,0.0,1.0,0.4972246285714286,0.0005638377121563745,0.0005683684329304186,0.0005714285714285715,0.9867159962736554,0.3102857142857143,0.3102857142857143,0.6373501278220083,0.0012192483475671118,0.38192102857142857
15,2,id01,2024-08-02,2024-08-01,Q2,1,0.536621580933206,0.5558458654282564,0.0007447249253993,0.7797599999999999,0.7792171428571428,0.661777657142857,0.2511571428571429,0.1785714285714285,0.3937283428571428,1.0,0.0,0,7.0,6.690561435404001,2.0,1.0,0.0786817908658617,-2.6445273777210427e-06,-0.0007436821906531,1.0,0.0,1.0,0.0,0.0,0.0290471660734689,0.1785714285714285,0.3657142857142857,0.436,0.0,0.0,,0.7286628571428571,0.5558481765378928,0.077579629427331,0.0006779832326698,0.077579629427331,1.0,0.0,1.0,0.653278457142857,0.0005703662980190472,0.0005749494792776516,0.0005714285714285715,0.9981410215333324,0.6411428571428571,0.6411428571428571,0.34914460531510544,0.0009224661691737204,0.6165843428571429
16,2,id01,2024-08-02,2024-08-01,Q3,2,0.5682112561937659,0.5616751943609942,8.69577392894616e-05,0.4468971428571429,0.7792171428571428,0.2867239714285714,0.7020857142857143,0.8725714285714286,0.4364517142857143,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.026593293919569,-2.6940841888150337e-08,-8.695773928946161e-05,1.0,0.0,0.0,0.0,0.137130550658279,0.0057229714181775,0.8594285714285714,0.212,0.1788571428571428,0.0,0.0,,0.4403914285714285,0.561709162297335,-0.0264553217269542,7.830555159316077e-05,0.0264553217269542,1.0,0.0,1.0,0.3380205714285714,0.0005825581900572028,0.0005872393393256463,0.0005714285714285715,1.0194768326001047,0.8434285714285714,0.8434285714285714,0.4388054550654402,0.0031230312051478627,0.6096465142857141
17,2,id01,2024-08-02,2024-08-01,S1,3,0.2518576456277656,0.2450768042172474,0.0001227486531213,0.5332971428571429,0.7792171428571428,0.6391682857142857,0.2037571428571428,0.1785714285714285,0.5183406857142857,1.0,1.0,0,20.0,17.09019982354792,3.0,1.0,-0.0373312223371587,-1.0921241928322861e-07,-0.0001223194961216,1.0,1.0,1.0,0.0,0.0,0.324642745011412,0.1785714285714285,0.872,0.8737142857142857,0.0,0.0,,0.7461514285714285,0.244995338605636,-0.0367554953926412,0.0001144588255254,0.0367554953926412,1.0,0.0,1.0,0.5380582857142857,0.0005517797969450913,0.0005562136262807629,0.0005714285714285715,0.9656146446539097,0.10857142857142857,0.10857142857142857,0.7120583327350591,0.005115328440516049,0.31843165714285715
18,2,id01,2024-08-02,2024-08-01,S2,4,0.4522512987540221,0.4449546457295745,0.0001075670855377,0.5118742857142857,0.7792171428571428,0.6286654285714286,0.1671,0.1785714285714285,0.5148900000000001,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.0303565763062421,-6.394013584017926e-08,-0.0001071949447979,1.0,1.0,1.0,0.0,0.0,0.1349898069008405,0.1785714285714285,0.6434285714285715,0.6571428571428571,0.0,0.0,,0.7262485714285716,0.4449062665180812,-0.0296947543322964,9.919621475751315e-05,0.0296947543322964,1.0,0.0,1.0,0.5264904571428572,0.0005385428606505127,0.0005428703245179627,0.0005714285714285715,0.9424500061383971,0.06514285714285714,0.06514285714285714,0.2711123160654595,0.005508085491605951,0.2934723428571429
19,2,id01,2024-08-02,2024-08-01,S3,5,0.8949298069616637,0.9238245894751468,0.0048590636056385,0.7982857142857144,0.7792171428571428,0.7750060000000001,0.0334714285714285,0.1785714285714285,0.8156345142857143,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3636414151437421,-1.259540735479484e-06,-0.0048440330571184,1.0,1.0,1.0,0.0,0.0,0.7295960136088543,0.1785714285714285,0.9588571428571429,0.9588571428571429,0.0,0.0,,0.8786828571428572,0.9240185026173096,0.3561255854745817,0.0045148417852766,0.3561255854745817,1.0,0.0,1.0,0.7976782285714286,0.0006169096853354499,0.000621866866217106,0.0005714285714285715,1.0795919493370372,0.928,0.928,0.9200792538785046,0.01773807956021613,0.9046702857142858
20,2,id01,2024-08-02,2024-08-01,S4,6,0.4013011799248306,0.357790335207552,0.0039931377581028,0.8997200000000001,0.7792171428571428,0.8234153714285715,0.0468428571428571,0.1785714285714285,0.8275347428571428,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1902980310277415,-3.202930044517123e-06,-0.0039795598290607,1.0,1.0,1.0,0.0,0.0,0.1648598208886935,0.1785714285714285,0.7028571428571428,0.7062857142857143,0.0,0.0,,0.9276428571428572,0.3577420933518769,-0.1851311800290963,0.0036458669388395,0.1851311800290963,1.0,0.0,1.0,0.8305246857142857,0.0005845328105166159,0.0005892298268577,0.0005714285714285715,1.0229324184040778,0.8582857142857143,0.8582857142857143,0.6048627365664121,0.005457725783892889,0.8678081142857144
21,3,id01,2024-08-03,2024-08-02,Q1,0,0.6612812262919237,0.6607505674311869,6.284415251522901e-07,0.22168,0.6352171428571428,0.0540208857142856,0.8202285714285715,0.8702857142857143,0.2737499428571429,0.0,1.0,0,3.0,5.4,1.0,1.0,-0.0003947053383787,-2.0099085672651102e-10,-1.912793941386918e-07,0.0,0.0,0.0,1.0,0.2000443318371362,0.0,0.9085714285714286,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.2353371428571428,0.6607936120289929,-0.0021761992423109,4.82869929485652e-07,0.0021761992423109,1.0,0.0,1.0,0.1181880571428571,0.000570432316786126,0.0005750160285388656,0.0005714285714285715,0.9982565543757205,0.6485714285714286,0.6485714285714286,0.5831958102419303,0.003954380771457221,0.3680947428571429
22,3,id01,2024-08-03,2024-08-02,Q2,1,0.6600442750657125,0.6987517935481184,0.0034057974680021,0.7777542857142857,0.6052171428571428,0.5814727428571428,0.1850714285714285,0.1785714285714285,0.385413257142857,1.0,0.0,0,18.0,18.26614025081224,4.0,1.0,0.1541602662756384,-2.7266674632530845e-06,-0.0028701524006941,1.0,1.0,1.0,1.0,0.0,0.2353612239766102,0.1785714285714285,0.804,0.8051428571428572,1.0,1.0,episode_neighbor_q061,0.8055428571428571,0.6988136652020339,0.1781634797551567,0.0031140612614525,0.1781634797551567,1.0,0.0,1.0,0.7854091428571428,0.0005784998362523076,0.0005831483745983246,0.0005714285714285715,1.0123747134415384,0.8034285714285714,0.8034285714285714,0.8584447788124042,0.005936257769786997,0.8082408
23,3,id01,2024-08-03,2024-08-02,Q3,2,0.5825405612758282,0.5795370659761659,1.8534940263270627e-05,0.2811657142857143,0.6352171428571428,0.1250753999999999,0.8544285714285714,0.9097142857142856,0.3286348571428571,0.0,1.0,0,3.0,5.4,1.0,1.0,-0.0020563557839757,-1.3985871682512395e-09,-5.640630085346209e-06,0.0,0.0,0.0,1.0,0.127484423230084,0.0059622151491581,0.8485714285714285,0.2148571428571428,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.28076,0.5795498978772128,-0.0122854743362142,1.6722266778179673e-05,0.0122854743362142,1.0,0.0,1.0,0.1882183428571429,0.0005605465865673175,0.0005650508614851252,0.0005714285714285715,0.9809565264928055,0.22,0.22,0.1387492598971923,0.005076305555175677,0.20506159999999996
24,3,id01,2024-08-03,2024-08-02,S1,3,0.8856649411247233,0.884269699592085,9.57829480535688e-06,0.3897885714285715,0.6352171428571428,0.0773217714285714,0.9170857142857144,0.872,0.3982313142857143,1.0,1.0,0,3.0,5.4,1.0,1.0,-0.0022843066139102,-1.023657469904827e-08,-2.9117981057794986e-06,0.0,0.0,0.0,1.0,0.2406994082492063,0.0,0.9257142857142856,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.3248571428571428,0.8843360943926344,-0.0130568907114474,7.905920610840056e-06,0.0130568907114474,0.0,1.0,1.0,0.2035336,0.0005651349325084043,0.0005696760771031164,0.0005714285714285715,0.9889861318897074,0.3668571428571429,0.3668571428571429,0.7227631446137076,0.001390446950210439,0.19767348571428578
25,3,id01,2024-08-03,2024-08-02,S2,4,0.5721461430128739,0.5692474001812561,1.715308439897978e-05,0.2180971428571428,0.6352171428571428,0.3477841714285714,0.5611428571428572,0.3691428571428571,0.3218999999999999,1.0,1.0,0,5.0,7.336578103057359,2.0,1.0,-0.0045744897704276,1.6196692702711706e-08,-8.370109973930818e-06,1.0,0.0,0.0,1.0,0.0001871254477728,0.0892358213118884,0.3691428571428571,0.544,0.5702857142857143,1.0,1.0,episode_neighbor_q061,0.3902228571428571,0.5692147500594443,-0.0119646982743272,1.596220063559972e-05,0.0119646982743272,0.0,1.0,1.0,0.3106651428571428,0.0005465666907475961,0.0005509586301421783,0.0005714285714285715,0.9564917088082932,0.08628571428571429,0.08628571428571429,0.13116605613039775,0.001241951011641578,0.1272876571428571
26,3,id01,2024-08-03,2024-08-02,S3,5,0.8471588175105197,0.8457006217293793,8.18971166594018e-06,0.4064057142857143,0.6352171428571428,0.3304578857142856,0.7424857142857143,0.5605714285714286,0.4222368000000001,1.0,1.0,0,3.0,5.4,1.0,1.0,-0.0018696886191682,-1.1270390153788149e-08,-2.4905323716314003e-06,0.0,0.0,0.0,1.0,0.0480622967605667,0.015694640802377,0.7165714285714285,0.2914285714285714,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.4191085714285713,0.845714606638678,-0.0111109563628974,7.309256722265456e-06,0.0111109563628974,1.0,0.0,1.0,0.2512081142857142,0.0005606780079834276,0.000565183338938686,0.0005714285714285715,0.9811865139709982,0.224,0.224,-0.4210886724244468,0.00015418363380273657,0.19780468571428567
27,3,id01,2024-08-03,2024-08-02,S4,6,0.6214483717332009,0.6175512074460789,3.223741323477025e-05,0.4376971428571429,0.6352171428571428,0.1794598285714285,0.8867142857142858,0.7828571428571428,0.4339138285714286,0.0,1.0,0,3.0,5.4,1.0,1.0,-0.0027555246232835,-1.6920867902415876e-08,-9.808237656320587e-06,0.0,0.0,0.0,1.0,0.139007903665565,0.0021091914946998,0.86,0.1822857142857142,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.3354685714285714,0.6175987383275602,-0.0163318958926872,2.8622723915905368e-05,0.0163318958926872,1.0,0.0,1.0,0.226716,0.0005376570148649908,0.0005419773605141725,0.0005714285714285715,0.9408997760137339,0.06285714285714286,0.06285714285714286,0.1998170376761589,0.002270016397825365,0.14127394285714284
28,4,id01,2024-08-04,2024-08-03,Q1,0,0.5445439902464404,0.5326987990380605,0.0002824883078107,0.68284,0.5410571428571428,0.3851146857142856,0.4761428571428571,0.6028571428571429,0.5031821714285715,1.0,1.0,0,15.0,17.611240043301578,4.0,1.0,-0.0378956814280989,-1.939312172137734e-06,-0.0002453847974973,1.0,1.0,1.0,1.0,0.0404347469740411,0.0,0.6937142857142857,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.6337400000000002,0.5327043882859822,-0.0476450002036848,0.0002568013249989,0.0476450002036848,1.0,0.0,1.0,0.4862752,0.0005686576611591881,0.0005732271126577049,0.0005714285714285715,0.9951509070285791,0.5742857142857143,0.5742857142857143,0.19084591142346066,0.0004019355984888087,0.44789794285714296
29,4,id01,2024-08-04,2024-08-03,Q2,1,0.5395147550620563,0.5523215077542246,0.0003305731132317,0.0763314285714285,0.5410571428571428,-0.0246781714285714,0.6445714285714286,0.6251428571428571,0.0902649142857142,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3863999999999998,-0.0003458064146142,0.0132998591685589,0.0,0.0,0.0,1.0,0.0763124379267448,0.0,0.7811428571428571,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_hardtail,0.2507057142857143,0.5522982041290643,0.0515714286651047,0.0002997612426549,0.0515714286651047,1.0,0.0,1.0,0.3453605142857143,0.0005640012574587984,0.0005685332924019432,0.0005714285714285715,0.9870022005528971,0.32,0.32,0.13458518077645382,0.0004358541091124188,0.24413405714285713
30,4,id01,2024-08-04,2024-08-03,Q3,2,0.5388232923930961,0.5556042658277728,0.0005677189900508,0.4013542857142856,0.5410571428571428,0.2690745142857141,0.5504285714285715,0.6765714285714286,0.3910308571428571,0.0,1.0,0,6.0,9.097635963778696,2.0,1.0,0.0382637634423702,-9.14944165388133e-08,-0.0004266638697225,1.0,0.0,0.0,1.0,0.0205895815356529,0.0745612485857055,0.5897142857142857,0.5125714285714286,0.496,1.0,1.0,seed_q061_companion,0.4733114285714286,0.5556122743415896,0.0677668748317974,0.0005171991600601,0.0677668748317974,1.0,0.0,1.0,0.429282057142857,0.0005792201083014045,0.0005838744343970974,0.0005714285714285715,1.0136351895274578,0.8114285714285714,0.8114285714285714,0.42454599383482194,0.003739946443157352,0.6433368000000002
31,4,id01,2024-08-04,2024-08-03,S1,3,0.7815781459655472,0.7545566712665177,0.0020790739878571,0.1521085714285714,0.5410571428571428,0.0986133714285714,0.6762571428571429,0.776,0.3257471999999999,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.0677811493334912,6.923634784970209e-06,-0.0014140104885295,0.0,0.0,0.0,1.0,0.0811909200239707,0.0085092654786071,0.7897142857142857,0.2422857142857143,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2765114285714285,0.7545684659286762,-0.1517588437592043,0.0018868372033594,0.1517588437592043,0.0,1.0,1.0,0.4863486857142857,0.0005667919858589337,0.0005713464457141847,0.0005714285714285715,0.9918859752531339,0.456,0.456,-0.3851942261825701,0.0010369983729304614,0.3243930285714286
32,4,id01,2024-08-04,2024-08-03,S2,4,0.6868186532777408,0.71704153215778,0.002163031354237,0.6399714285714286,0.5410571428571428,0.5829477142857142,0.0787571428571428,0.1785714285714285,0.5993640000000001,1.0,0.0,0,24.0,24.19364581610774,4.0,1.0,0.1237269848707736,-9.648289735827902e-07,-0.0019566306604438,1.0,1.0,1.0,1.0,0.0,0.312811193854403,0.1785714285714285,0.8651428571428571,0.8662857142857143,1.0,1.0,seed_q061_companion,0.8395085714285716,0.7171304474530785,0.1449840297347057,0.0019828184697792,0.1449840297347057,1.0,0.0,1.0,0.7385279999999999,0.0005440131816883517,0.0005483846023480354,0.0005714285714285715,0.9520230679546154,0.07942857142857143,0.07942857142857143,0.8145956503861783,0.007903938575520214,0.3699422857142858
33,4,id01,2024-08-04,2024-08-03,S3,5,0.8598191584284451,0.8718690873858523,0.000617462769184,0.57696,0.5410571428571428,0.5491586857142856,0.1430714285714285,0.1785714285714285,0.5430116571428573,1.0,0.0,0,24.0,24.19364581610774,4.0,1.0,0.0888481015240349,-6.505105772182535e-07,-0.0005586883756165,1.0,1.0,1.0,1.0,0.0,0.2717374220893844,0.1785714285714285,0.8348571428571429,0.836,1.0,1.0,seed_q061_companion,0.7881085714285715,0.8719474995872364,0.1045001042216582,0.0005703326538893,0.1045001042216582,1.0,0.0,1.0,0.6442565142857142,0.0005757899549253781,0.0005804167180063527,0.0005714285714285715,1.0076324211194116,0.7611428571428571,0.7611428571428571,0.8553335461987107,0.0038706793960195966,0.7015752
34,4,id01,2024-08-04,2024-08-03,S4,6,0.6844363334065584,0.6878183453201413,2.6530281510561693e-05,0.24324,0.5410571428571428,0.2834237142857143,0.435,0.48,0.2829421714285714,1.0,1.0,0,9.0,11.331778688330218,3.0,1.0,0.0102186660365058,-1.4100392363638697e-08,-2.123761248422999e-05,1.0,1.0,0.0,1.0,0.00681695732624,0.1480788075113409,0.4582857142857143,0.6708571428571428,0.6702857142857143,1.0,1.0,seed_q061_companion,0.5043428571428571,0.6878608651367709,0.0159023819993086,2.475742913343737e-05,0.0159023819993086,1.0,0.0,1.0,0.3492271999999999,0.0005572809934859196,0.0005617590277140847,0.0005714285714285715,0.9752417386003591,0.16342857142857142,0.16342857142857142,0.2933335607924432,0.005288496969137057,0.2259230857142857
