route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,family_badnight_aftereffect,family_nocturnal_awake,family_bedtime_arousal,family_social_load,family_routine_pressure,family_recovery_rest,family_cashflow_stress,family_measurement_confidence,family_weekend_rhythm,family_body_fatigue,family_isolation_cocoon,family_routine_anchor,family_max_score,family_top,human_route_support,human_route_support_rank,human_best_family,human_best_family_contrib,h071_selected_route,h071_row_route_overlap,assignment_rank_h072,public_rank_h072,invariant_rank_h072,gain_rank_h072,shortcut_avoid_rank_h072,novelty_h071_rank,h072_route_score,mean_h073_bridge_cell_score,sum_h073_bridge_cell_score,mean_story_action_energy,mean_story_to_h068_selected,mean_story_to_h068_health,mean_story_route_shortcut,h073_bridge_rank,h073_story_rank,h073_shortcut_avoid_rank,h073_assignment_rank,h073_public_rank,h073_invariant_rank,h073_route_score,mean_h074_cell_score,sum_h074_cell_score,mean_h074_positive_energy,mean_h074_negative_space,mean_h074_bad_opp_rank,mean_h074_bad_same_rank,mean_h074_bad_margin_rank,mean_h074_e216_opp_rank,h074_route_score,mean_h075_transport_cell_score,sum_h075_transport_cell_score,mean_h075_transport_alignment,mean_h075_transport_gain_rank,mean_h075_inverse_align,mean_h075_mirror_gain,mean_h075_hybrid_gain,mean_h075_edge_gain,h075_route_score
r160_nonq2_full,160,id07,2024-07-22,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.781644896222074,3.109197142857143,0.5181995238095238,0.4882068272784872,0.5830704761904761,0.3298761904761904,0.5311161904761905,0.3448171428571429,0.0005491695061127,0.0032950170366762,5,6,2,0,1011111,"0,2,3,4,5,6",0.8134057971014492,0.9402173913043478,0.6951992753623188,0.7931385869565216,0.4235328,0.4826399999999999,0.3270824,0.3866256,0.3538848,0.496216,0.39627712,0.519752256,0.665409856,0.4588631999999999,0.5452696,0.4016304,0.665409856,weekend_rhythm,0.7374219605695999,0.7626811594202898,isolation_cocoon,0.130864704,0.0,1.0,0.8564311594202898,0.6096014492753623,0.1469655797101449,0.6259057971014492,0.6951992753623188,0.9562952898550724,0.6902330159605796,0.5391090476190478,3.2346542857142864,0.3992780952380952,0.3857931012129072,0.4424200140248768,0.3650563164802596,0.8713768115942029,0.7296195652173914,0.6403985507246377,0.8564311594202898,0.6096014492753623,0.1469655797101449,0.7313745471014492,0.6330361904761905,3.798217142857143,0.593044761904762,0.11765142857142857,0.606,0.44419047619047625,0.5923809523809523,0.5924285714285714,0.6993817934782609,0.5675685714285715,3.405411428571429,0.5923809523809523,0.4868571428571429,0.11485534660365582,-0.00035134520614831427,0.0003415232288317138,-0.0001555968911840048,0.6588654891304347
r249_recovery_route,249,id10,2024-09-27,recovery_route,"Q1,S2,S3,S4",4,0,3,1.830760816579686,2.563014285714286,0.6407535714285715,0.6407655101668043,0.6784342857142858,0.3086071428571428,0.6185042857142857,0.5179971428571428,0.0018784528837133,0.0075138115348534,2,4,1,0,1000111,"0,4,5,6",0.8319746376811594,0.6632699275362319,0.7404891304347826,0.7923052536231884,0.6858559999999999,0.5833136,0.4830239999999999,0.5058928,0.6132944,0.5337928000000001,0.58058496,0.487210496,0.4736457599999999,0.4935856,0.5342296000000001,0.5672896,0.6858559999999999,badnight_aftereffect,0.5881029874014708,0.6123188405797102,routine_anchor,0.1588410879999999,0.0,1.0,0.8546195652173914,0.7663043478260869,0.5065670289855072,0.8632246376811594,0.7404891304347826,0.7701539855072463,0.7133548011594204,0.633637142857143,2.534548571428572,0.4323714285714286,0.3784966997188217,0.4670256234844939,0.2628831858444412,0.8528079710144928,0.7894021739130435,0.8836050724637681,0.8546195652173914,0.7663043478260869,0.5065670289855072,0.8006408514492754,0.71632,2.86528,0.6965271428571429,0.10945357142857146,0.5421428571428571,0.4328571428571429,0.5684285714285714,0.48357142857142854,0.7068614130434783,0.4854585714285713,1.9418342857142852,0.5684285714285714,0.6925714285714286,0.12137355799021368,0.0011804219153289663,0.0017172523827868325,0.0014089361388779642,0.6585960144927536
r222_recovery_route,222,id09,2024-09-14,recovery_route,"Q1,S2,S3,S4",4,0,3,2.129312209436829,3.124708571428572,0.781177142857143,0.8095840815953758,0.7908714285714286,0.2543142857142856,0.6990142857142856,0.8168171428571429,0.0008668178640605,0.0034672714562423,1,4,0,0,1000111,"0,4,5,6",0.9216485507246376,0.5849184782608695,0.8233695652173914,0.8299637681159419,0.3590264,0.3187352,0.3070623999999999,0.3012888,0.5069391999999999,0.4714188000000001,0.2684767999999999,0.5464933439999999,0.278229504,0.428564,0.5612696,0.4483344,0.5612696,isolation_cocoon,0.5079275924119248,0.5421195652173914,isolation_cocoon,0.157155488,0.0,1.0,0.8890398550724637,0.8731884057971014,0.9642210144927535,0.6390398550724637,0.8233695652173914,0.7701539855072463,0.7519522941739132,0.651737142857143,2.606948571428572,0.2779514285714285,0.2144798856019157,0.4803318164130761,0.2897699095831884,0.8645833333333334,0.4705615942028985,0.8369565217391305,0.8890398550724637,0.8731884057971014,0.9642210144927535,0.7965307971014494,0.7814171428571428,3.1256685714285712,0.7696928571428572,0.10852571428571431,0.5258571428571428,0.39171428571428574,0.49342857142857144,0.4792142857142857,0.7680366847826086,0.4846985714285714,1.9387942857142857,0.49342857142857144,0.6638571428571429,0.08032777965631145,0.00039634167507296425,0.0007579116655293261,0.0006691816408365414,0.6585665760869566
r126_s_stage,126,id05,2024-11-19,s_stage,"S1,S2,S3,S4",4,0,4,1.5118433594330285,1.9743828571428572,0.4935957142857143,0.4336494805733387,0.5388457142857143,0.2350642857142856,0.4857914285714286,0.2253771428571428,0.0009293012022919,0.0037172048091677,3,3,2,1,1111,"3,4,5,6",0.6893115942028986,0.6632699275362319,0.8442028985507246,0.6946829710144927,0.5710272,0.510552,0.6817224000000001,0.6607792000000001,0.5456336,0.5278264000000001,0.5975424,0.531377792,0.3721025279999999,0.5613144000000001,0.487,0.5616208,0.6817224000000001,bedtime_arousal,0.8111750224627834,0.8387681159420289,measurement_confidence,0.1725842607808,1.0,1.0,0.7404891304347826,0.5244565217391305,0.024909420289855,0.6598731884057971,0.8442028985507246,0.4139492753623188,0.6525067306086957,0.5651828571428572,2.260731428571429,0.4920342857142856,0.4385408351730834,0.4442366397485424,0.344553048185436,0.7817028985507246,0.8754528985507246,0.698822463768116,0.7404891304347826,0.5244565217391305,0.024909420289855,0.6821739130434782,0.6315799999999999,2.5263199999999997,0.5441885714285715,0.24405000000000002,0.6859999999999999,0.312,0.6925714285714286,0.6529285714285714,0.6999705615942029,0.5868199999999999,2.3472799999999996,0.6925714285714286,0.40614285714285714,0.2043681296074841,-0.0008977500659842208,0.0005126641697284634,-0.001066386308315126,0.6584759963768115
r156_full_state,156,id07,2024-07-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.8379760184461444,3.628634285714286,0.5183763265306123,0.5001976886785157,0.579694693877551,0.3318285714285714,0.6308963265306122,0.2770971428571429,0.0017266487553814,0.0120865412876699,6,6,2,1,1111111,"0,1,2,3,4,5,6",0.8346920289855072,0.9685235507246376,0.6906702898550725,0.8449184782608695,0.5123559999999999,0.449836,0.5452036,0.517912,0.5467504000000001,0.3243296,0.4567635199999999,0.4644791680000001,0.3016023359999999,0.4895168,0.3374984,0.3327728,0.5467504000000001,routine_pressure,0.6774941160704,0.6920289855072463,routine_pressure,0.10760047872,0.0,1.0,0.90625,0.7875905797101449,0.0595561594202898,0.9583333333333334,0.6906702898550725,0.9562952898550724,0.7120219645217393,0.5084514285714287,3.5591600000000008,0.323534693877551,0.3932240123963544,0.4168024734428336,0.3318053992408439,0.8754528985507246,0.5670289855072463,0.7373188405797102,0.90625,0.7875905797101449,0.0595561594202898,0.7362160326086956,0.6074808163265306,4.252365714285714,0.6048595918367347,0.05221877551020408,0.4986122448979592,0.4835102040816327,0.5084897959183673,0.5162857142857142,0.6612884963768114,0.4658644897959184,3.2610514285714287,0.5084897959183673,0.6763265306122449,0.08947555826610866,2.4190238763163334e-05,0.0013307893474108687,0.001021492906503298,0.6584714673913042
r129_recovery_route,129,id06,2024-07-08,recovery_route,"Q1,S2,S3,S4",4,0,3,1.967425395151115,2.770434285714286,0.6926085714285715,0.6977783673096615,0.6811171428571428,0.2825857142857143,0.6300314285714287,0.663397142857143,0.0017679168998177,0.0070716675992709,2,4,1,0,1000111,"0,4,5,6",0.8781702898550725,0.6632699275362319,0.7785326086956522,0.8240851449275363,0.3856112,0.5149024,0.5741012,0.5026,0.4971776,0.57436,0.42202048,0.237917568,0.734948416,0.4880648,0.3767607999999999,0.5526432,0.734948416,weekend_rhythm,0.5880693472735282,0.6118659420289855,routine_anchor,0.154740096,0.0,1.0,0.8822463768115942,0.7866847826086957,0.766983695652174,0.8509963768115942,0.7785326086956522,0.7701539855072463,0.7542098378852173,0.6814542857142858,2.725817142857143,0.4905257142857143,0.3970714127394359,0.4896516831006956,0.3271497558850623,0.8826992753623188,0.8731884057971014,0.7490942028985508,0.8822463768115942,0.7866847826086957,0.766983695652174,0.8444542572463768,0.7549428571428571,3.0197714285714286,0.7207971428571428,0.17544142857142858,0.6179999999999999,0.39071428571428574,0.5831428571428572,0.6290714285714286,0.7892866847826087,0.4883814285714285,1.953525714285714,0.5831428571428572,0.5175714285714286,0.6292989429720734,0.0015030308326070233,0.0017405299325322708,0.0015095477575561003,0.6580638586956522
r154_nonq2_full,154,id07,2024-07-16,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.1801766604323816,3.951714285714286,0.6586190476190477,0.676253493945154,0.7296209523809524,0.3190166666666666,0.6889266666666666,0.5506171428571428,0.0015661531732395,0.0093969190394374,2,3,3,3,1011111,"0,2,3,4,5,6",0.9375,0.5849184782608695,0.71875,0.8474139492753623,0.6561376,0.6107248,0.7052472000000001,0.4890736,0.6726896000000001,0.3065872,0.4993158399999999,0.623382848,0.415126656,0.6692688,0.3339528,0.3345888000000001,0.7052472000000001,bedtime_arousal,0.7541004106688,0.7817028985507246,measurement_confidence,0.0920113083648,0.0,1.0,0.9116847826086956,0.8632246376811594,0.5763134057971014,0.9184782608695652,0.71875,0.6283967391304348,0.7935025889275361,0.6551842857142858,3.931105714285714,0.569744761904762,0.4245646640284355,0.4908133692550389,0.2647346338046088,0.9714673913043478,0.9506340579710144,0.8804347826086957,0.9116847826086956,0.8632246376811594,0.5763134057971014,0.8887386775362319,0.7199104761904761,4.319462857142857,0.6956390476190477,0.09772714285714286,0.5313333333333333,0.4228095238095237,0.5174285714285713,0.5511428571428572,0.7551154891304348,0.4102380952380953,2.4614285714285717,0.5174285714285713,0.7287619047619048,0.111416342833162,0.0005546603804879868,0.001330939186025328,0.0012018816536286576,0.6580004528985507
r213_nonq2_full,213,id09,2024-08-19,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.1158313069869084,3.814037142857143,0.6356728571428572,0.6472106368022968,0.6405123809523808,0.3061261904761904,0.5852657142857144,0.610937142857143,0.0009493127186513,0.0056958763119082,3,6,2,0,1011111,"0,2,3,4,5,6",0.917572463768116,0.8591485507246377,0.7432065217391305,0.8652853260869565,0.4422608,0.5006480000000001,0.4490448,0.4750144,0.3601376,0.733484,0.37292096,0.8506163199999999,0.7008094720000001,0.3869592,0.7512736,0.7819632,0.8506163199999999,measurement_confidence,0.98049812096,0.9134963768115942,isolation_cocoon,0.1803056639999999,0.0,1.0,0.9338768115942028,0.7056159420289855,0.6773097826086957,0.7966485507246377,0.7432065217391305,0.9562952898550724,0.8446346090086956,0.6256057142857144,3.7536342857142864,0.487295238095238,0.4562502657185212,0.4364902101575178,0.3389691847972321,0.9510869565217392,0.8659420289855072,0.7182971014492754,0.9338768115942028,0.7056159420289855,0.6773097826086957,0.8615647644927535,0.6971580952380951,4.182948571428571,0.685172380952381,0.10043666666666667,0.5143809523809523,0.40585714285714286,0.5338095238095237,0.5341904761904762,0.7615036231884058,0.41147238095238087,2.4688342857142853,0.5338095238095237,0.594,0.15409579864955447,0.0002477522418255773,0.0007824445412543771,3.419076569855887e-05,0.6576811594202898
r136_q2_hardtail,136,id06,2024-07-16,q2_hardtail,Q2,1,1,0,1.1616309141359815,0.6910314285714285,0.6910314285714285,0.8175599999358287,0.8383314285714285,0.1805,0.8112057142857143,0.5288971428571428,0.0036658322131808,0.0036658322131808,0,1,0,0,100000,1,0.4846014492753623,0.0337409420289855,0.9216485507246376,0.5070561594202898,0.5133328,0.535424,0.5515604000000001,0.5262192,0.5506608,0.3622352,0.33144512,0.54946528,0.389512704,0.6164688,0.4418015999999999,0.3851952,0.6164688,body_fatigue,0.1220452838399999,0.2019927536231884,routine_pressure,0.0812775340799999,0.0,0.0,0.5063405797101449,0.9705615942028986,0.5303442028985508,0.6530797101449275,0.9216485507246376,0.1551177536231884,0.3826305535362319,0.5226571428571429,0.5226571428571429,0.2206057142857143,0.4266290167856501,0.2409535463656892,0.2490081358818779,0.3455615942028985,0.3546195652173913,0.9039855072463768,0.5063405797101449,0.9705615942028986,0.5303442028985508,0.4967346014492754,0.7004685714285714,0.7004685714285714,0.6540457142857143,0.30522857142857146,0.7142857142857143,0.17857142857142858,0.7165714285714285,0.7068571428571429,0.606424365942029,0.6103828571428571,0.6103828571428571,0.7165714285714285,0.9348571428571428,0.17254988568995167,0.003665587386547209,0.003665775807962235,0.003665832213180842,0.6569950181159421
r038_recovery_route,38,id02,2024-09-06,recovery_route,"Q1,S2,S3,S4",4,0,3,1.6900224308654,2.3895885714285714,0.5973971428571428,0.5944955101668041,0.6619828571428571,0.2930928571428571,0.59793,0.4722371428571428,0.0027478547826483,0.0109914191305933,2,3,1,1,1000111,"0,4,5,6",0.7776268115942029,0.5849184782608695,0.7631340579710145,0.7562454710144927,0.664176,0.5661567999999999,0.5822352,0.5176336,0.6830608000000001,0.6077224000000001,0.5454873600000001,0.38865984,0.2795486399999999,0.4311696000000001,0.4220952,0.5836032,0.6830608000000001,routine_pressure,0.5423742720051659,0.5701992753623188,routine_anchor,0.1634088959999999,0.0,1.0,0.8201992753623188,0.7282608695652174,0.3901721014492754,0.9501811594202898,0.7631340579710145,0.6283967391304348,0.675993643536232,0.5885771428571428,2.354308571428571,0.4258514285714285,0.3856751014849601,0.4913226052157048,0.2545916822491758,0.8097826086956522,0.7762681159420289,0.8944746376811594,0.8201992753623188,0.7282608695652174,0.3901721014492754,0.761569293478261,0.6676714285714285,2.670685714285714,0.63967,0.15528785714285717,0.5774285714285715,0.43914285714285717,0.606,0.5608571428571428,0.6906046195652175,0.4636499999999999,1.8545999999999996,0.606,0.7001428571428571,0.2757267250551473,0.0024925582035015964,0.002688006003905105,0.0025730296480976494,0.6544089673913044
r032_full_state,32,id02,2024-08-31,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.718844518109911,3.3048542857142857,0.4721220408163265,0.4613797294948421,0.5661730612244898,0.3151306122448979,0.5320522448979592,0.3422571428571427,0.0014039129696776,0.0098273907877432,4,4,3,3,1111111,"0,1,2,3,4,5,6",0.7871376811594203,0.8054800724637681,0.7259963768115942,0.7843025362318842,0.5032776,0.2970728,0.4638124,0.64256,0.6916912000000001,0.4758624,0.7763967999999999,0.725775168,0.330057504,0.5130584,0.536772,0.4201392,0.7763967999999999,cashflow_stress,0.8076539347328,0.8346920289855072,routine_pressure,0.13612482816,0.0,1.0,0.8469202898550725,0.6118659420289855,0.1390398550724637,0.9239130434782608,0.7259963768115942,0.7701539855072463,0.7263137149855073,0.4755351020408164,3.328745714285714,0.3788375510204082,0.388801928082723,0.4176164583549441,0.3359700831224397,0.8478260869565217,0.6879528985507246,0.728713768115942,0.8469202898550725,0.6118659420289855,0.1390398550724637,0.7197780797101448,0.5685453061224489,3.9798171428571427,0.5300114285714285,0.15733346938775514,0.5958367346938775,0.40089795918367344,0.5711836734693877,0.6029387755102041,0.7001109601449276,0.37544734693877546,2.6281314285714283,0.5711836734693877,0.637061224489796,1.2950681917194875,0.0006790774433559868,0.0012388057892145762,0.001383965020416647,0.6540421195652175
r139_s23_core,139,id06,2024-07-19,s23_core,"S2,S3",2,0,2,1.4434352488365334,1.1789028571428573,0.5894514285714286,0.5539542679184306,0.5999885714285714,0.1344857142857142,0.358782857142857,0.5280971428571429,8.164822711801869e-05,0.000163296454236,1,2,1,0,110,"4,5",0.6503623188405797,0.3154438405797101,0.9592391304347826,0.5826585144927535,0.3364055999999999,0.3830952,0.4774480000000001,0.5236096000000001,0.4490864,0.436012,0.52462144,0.3890421119999999,0.352664256,0.5049040000000001,0.6821328000000001,0.441432,0.6821328000000001,isolation_cocoon,0.1334173041408,0.2259963768115942,body_fatigue,0.041402128,0.0,1.0,0.6086956521739131,0.2758152173913043,0.5278532608695652,0.2060688405797101,0.9592391304347826,0.4139492753623188,0.316317021942029,0.62716,1.25432,0.5214342857142857,0.4280117016034765,0.4543961327234774,0.280300617563609,0.6326992753623188,0.9085144927536232,0.8541666666666666,0.6086956521739131,0.2758152173913043,0.5278532608695652,0.6334125905797101,0.7855599999999999,1.5711199999999999,0.5852228571428573,0.5612428571428572,0.9862857142857142,0.17857142857142858,0.9862857142857142,0.9871428571428571,0.7237998188405796,0.7357485714285714,1.4714971428571428,0.9862857142857142,0.3437142857142857,7.6266136136294715,7.797081073673893e-05,8.115595076816349e-05,7.431280152168675e-05,0.6538360507246378
r113_s23_core,113,id05,2024-10-07,s23_core,"S2,S3",2,0,2,1.5588535643064494,1.437734285714286,0.7188671428571429,0.7361371250612877,0.7321142857142857,0.2629642857142857,0.6569485714285714,0.7425371428571429,0.0027604895398898,0.0055209790797797,1,1,2,1,110,"4,5",0.7119565217391305,0.1526268115942029,0.8106884057971014,0.6466983695652173,0.4314416,0.4453984,0.4103652000000001,0.3475296,0.2946847999999999,0.7017384000000001,0.41937344,0.290574464,0.5836288,0.5031583999999999,0.6926616,0.7217792000000001,0.7217792000000001,routine_anchor,0.1451036901376,0.2509057971014493,recovery_rest,0.04603403904,0.0,1.0,0.6793478260869565,0.8247282608695652,0.9003623188405797,0.7839673913043478,0.8106884057971014,0.1551177536231884,0.4620691890724637,0.7092714285714287,1.418542857142857,0.5319828571428571,0.4096090090651898,0.4760592301670162,0.2500215788046598,0.7042572463768116,0.9234601449275364,0.9021739130434784,0.6793478260869565,0.8247282608695652,0.9003623188405797,0.7645108695652174,0.7969485714285713,1.5938971428571427,0.7442085714285716,0.21938142857142856,0.758,0.45042857142857146,0.7142857142857143,0.7291428571428571,0.7076630434782609,0.6560628571428571,1.3121257142857141,0.7142857142857143,0.6642857142857144,0.1931605161051721,0.002631485681226148,0.0027308863252611393,0.002631485681226148,0.6532653985507245
r247_q3_s_stage,247,id10,2024-09-25,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.7314107044335516,2.7204028571428576,0.5440805714285715,0.5575327712475318,0.6521851428571428,0.3420542857142857,0.5005405714285713,0.4559771428571427,0.0018033420520381,0.0090167102601908,2,5,1,0,11111,"2,3,4,5,6",0.791213768115942,0.7373188405797102,0.6621376811594203,0.762998188405797,0.4876352,0.6201568,0.5846399999999999,0.4893360000000001,0.4872432000000001,0.6412175999999999,0.55446784,0.4543336959999999,0.3971661119999999,0.5566288,0.5700744,0.7019056,0.7019056,routine_anchor,1.6461389208525243,0.980072463768116,nocturnal_awake,0.2641867967999999,0.0,1.0,0.8256340579710145,0.5516304347826086,0.3514492753623188,0.9057971014492754,0.6621376811594203,0.8845108695652174,0.7798352134492754,0.5477577142857142,2.738788571428571,0.3916045714285714,0.4219272662128079,0.4317974738363793,0.2942577293254975,0.8351449275362319,0.7128623188405797,0.823822463768116,0.8256340579710145,0.5516304347826086,0.3514492753623188,0.7413722826086956,0.647792,3.23896,0.610905142857143,0.14307371428571433,0.6475428571428571,0.4369714285714286,0.5829714285714286,0.5816,0.708274456521739,0.384208,1.92104,0.5829714285714286,0.6980571428571428,0.19661707277822976,0.0003641836693594358,0.001469376628630209,0.0005782017380060844,0.6526358695652174
r019_recovery_route,19,id01,2024-09-08,recovery_route,"Q1,S2,S3,S4",4,0,3,1.7568945808654002,2.3106742857142857,0.5776685714285714,0.5857240815953757,0.6191885714285714,0.2387071428571427,0.4473842857142857,0.5559771428571428,0.0012051769396101,0.0048207077584407,2,3,1,1,1000111,"0,4,5,6",0.8034420289855072,0.5849184782608695,0.8387681159420289,0.7505797101449275,0.3188832,0.3897648,0.5369376,0.4360431999999999,0.431408,0.4293344,0.54537152,0.16505536,0.6887457280000001,0.3650248,0.511916,0.394968,0.6887457280000001,weekend_rhythm,0.5195854356332484,0.5516304347826086,isolation_cocoon,0.14333648,0.0,1.0,0.8147644927536232,0.4528985507246377,0.5885416666666666,0.7413949275362319,0.8387681159420289,0.6283967391304348,0.6500702044150725,0.5164614285714285,2.065845714285714,0.28806,0.2854749159822372,0.466978220389016,0.3536001289204714,0.7182971014492754,0.490036231884058,0.6743659420289855,0.8147644927536232,0.4528985507246377,0.5885416666666666,0.6483808876811595,0.6476771428571428,2.5907085714285714,0.5727971428571428,0.1964371428571428,0.631,0.2857142857142857,0.6438571428571429,0.5041428571428571,0.7207540760869565,0.5580814285714285,2.232325714285714,0.6438571428571429,0.44542857142857145,0.13560953618872865,-0.0011226163868560957,0.0006659758363857238,-0.0007150844083673308,0.6525271739130436
r249_q1q3_subjective,249,id10,2024-09-27,q1q3_subjective,"Q1,Q3",2,0,0,1.6496897864818951,1.4230714285714288,0.7115357142857144,0.7396872349744985,0.7960171428571429,0.2731642857142857,0.8054657142857142,0.5179971428571428,0.0033081136554954,0.0066162273109909,1,1,1,1,1010000,"0,2",0.7563405797101449,0.1526268115942029,0.7939311594202898,0.6815353260869564,0.6858559999999999,0.5833136,0.4830239999999999,0.5058928,0.6132944,0.5337928000000001,0.58058496,0.487210496,0.4736457599999999,0.4935856,0.5342296000000001,0.5672896,0.6858559999999999,badnight_aftereffect,0.2593153643903114,0.3953804347826087,isolation_cocoon,0.096161328,0.0,1.0,0.7232789855072463,0.9682971014492754,0.5065670289855072,0.8351449275362319,0.7939311594202898,0.1551177536231884,0.612227083768116,0.5732771428571429,1.146554285714286,0.2456228571428571,0.3732763661566473,0.4174091495979305,0.3475336525290775,0.5760869565217391,0.4076086956521739,0.6915760869565217,0.7232789855072463,0.9682971014492754,0.5065670289855072,0.6012024456521738,0.7459485714285714,1.4918971428571428,0.6996828571428572,0.1509285714285714,0.6334285714285715,0.40271428571428575,0.6177142857142857,0.6431428571428571,0.6358106884057971,0.6433114285714285,1.286622857142857,0.6177142857142857,0.8802857142857143,0.11864366838670226,0.0031423526628910348,0.003269942778669044,0.0033081136554954926,0.6521444746376811
r196_q2_hardtail,196,id08,2024-09-11,q2_hardtail,Q2,1,1,0,1.0518663427074102,0.6112885714285714,0.6112885714285714,0.7369657142215431,0.8159542857142856,0.1939,0.7185428571428573,0.4365371428571429,0.0029657636146102,0.0029657636146102,0,1,0,0,100000,1,0.4098731884057971,0.0337409420289855,0.9057971014492754,0.4532835144927536,0.5650176,0.6021584,0.5669368,0.4018384,0.3886976,0.5344728000000001,0.41202304,0.5810570880000001,0.413917056,0.4195176,0.5635448000000001,0.63044,0.63044,routine_anchor,0.10805059968,0.1816123188405797,routine_pressure,0.05737176576,0.0,0.0,0.4447463768115942,0.8944746376811594,0.3215579710144927,0.5960144927536232,0.9057971014492754,0.1551177536231884,0.3249072601449275,0.3636914285714285,0.3636914285714285,-0.0305942857142857,0.3109380325539611,0.2450083503585212,0.3583713363315125,0.1947463768115942,0.0520833333333333,0.6616847826086957,0.4447463768115942,0.8944746376811594,0.3215579710144927,0.3366213768115943,0.6289257142857143,0.6289257142857143,0.5607942857142858,0.3410485714285714,0.8,0.17857142857142858,0.8011428571428572,0.6982857142857143,0.5513836050724638,0.5912628571428571,0.5912628571428571,0.8011428571428572,0.908,0.23302784939608812,0.0027302493763580182,0.002911230604071391,0.0027302493763580182,0.651791213768116
r107_recovery_route,107,id05,2024-09-29,recovery_route,"Q1,S2,S3,S4",4,0,3,1.8888222951511149,2.6454828571428575,0.6613707142857144,0.6803497958810899,0.6945914285714285,0.3050392857142857,0.6379442857142857,0.582877142857143,0.0006464054005468,0.0025856216021875,1,4,0,0,1000111,"0,4,5,6",0.8519021739130435,0.5849184782608695,0.7459239130434783,0.7693614130434783,0.5484608,0.4180959999999999,0.3189992,0.3194095999999999,0.5217088000000001,0.7917288,0.45580864,0.393650048,0.590807104,0.3084112,0.5830552,0.6897392,0.7917288,recovery_rest,0.6921801653403551,0.7083333333333334,recovery_rest,0.2030731116699551,0.0,1.0,0.833786231884058,0.7998188405797102,0.6451539855072463,0.5588768115942029,0.7459239130434783,0.7701539855072463,0.7388961702028987,0.5883614285714287,2.353445714285715,0.3101342857142857,0.3073102244413862,0.4774344637616236,0.317915704371869,0.8093297101449275,0.5366847826086957,0.7708333333333334,0.833786231884058,0.7998188405797102,0.6451539855072463,0.7384125905797102,0.7091142857142858,2.8364571428571432,0.6859142857142858,0.09548571428571428,0.5128571428571429,0.41335714285714287,0.536,0.5613571428571429,0.6984488224637682,0.5744928571428571,2.2979714285714286,0.536,0.6225714285714286,0.08515608399731595,0.00044919928407520515,0.0006011650924389322,0.0005345147038972459,0.6517912137681159
r131_s23_core,131,id06,2024-07-10,s23_core,"S2,S3",2,0,2,1.6369799594466568,1.5217057142857144,0.7608528571428572,0.7488256964898592,0.7147942857142857,0.2125071428571428,0.7369285714285715,0.6308571428571428,0.0018684801341084,0.0037369602682169,1,2,0,0,110,"4,5",0.7495471014492754,0.3154438405797101,0.873641304347826,0.6974547101449274,0.5665104000000001,0.4606112,0.6691752,0.556384,0.5816816,0.3314896,0.49456192,0.6376872960000001,0.3622953599999999,0.6266792000000001,0.4087656,0.3859504,0.6691752,bedtime_arousal,0.1660979368064,0.2966485507246377,measurement_confidence,0.0627484299264,0.0,1.0,0.7495471014492754,0.9125905797101448,0.7062952898550725,0.6630434782608695,0.873641304347826,0.4139492753623188,0.4906819641449276,0.6897142857142857,1.3794285714285714,0.3669028571428571,0.3712209753325306,0.4537030982987198,0.2760303763788613,0.6924818840579711,0.6621376811594203,0.8596014492753623,0.7495471014492754,0.9125905797101448,0.7062952898550725,0.7214515398550725,0.7998399999999999,1.5996799999999998,0.7636600000000001,0.19137285714285715,0.6322857142857143,0.39585714285714285,0.6265714285714286,0.7271428571428571,0.7048528079710145,0.6575885714285715,1.315177142857143,0.6265714285714286,0.5917142857142857,0.15518304439346733,0.00180859084393592,0.0018547550714532873,0.001808708168013859,0.6515307971014493
