row,target,target_idx_int,base_prob,base_uncertainty,target_peer_margin,target_peer_margin_abs,atlas_action_health,cohort_outlier_score,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,teacher_logit_move,teacher_has_action,teacher_action_sign,flat_idx,target_idx,sign,source_support,source_move_abs_mean,source_move_abs_max,source_move_std,sem_mean,base_mean,sem_min,base_min,sem_pos,base_pos,h088_alignment,source_score,source_score_max,source_support_rank,source_move_abs_mean_rank,source_move_abs_max_rank,source_move_std_rank,sem_mean_rank,base_mean_rank,sem_min_rank,base_min_rank,sem_pos_rank,base_pos_rank,source_score_rank,source_score_max_rank,h088_safe_rank,listener_benefit_rank,source_consensus_rank,human_state_responsibility,responsibility_score,signed_responsibility
1,S1,3,0.223901638829074,0.447803277658148,-0.8068603981707216,0.8068603981707216,0.2938234285714286,0.18031428571428573,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.0,0.0,0.0,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40596810933940775,0.05521166287015946,0.0
1,S2,4,0.467637104525372,0.935274209050744,0.8684462153715704,0.8684462153715704,0.2938234285714286,0.18031428571428573,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.0,0.0,0.0,11,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138724373576309,0.0698866514806378,0.0
1,S3,5,0.8477592475098434,0.3044815049803131,0.7852840095365843,0.7852840095365843,0.2938234285714286,0.18031428571428573,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.0,0.0,0.0,12,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3825854214123007,0.0520316173120729,0.0
1,S4,6,0.3729978985430439,0.7459957970860878,0.7942315862073457,0.7942315862073457,0.2938234285714286,0.18031428571428573,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.0,0.0,0.0,13,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46288154897494305,0.06295189066059226,0.0
2,Q1,0,0.1032837510399468,0.2065675020798936,0.03307630637035874,0.03307630637035874,0.29966800000000005,0.23311428571428572,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.0,0.0,0.0,14,0.0,-1,5.0,0.02188585380792874,0.0341973305214984,0.008759559322140089,3.7653550385628497e-06,6.3514381618878105e-06,-2.2756799323602843e-06,-7.97898109388763e-07,8.0,9.0,0.6657142857142857,2.2022971160295106,2.412989604292422,0.5425776754890679,0.11277330264672036,0.14039125431530494,0.33141542002301494,0.6846950517836594,0.7686996547756041,0.6478711162255466,0.7836593785960875,0.6559263521288837,0.8032220943613348,0.810126582278481,0.8308400460299195,0.6144994246260069,0.718596087456847,0.5172554660529344,0.2308997722095672,0.4597216016668702,-0.4597216016668702
2,Q2,1,0.536621580933206,0.926756838133588,0.04630653190094236,0.04630653190094236,0.29966800000000005,0.23311428571428572,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.0,0.0,0.0,15,1.0,1,2.0,0.06787749513638415,0.0775702682022699,0.01370765112678028,-5.6148660586093644e-05,-7.376351495311481e-05,-0.0001711612343129,-0.0001711612343129,1.0,0.0,0.7291428571428571,-1.4242199195171028,-1.4127293091884645,0.16340621403912542,0.43843498273878023,0.380897583429229,0.42692750287687,0.02186421173762946,0.024165707710011506,0.04142692750287687,0.03682393555811277,0.11795166858457998,0.02991944764096663,0.03682393555811277,0.031070195627157654,0.5074798619102416,0.03621403912543153,0.19237054085155353,0.36994305239179953,0.14987441798274645,0.14987441798274645
2,Q3,2,0.5682112561937659,0.8635774876124682,0.35821322013049395,0.35821322013049395,0.29966800000000005,0.23311428571428572,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.0,0.0,0.0,16,2.0,-1,5.0,0.01701936771436198,0.026593293919569,0.006811804667417898,2.847670428341058e-06,3.6641927575944497e-06,-3.4765458410615586e-07,-1.1527077198474388e-06,9.0,9.0,0.4862857142857142,2.6010517102615696,2.8167113346747152,0.5425776754890679,0.07249712313003452,0.1001150747986191,0.3003452243958573,0.6375143843498274,0.669735327963176,0.8987341772151899,0.7399309551208285,0.8394706559263522,0.8032220943613348,0.8883774453394706,0.9021864211737629,0.8262370540851554,0.732451093210587,0.5368296892980436,0.3966628701594533,0.5396232358931295,-0.5396232358931295
2,S1,3,0.2518576456277656,0.5037152912555312,-0.42176405458011734,0.42176405458011734,0.29966800000000005,0.23311428571428572,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.0,0.0,0.0,17,3.0,-1,4.0,0.0594748641477222,0.1289540815609335,0.046319478275474196,-4.940481832939412e-06,-1.1893950735581853e-05,-1.435007608097214e-05,-4.724159699430745e-05,2.0,2.0,0.68,-0.5905005868544604,-0.5172816901408454,0.36421173762945913,0.38895281933256615,0.6144994246260069,0.8906789413118527,0.20138089758342922,0.12428078250863062,0.333716915995397,0.1277330264672037,0.23475258918296893,0.26064441887226697,0.16340621403912542,0.1714614499424626,0.5880322209436133,0.20191599539700805,0.32186996547756036,0.3284738041002278,0.2472596471081297,-0.2472596471081297
2,S2,4,0.4522512987540221,0.9045025975080442,1.233414431450226,1.233414431450226,0.29966800000000005,0.23311428571428572,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.0,0.0,0.0,18,4.0,-1,4.0,0.038175008921245326,0.0642034521418352,0.01735229548039325,-3.92432786814548e-06,-7.175688674557106e-06,-1.3496229133148425e-05,-1.6125505228746543e-05,1.0,1.0,0.6108571428571429,-0.5653405264922872,-0.5137120053655266,0.36421173762945913,0.22554660529344073,0.2945914844649022,0.5132336018411968,0.22784810126582278,0.1760644418872267,0.34637514384349827,0.27963176064441886,0.11795166858457998,0.13981588032220943,0.16800920598388952,0.17261219792865362,0.7065592635212888,0.22890103567318754,0.24640391254315305,0.47533029612756267,0.25967733342253174,-0.25967733342253174
2,S3,5,0.8949298069616637,0.21014038607667263,0.4507843326386265,0.4507843326386265,0.29966800000000005,0.23311428571428572,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.0,0.0,0.0,19,5.0,1,7.0,0.31844651579589606,0.4637559943820024,0.08874545903843711,8.20404574553305e-06,1.3265060304578191e-05,-2.6434371999418235e-06,-5.656134607236649e-06,9.0,9.0,0.972,1.9975161636485574,2.132928638497652,0.7491369390103567,0.9401611047180668,0.9436133486766398,0.9689298043728424,0.7974683544303798,0.8711162255466053,0.6260069044879172,0.45914844649021863,0.8394706559263522,0.8032220943613348,0.7353279631760644,0.7468354430379747,0.05293440736478716,0.7382738780207135,0.8068929804372842,0.28948747152619586,0.4749317131975046,0.4749317131975046
2,S4,6,0.4013011799248306,0.8026023598496612,0.6240569345878582,0.6240569345878582,0.29966800000000005,0.23311428571428572,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.0,0.0,0.0,20,6.0,-1,5.0,0.17629199889953953,0.1878479420895809,0.020969946000841913,-4.400926119876377e-05,-0.00012043325608398176,-0.000325892134282,-0.000325892134282,1.0,0.0,0.9388571428571428,-1.798934071093226,-1.7756946344735078,0.5425776754890679,0.8481012658227848,0.7790563866513234,0.5914844649021864,0.03222094361334868,0.012658227848101266,0.01380897583429229,0.011507479861910242,0.11795166858457998,0.02991944764096663,0.005753739930955121,0.005753739930955121,0.11967779056386652,0.028181818181818183,0.4075776754890679,0.4125512528473804,0.2062702420203782,-0.2062702420203782
3,Q1,0,0.6612812262919237,0.6774375474161527,-0.3057472232547167,0.3057472232547167,0.32220457142857145,0.25711428571428574,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.3422428571428572,0.6525,0.4676571428571429,0.0,0.0,0.0,21,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3731321184510251,0.05074596810933942,0.0
3,Q2,1,0.6600442750657125,0.679911449868575,-0.3397555746095642,0.3397555746095642,0.32220457142857145,0.25711428571428574,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.3422428571428572,0.6525,0.4676571428571429,-4.440892098500626e-16,0.0,-1.0,22,1.0,1,3.0,0.17212167797364789,0.2048728917979805,0.035971225204174354,-0.00015444582851916667,-0.00023930268949536667,-0.0006230510104568667,-0.0006230510104568667,0.0,0.0,0.8942857142857142,-1.9309919517102616,-1.9259097920858488,0.24165707710011508,0.8377445339470656,0.807825086306099,0.8170310701956272,0.004602991944764097,0.0034522439585730723,0.005753739930955121,0.0034522439585730723,0.02243958573072497,0.02991944764096663,0.0011507479861910242,0.0011507479861910242,0.20713463751438432,0.007560414269275029,0.3328653624856156,0.37939635535307514,0.17767058224686863,0.17767058224686863
3,Q3,2,0.5825405612758282,0.8349188774483436,-0.2451413597490797,0.2451413597490797,0.32220457142857145,0.25711428571428574,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.3422428571428572,0.6525,0.4676571428571429,0.0,0.0,0.0,23,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40094533029612756,0.05452856492027335,0.0
3,S1,3,0.8856649411247233,0.22867011775055346,-0.4421710397081213,0.4421710397081213,0.32220457142857145,0.25711428571428574,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.3422428571428572,0.6525,0.4676571428571429,0.0,0.0,0.0,24,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31714123006833717,0.04313120728929386,0.0
3,S2,4,0.5721461430128739,0.8557077139742522,1.3962105474165818,1.3962105474165818,0.32220457142857145,0.25711428571428574,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.3422428571428572,0.6525,0.4676571428571429,0.0,0.0,0.0,25,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49608200455580864,0.06746715261958999,0.0
3,S3,5,0.8471588175105197,0.3056823649789606,0.8021235604199477,0.8021235604199477,0.32220457142857145,0.25711428571428574,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.3422428571428572,0.6525,0.4676571428571429,0.0,0.0,0.0,26,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612528473804101,0.04913038724373578,0.0
3,S4,6,0.6214483717332009,0.7571032565335982,1.0659088744460283,1.0659088744460283,0.32220457142857145,0.25711428571428574,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.3422428571428572,0.6525,0.4676571428571429,0.0,0.0,0.0,27,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45875854214123013,0.06239116173120731,0.0
4,Q1,0,0.5445439902464404,0.9109120195071192,0.7856566004240291,0.7856566004240291,0.5446485714285715,0.5127142857142857,0.7057142857142857,0.4785714285714286,0.09571428571428571,0.2042857142857143,0.7726142857142857,0.7035714285714286,0.7485,0.0,0.0,0.0,28,0.0,-1,6.0,0.03622675600953618,0.0476674532399616,0.014064103248243847,8.576166045114857e-06,5.825885475210743e-06,-9.992651405291488e-06,-9.992651405291488e-06,8.0,7.0,0.6005714285714285,2.2699901184887104,2.412740509725017,0.6657077100115075,0.21749136939010358,0.20598388952819333,0.4326812428078251,0.806674338319908,0.7548906789413119,0.3958573072497123,0.3624856156501726,0.6559263521288837,0.5299194476409667,0.8239355581127733,0.8296892980437284,0.7249712313003452,0.6268642117376295,0.5825258918296893,0.6767198177676538,0.5613786139512514,-0.5613786139512514
4,Q2,1,0.5395147550620563,0.9209704898758875,1.2049621038916136,1.2049621038916136,0.5446485714285715,0.5127142857142857,0.7057142857142857,0.4785714285714286,0.09571428571428571,0.2042857142857143,0.7726142857142857,0.7035714285714286,0.7485,0.0,0.0,0.0,29,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7028473804100228,0.09558724373576312,0.0
4,Q3,2,0.5388232923930961,0.9223534152138078,0.4855700368364504,0.4855700368364504,0.5446485714285715,0.5127142857142857,0.7057142857142857,0.4785714285714286,0.09571428571428571,0.2042857142857143,0.7726142857142857,0.7035714285714286,0.7485,0.0,0.0,0.0,30,2.0,1,2.0,0.0677344395810596,0.0677344395810596,0.0,-1.9568978843430853e-05,-1.576374469809686e-05,-6.11976258088574e-05,-6.11976258088574e-05,0.0,1.0,0.588,-0.9950788732394368,-0.9950788732394368,0.16340621403912542,0.43498273878020716,0.3176064441887227,0.1047180667433832,0.08170310701956271,0.1047180667433832,0.12888377445339472,0.11047180667433831,0.02243958573072497,0.13981588032220943,0.09551208285385501,0.08975834292289989,0.7456846950517837,0.09865937859608745,0.20690448791714616,0.6536446469248292,0.24032369569966552,0.24032369569966552
4,S1,3,0.7815781459655472,0.4368437080689056,1.3958589195053737,1.3958589195053737,0.5446485714285715,0.5127142857142857,0.7057142857142857,0.4785714285714286,0.09571428571428571,0.2042857142857143,0.7726142857142857,0.7035714285714286,0.7485,0.0,0.0,0.0,31,3.0,-1,1.0,0.1518225305625917,0.1518225305625917,0.0,-4.972977650768761e-06,-1.7366779195109635e-05,-3.566198209628808e-05,-0.0001163544882453,4.0,1.0,0.8817142857142857,-1.0696258886653254,-1.0696258886653254,0.05868814729574223,0.7940161104718066,0.6892980437284235,0.1047180667433832,0.2002301495972382,0.09666283084004602,0.19332566168009205,0.05868814729574223,0.3814729574223245,0.13981588032220943,0.08515535097813579,0.0805523590333717,0.2313003452243959,0.16427502876869965,0.2967548906789413,0.6105580865603645,0.23911507741375937,-0.23911507741375937
4,S2,4,0.6868186532777408,0.6263626934445183,-1.302693007465757,1.302693007465757,0.5446485714285715,0.5127142857142857,0.7057142857142857,0.4785714285714286,0.09571428571428571,0.2042857142857143,0.7726142857142857,0.7035714285714286,0.7485,0.0,0.0,0.0,32,4.0,1,8.0,0.13802306986320373,0.2047766527624357,0.034064136135137306,1.6699902691411956e-05,3.0241555114398215e-05,-2.093288537846014e-06,-5.794658797815904e-06,9.0,9.0,0.916,2.4777609741784037,2.5631849765258217,0.8630609896432682,0.7583429228998849,0.806674338319908,0.7974683544303798,0.8964326812428078,0.9631760644418872,0.6605293440736478,0.4522439585730725,0.8394706559263522,0.8032220943613348,0.8676639815880323,0.8619102416570771,0.16455696202531644,0.7939700805523591,0.8376869965477561,0.6385421412300684,0.5743077884015978,0.5743077884015978
4,S3,5,0.8598191584284451,0.2803616831431097,-0.4668755521400616,0.4668755521400616,0.5446485714285715,0.5127142857142857,0.7057142857142857,0.4785714285714286,0.09571428571428571,0.2042857142857143,0.7726142857142857,0.7035714285714286,0.7485,0.0,0.0,0.0,33,5.0,1,8.0,0.10781056346094825,0.1618888295388156,0.02383286151815093,3.4268670495747775e-06,4.9790359728890396e-06,-1.3238338698475575e-06,-2.0954195344845937e-06,9.0,9.0,0.8605714285714285,1.9507264252179743,2.1212780684104624,0.8630609896432682,0.6432681242807825,0.7238204833141542,0.6501726121979287,0.669735327963176,0.7272727272727273,0.7295742232451093,0.6455696202531646,0.8394706559263522,0.8032220943613348,0.7088607594936709,0.7433831990794016,0.2727272727272727,0.712439585730725,0.7378481012658228,0.5250911161731208,0.5272437150081702,0.5272437150081702
4,S4,6,0.6844363334065584,0.6311273331868832,-1.2110558454044238,1.2110558454044238,0.5446485714285715,0.5127142857142857,0.7057142857142857,0.4785714285714286,0.09571428571428571,0.2042857142857143,0.7726142857142857,0.7035714285714286,0.7485,0.0,0.0,0.0,34,6.0,1,9.0,0.026871974097752476,0.0560401830640459,0.013790924347953823,1.1729909314133247e-05,1.9067353332611954e-05,2.5184099824179607e-07,3.871075341703523e-07,10.0,10.0,0.6508571428571429,3.397115850659513,3.699881891348089,0.9602991944764097,0.14499424626006904,0.24971231300345226,0.428078250863061,0.8469505178365938,0.9205983889528193,0.9781357882623706,0.9631760644418872,0.9821634062140391,0.9695051783659379,0.9643268124280783,0.9666283084004603,0.6444188722669735,0.9230207134637515,0.7086478711162256,0.6355694760820045,0.6758547434509244,0.6758547434509244
5,Q1,0,0.1250884806363739,0.2501769612727478,-0.03707385963969401,0.03707385963969401,0.13843485714285714,0.033914285714285716,0.04,0.004285714285714286,0.09571428571428571,0.2042857142857143,0.1741,0.37857142857142856,0.3562428571428572,0.0,0.0,0.0,35,0.0,-1,9.0,0.21715965097387777,0.2933762782366036,0.07771057863425627,1.5706475608708855e-05,1.129879980328706e-05,-5.0731092420816415e-05,-5.0731092420816415e-05,9.0,9.0,0.9337142857142856,2.0969062970415084,2.239556270959088,0.9602991944764097,0.8860759493670886,0.9010356731875719,0.9597238204833142,0.8872266973532796,0.8504027617951668,0.14614499424626007,0.12313003452243959,0.8394706559263522,0.8032220943613348,0.7721518987341772,0.7871116225546605,0.1300345224395857,0.6284579976985041,0.8590276179516685,0.15069476082004554,0.46441354875171376,-0.46441354875171376
5,Q2,1,0.5429948329009698,0.9140103341980603,0.2536343030593424,0.2536343030593424,0.13843485714285714,0.033914285714285716,0.04,0.004285714285714286,0.09571428571428571,0.2042857142857143,0.1741,0.37857142857142856,0.3562428571428572,0.0,0.0,0.0,36,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30932801822323464,0.042068610478359914,0.0
5,Q3,2,0.5251374051887717,0.9497251896224566,0.20235985323972394,0.20235985323972394,0.13843485714285714,0.033914285714285716,0.04,0.004285714285714286,0.09571428571428571,0.2042857142857143,0.1741,0.37857142857142856,0.3562428571428572,1.4806648788912005,1.0,1.0,37,2.0,1,5.0,0.0534261150178856,0.0571522098279112,0.008142092805047943,9.557253479510507e-06,1.64476428387922e-05,-6.737300217225067e-06,-3.886444386162683e-06,5.0,6.0,0.0,3.456880281690141,3.482138497652582,0.5425776754890679,0.334867663981588,0.25891829689298046,0.32105868814729577,0.8204833141542003,0.8998849252013809,0.476409666283084,0.5281933256616801,0.4298043728423475,0.45972382048331417,0.9654775604142692,0.9597238204833142,0.9234752589182968,0.6799021864211738,0.640258918296893,0.3117995444191344,0.5728722892235816,0.5728722892235816
5,S1,3,0.452157785185675,0.90431557037135,0.004919620188779783,0.004919620188779783,0.13843485714285714,0.033914285714285716,0.04,0.004285714285714286,0.09571428571428571,0.2042857142857143,0.1741,0.37857142857142856,0.3562428571428572,0.0,0.0,0.0,38,3.0,-1,4.0,0.0028443779993268,0.0102982734669495,0.0049692636450818,-2.2577003930493183e-07,-5.40575504624524e-07,-6.840815270640041e-07,-2.2277197145410914e-06,2.0,1.0,0.5331428571428571,0.3449178739101273,0.4484213950368878,0.36421173762945913,0.010356731875719217,0.02186421173762946,0.27848101265822783,0.3993095512082854,0.379746835443038,0.8285385500575374,0.6363636363636364,0.23475258918296893,0.13981588032220943,0.3291139240506329,0.34177215189873417,0.7997698504027618,0.4720080552359034,0.23442462600690447,0.2694646924829157,0.29711855890513106,-0.29711855890513106
