flat_idx,row,target,target_idx,candidate_sign,teacher_has_action,teacher_logit_move,teacher_sign,lrj_has_cell,lrj_sign,lrj_teacher_sign_match,responsibility_score,selection_score,source_consensus_rank,listener_benefit_rank,human_state_responsibility,h088_safe_rank,source_support,source_move_abs_mean,sign_margin,base_prob,toxic_same_weight,toxic_opp_weight,toxic_abs_weight,toxic_same_rank,toxic_opp_rank,toxic_safety_rank,bad_anchor_same_count,bad_anchor_same_weight,bad_anchor_same_count_rank,bad_anchor_same_weight_rank
42,6,Q1,0,1,False,0.0,0,True,1,False,0.3053023611562939,0.2690382387022016,0.2203912543153049,0.2840621403912543,0.6650911161731208,0.7686996547756042,1.0,0.0565527869184808,0.3053023611562939,0.5712427809308589,0.7133608528245393,0.5301919513276052,1.2435528041521446,0.8505214368482039,0.2398609501738123,0.149478563151796,5,0.7133608528245394,0.7329084588644265,0.8505214368482039
43,6,Q2,1,1,False,0.0,0,True,1,False,0.2209918506010209,0.0610428736964078,0.0847180667433832,0.2011219792865362,0.7232687927107062,0.6409666283084005,1.0,0.0150259521964126,0.2209918506010209,0.5953821937104642,0.2883410696962865,0.2925010099612081,0.5808420796574946,0.6616454229432214,0.1657010428736964,0.3383545770567786,5,0.2883410696962865,0.7329084588644265,0.6616454229432214
44,6,Q3,2,1,False,0.0,0,True,1,False,0.308691800136355,0.2595365005793743,0.2398964326812428,0.3394533947065593,0.6278359908883827,0.6363636363636364,3.0,0.0378913963283649,0.308691800136355,0.6207118969909945,0.1057840069687193,2.536882655815782,2.6426666627845012,0.2896871378910776,0.5550405561993047,0.7103128621089223,2,0.10578400696871937,0.4895712630359212,0.28968713789107764
45,6,S1,3,1,False,0.0,0,True,1,False,0.5117667322771784,0.6647740440324449,0.4770310701956272,0.584476409666283,0.6389977220956721,0.8158803222094362,7.0,0.0176376725647465,0.5117667322771784,0.7886821487526844,0.3629312402243818,0.0611730223353197,0.4241042625597016,0.7207415990730012,0.0567786790266512,0.2792584009269988,10,0.36293124022438183,0.9038238702201622,0.7207415990730012
46,6,S2,4,-1,False,0.0,0,True,-1,False,0.2700333065394473,0.2356662804171495,0.421662830840046,0.0928941311852704,0.7123348519362187,0.1277330264672036,5.0,0.1825501789655747,0.2700333065394473,0.5542707137333157,0.1661442990545822,4.544636108832017,4.710780407886599,0.455388180764774,0.7775202780996524,0.544611819235226,1,0.16614429905458222,0.22711471610660486,0.45538818076477405
47,6,S3,5,1,False,0.0,0,True,1,False,0.5333556802756712,0.7590961761297799,0.6452934407364788,0.6872612197928654,0.5439066059225514,0.4856156501726122,7.0,0.0799094899067815,0.5333556802756712,0.8503035903764421,0.1978808307692299,0.37346570199364,0.57134653276287,0.5133256083429896,0.1911935110081112,0.4866743916570104,7,0.1978808307692299,0.8244495944380069,0.5133256083429896
48,6,S4,6,1,False,0.0,0,True,1,False,0.6295174372285421,0.8909617612977984,0.7276294591484466,0.8616052934407366,0.6780979498861048,0.4614499424626007,8.0,0.0558787799409214,0.6295174372285421,0.6328214697458728,0.5311969317707278,0.919222119050954,1.4504190508216817,0.8041714947856315,0.320973348783314,0.1958285052143684,12,0.5311969317707278,0.9241019698725377,0.8041714947856315
56,8,Q1,0,1,False,0.0,0,True,1,False,0.4174065428288113,0.4514252607184241,0.2712543153049481,0.6285385500575373,0.6034738041002278,0.760644418872267,2.0,0.001952065211853,0.4174065428288113,0.4871969586270964,0.0485879592553725,0.8068269010577581,0.8554148603131306,0.1042873696407879,0.2989571263035921,0.895712630359212,6,0.04858795925537259,0.7827346465816918,0.10428736964078796
57,8,Q2,1,-1,False,0.0,0,True,-1,False,0.7212805774901766,0.8967555040556199,0.6431818181818182,0.9428135788262372,0.6447949886104783,0.9234752589182968,6.0,0.0272138099604209,0.7212805774901766,0.5298229073435359,0.1489119824443406,0.1356026014691829,0.2845145839135236,0.4044032444959444,0.0938586326767091,0.5955967555040556,8,0.14891198244434062,0.8557358053302433,0.4044032444959444
58,8,Q3,2,1,False,0.0,0,True,1,False,0.2875048127197628,0.1963847045191193,0.1642692750287687,0.402560414269275,0.6028473804100227,0.6121979286536249,2.0,0.0149791227469548,0.2875048127197628,0.5265629473409531,0.1695757853970742,1.0976242594062018,1.267200044803276,0.4646581691772885,0.3453070683661645,0.5353418308227115,4,0.16957578539707424,0.6749710312862109,0.4646581691772885
59,8,S1,3,-1,False,0.0,0,True,-1,False,0.2731628638619653,0.2202549246813441,0.3395799769850402,0.1997295742232451,0.5119817767653758,0.4672036823935558,4.0,0.1008087052931507,0.2731628638619653,0.7833614458734801,0.1518304112398691,0.3140314744634833,0.4658618857033525,0.4183082271147161,0.1761297798377752,0.581691772885284,5,0.15183041123986918,0.7329084588644265,0.4183082271147161
60,8,S2,4,1,True,0.6106241140096569,1,True,1,True,0.6258025999178398,0.853534183082271,0.6306214039125431,0.7047065592635213,0.5665375854214123,0.9234752589182968,8.0,0.0089468036017376,0.6258025999178398,0.571821952388274,0.395266437290771,0.0281400794103569,0.4234065167011279,0.7439165701042874,0.0370799536500579,0.2560834298957126,10,0.39526643729077104,0.9038238702201622,0.7439165701042874
61,8,S3,5,-1,False,0.0,0,True,-1,False,0.2915134585479199,0.2816685979142526,0.42704833141542,0.2451841196777905,0.4697835990888382,0.288837744533947,5.0,0.1513577984025529,0.2915134585479199,0.8319663663360969,0.1070270733930718,3.371714048833189,3.4787411222262605,0.2931633835457706,0.6662804171494786,0.7068366164542295,1,0.10702707339307183,0.22711471610660486,0.2931633835457706
62,8,S4,6,-1,False,0.0,0,True,-1,False,0.3647998162044335,0.3545538818076477,0.2847065592635212,0.4169907940161104,0.5193052391799544,0.9234752589182968,1.0,0.0125660345638841,0.3647998162044335,0.6856607309200997,3.147636564000773,0.0324999274046294,3.1801364914054027,0.9895712630359212,0.0405561993047508,0.0104287369640787,18,3.147636564000773,0.9582850521436849,0.9895712630359212
70,10,Q1,0,-1,False,0.0,0,True,-1,False,0.3616450647723361,0.3482966396292005,0.3272784810126582,0.5579746835443038,0.2319931662870159,0.8331415420023015,5.0,0.0024384539748506,0.3616450647723361,0.0845240805884701,0.0049855360102926,2.8516501693366103,2.856635705346903,0.0451911935110081,0.6048667439165701,0.954808806488992,1,0.004985536010292613,0.22711471610660486,0.04519119351100811
71,10,Q2,1,-1,True,-0.6198789591592779,-1,True,-1,True,0.7287750595144068,0.972885283893395,0.932422324510932,0.6728883774453395,0.4209111617312072,0.9234752589182968,9.0,0.1686031032126793,0.7287750595144068,0.5036388558656353,0.0,3.1440055925521295,3.1440055925521295,0.0220162224797219,0.6431054461181923,0.977983777520278,0,0.0,0.0220162224797219,0.0220162224797219
84,12,Q1,0,-1,False,-5.551115123125784e-16,0,True,-1,False,0.3765881874282272,0.4127230590961761,0.3521058688147295,0.2554775604142693,0.6763895216400911,0.9234752589182968,2.0,0.0658545433274948,0.3765881874282272,0.453770481429502,3.2809953287490052,0.2367507520999449,3.51774608084895,0.9907300115874856,0.1436848203939745,0.0092699884125144,18,3.2809953287490057,0.9582850521436849,0.9907300115874855
85,12,Q2,1,1,False,0.0,0,True,1,False,0.2798593362588319,0.2358980301274623,0.3610414269275028,0.0603164556962025,0.7458997722095672,0.4338319907940161,5.0,0.1086843134274812,0.2798593362588319,0.5263864276333604,0.2019029795712159,0.3091769362990605,0.5110799158702765,0.5249130938586327,0.1703360370799536,0.4750869061413673,3,0.20190297957121592,0.6054461181923523,0.5249130938586327
87,12,S1,3,-1,False,0.0,0,True,-1,False,0.2951134568991773,0.2790034762456546,0.3068354430379746,0.1785443037974683,0.6150569476082004,0.6915995397008055,1.0,0.128776788994098,0.2951134568991773,0.8086601946030273,0.6847602821996557,0.1389875949907413,0.823747877190397,0.8412514484356894,0.1019698725376593,0.1587485515643105,9,0.6847602821996557,0.884125144843569,0.8412514484356894
88,12,S2,4,1,False,0.0,0,True,1,False,0.4815217916905825,0.6218539976825029,0.5744591484464903,0.7896202531645571,0.6757175398633257,0.142692750287687,5.0,0.0579710855392828,0.4815217916905825,0.558780265236678,0.4339583681802557,0.0816358959975653,0.5155942641778211,0.7670915411355735,0.0648899188876013,0.2329084588644264,9,0.4339583681802557,0.884125144843569,0.7670915411355735
89,12,S3,5,-1,False,0.0,0,True,-1,False,0.2901158416645989,0.2827114716106605,0.4460011507479862,0.2294418872266973,0.5403872437357631,0.1668584579976985,5.0,0.2000039315115834,0.2901158416645989,0.8372632240978997,0.1605600140391108,4.101713496745903,4.262273510785014,0.436848203939745,0.7404403244495944,0.563151796060255,2,0.1605600140391108,0.4895712630359212,0.43684820393974505
90,12,S4,6,1,False,0.0,0,True,1,False,0.6857775285260279,0.9063731170336036,0.6894418872266973,0.7185040276179516,0.7106947608200456,0.9234752589182968,6.0,0.0511572454780017,0.6857775285260279,0.4779634589053493,2.8243623745915443,0.0141764137282952,2.8385387883198394,0.9837775202780996,0.0254924681344148,0.0162224797219003,19,2.824362374591544,0.9791425260718424,0.9837775202780996
98,14,Q1,0,-1,False,0.0,0,True,-1,False,0.5675312388194829,0.840092699884125,0.8205696202531645,0.7305178365937859,0.46001138952164,0.3394706559263521,9.0,0.0967969590141466,0.5675312388194829,0.2549100024552317,0.0962925074406479,4.193757110783628,4.290049618224276,0.2468134414831981,0.7497103128621089,0.7531865585168018,1,0.09629250744064799,0.22711471610660486,0.24681344148319814
99,14,Q2,1,-1,False,0.0,0,True,-1,False,0.6065933435534433,0.8530706836616455,0.6239873417721519,0.9600402761795168,0.6017425968109339,0.4821634062140391,6.0,0.0274849830297759,0.6065933435534433,0.5814373972533974,0.2617385515784431,0.5215479138258714,0.7832864654043147,0.6280417149478563,0.2363847045191193,0.3719582850521437,4,0.26173855157844317,0.6749710312862109,0.6280417149478563
100,14,Q3,2,-1,False,0.0,0,True,-1,False,0.5782285051947241,0.8502896871378909,0.7128538550057537,0.651542002301496,0.5557858769931663,0.6052934407364787,7.0,0.083842107838753,0.5782285051947241,0.5883167242663031,0.8534656148351168,0.246633006889707,1.100098621724824,0.8760139049826188,0.1483198146002317,0.1239860950173812,11,0.8534656148351165,0.9154113557358053,0.8760139049826188
101,14,S1,3,-1,False,0.0,0,True,-1,False,0.2448794337081595,0.1696176129779837,0.3560817031070196,0.1312025316455696,0.5793849658314351,0.2025316455696202,4.0,0.1410269218674023,0.2448794337081595,0.3955642474423337,0.1569864623262953,3.7250998158577753,3.8820862781840706,0.4264194669756663,0.7045191193511008,0.5735805330243338,2,0.15698646232629532,0.4895712630359212,0.4264194669756663
102,14,S2,4,-1,False,0.0,0,True,-1,False,0.2661096011408377,0.1524681344148319,0.1886996547756041,0.2738952819332566,0.5839179954441913,0.6939010356731876,3.0,0.0289608340806394,0.2661096011408377,0.5626228819694493,0.7681612993468314,1.074228879994156,1.8423901793409871,0.8609501738122828,0.3395133256083429,0.1390498261877172,5,0.7681612993468314,0.7329084588644265,0.8609501738122828
103,14,S3,5,1,False,0.0,0,True,1,False,0.52113608071611,0.7581691772885284,0.7994016110471805,0.7308745684695052,0.4774715261958998,0.1588032220943613,8.0,0.1604780829743267,0.52113608071611,0.8398878980738034,0.151105457018291,5.6150483770099955,5.7661538340282865,0.4148319814600232,0.8354577056778679,0.5851680185399768,1,0.15110545701829103,0.22711471610660486,0.4148319814600232
104,14,S4,6,-1,False,0.0,0,True,-1,False,0.2339493068252738,0.1380996523754345,0.3582451093210587,0.0278365937859608,0.6014350797266514,0.3026467203682393,5.0,0.1073971330412532,0.2339493068252738,0.4778937733632078,0.1025119566241872,4.117792028784725,4.220303985408913,0.272305909617613,0.7427578215527231,0.727694090382387,1,0.10251195662418723,0.22711471610660486,0.272305909617613
112,16,Q1,0,-1,False,0.0,0,True,-1,False,0.4702098312954905,0.6179142526071841,0.6118469505178366,0.62885500575374,0.6162642369020501,0.2520138089758342,5.0,0.0870651467826304,0.4702098312954905,0.4910111852448078,0.3523839187598728,0.26052554053334,0.6129094592932128,0.712630359212051,0.1506373117033603,0.287369640787949,11,0.3523839187598728,0.9154113557358053,0.712630359212051
113,16,Q2,1,1,False,0.0,0,True,1,False,0.185643413873333,0.0729779837775202,0.1788607594936709,0.0210817031070195,0.6052619589977222,0.5903337169159955,1.0,0.081219027581012,0.185643413873333,0.5465171347107587,0.3180155066322913,0.1474646309945066,0.465480137626798,0.6813441483198146,0.1054461181923522,0.3186558516801854,4,0.31801550663229133,0.6749710312862109,0.6813441483198146
114,16,Q3,2,-1,False,0.0,0,True,-1,False,0.5810938495556346,0.8438006952491309,0.6671173762945914,0.8374453394706559,0.5186560364464694,0.4994246260069045,5.0,0.0598884320233784,0.5810938495556346,0.5653221271098943,0.5324593793659751,1.4354866685607184,1.9679460479266937,0.8064889918887601,0.3847045191193511,0.1935110081112399,4,0.5324593793659751,0.6749710312862109,0.8064889918887601
115,16,S1,3,-1,False,0.0,0,True,-1,False,0.2694784550723105,0.2349710312862109,0.4395454545454544,0.1129171461449942,0.6421640091116174,0.1173762945914844,5.0,0.1847077258898666,0.2694784550723105,0.5131757405147508,0.1749473046421815,8.167305037520967,8.342252342163148,0.4750869061413673,0.9038238702201622,0.5249130938586326,1,0.17494730464218153,0.22711471610660486,0.47508690614136734
116,16,S2,4,1,False,0.0,0,True,1,False,0.5900202131266317,0.8823870220162224,0.8169044879171462,0.7862370540851554,0.5861958997722096,0.2980437284234752,8.0,0.1094420820026388,0.5900202131266317,0.6528140558846129,0.1036370741630415,4.271199756805128,4.37483683096817,0.2780996523754345,0.7543453070683661,0.7219003476245655,1,0.10363707416304158,0.22711471610660486,0.27809965237543455
117,16,S3,5,1,False,0.0,0,True,1,False,0.5052338435942272,0.702989571263036,0.7318411967779056,0.7142232451093211,0.4543849658314351,0.2289988492520138,8.0,0.108605192695556,0.5052338435942272,0.8648513448032461,0.1241349650576815,4.767008108112927,4.891143073170609,0.33603707995365,0.7937427578215527,0.6639629200463499,1,0.12413496505768151,0.22711471610660486,0.33603707995365006
118,16,S4,6,-1,False,0.0,0,True,-1,False,0.234878286543304,0.13045191193511,0.3252416570771001,0.0394591484464902,0.5828246013667426,0.4476409666283084,5.0,0.086426329012811,0.234878286543304,0.3605393040371446,0.0728006678305045,2.572036775121432,2.644837442951937,0.1749710312862109,0.5596755504055619,0.8250289687137891,1,0.07280066783050454,0.22711471610660486,0.1749710312862109
119,17,Q1,0,1,False,0.0,0,True,1,False,0.3149306066676623,0.2697334878331401,0.2168469505178366,0.4290218642117377,0.5531435079726652,0.6708860759493671,2.0,0.028059495307418,0.3149306066676623,0.6344447465080856,0.1248565491218354,0.3670541369379407,0.4919106860597761,0.3383545770567787,0.1888760139049826,0.6616454229432214,3,0.12485654912183541,0.6054461181923523,0.3383545770567787
122,17,S1,3,1,True,0.9581431158859136,1,True,1,True,0.5495083996011182,0.7544611819235225,0.5658860759493671,0.6932681242807825,0.4822095671981777,0.7859608745684695,6.0,0.0258051975124208,0.5495083996011182,0.814314102085822,0.0633764900522988,1.7804687528441716,1.8438452428964704,0.149478563151796,0.4298957126303592,0.8505214368482039,2,0.06337649005229884,0.4895712630359212,0.14947856315179606
123,17,S2,4,1,False,0.0,0,True,1,False,0.586098607482562,0.8660486674391658,0.7641542002301497,0.793590333716916,0.4848633257403189,0.42692750287687,7.0,0.0888847623381716,0.586098607482562,0.7084335074084024,0.0768221015872291,5.70969050219142,5.786512603778649,0.1877172653534183,0.8458864426419467,0.8122827346465817,1,0.07682210158722913,0.22711471610660486,0.18771726535341832
124,17,S3,5,-1,False,0.0,0,True,-1,False,0.2960870524978821,0.2263962920046349,0.2046950517836593,0.4218239355581128,0.4044760820045558,0.8204833141542003,2.0,0.0303627390242124,0.2960870524978821,0.8526018134825624,0.6068307145682739,0.1069811893832215,0.7138119039514954,0.8180764774044033,0.0857473928157589,0.1819235225955967,5,0.6068307145682739,0.7329084588644265,0.8180764774044033
125,17,S4,6,-1,False,0.0,0,True,-1,False,0.2484504546270464,0.1705446118192352,0.3236651323360183,0.1533026467203682,0.5516514806378132,0.3417721518987342,4.0,0.1124374881101954,0.2484504546270464,0.609726364074453,0.3322294304217947,1.9688980872142603,2.301127517636055,0.6952491309385863,0.4658169177288528,0.3047508690614137,3,0.3322294304217947,0.6054461181923523,0.6952491309385863
133,19,Q1,0,1,False,0.0,0,True,1,False,0.221822887189598,0.1386790266512167,0.3112658227848101,0.0986823935558112,0.608132118451025,0.1657077100115075,2.0,0.1634858638308391,0.221822887189598,0.7315851909902511,0.1645388266733272,0.9029522844615948,1.067491111134922,0.4519119351100811,0.3163383545770568,0.5480880648899189,4,0.1645388266733272,0.6749710312862109,0.4519119351100811
136,19,S1,3,1,False,0.0,0,True,1,False,0.5889843841276418,0.8925840092699884,0.8705926352128883,0.7984925201380898,0.6184396355353075,0.1841196777905638,9.0,0.1381921646667244,0.5889843841276418,0.8184923672159972,0.140969747890818,4.933561810266296,5.074531558157114,0.3823870220162225,0.8006952491309386,0.6176129779837776,1,0.14096974789081806,0.22711471610660486,0.3823870220162225
137,19,S2,4,1,False,0.0,0,True,1,False,0.6464400014281797,0.8902665121668598,0.6927617951668584,0.7862945914844649,0.6860364464692482,0.6754890678941312,7.0,0.0468890426396777,0.6464400014281797,0.6171953440673071,0.0394546340428467,3.3830490590065225,3.4225036930493693,0.0857473928157589,0.6685979142526072,0.9142526071842412,1,0.039454634042846715,0.22711471610660486,0.08574739281575898
138,19,S3,5,1,False,0.0,0,True,1,False,0.4295035813271685,0.5424101969872538,0.627548906789413,0.4273993095512083,0.5230068337129841,0.3486766398158804,8.0,0.1323279089683138,0.4295035813271685,0.8538176563848481,0.0955873739417982,0.8505597455316101,0.9461471194734083,0.2421784472769409,0.3070683661645423,0.7578215527230591,3,0.09558737394179828,0.6054461181923523,0.2421784472769409
139,19,S4,6,1,True,0.984240299600878,1,True,1,True,0.6548780328588201,0.8772885283893395,0.6821001150747986,0.7942174913693902,0.6811389521640091,0.7261219792865363,9.0,0.0231615450922395,0.6548780328588201,0.6116864391533945,0.0330796555971845,2.954185817849047,2.987265473446232,0.06720741599073,0.6234067207415991,0.93279258400927,1,0.033079655597184565,0.22711471610660486,0.06720741599073002
140,20,Q1,0,-1,False,0.0,0,True,-1,False,0.4146364369307673,0.4963847045191193,0.4595109321058687,0.4837859608745685,0.5949829157175399,0.4959723820483314,4.0,0.0796082168964831,0.4146364369307673,0.5259771718986309,0.2121396861084337,1.2341974642465008,1.4463371503549345,0.5399768250289687,0.3661645422943221,0.4600231749710313,4,0.2121396861084337,0.6749710312862109,0.5399768250289687
144,20,S2,4,1,False,0.0,0,True,1,False,0.5539662073904504,0.8307068366164543,0.8022669735327963,0.8033026467203683,0.5641059225512528,0.1680092059838895,7.0,0.1351046313867654,0.5539662073904504,0.6753635006783996,0.6311459695947054,5.1617909153693775,5.792936884964083,0.828505214368482,0.8122827346465817,0.171494785631518,2,0.6311459695947054,0.4895712630359212,0.828505214368482
145,20,S3,5,1,False,0.0,0,True,1,False,0.5040688586078851,0.7034530706836616,0.702945914844649,0.6995166858457998,0.492761958997722,0.2623705408515535,7.0,0.1170758998662562,0.5040688586078851,0.8338010215542011,0.1144412878297915,6.42867415785945,6.543115445689241,0.3163383545770568,0.8690614136732329,0.6836616454229432,1,0.11444128782979157,0.22711471610660486,0.3163383545770568
146,20,S4,6,-1,False,0.0,0,True,-1,False,0.2635547303551456,0.16,0.1861795166858458,0.2355811277330264,0.5814635535307517,0.8055235903337169,1.0,0.0491529629591215,0.2635547303551456,0.6161402133460594,1.9663957048492695,0.0918129429843378,2.0582086478336077,0.9571263035921204,0.0706836616454229,0.0428736964078795,18,1.9663957048492697,0.9582850521436849,0.9571263035921205
