row,target,target_idx,cell_key,boundary_class,direction,opposed_weight,route_votes,fusion_votes,total_votes,route_weight,fusion_weight,total_weight,family_balance,vote_coverage,mean_abs_delta,weighted_delta,action_delta,action_score,files,source_table,core_listener,core_prediction_energy,core_context_coverage,core_context_disagreement,core_listener_responsibility,core_listener_alignment,core_invariant_energy_delta,core_health_score,core_default_released,core_release_score
184,S2,4,184:S2,strict_jury,1,0.0,3,3,6,3.244216432303701,2.4767192432194025,5.720935675523104,0.865844114911479,1.0,0.1754081083841435,0.1822753782399027,0.1567568252863163,5.337187080980955,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,objective_listener,0.1049807159166393,0.9776406858185798,0.07296772549259585,0.33658803417428246,0.9834905059987978,0.14365500996303335,0.16262104577684058,True,0.3158334830516897
19,S4,6,19:S4,strict_jury,1,0.0,2,2,4,2.1897359247079815,1.8643402052310825,4.054076129939063,0.9197361595965416,0.6666666666666666,0.1365704152481556,0.1371821784731716,0.1179766734869275,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,objective_listener,0.17141749688344204,0.8269513570413478,0.06405984207078261,0.3849132401790245,0.9899816369819417,0.11281543242715229,0.14589434541927543,True,0.3112102286637735
129,S3,5,129:S3,strict_jury,-1,0.0,2,2,4,2.1264517517440984,1.4907372204297762,3.6171889721738744,0.8242517777742014,0.6666666666666666,0.0432846115434426,-0.0441897000091962,-0.0380031420079087,2.749443088763927,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,objective_listener,0.3000248987295284,0.7983095631125954,0.1783463469524928,0.3781287929287443,0.9914225105521786,0.05808165283358531,0.14369278076664277,True,0.30370071470231574
25,S4,6,25:S4,strict_jury,1,0.0,2,2,4,2.1897359247079815,1.8643402052310825,4.054076129939063,0.9197361595965416,0.6666666666666666,0.2174213342234852,0.2183968847037845,0.1878213208452546,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,objective_listener,0.15914986062290196,0.8269513570413478,0.05179220581024253,0.40515973432458424,0.9899816369819417,0.13338594922148708,0.13119821994248104,True,0.29580104725774314
182,S3,5,182:S3,strict_jury,1,0.0,2,2,4,2.1897359247079815,1.8643402052310825,4.054076129939063,0.9197361595965416,0.6666666666666666,0.2149470298161651,0.2156860152872519,0.1854899731470366,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,objective_listener,0.15794869007691326,0.8269513570413478,0.05059103526425381,0.40455426616890156,0.9899816369819417,0.13604381824219736,0.13153249703094028,True,0.29516104380819536
234,S4,6,234:S4,strict_jury,-1,0.0,2,2,4,2.172245188155322,1.5983610607779468,3.7706062489332695,0.8478005685319883,0.6666666666666666,0.2360535082949742,-0.2407735976938154,-0.2070652940166812,2.9030534877038177,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",decoder_order_jury,objective_listener,0.1880640724754293,0.8067038308298454,0.07058265455701868,0.42337279842576847,0.9909360551592838,0.1263107788482383,0.11752891873919145,True,0.283875400585145
234,S3,5,234:S3,consensus_shadow,-1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.0265083100754162,-0.0270204825212109,-0.0270204825212109,0.6070066674033713,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.4120376289179547,0.6154663049951422,0.16560411474885908,0.49682198845309483,0.996018258057791,0.01869697843236414,0.08217056955393491,True,0.26589248821934064
109,S1,3,109:S1,consensus_shadow,-1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.0162131972608902,-0.0165788704325918,-0.0165788704325918,0.598958843524345,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.4221633241688598,0.6154663049951422,0.17572980999976429,0.49496745922810004,0.996018258057791,0.02445014715284352,0.08339416884462578,True,0.26232604866541
212,S2,4,212:S2,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.0148405666359792,0.0151082421840856,0.0151082421840856,0.5978858402732631,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.4235237103546843,0.6154663049951422,0.17709019618558874,0.49471899487665194,0.996018258057791,0.0260657090718718,0.08353150795799916,True,0.2614829696861452
129,S4,6,129:S4,consensus_shadow,-1,0.0,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898343,0.9007280210884904,0.3333333333333333,0.0570324460497055,-0.0574461627486747,-0.0574461627486747,0.8343686773319765,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.37734920389846516,0.6513842674402344,0.1488746709519157,0.4792761326899415,0.995301930573093,0.06488659098548981,0.09216801834089398,True,0.25985786392545435
112,S3,5,112:S3,consensus_shadow,1,0.0,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898343,0.9007280210884904,0.3333333333333333,0.0627049535265791,0.0631697149443245,0.0631697149443245,0.8402333269923487,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.37330142609940453,0.6513842674402344,0.14482689315285502,0.48022049079590956,0.995301930573093,0.06898861887164283,0.09103715042282144,True,0.2581318299392248
5,S2,4,5:S2,strict_jury,1,0.0,3,2,5,3.244216432303701,1.5983610607779468,4.842577493081648,0.6601282325626989,0.8333333333333333,0.1899875394506424,0.1928403859167648,0.1658427318884177,3.684678990042206,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,objective_listener,0.20905024041423437,0.8622101485770264,0.11932198136941422,0.37524684636047256,0.9865473486683409,0.17494814723270366,0.12721141724886556,True,0.25721592416330646
23,S1,3,23:S1,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.0649835559711581,0.0662359546162294,0.0662359546162294,0.6370832686266489,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.3762535790691248,0.6154663049951422,0.1298200649000292,0.503612472700362,0.996018258057791,0.0509459278310367,0.07536351007325394,True,0.25504028001077345
5,S3,5,5:S3,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.0638404163660932,0.0648750307819166,0.0648750307819166,0.6361896614970872,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.3772505503292174,0.6154663049951422,0.13081703616012186,0.5034138967608834,0.996018258057791,0.050981857716211214,0.07554312903781098,True,0.2549564887843725
212,S3,5,212:S3,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.082822300283894,0.0842185056640893,0.0842185056640893,0.6510280475754833,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.3614441126537954,0.6154663049951422,0.11501059848469981,0.5066862147447575,0.996018258057791,0.05573338416797674,0.07299571744771535,True,0.2544878336446236
129,S1,3,129:S1,consensus_shadow,-1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,1.0956161292374755e-05,-1.12206446352097e-05,-1.12206446352097e-05,0.5862933404682636,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.438321844300228,0.6154663049951422,0.19188833013113243,0.492016555348638,0.996018258057791,0.03469906791140083,0.08256094640837919,True,0.2534238279296014
193,S3,5,193:S3,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.09527416698059,0.0970419183394708,0.0970419183394708,0.6607618340764654,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.3521633471067862,0.6154663049951422,0.10572983293769066,0.5088039732772777,0.996018258057791,0.0633489646074106,0.07118764126810932,True,0.25201911803177585
234,S2,4,234:S2,consensus_shadow,-1,0.0,1,1,2,1.1177646805596029,0.9859820227896264,2.103746703349229,0.9373581156133606,0.3333333333333333,0.0942724333157507,-0.0945894636914614,-0.0945894636914614,0.9654957593846228,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.35322289713884303,0.6619587524519983,0.13003560669817552,0.4762115434937434,0.9949581714601524,0.09852540623358662,0.09140376887144101,True,0.24964563854269647
5,S4,6,5:S4,strict_jury,1,0.0,2,1,3,2.1897359247079815,0.9859820227896264,3.175717947497608,0.6209506253957833,0.5,0.1249859361812317,0.1252909949982424,0.1077502556984885,1.9303807474038228,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,objective_listener,0.32853879503952504,0.696009211157798,0.1557100672850907,0.4333043438870221,0.9927227592032342,0.1488027742817791,0.10241447433631815,True,0.23442010546794215
193,S2,4,193:S2,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.1689390600486691,0.17165232844294,0.17165232844294,0.7183466411747146,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.3257637033535534,0.6154663049951422,0.0793301891844579,0.5208721883554174,0.996018258057791,0.12229399071388872,0.06119644019145169,True,0.2267468890327085
112,S1,3,112:S1,consensus_shadow,1,0.0,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898343,0.9007280210884904,0.3333333333333333,0.1803852438885875,0.1816211162365067,0.1816211162365067,0.9618997465991564,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.3288745980678448,0.6513842674402344,0.10040006512129535,0.49897047743536255,0.995301930573093,0.16487317538744606,0.07146752874416004,True,0.21378124792041725
23,S2,4,23:S2,strict_jury,1,0.0,2,1,3,2.172245188155322,0.6123790379883204,2.7846242261436434,0.4398288517631615,0.5,0.1077461262506019,0.1105388904193231,0.0950634457606178,1.5035183632951068,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",decoder_order_jury,objective_listener,0.41374765051777646,0.6544286079518855,0.2201286211603859,0.4495790572852002,0.9937395479797263,0.1605942526867005,0.08226494498119521,True,0.19673341032121872
161,S2,4,161:S2,fusion_only,1,0.0,0,2,2,0.0,1.8643402052310825,1.8643402052310825,0.0,0.3333333333333333,0.0932315314443422,0.0932952404994223,0.0932952404994223,0.3117939718674025,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.6685268784526391,0.4987578269332455,0.2929057919192619,0.5244161170121707,0.9917338513049342,0.10007512635594723,0.04307929402719888,False,0.14920797474307493
161,S1,3,161:S1,fusion_only,1,0.0,0,2,2,0.0,1.8643402052310825,1.8643402052310825,0.0,0.3333333333333333,0.0628875690641103,0.0629325764045996,0.0629325764045996,0.3005739638388578,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv",decoder_boundary_tomography,objective_listener,0.6909338999712329,0.4987578269332455,0.3153128134378557,0.5178140492904497,0.9917338513049342,0.09469227611363334,0.04485014969671653,False,0.14700004927536917
237,S4,6,237:S4,route_only,-1,0.0,1,0,1,1.05448050759572,0.0,1.05448050759572,0.0,0.1666666666666666,0.0367326726211917,-0.0367326726211917,-0.0367326726211917,0.1330807471531569,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,decoder_boundary_tomography,objective_listener,0.6683807581940258,0.41960882024869806,0.2781851683183748,0.6012314490785734,0.9973843160792928,0.13839805159014923,0.030977972093312312,False,0.1418581094999847
137,S4,6,137:S4,route_only,-1,0.0,1,0,1,1.05448050759572,0.0,1.05448050759572,0.0,0.1666666666666666,0.0115404012631097,-0.0115404012631097,-0.0115404012631097,0.1288193170492709,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,decoder_boundary_tomography,objective_listener,0.6822703308955694,0.41960882024869806,0.2920747410199185,0.598784089045531,0.9973843160792928,0.13774519628145152,0.03237589288970132,False,0.1401274178712835
137,S1,3,137:S1,route_only,-1,0.0,1,0,1,1.05448050759572,0.0,1.05448050759572,0.0,0.1666666666666666,1.2490271174669942e-05,-1.2490271174669942e-05,-1.2490271174669942e-05,0.1268692988775196,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,decoder_boundary_tomography,objective_listener,0.6886977478205559,0.41960882024869806,0.298502157944905,0.5976437192002676,0.9973843160792928,0.13642331560981388,0.032226249334918716,False,0.13893595073884277
237,S1,3,237:S1,route_only,-1,0.0,1,0,1,1.05448050759572,0.0,1.05448050759572,0.0,0.1666666666666666,0.1079288914689594,-0.1079288914689594,-0.1079288914689594,0.1451240324118876,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,decoder_boundary_tomography,objective_listener,0.6338143397227597,0.41960882024869806,0.24361874984710874,0.6078288102228803,0.9973843160792928,0.16587283862773194,0.02723101854814241,False,0.13568386512011166
184,S4,6,184:S4,route_only,1,0.0,1,0,1,1.05448050759572,0.0,1.05448050759572,0.0,0.1666666666666666,0.1104180804837754,0.1104180804837754,0.1104180804837754,0.1455450942864294,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,decoder_boundary_tomography,objective_listener,0.6327945337516812,0.41960882024869806,0.2425989438760302,0.6080512414190429,0.9973843160792928,0.16712515153326038,0.027111516647676377,False,0.13532300705069059
95,S1,3,95:S1,fusion_only,1,0.0,0,1,1,0.0,0.6123790379883204,0.6123790379883204,0.0,0.1666666666666666,0.025231970158993,0.025231970158993,0.025231970158993,0.0761555358833106,submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,decoder_boundary_tomography,objective_listener,0.6960255305464245,0.4067291826427111,0.27439012186778006,0.6136688454628741,0.9956931545478287,0.12164372926381525,0.018691495412484955,False,0.13360008214556676
75,S2,4,75:S2,fusion_only,1,0.0,0,1,1,0.0,0.6123790379883204,0.6123790379883204,0.0,0.1666666666666666,0.0674157258801414,0.0674157258801414,0.0674157258801414,0.0802994910427654,submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,decoder_boundary_tomography,objective_listener,0.671613818379071,0.4067291826427111,0.24997840970042653,0.6174694987665381,0.9956931545478287,0.13435288493825717,0.017305584382488155,False,0.1329630146051799
75,S3,5,75:S3,fusion_only,1,0.0,0,1,1,0.0,0.6123790379883204,0.6123790379883204,0.0,0.1666666666666666,0.0960585117662911,0.0960585117662911,0.0960585117662911,0.0831132381433956,submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,decoder_boundary_tomography,objective_listener,0.6569929502136737,0.4067291826427111,0.23535754153502922,0.6199533485301261,0.9956931545478287,0.14718977357697424,0.016435712742351897,False,0.1305035235835333
95,S3,5,95:S3,fusion_only,1,0.0,0,1,1,0.0,0.6123790379883204,0.6123790379883204,0.0,0.1666666666666666,0.0973980611615257,0.0973980611615257,0.0973980611615257,0.0832448298552484,submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,decoder_boundary_tomography,objective_listener,0.6563581482707492,0.4067291826427111,0.2347227395921047,0.620067653670636,0.9956931545478287,0.14782402260295263,0.016396665644891437,False,0.13036631354939388
23,S4,6,23:S4,route_only,1,0.0,1,0,1,1.1177646805596029,0.0,1.1177646805596029,0.0,0.1666666666666666,0.1939250813209297,0.1939250813209297,0.1939250813209297,0.1692533979345963,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,decoder_boundary_tomography,objective_listener,0.6080396712772158,0.42145246309994944,0.21876590282719052,0.6128572975967863,0.9973226894485855,0.20856647717762805,0.024896817402206357,False,0.12267502009219639
