flat_idx,row,subject_id,target,target_idx,cell_key,desired_logit,current_logit,row_state_logit,pre_logit,transport_delta,pre_delta,abs_transport_delta,positive_mean_logit,negative_mean_logit,negative_distance,positive_disagreement,frontier_delta,frontier_sign_agrees,bad_tangent_value,bad_tangent_alignment,source_health,source_family_count,source_families,source_direction,route_energy_delta,subject_energy_delta,transport_rank,negative_distance_rank,positive_consensus_rank,source_health_rank,route_safe_rank,subject_safe_rank,anti_bad_rank,cell_score,config,selected
49,7,id01,Q1,0,7:Q1,-1.7182967651033867,-1.7612611967075045,-1.7612611967075045,-2.2469727330087808,0.0429644316041175,0.5286759679053941,0.0429644316041175,-1.85840350396776,-2.0472193684770916,0.3289226033737049,0.1942846145205106,0.0,False,-0.0094459169327446,-0.0094459169327446,0.36,0,,1,-0.011616040320268,-0.0018070518514369,0.8885714285714286,0.9177142857142856,0.0857142857142857,0.468,0.9754285714285714,0.9765714285714284,0.9685714285714284,0.7286971428571428,full_field_public_private_reset,True
1061,151,id06,S2,4,151:S2,5.8165868068950335,6.669956792127098,6.287443068133273,2.8669690449085983,-0.8533699852320646,2.949617761986435,0.8533699852320646,4.920851008287127,4.217144511896248,1.5994422949987852,1.393492196061772,0.3825137239938252,False,-0.0630947231990766,0.0630947231990766,0.478524211298606,1,public_loss_tomography,1,-0.0029768140297172,-0.0001738618583534,0.9782857142857144,0.9771428571428572,0.0251428571428571,0.9497142857142856,0.864,0.864,0.0262857142857142,0.7284685714285715,full_field_public_private_reset,True
940,134,id06,Q3,2,134:Q3,0.71835957020614,0.7529654861764173,0.7529654861764173,1.1348900332563927,-0.0346059159702772,-0.4165304630502526,0.0346059159702772,0.8293503955924125,0.9821202143763618,0.2637606441702217,0.1527698188319901,0.0,False,0.0064815274007422,-0.0064815274007422,0.36,0,,-1,-0.0044973828189365,-0.0015882639373484,0.844,0.8868571428571429,0.12,0.468,0.9074285714285716,0.9737142857142858,0.9297142857142856,0.7257714285714285,full_field_public_private_reset,True
1151,164,id07,S1,3,164:S1,2.628825725830157,2.8171622097168765,2.4747230442921357,1.916293719172,-0.1883364838867196,0.7125320066581566,0.1883364838867196,2.403088493958613,2.1314893688323746,0.4973363569977822,0.2875963469494917,0.3424391654247407,False,-0.00858468478206,0.00858468478206,0.4994550623624358,1,public_loss_tomography,1,-0.0245052799474886,-0.0020435432469371,0.96,0.9537142857142856,0.0514285714285713,0.9542857142857144,0.9982857142857144,0.9817142857142858,0.0502857142857142,0.7255314285714285,full_field_public_private_reset,True
541,77,id03,Q3,2,77:Q3,1.1109533800069311,1.1485342818571396,1.1485342818571396,1.563291947030639,-0.0375809018502084,-0.4523385670237079,0.0375809018502084,1.2314858148918393,1.3973888810261337,0.2864355010192025,0.1659030660693997,0.0,False,0.0068726548070269,-0.0068726548070269,0.36,0,,-1,-0.0062244598791051,-0.0002353566964716,0.864,0.9034285714285716,0.1068571428571428,0.468,0.9314285714285714,0.8811428571428571,0.9388571428571428,0.7250971428571428,full_field_public_private_reset,True
745,106,id04,S1,3,106:S1,1.4989007673416472,1.5531903360662016,1.5531903360662016,1.9612234279492275,-0.0542895687245543,-0.4623226606075803,0.0542895687245543,1.6347969544428067,1.8847792293137784,0.3858784619721309,0.1632132367532103,0.0,False,0.0076230006577068,-0.0076230006577068,0.36,0,,-1,-0.0063728433141329,-0.0007032434697108,0.9211428571428572,0.9377142857142856,0.1102857142857143,0.468,0.9348571428571428,0.9451428571428572,0.9531428571428572,0.7213428571428573,full_field_public_private_reset,True
676,96,id04,S2,4,96:S2,0.9495048398703608,0.9787326022510044,0.9787326022510044,1.2584008141208365,-0.0292277623806433,-0.3088959742504755,0.0292277623806433,1.034666244624971,1.1691247490110697,0.2196199091407087,0.1118672847479328,0.0,False,0.0046489924071787,-0.0046489924071787,0.36,0,,-1,-0.0093120877214736,-0.000162958991088,0.8114285714285714,0.8502857142857143,0.184,0.468,0.9634285714285714,0.8588571428571429,0.8674285714285714,0.7125428571428571,full_field_public_private_reset,True
1042,148,id06,S4,6,148:S4,5.515606339534531,6.368593529988465,5.986503128796266,2.6154460328558566,-0.8529871904539341,2.9001603066786745,0.8529871904539341,4.62970978984662,3.92722772722654,1.5883786123079917,1.3788829316285578,0.3820904011921993,False,-0.0643834500793976,0.0643834500793976,0.5006678283198825,1,public_loss_tomography,1,-0.0063888492585988,-0.000380599716051,0.9777142857142858,0.9765714285714284,0.0262857142857142,0.9548571428571428,0.9354285714285714,0.9097142857142856,0.0251428571428571,0.7122457142857141,full_field_public_private_reset,True
122,17,id01,S1,3,17:S1,1.4559599281032485,1.4782896410450754,1.4782896410450754,1.4169275110783672,-0.0223297129418271,0.039032417024881,0.0223297129418271,1.4660172150517337,1.5444925548261392,0.0885326267228909,0.0245448519866832,0.0,False,-0.0006892624179022,0.0006892624179022,0.7117826423954706,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",1,-0.0030102044440598,-0.0007997180554992,0.748,0.5622857142857143,0.6822857142857143,0.9851428571428572,0.8651428571428571,0.9508571428571428,0.1879999999999999,0.7115714285714286,full_field_public_private_reset,True
7,1,id01,Q1,0,1:Q1,-2.2210821610733973,-2.2537708251844486,-2.2537708251844486,-2.616087953214128,0.0326886641110513,0.3950057921407306,0.0326886641110513,-2.3262342507903844,-2.4704254988613568,0.2493433377879594,0.1449268512118717,0.0,False,-0.006237989894378,-0.006237989894378,0.36,0,,1,-0.006349623289267,-0.0011153246846402,0.8354285714285714,0.8765714285714286,0.128,0.468,0.9342857142857144,0.9611428571428572,0.9222857142857144,0.706782857142857,full_field_public_private_reset,True
654,93,id04,S1,3,93:S1,6.037363060787213,6.837471167102045,6.455081809128748,2.5452570441540656,-0.8001081063148323,3.492106016633147,0.8001081063148323,4.990594727728505,4.049285066754772,1.988077994032441,1.5433957208673934,0.3823893579732971,False,-0.0740613198908551,0.0740613198908551,0.4466625091709464,1,public_loss_tomography,1,-0.0034880636697108,-0.0004212181344039,0.9765714285714284,0.9845714285714284,0.0245714285714285,0.9462857142857144,0.8822857142857143,0.9182857142857144,0.0245714285714285,0.7063257142857142,full_field_public_private_reset,True
942,134,id06,S2,4,134:S2,2.3753198549729104,2.4311406419002672,2.4311406419002672,2.996708366792568,-0.0558207869273568,-0.6213885118196574,0.0558207869273568,2.544254186878727,2.7970701632625112,0.4217503082896008,0.2262270899569202,0.0,False,0.010015460232381,-0.010015460232381,0.36,0,,-1,-0.0029193554849609,-2.0393261420670328e-06,0.9228571428571428,0.944,0.0662857142857142,0.468,0.8617142857142857,0.6057142857142856,0.9714285714285714,0.7047028571428572,full_field_public_private_reset,True
1250,178,id07,S2,4,178:S2,0.377033962218341,0.3539833023303561,0.3539833023303561,0.1662530887728387,0.0230506598879849,0.2107808734455023,0.0230506598879849,0.3164372596188526,0.2062394966010277,0.1707944656173133,0.0750920854230069,0.0,False,-0.0035305842633497,-0.0035305842633497,0.36,0,,1,-0.0034507891113859,-0.0008687780557343,0.7582857142857143,0.7834285714285715,0.2977142857142857,0.468,0.8805714285714286,0.9542857142857144,0.7885714285714286,0.7005771428571429,full_field_public_private_reset,True
777,111,id05,Q1,0,111:Q1,0.9555868351071992,0.9805207475010418,0.9805207475010418,1.195732331328769,-0.0249339123938424,-0.2401454962215697,0.0249339123938424,1.0235630642665874,1.138068862743936,0.1824820276367366,0.0860846335310909,0.0,False,0.0043345500874351,-0.0043345500874351,0.36,0,,-1,-0.011197609759848,-0.0006315615247292,0.7765714285714286,0.8034285714285714,0.2537142857142856,0.468,0.9725714285714284,0.9388571428571428,0.8474285714285714,0.6975885714285713,full_field_public_private_reset,True
758,108,id05,Q3,2,108:Q3,0.7483482568321564,0.7848087512101835,0.7848087512101835,1.1872011576832162,-0.036460494378027,-0.4388529008510597,0.036460494378027,0.86528723250479,1.026244194993258,0.2778959381611015,0.1609569625892131,0.0,False,0.0070655535844633,-0.0070655535844633,0.36,0,,-1,-0.0045725101485327,-8.921171198279787e-06,0.8554285714285714,0.8965714285714286,0.1131428571428571,0.468,0.9114285714285716,0.6411428571428571,0.9434285714285714,0.6971657142857143,full_field_public_private_reset,True
781,111,id05,S2,4,111:S2,-1.2148775907934208,-1.2395901114029877,-1.2395901114029877,-1.4735370193177786,0.0247125206095668,0.2586594285243577,0.0247125206095668,-1.286379492985946,-1.4003848266119685,0.1855072358185474,0.0935787631659163,0.0,False,-0.0036765787415045,-0.0036765787415045,0.36,0,,1,-0.0079134917808336,-0.0001270907220063,0.772,0.8085714285714286,0.2268571428571428,0.468,0.9497142857142856,0.8382857142857143,0.8051428571428572,0.694697142857143,full_field_public_private_reset,True
1600,228,id10,S2,4,228:S2,-0.5857368108619055,-0.6101973606685946,-0.6101973606685946,-0.86268305368266,0.0244605498066891,0.2769462428207544,0.0244605498066891,-0.6606944992714079,-0.780327438007277,0.1945906271453714,0.1009942772056261,0.0,False,-0.0039978822919002,-0.0039978822919002,0.36,0,,1,-0.0117947313336546,-6.213332129656468e-05,0.7714285714285715,0.8274285714285714,0.2045714285714286,0.468,0.976,0.7714285714285715,0.8331428571428572,0.6934,full_field_public_private_reset,True
1733,247,id10,S2,4,247:S2,-0.7414744927716765,-0.7627175312593306,-0.7627175312593306,-1.0535235081137302,0.021243038487654,0.3120490153420536,0.021243038487654,-0.8208787266302104,-0.932990434148772,0.1915159413770953,0.1163223907417598,0.0,False,-0.0058349522222607,-0.0058349522222607,0.36,0,,1,-0.0060562646818191,-0.0002516999658332,0.736,0.8217142857142857,0.1702857142857142,0.468,0.9302857142857144,0.8868571428571429,0.9085714285714286,0.6926457142857142,full_field_public_private_reset,True
39,5,id01,S2,4,5:S2,0.1590017709553441,0.1996499994914437,0.1996499994914437,0.1996499994914437,-0.0406482285360996,-0.0406482285360996,0.0406482285360996,0.1996499994914437,0.3497799135221558,0.1907781425668117,0.0,0.0,False,0.0009204245586542,-0.0009204245586542,0.8090887940814668,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",1,0.0076783032677479,0.0005154939922249,0.8782857142857143,0.8194285714285714,0.876,0.996,0.0662857142857142,0.1142857142857143,0.4662857142857143,0.6920628571428572,full_field_public_private_reset,True
817,116,id05,S3,5,116:S3,-1.9451897718718485,-1.9815291003700093,-1.9815291003700093,-2.3468990653138313,0.036339328498161,0.401709293441983,0.036339328498161,-2.0546030933587733,-2.21766342737246,0.2724736555006117,0.1461479859775288,0.0,False,-0.0064587019443737,-0.0064587019443737,0.36,0,,1,-0.0148361678916426,-6.637369122593911e-05,0.8548571428571429,0.892,0.1262857142857143,0.468,0.9851428571428572,0.7828571428571429,0.9285714285714286,0.6900114285714285,full_field_public_private_reset,True
525,75,id03,Q1,0,75:Q1,1.9206808637161383,1.950562492803013,1.950562492803013,2.280347944899788,-0.0298816290868744,-0.3596670811836495,0.0298816290868744,2.016519583222368,2.1484337641700524,0.2277529004539138,0.13191418083871,0.0,False,0.0056046693611184,-0.0056046693611184,0.36,0,,-1,-0.0075442858704284,-9.55275298725848e-05,0.816,0.8594285714285714,0.1462857142857142,0.468,0.9468571428571428,0.8114285714285714,0.8982857142857142,0.6871142857142857,full_field_public_private_reset,True
53,7,id01,S2,4,7:S2,0.3082260885212945,0.2822830469617565,0.2822830469617565,0.0630640623914439,0.0259430415595379,0.2451620261298506,0.0259430415595379,0.238439250047694,0.1154181256225417,0.1928079628987528,0.087687593828125,0.0,False,-0.004718089446203,-0.004718089446203,0.36,0,,1,-0.000730951080083,-9.647754902179784e-05,0.7897142857142857,0.824,0.2457142857142856,0.468,0.7348571428571429,0.8125714285714286,0.8702857142857143,0.6815428571428572,full_field_public_private_reset,True
584,83,id04,S1,3,83:S1,1.542119443315774,1.5699977760444337,1.5699977760444337,1.863412220887137,-0.0278783327286598,-0.3212927775713632,0.0278783327286598,1.6286806650129744,1.7627482069455565,0.2206287636297825,0.1173657779370813,0.0,False,0.0052638507928144,-0.0052638507928144,0.36,0,,-1,-0.0040993648047655,-0.0003773542624045,0.8051428571428572,0.8531428571428571,0.1674285714285714,0.468,0.8994285714285715,0.9091428571428573,0.8868571428571429,0.6782457142857143,full_field_public_private_reset,True
413,59,id03,Q1,0,59:Q1,8.5,10.370489641880376,10.370489641880376,2.332109837761673,-1.8704896418803756,6.1678901622383275,1.8704896418803756,8.762813681056635,5.540880686759737,2.9591193132402633,3.215351921647481,0.0,False,-0.146575008413494,0.146575008413494,0.4397901687454145,1,public_loss_tomography,1,-0.0005483523454545,-2.977736592668645e-05,0.9828571428571428,0.9971428571428572,0.0102857142857142,0.9451428571428572,0.7091428571428571,0.7137142857142857,0.0097142857142856,0.6768171428571428,full_field_public_private_reset,True
393,56,id02,Q2,1,56:Q2,0.4375602700426592,0.2133783191153881,0.581125969786029,0.7100801726494758,0.224181950927271,-0.2725199026068166,0.224181950927271,0.5472439536779852,0.6584984915192178,0.2209382214765586,0.1737478734174884,-0.3677476506706409,False,0.002782893030971,0.002782893030971,0.6906305942773294,1,public_loss_tomography,-1,0.0010199634522096,-0.0054604969956735,0.9645714285714284,0.8537142857142858,0.1005714285714285,0.9811428571428572,0.3228571428571428,0.9965714285714286,0.1114285714285714,0.6762742857142857,full_field_public_private_reset,True
553,79,id03,Q1,0,79:Q1,8.5,10.26277345723236,10.26277345723236,1.9730558889169776,-1.7627734572323617,6.526944111083022,1.7627734572323617,8.604829943569285,5.294411666287279,3.205588333712721,3.315887027326154,0.0,False,-0.1505280720888165,0.1505280720888165,0.4363539985326485,1,public_loss_tomography,1,-0.0005810807029744,-2.9160212217818268e-05,0.98,0.9988571428571428,0.0074285714285714,0.9445714285714286,0.716,0.7097142857142857,0.0074285714285714,0.6762285714285715,full_field_public_private_reset,True
917,131,id06,Q1,0,131:Q1,-1.7914623731623975,-1.821063961012414,-1.821063961012414,-2.2645163389470473,0.0296015878500164,0.4730539657846497,0.0296015878500164,-1.9097544365993409,-2.053119450356733,0.2616570771943354,0.1773809511738533,0.0,False,-0.0080068598353856,-0.0080068598353856,0.36,0,,1,-0.007808378349259,-1.9407409283966892e-05,0.8137142857142857,0.8851428571428571,0.0977142857142857,0.468,0.948,0.6822857142857143,0.9582857142857144,0.6761371428571428,full_field_public_private_reset,True
1576,225,id09,Q2,1,225:Q2,0.1931058943573323,0.4218177499296668,0.0568133266807847,-0.1210159678244792,-0.2287118555723345,0.3141218621818115,0.2287118555723345,0.0705493287918857,-0.0498842500002859,0.2429901443576182,0.1886526921302333,0.3650044232488821,False,-0.0035030802306746,0.0035030802306746,0.36,0,,-1,-0.0081659301098336,-0.0088725854003135,0.9651428571428572,0.8742857142857143,0.0885714285714285,0.468,0.9514285714285714,0.9982857142857144,0.0942857142857143,0.6752571428571429,full_field_public_private_reset,True
696,99,id04,S1,3,99:S1,2.100226159838467,2.1268946417105674,2.1268946417105674,2.718251678124333,-0.0266684818721003,-0.618025518285866,0.0266684818721003,2.2451660489933203,2.378713408476501,0.2784872486380338,0.2365428145655062,0.0,False,0.0100257944765515,-0.0100257944765515,0.36,0,,-1,-0.003531434218448,-0.0004658370722075,0.7937142857142857,0.8971428571428571,0.0611428571428571,0.468,0.8851428571428571,0.9228571428571428,0.972,0.6741942857142857,full_field_public_private_reset,True
409,58,id02,S1,3,58:S1,2.492685416109741,2.524473997414382,2.524473997414382,2.8103442600542343,-0.031788581304641,-0.3176588439444932,0.031788581304641,2.581648049942353,2.7238860419815105,0.2312006258717693,0.1143481050559408,0.0,False,0.005484119681574,-0.005484119681574,0.36,0,,-1,-0.0022226942768843,-0.0001450082090486,0.8325714285714285,0.8628571428571429,0.1754285714285713,0.468,0.8382857142857143,0.848,0.8942857142857142,0.6739771428571428,full_field_public_private_reset,True
619,88,id04,S1,3,88:S1,1.5983553098094108,1.62472434235514,1.62472434235514,1.8430714453357675,-0.0263690325457293,-0.2447161355263567,0.0263690325457293,1.6683937629512655,1.7867629407650718,0.188407630955661,0.0873388411922509,0.0,False,0.0039073435089604,-0.0039073435089604,0.36,0,,-1,-0.0034774557934504,-0.0003818853309561,0.7925714285714286,0.8131428571428572,0.2474285714285714,0.468,0.8817142857142857,0.9108571428571428,0.8262857142857143,0.6739257142857142,full_field_public_private_reset,True
1425,203,id09,S2,4,203:S2,1.9475943277830796,2.0171391548920727,2.0171391548920727,1.2295123450925096,-0.0695448271089931,0.71808198269057,0.0695448271089931,1.7404719792427052,1.509019133384517,0.4385751943985623,0.2881204637720851,0.0,False,-0.0147417349415951,0.0147417349415951,0.36,0,,-1,-0.0204112793432933,-0.0009158986772745,0.9371428571428572,0.9462857142857144,0.0508571428571428,0.468,0.9937142857142856,0.9565714285714286,0.036,0.6722400000000001,full_field_public_private_reset,True
322,46,id02,Q1,0,46:Q1,0.3561605187005652,0.3801559092672515,0.3801559092672515,0.5560789409229746,-0.0239953905666863,-0.1999184222224094,0.0239953905666863,0.4153405155983962,0.5278420454464235,0.1716815267458583,0.0703692126622892,0.0,False,0.0028400090096867,-0.0028400090096867,0.36,0,,-1,-0.0021278186632811,-0.0003271073211753,0.7657142857142857,0.7857142857142857,0.3234285714285714,0.468,0.836,0.9017142857142856,0.7205714285714286,0.6718628571428571,full_field_public_private_reset,True
452,64,id03,S2,4,64:S2,-0.1950628545333887,-0.2168719469012452,-0.2168719469012452,-0.3968258432358159,0.0218090923678564,0.2017629887024271,0.0218090923678564,-0.2528627261681594,-0.3568293268951449,0.1617664723617561,0.0719815585338282,0.0,False,-0.0028457424703104,-0.0028457424703104,0.36,0,,1,-0.0007869221695757,-0.0004509511351825,0.7422857142857143,0.7668571428571429,0.3114285714285714,0.468,0.7405714285714285,0.9217142857142856,0.7217142857142858,0.6705142857142858,full_field_public_private_reset,True
1644,234,id10,S4,6,234:S4,0.6533014154168276,0.6167590372852957,0.6167590372852957,0.679832872086847,0.0365423781315319,-0.0265314566700193,0.0365423781315319,0.6293738042456061,0.5018765392088511,0.1514248762079765,0.0252295339206205,0.0,False,-0.0003292054788462,-0.0003292054788462,0.6581949071202732,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",-1,0.0126840908596006,-0.0001251793813907,0.856,0.7462857142857143,0.6771428571428572,0.9771428571428572,0.032,0.8354285714285714,0.3782857142857143,0.6698742857142856,full_field_public_private_reset,True
963,137,id06,S2,4,137:S2,2.3184443334541713,2.357037480265043,2.357037480265043,2.878765278525281,-0.0385931468108715,-0.5603209450711097,0.0385931468108715,2.4613830399170906,2.6504576471760752,0.3320133137219039,0.2086911193040952,0.0,False,0.0101603760388144,-0.0101603760388144,0.36,0,,-1,-0.0015796321982253,1.841252802491089e-05,0.8685714285714285,0.9205714285714286,0.0759999999999999,0.468,0.812,0.4479999999999999,0.9731428571428572,0.6696,full_field_public_private_reset,True
1586,226,id09,S2,4,226:S2,0.6079679929435514,0.5356394248729429,0.5356394248729429,0.9700890623204472,0.0723285680706085,-0.3621210693768958,0.0723285680706085,0.7172589285760749,0.8265729135232702,0.2186049205797188,0.1649178125440578,0.0,False,0.0083400610431291,0.0083400610431291,0.36,0,,1,-0.0196302387545388,-0.0029653420237858,0.9388571428571428,0.8491428571428571,0.1085714285714285,0.468,0.9914285714285714,0.9897142857142858,0.0514285714285713,0.66876,full_field_public_private_reset,True
1421,203,id09,Q1,0,203:Q1,-0.9391949454251264,-0.9906150166878448,-0.9906150166878448,-1.0400435540857471,0.0514200712627186,0.100848608660621,0.0514200712627186,-0.9629122050837168,-1.0231762462701086,0.0839813008449823,0.0570388657702022,0.0,False,-0.0005897174196036,-0.0005897174196036,0.36,0,,1,-0.0098039335484183,-0.0027739744316817,0.9148571428571428,0.5411428571428571,0.396,0.468,0.9651428571428572,0.9885714285714284,0.4274285714285714,0.66708,full_field_public_private_reset,True
1291,184,id08,S1,3,184:S1,0.7188706013414782,0.7387212937292646,0.7387212937292646,0.6441281554734031,-0.0198506923877864,0.0747424458680751,0.0198506923877864,0.7198026660780924,0.7876359326807155,0.0687653313392373,0.0378372553023446,0.0,False,-0.0002821609017731,0.0002821609017731,0.8238733509442264,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",1,-0.0008319410807149,-0.001310093712336,0.7205714285714285,0.4857142857142857,0.5542857142857143,0.9965714285714286,0.7451428571428571,0.9662857142857144,0.2525714285714285,0.6664914285714285,full_field_public_private_reset,True
1623,231,id10,S4,6,231:S4,0.7421114631222805,0.7650162292153734,0.7650162292153734,1.0494572059546083,-0.0229047660930928,-0.3073457428323278,0.0229047660930928,0.8219044245632204,0.9333724704417172,0.1912610073194368,0.1137763906956939,0.0,False,0.0069539448158648,-0.0069539448158648,0.36,0,,-1,-0.0084005053330276,-7.67714882298487e-05,0.7548571428571429,0.8211428571428572,0.1782857142857142,0.468,0.9548571428571428,0.7937142857142857,0.9405714285714286,0.6641085714285714,full_field_public_private_reset,True
1579,225,id09,S2,4,225:S2,1.73415471228036,1.8087023244772735,1.8087023244772735,1.3286328144565225,-0.0745476121969135,0.4055218978238377,0.0745476121969135,1.6140094684545467,1.4989917461290208,0.2351629661513392,0.1803659574851293,0.0,False,-0.0095735932547344,0.0095735932547344,0.36,0,,-1,-0.0112143930724462,-0.0008630310648671,0.9405714285714286,0.8657142857142858,0.0959999999999999,0.468,0.9731428571428572,0.9537142857142856,0.0468571428571428,0.6638685714285714,full_field_public_private_reset,True
1647,235,id10,Q3,2,235:Q3,1.3930190347773117,1.4417655756490435,1.4417655756490435,0.8726010224220432,-0.0487465408717322,0.5204180123552683,0.0487465408717322,1.2466409518871853,1.1002668437431398,0.2927521910341717,0.2079348347086962,0.0,False,-0.011525476617386,0.011525476617386,0.36,0,,-1,-0.0140492566129857,-0.0015357219888422,0.9062857142857144,0.908,0.0777142857142857,0.468,0.9811428571428572,0.972,0.0394285714285714,0.6638171428571429,full_field_public_private_reset,True
