flat_idx,row,subject_id,target,target_idx,cell_key,desired_logit,current_logit,row_state_logit,pre_logit,transport_delta,pre_delta,abs_transport_delta,positive_mean_logit,negative_mean_logit,negative_distance,positive_disagreement,frontier_delta,frontier_sign_agrees,bad_tangent_value,bad_tangent_alignment,source_health,source_family_count,source_families,source_direction,route_energy_delta,subject_energy_delta,transport_rank,negative_distance_rank,positive_consensus_rank,source_health_rank,route_safe_rank,subject_safe_rank,anti_bad_rank,cell_score,config,selected
541,77,id03,Q3,2,77:Q3,1.0972657497819056,1.1485342818571396,1.1485342818571396,1.563291947030639,-0.051268532075233963,-0.4660261972487334,0.051268532075233963,1.2314858148918393,1.3973888810261337,0.30012313124422807,0.16590306606939975,0.0,False,0.006872654807026907,-0.006872654807026907,0.36,0,,-1,-0.008420044560140338,-0.000307733209866462,0.9114285714285715,0.8954285714285715,0.10685714285714287,0.468,0.9708571428571429,0.9108571428571428,0.9262857142857143,0.7397142857142858,cohort_ready_private_safe_reset,True
49,7,id01,Q1,0,7:Q1,-1.7023195307544776,-1.7612611967075043,-1.7612611967075043,-2.2469727330087808,0.058941665953026634,0.5446532022543031,0.058941665953026634,-1.8584035039677598,-2.0472193684770916,0.344899837722614,0.1942846145205106,0.0,False,-0.009445916932744602,-0.009445916932744602,0.36,0,,1,-0.015961873462586817,-0.002484072901782597,0.9257142857142857,0.9154285714285715,0.08571428571428574,0.468,0.9948571428571429,0.992,0.9588571428571429,0.7387142857142857,cohort_ready_private_safe_reset,True
309,44,id02,Q2,1,44:Q2,0.24745474577229098,0.11052481817504667,0.4920531806191599,0.684078932283046,0.13692992759724432,-0.43662418651075496,0.13692992759724432,0.4796375699732668,0.6072686317025469,0.3598138859302559,0.19894927070980803,-0.38152836244411326,False,0.003915241747203547,0.003915241747203547,0.7789976155539251,1,public_loss_tomography,-1,-0.0010849160760121324,-0.004811161289543328,0.964,0.9182857142857143,0.08171428571428574,0.9942857142857143,0.7708571428571429,0.9971428571428571,0.06514285714285717,0.7363885714285714,cohort_ready_private_safe_reset,True
745,106,id04,S1,3,106:S1,1.4845740723185288,1.5531903360662016,1.5531903360662016,1.9612234279492275,-0.06861626374767282,-0.47664935563069877,0.06861626374767282,1.6347969544428067,1.8847792293137782,0.4002051569952494,0.16321323675321037,0.0,False,0.0076230006577068625,-0.0076230006577068625,0.36,0,,-1,-0.007987511433756755,-0.0008786159692314166,0.936,0.9331428571428572,0.11028571428571432,0.468,0.9657142857142857,0.9708571428571429,0.9417142857142857,0.7287371428571429,cohort_ready_private_safe_reset,True
676,96,id04,S2,4,96:S2,0.9400821076009417,0.9787326022510043,0.9787326022510043,1.2584008141208365,-0.03865049465006265,-0.3183187065198948,0.03865049465006265,1.034666244624971,1.1691247490110697,0.22904264141012798,0.11186728474793285,0.0,False,0.004648992407178771,-0.004648992407178771,0.36,0,,-1,-0.012267063462629624,-0.00020670293383888427,0.8674285714285714,0.8422857142857143,0.18400000000000005,0.468,0.9874285714285714,0.8891428571428571,0.8468571428571429,0.72636,cohort_ready_private_safe_reset,True
7,1,id01,Q1,0,1:Q1,-2.209132139855374,-2.2537708251844486,-2.2537708251844486,-2.616087953214128,0.04463868532907478,0.4069558133587541,0.04463868532907478,-2.3262342507903844,-2.4704254988613568,0.26129335900598294,0.1449268512118717,0.0,False,-0.006237989894378006,-0.006237989894378006,0.36,0,,1,-0.008696044708637052,-0.0015280724142154312,0.8937142857142857,0.8651428571428571,0.128,0.468,0.9725714285714285,0.9862857142857143,0.9085714285714286,0.7222571428571428,cohort_ready_private_safe_reset,True
767,109,id05,S2,4,109:S2,-1.6083116344172947,-1.6350216804482878,-1.6350216804482878,-1.5131396262091499,0.02671004603099303,-0.09517200820814486,0.02671004603099303,-1.6106452696004603,-1.7023866712644171,0.09407503684712237,0.04875282169565517,0.0,False,0.0007742129789876412,0.0007742129789876412,0.8303202267428932,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",-1,-0.008061140498211383,-0.0003934489195309837,0.7714285714285715,0.5628571428571428,0.4674285714285714,0.9971428571428571,0.9668571428571429,0.9268571428571428,0.1468571428571429,0.7198857142857141,cohort_ready_private_safe_reset,True
1151,164,id07,S1,3,164:S1,2.7360547452842527,2.8171622097168765,2.4747230442921357,1.9162937191720002,-0.08110746443262373,0.8197610261122525,0.08110746443262373,2.4030884939586126,2.1314893688323746,0.6045653764518781,0.28759634694949177,0.34243916542474073,False,-0.008584684782060007,0.008584684782060007,0.49945506236243586,1,public_loss_tomography,1,-0.010197230975603877,-0.0008578056123616576,0.9451428571428572,0.9554285714285714,0.05142857142857138,0.9542857142857143,0.9771428571428571,0.9691428571428572,0.03942857142857148,0.7180971428571429,cohort_ready_private_safe_reset,True
1733,247,id10,S2,4,247:S2,-0.7321313413988852,-0.7627175312593306,-0.7627175312593306,-1.0535235081137302,0.030586189860445367,0.32139216671484494,0.030586189860445367,-0.8208787266302104,-0.9329904341487719,0.20085909274988667,0.11632239074175983,0.0,False,-0.005834952222260722,-0.005834952222260722,0.36,0,,1,-0.008666710512871045,-0.00035442750224021213,0.8114285714285714,0.8165714285714286,0.17028571428571426,0.468,0.972,0.9205714285714286,0.8937142857142857,0.7138457142857142,cohort_ready_private_safe_reset,True
1054,150,id06,S2,4,150:S2,5.948642313018947,6.3415193622717485,5.959672909812828,2.5203535854665446,-0.3928770492528013,3.4282887275524025,0.3928770492528013,4.618190065727774,3.8784440574179406,2.0701982556010066,1.3883716323152078,0.38184645245892046,False,-0.06367560505765317,0.06367560505765317,0.4432263389581805,1,public_loss_tomography,1,-0.0011305204474525432,-8.61526043879346e-05,0.9765714285714285,0.9845714285714285,0.02571428571428569,0.9457142857142857,0.7754285714285715,0.8102857142857143,0.02571428571428569,0.7129028571428572,cohort_ready_private_safe_reset,True
1061,151,id06,S2,4,151:S2,6.247499926111978,6.669956792127098,6.287443068133273,2.8669690449085983,-0.42245686601512045,3.3805308812033794,0.42245686601512045,4.920851008287127,4.217144511896248,2.0303554142157294,1.393492196061772,0.3825137239938252,False,-0.06309472319907664,0.06309472319907664,0.478524211298606,1,public_loss_tomography,1,-0.001165951316304703,-6.833134923350803e-05,0.9771428571428571,0.984,0.025142857142857133,0.9497142857142857,0.7788571428571429,0.7868571428571429,0.026285714285714246,0.7115428571428573,cohort_ready_private_safe_reset,True
1250,178,id07,S2,4,178:S2,0.383529657382774,0.35398330233035613,0.35398330233035613,0.16625308877283873,0.029546355052417872,0.21727656860993527,0.029546355052417872,0.3164372596188526,0.20623949660102775,0.17729016078174625,0.07509208542300697,0.0,False,-0.0035305842633497485,-0.0035305842633497485,0.36,0,,1,-0.004365013102929527,-0.0011059018070308652,0.8005714285714286,0.7737142857142857,0.2977142857142857,0.468,0.9102857142857143,0.9817142857142858,0.764,0.7113828571428572,cohort_ready_private_safe_reset,True
781,111,id05,S2,4,111:S2,-1.2069822483590795,-1.2395901114029877,-1.2395901114029877,-1.4735370193177786,0.03260786304390817,0.26655477095869906,0.03260786304390817,-1.286379492985946,-1.4003848266119683,0.19340257825288876,0.09357876316591635,0.0,False,-0.003676578741504561,-0.003676578741504561,0.36,0,,1,-0.010424538602219258,-0.0001630265340499537,0.8302857142857143,0.8005714285714286,0.22685714285714287,0.468,0.9782857142857143,0.8697142857142857,0.7811428571428571,0.7093257142857142,cohort_ready_private_safe_reset,True
777,111,id05,Q1,0,111:Q1,0.9482143817765352,0.9805207475010418,0.9805207475010418,1.195732331328769,-0.032306365724506625,-0.24751794955223394,0.032306365724506625,1.0235630642665874,1.138068862743936,0.18985448096740076,0.08608463353109091,0.0,False,0.004334550087435153,-0.004334550087435153,0.36,0,,-1,-0.014493566893467591,-0.0008141880244175101,0.828,0.7937142857142857,0.25371428571428567,0.468,0.992,0.9674285714285714,0.8245714285714285,0.7092571428571428,cohort_ready_private_safe_reset,True
1600,228,id10,S2,4,228:S2,-0.577325700322739,-0.6101973606685946,-0.6101973606685946,-0.86268305368266,0.03287166034585565,0.28535735335992096,0.03287166034585565,-0.6606944992714079,-0.780327438007277,0.203001737684538,0.1009942772056261,0.0,False,-0.003997882291900267,-0.003997882291900267,0.36,0,,1,-0.015797295906924358,-7.443408325136236e-05,0.8337142857142857,0.8188571428571428,0.20457142857142863,0.468,0.9937142857142857,0.7948571428571428,0.8102857142857143,0.7067257142857143,cohort_ready_private_safe_reset,True
942,134,id06,S2,4,134:S2,2.3564278080379752,2.4311406419002672,2.4311406419002672,2.996708366792568,-0.074712833862292,-0.6402805587545926,0.074712833862292,2.544254186878727,2.7970701632625112,0.440642355224536,0.22622708995692023,0.0,False,0.010015460232381094,-0.010015460232381094,0.36,0,,-1,-0.0038963141163259607,2.5869497045916123e-06,0.9428571428571428,0.9411428571428572,0.06628571428571428,0.468,0.8977142857142857,0.5382857142857143,0.9628571428571429,0.7049942857142858,cohort_ready_private_safe_reset,True
696,99,id04,S1,3,99:S1,2.0820485463806264,2.1268946417105674,2.1268946417105674,2.718251678124333,-0.044846095329940994,-0.6362031317437067,0.044846095329940994,2.2451660489933203,2.378713408476501,0.2966648620958745,0.23654281456550627,0.0,False,0.010025794476551508,-0.010025794476551508,0.36,0,,-1,-0.0059439890016385055,-0.0007838824549199347,0.8942857142857142,0.8942857142857142,0.061142857142857165,0.468,0.9417142857142857,0.9645714285714285,0.9634285714285714,0.7039828571428571,cohort_ready_private_safe_reset,True
525,75,id03,Q1,0,75:Q1,1.9097974450329835,1.950562492803013,1.950562492803013,2.280347944899788,-0.04076504777002943,-0.37055049986680455,0.04076504777002943,2.016519583222368,2.1484337641700524,0.23863631913706884,0.13191418083871004,0.0,False,0.0056046693611184846,-0.0056046693611184846,0.36,0,,-1,-0.0103117280759768,-0.00012771249581328484,0.876,0.852,0.14628571428571424,0.468,0.9777142857142858,0.8445714285714285,0.8828571428571429,0.7034057142857144,cohort_ready_private_safe_reset,True
817,116,id05,S3,5,116:S3,-1.9329712571470836,-1.9815291003700093,-1.9815291003700093,-2.3468990653138313,0.04855784322292567,0.4139278081667477,0.04855784322292567,-2.0546030933587733,-2.21766342737246,0.2846921702253764,0.14614798597752887,0.0,False,-0.006458701944373712,-0.006458701944373712,0.36,0,,1,-0.019884338544680302,-8.458339939218865e-05,0.904,0.8845714285714286,0.12628571428571433,0.468,0.9977142857142857,0.8074285714285714,0.916,0.7013371428571428,cohort_ready_private_safe_reset,True
1042,148,id06,S4,6,148:S4,5.945018541285453,6.368593529988465,5.986503128796266,2.6154460328558566,-0.42357498870301225,3.3295725084295964,0.42357498870301225,4.62970978984662,3.9272277272265397,2.0177908140589134,1.3788829316285578,0.3820904011921993,False,-0.06438345007939761,0.06438345007939761,0.5006678283198825,1,public_loss_tomography,1,-0.0025109860576248977,-0.0001499986210111437,0.9777142857142858,0.9828571428571429,0.026285714285714246,0.9548571428571428,0.8525714285714285,0.8617142857142857,0.025142857142857133,0.6986342857142857,cohort_ready_private_safe_reset,True
758,108,id05,Q3,2,108:Q3,0.7350686988469424,0.7848087512101835,0.7848087512101835,1.1872011576832162,-0.04974005236324108,-0.45213245883627384,0.04974005236324108,0.86528723250479,1.026244194993258,0.29117549614631555,0.1609569625892131,0.0,False,0.007065553584463317,-0.007065553584463317,0.36,0,,-1,-0.006122491563881116,6.4550011768110815e-06,0.9074285714285715,0.8897142857142857,0.1131428571428571,0.468,0.9462857142857143,0.5194285714285714,0.9314285714285714,0.6972628571428572,cohort_ready_private_safe_reset,True
122,17,id01,S1,3,17:S1,1.4565983985347395,1.4782896410450754,1.4782896410450754,1.4169275110783672,-0.02169124251033594,0.03967088745637226,0.02169124251033594,1.4660172150517337,1.5444925548261392,0.08789415629139974,0.02454485198668328,0.0,False,-0.0006892624179022163,0.0006892624179022163,0.7117826423954706,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",1,-0.0029251018139467844,-0.0007769096812668963,0.7068571428571429,0.5354285714285715,0.6822857142857143,0.9851428571428571,0.868,0.964,0.15200000000000002,0.6969257142857144,cohort_ready_private_safe_reset,True
917,131,id06,Q1,0,131:Q1,-1.7773537388850147,-1.821063961012414,-1.821063961012414,-2.2645163389470473,0.04371022212739928,0.4871626000620326,0.04371022212739928,-1.9097544365993406,-2.053119450356733,0.27576571147171824,0.17738095117385333,0.0,False,-0.008006859835385604,-0.008006859835385604,0.36,0,,1,-0.011550958929245736,-2.351912941797596e-05,0.8897142857142857,0.8771428571428571,0.09771428571428575,0.468,0.984,0.7091428571428571,0.9474285714285714,0.6959257142857143,cohort_ready_private_safe_reset,True
584,83,id04,S1,3,83:S1,1.5323720767181892,1.5699977760444337,1.5699977760444337,1.863412220887137,-0.03762569932624449,-0.3310401441689479,0.03762569932624449,1.6286806650129744,1.7627482069455565,0.23037613022736725,0.11736577793708136,0.0,False,0.005263850792814429,-0.005263850792814429,0.36,0,,-1,-0.005513258179509484,-0.00050583281006868,0.864,0.8451428571428572,0.16742857142857148,0.468,0.9371428571428572,0.944,0.8697142857142857,0.6950457142857143,cohort_ready_private_safe_reset,True
53,7,id01,S2,4,7:S2,0.3157629099381401,0.28228304696175655,0.28228304696175655,0.06306406239144392,0.033479862976383556,0.2526988475466962,0.033479862976383556,0.238439250047694,0.1154181256225417,0.2003447843155984,0.08768759382812506,0.0,False,-0.004718089446203005,-0.004718089446203005,0.36,0,,1,-0.0008679849972956788,-0.00011496857710281694,0.8394285714285714,0.8148571428571428,0.24571428571428566,0.468,0.7514285714285714,0.8382857142857143,0.8502857142857143,0.6926,cohort_ready_private_safe_reset,True
39,5,id01,S2,4,5:S2,0.15698089094088982,0.19964999949144374,0.19964999949144374,0.19964999949144374,-0.04266910855055392,-0.04266910855055392,0.04266910855055392,0.19964999949144374,0.34977991352215587,0.19279902258126605,0.0,0.0,False,0.0009204245586542013,-0.0009204245586542013,0.8090887940814668,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",1,0.008087134659969464,0.0005445107092687113,0.8862857142857142,0.8,0.876,0.996,0.0862857142857143,0.14057142857142857,0.43028571428571427,0.6919542857142857,cohort_ready_private_safe_reset,True
654,93,id04,S1,3,93:S1,6.484836247334659,6.837471167102045,6.455081809128748,2.5452570441540656,-0.3526349197673859,3.9395792031805934,0.3526349197673859,4.990594727728505,4.049285066754772,2.4355511805798873,1.5433957208673934,0.3823893579732971,False,-0.07406131989085513,0.07406131989085513,0.44666250917094646,1,public_loss_tomography,1,-0.0012060442330815713,-0.0001456725079632959,0.976,0.9874285714285714,0.024571428571428577,0.9462857142857143,0.784,0.8594285714285714,0.024571428571428577,0.6890457142857143,cohort_ready_private_safe_reset,True
409,58,id02,S1,3,58:S1,2.482958631064042,2.524473997414382,2.524473997414382,2.8103442600542343,-0.041515366350340255,-0.3273856289901924,0.041515366350340255,2.581648049942353,2.7238860419815105,0.2409274109174686,0.11434810505594085,0.0,False,0.005484119681574084,-0.005484119681574084,0.36,0,,-1,-0.002905268919907167,-0.00018884813037121223,0.8811428571428571,0.8554285714285714,0.17542857142857138,0.468,0.8674285714285714,0.884,0.8782857142857143,0.6880114285714286,cohort_ready_private_safe_reset,True
619,88,id04,S1,3,88:S1,1.5908221554853166,1.62472434235514,1.62472434235514,1.8430714453357675,-0.03390218686982349,-0.2522492898504509,0.03390218686982349,1.6683937629512655,1.7867629407650718,0.19594078527975523,0.08733884119225098,0.0,False,0.003907343508960466,-0.003907343508960466,0.36,0,,-1,-0.004458245774113412,-0.0004889369136805953,0.8428571428571429,0.8057142857142857,0.24742857142857144,0.468,0.9137142857142857,0.9422857142857143,0.8034285714285714,0.6875714285714285,cohort_ready_private_safe_reset,True
963,137,id06,S2,4,137:S2,2.3016580767741956,2.357037480265043,2.357037480265043,2.878765278525281,-0.055379403490847245,-0.5771072017510854,0.055379403490847245,2.4613830399170906,2.6504576471760752,0.3487995704018796,0.20869111930409528,0.0,False,0.010160376038814452,-0.010160376038814452,0.36,0,,-1,-0.0022518206181973976,3.0487906109419316e-05,0.92,0.9171428571428571,0.07599999999999996,0.468,0.8445714285714285,0.45371428571428574,0.9651428571428572,0.6830285714285715,cohort_ready_private_safe_reset,True
1623,231,id10,S4,6,231:S4,0.7328670786119361,0.7650162292153734,0.7650162292153734,1.0494572059546083,-0.03214915060343726,-0.3165901273426722,0.03214915060343726,0.8219044245632204,0.9333724704417173,0.20050539182978122,0.11377639069569398,0.0,False,0.006953944815864848,-0.006953944815864848,0.36,0,,-1,-0.011750687837488893,-9.97143114342472e-05,0.8257142857142857,0.8154285714285714,0.17828571428571427,0.468,0.9845714285714285,0.8257142857142857,0.9285714285714286,0.6829371428571429,cohort_ready_private_safe_reset,True
220,31,id02,S1,3,31:S1,2.2074376763389645,2.2450451517970933,2.2450451517970933,2.5807862463579867,-0.037607475458128814,-0.3733485700190222,0.037607475458128814,2.312193370709272,2.4440336995079677,0.2365960231690032,0.13429643782435738,0.0,False,0.0065565755957057645,-0.0065565755957057645,0.36,0,,-1,-0.004307850371495947,-0.00012014784062125937,0.8634285714285714,0.8491428571428571,0.14342857142857146,0.468,0.9097142857142857,0.8405714285714285,0.9182857142857143,0.6825485714285714,cohort_ready_private_safe_reset,True
322,46,id02,Q1,0,46:Q1,0.34995432134698945,0.38015590926725157,0.38015590926725157,0.5560789409229746,-0.03020158792026212,-0.20612461957598516,0.03020158792026212,0.4153405155983962,0.5278420454464235,0.1778877240994341,0.07036921266228921,0.0,False,0.002840009009686742,-0.002840009009686742,0.36,0,,-1,-0.0026349412839034025,-0.0004056610995386168,0.8068571428571428,0.7748571428571429,0.3234285714285714,0.468,0.8577142857142857,0.9291428571428572,0.692,0.6809142857142857,cohort_ready_private_safe_reset,True
1576,225,id09,Q2,1,225:Q2,0.2906484277205,0.42181774992966686,0.05681332668078474,-0.12101596782447924,-0.13116932220916688,0.41166439554497924,0.13116932220916688,0.07054932879188577,-0.049884250000285915,0.3405326777207859,0.1886526921302333,0.3650044232488821,False,-0.003503080230674615,0.003503080230674615,0.36,0,,-1,-0.00775840449345977,-0.00549435854433572,0.9605714285714285,0.9114285714285715,0.08857142857142852,0.468,0.964,0.9982857142857143,0.06971428571428573,0.6803257142857142,cohort_ready_private_safe_reset,True
452,64,id03,S2,4,64:S2,-0.18885048531166518,-0.21687194690124525,-0.21687194690124525,-0.3968258432358159,0.028021461589580077,0.2079753579241507,0.028021461589580077,-0.2528627261681594,-0.3568293268951449,0.16797884158347973,0.07198155853382826,0.0,False,-0.0028457424703104426,-0.0028457424703104426,0.36,0,,1,-0.0009583846263565565,-0.0005728752462908077,0.7811428571428571,0.7588571428571429,0.3114285714285714,0.468,0.7617142857142857,0.9508571428571428,0.6937142857142857,0.6797771428571429,cohort_ready_private_safe_reset,True
935,133,id06,S2,4,133:S2,2.4948694692253435,2.528211441785841,2.528211441785841,2.8107274013542796,-0.033341972560497535,-0.3158579321289361,0.033341972560497535,2.5847146336995284,2.7016910578831195,0.206821588657776,0.11300638382737542,0.0,False,0.004795435348965805,-0.004795435348965805,0.36,0,,-1,-0.001791635780263201,-2.4081885069304754e-05,0.8382857142857143,0.8222857142857143,0.18000000000000005,0.468,0.8205714285714285,0.7097142857142857,0.8525714285714285,0.67884,cohort_ready_private_safe_reset,True
403,57,id02,S2,4,57:S2,2.340761900299139,2.381939974923296,2.381939974923296,2.72685505572485,-0.04117807462415701,-0.3860931554257112,0.04117807462415701,2.450922991083607,2.593788527203514,0.2530266269043753,0.13796603232062166,0.0,False,0.006095320019105496,-0.006095320019105496,0.36,0,,-1,-0.003164827232085221,1.1616079462865858e-05,0.88,0.8617142857142858,0.1388571428571429,0.468,0.8794285714285714,0.5028571428571429,0.9034285714285715,0.6786514285714286,cohort_ready_private_safe_reset,True
413,59,id03,Q1,0,59:Q1,8.5,10.370489641880376,10.370489641880376,2.332109837761673,-1.8704896418803756,6.1678901622383275,1.8704896418803756,8.762813681056635,5.540880686759737,2.9591193132402633,3.215351921647481,0.0,False,-0.14657500841349408,0.14657500841349408,0.4397901687454145,1,public_loss_tomography,1,-0.0005483523454545836,-2.977736592668645e-05,0.9828571428571429,0.9971428571428571,0.010285714285714231,0.9451428571428572,0.7142857142857143,0.7251428571428571,0.009714285714285675,0.6785771428571429,cohort_ready_private_safe_reset,True
199,28,id02,S1,3,28:S1,2.2090706703079954,2.243341714038403,2.243341714038403,2.531798385952991,-0.03427104373040768,-0.3227277156449957,0.03427104373040768,2.3010330484213206,2.4184004031937953,0.20932973288579992,0.11538266876583521,0.0,False,0.006172963104515601,-0.006172963104515601,0.36,0,,-1,-0.004595596033466154,-0.00010948737079566166,0.8451428571428572,0.8251428571428572,0.17200000000000004,0.468,0.9182857142857143,0.8337142857142857,0.9068571428571428,0.6784571428571428,cohort_ready_private_safe_reset,True
553,79,id03,Q1,0,79:Q1,8.5,10.262773457232361,10.262773457232361,1.9730558889169778,-1.7627734572323615,6.526944111083022,1.7627734572323615,8.604829943569285,5.294411666287279,3.205588333712721,3.3158870273261534,0.0,False,-0.1505280720888165,0.1505280720888165,0.4363539985326485,1,public_loss_tomography,1,-0.000581080702974468,-2.9160212217818268e-05,0.98,0.9988571428571429,0.007428571428571451,0.9445714285714286,0.7205714285714286,0.7211428571428571,0.007428571428571451,0.6779200000000001,cohort_ready_private_safe_reset,True
928,132,id06,S2,4,132:S2,2.212993104819427,2.2659002772427095,2.2659002772427095,2.81771402149854,-0.05290717242328258,-0.604720916679113,0.05290717242328258,2.3762630260938753,2.5564036411680076,0.34341053634858065,0.22072549770233216,0.0,False,0.00929668090858007,-0.00929668090858007,0.36,0,,-1,-0.003111428991764642,7.500101205981657e-05,0.916,0.9131428571428571,0.06971428571428573,0.468,0.8777142857142857,0.38457142857142856,0.9565714285714286,0.6767942857142858,cohort_ready_private_safe_reset,True
