flat_idx,row,subject_id,target,target_idx,cell_key,desired_logit,current_logit,row_state_logit,pre_logit,transport_delta,pre_delta,abs_transport_delta,positive_mean_logit,negative_mean_logit,negative_distance,positive_disagreement,frontier_delta,frontier_sign_agrees,bad_tangent_value,bad_tangent_alignment,source_health,source_family_count,source_families,source_direction,route_energy_delta,subject_energy_delta,transport_rank,negative_distance_rank,positive_consensus_rank,source_health_rank,route_safe_rank,subject_safe_rank,anti_bad_rank,cell_score,config,selected
7,1,id01,Q1,0,1:Q1,-2.028496932321466,-2.2537708251844486,-2.2537708251844486,-2.616087953214128,0.22527389286298272,0.587591020892662,0.22527389286298272,-2.3262342507903844,-2.4704254988613568,0.4419285665398909,0.1449268512118717,0.0,False,-0.006237989894378006,-0.006237989894378006,0.36,0,,1,-0.045712060698017476,-0.0080852791979302,0.9,0.8828571428571429,0.128,0.468,0.98,0.996,0.8822857142857143,0.7262000000000001,listener_shock_reset,True
745,106,id04,S1,3,106:S1,1.2579083195667828,1.5531903360662016,1.5531903360662016,1.9612234279492275,-0.29528201649941876,-0.7033151083824447,0.29528201649941876,1.6347969544428067,1.8847792293137782,0.6268709097469953,0.16321323675321037,0.0,False,0.0076230006577068625,-0.0076230006577068625,0.36,0,,-1,-0.028690574086668308,-0.0029321930636432986,0.9337142857142857,0.9297142857142857,0.11028571428571432,0.468,0.9594285714285714,0.9771428571428571,0.9222857142857143,0.7257885714285714,listener_shock_reset,True
1733,247,id10,S2,4,247:S2,-0.593788761759305,-0.7627175312593306,-0.7627175312593306,-1.0535235081137302,0.16892876950002567,0.45973474635442524,0.16892876950002567,-0.8208787266302104,-0.9329904341487719,0.33920167238946697,0.11632239074175983,0.0,False,-0.005834952222260722,-0.005834952222260722,0.36,0,,1,-0.04317861341333029,-0.0012675323734670507,0.844,0.8354285714285714,0.17028571428571426,0.468,0.976,0.9428571428571428,0.8668571428571429,0.7240457142857143,listener_shock_reset,True
696,99,id04,S1,3,99:S1,1.8227069396183926,2.1268946417105674,2.1268946417105674,2.718251678124333,-0.3041877020921748,-0.8955447385059405,0.3041877020921748,2.2451660489933203,2.378713408476501,0.5560064688581083,0.23654281456550627,0.0,False,0.010025794476551508,-0.010025794476551508,0.36,0,,-1,-0.04018704120596306,-0.005275981892904291,0.9365714285714286,0.9171428571428571,0.061142857142857165,0.468,0.9754285714285714,0.9914285714285714,0.9502857142857143,0.7221028571428573,listener_shock_reset,True
676,96,id04,S2,4,96:S2,0.7953387234809915,0.9787326022510043,0.9787326022510043,1.2584008141208365,-0.18339387877001279,-0.46306209063984494,0.18339387877001279,1.034666244624971,1.1691247490110697,0.3737860255300781,0.11186728474793285,0.0,False,0.004648992407178771,-0.004648992407178771,0.36,0,,-1,-0.05436083770227995,-0.00029358729835110564,0.8611428571428571,0.8514285714285714,0.18400000000000005,0.468,0.9868571428571429,0.852,0.8160000000000001,0.7201885714285714,listener_shock_reset,True
1042,148,id06,S4,6,148:S4,6.530671411859688,6.368593529988465,5.986503128796266,2.6154460328558566,0.1620778818712223,3.915225379003831,0.1620778818712223,4.62970978984662,3.9272277272265397,2.603443684633148,1.3788829316285578,0.3820904011921993,True,-0.06438345007939761,-0.06438345007939761,0.5006678283198825,1,public_loss_tomography,1,0.0007144299920307517,4.277482425585344e-05,0.8365714285714285,0.9885714285714285,0.026285714285714246,0.9548571428571428,0.49257142857142855,0.5531428571428572,0.9982857142857143,0.71996,listener_shock_reset,True
525,75,id03,Q1,0,75:Q1,1.7452108676336966,1.950562492803013,1.950562492803013,2.280347944899788,-0.20535162516931638,-0.5351370772660915,0.20535162516931638,2.016519583222368,2.1484337641700524,0.4032228965363558,0.13191418083871004,0.0,False,0.0056046693611184846,-0.0056046693611184846,0.36,0,,-1,-0.053289268228637,-0.0004126340917394167,0.884,0.8685714285714285,0.14628571428571424,0.468,0.9845714285714285,0.8777142857142857,0.8537142857142856,0.7095028571428572,listener_shock_reset,True
181,25,id01,S4,6,25:S4,-0.062233651230304166,0.03777179700260852,0.03777179700260852,0.03777179700260852,-0.10000544823291269,-0.10000544823291269,0.10000544823291269,0.03777179700260852,0.19379593111194784,0.25602958234225204,0.0,0.0,False,0.0012487065680527503,-0.0012487065680527503,0.7776206218728741,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",1,0.011167960725496917,-0.00026488842856572936,0.6965714285714286,0.7474285714285714,0.876,0.9937142857142857,0.3062857142857143,0.8428571428571429,0.4074285714285715,0.7087771428571429,listener_shock_reset,True
781,111,id05,S2,4,111:S2,-1.085552346566217,-1.2395901114029877,-1.2395901114029877,-1.4735370193177786,0.15403776483677079,0.3879846727515617,0.15403776483677079,-1.286379492985946,-1.4003848266119683,0.3148324800457514,0.09357876316591635,0.0,False,-0.003676578741504561,-0.003676578741504561,0.36,0,,1,-0.04777949680166582,-0.000404890684916788,0.8222857142857143,0.8131428571428572,0.22685714285714287,0.468,0.9817142857142858,0.8765714285714286,0.7428571428571429,0.70764,listener_shock_reset,True
777,111,id05,Q1,0,111:Q1,0.8335830420170461,0.9805207475010418,0.9805207475010418,1.195732331328769,-0.14693770548399565,-0.36214928931172297,0.14693770548399565,1.0235630642665874,1.138068862743936,0.3044858207268898,0.08608463353109091,0.0,False,0.004334550087435153,-0.004334550087435153,0.36,0,,-1,-0.06468091221379968,-0.0033894878083449917,0.8085714285714286,0.8034285714285714,0.25371428571428567,0.468,0.9897142857142858,0.9794285714285714,0.792,0.7051142857142857,listener_shock_reset,True
1250,178,id07,S2,4,178:S2,0.485252715804131,0.35398330233035613,0.35398330233035613,0.16625308877283873,0.13126941347377485,0.31899962703129225,0.13126941347377485,0.3164372596188526,0.20623949660102775,0.27901321920310324,0.07509208542300697,0.0,False,-0.0035305842633497485,-0.0035305842633497485,0.36,0,,1,-0.015410942436316188,-0.004384327286639067,0.7748571428571429,0.7725714285714286,0.2977142857142857,0.468,0.9062857142857143,0.9874285714285714,0.7257142857142858,0.70268,listener_shock_reset,True
584,83,id04,S1,3,83:S1,1.3842189059984649,1.5699977760444337,1.5699977760444337,1.863412220887137,-0.18577887004596882,-0.47919331488867223,0.18577887004596882,1.6286806650129744,1.7627482069455565,0.3785293009470916,0.11736577793708136,0.0,False,0.005263850792814429,-0.005263850792814429,0.36,0,,-1,-0.025483821542517493,-0.0021987388866771505,0.864,0.8542857142857143,0.16742857142857148,0.468,0.9485714285714286,0.9674285714285714,0.8394285714285714,0.69768,listener_shock_reset,True
817,116,id05,S3,5,116:S3,-1.7463259372328843,-1.9815291003700093,-1.9815291003700093,-2.3468990653138313,0.23520316313712497,0.600573128080947,0.23520316313712497,-2.0546030933587733,-2.21766342737246,0.4713374901395757,0.14614798597752887,0.0,False,-0.006458701944373712,-0.006458701944373712,0.36,0,,1,-0.10055904555770434,-5.3462517924880715e-05,0.9102857142857143,0.8988571428571429,0.12628571428571433,0.468,0.9982857142857143,0.7542857142857142,0.8897142857142857,0.6975542857142856,listener_shock_reset,True
220,31,id02,S1,3,31:S1,2.0448111756503606,2.2450451517970933,2.2450451517970933,2.5807862463579867,-0.20023397614673266,-0.5359750707076261,0.20023397614673266,2.312193370709272,2.4440336995079677,0.39922252385760704,0.13429643782435738,0.0,False,0.0065565755957057645,-0.0065565755957057645,0.36,0,,-1,-0.023092580236993676,-0.0004911275254659356,0.8788571428571429,0.8674285714285714,0.14342857142857146,0.468,0.9417142857142857,0.8908571428571429,0.8925714285714286,0.6954800000000001,listener_shock_reset,True
953,136,id06,Q2,1,136:Q2,0.43621703270956996,0.5810837686146585,0.23840543776517997,0.09157134629520819,-0.14486673590508853,0.3446456864143618,0.14486673590508853,0.2610947580233696,0.1503049828629333,0.28591204984663665,0.1692359496946652,0.3426783308494785,False,-0.00289211579812718,0.00289211579812718,0.6232157006603081,1,public_loss_tomography,1,-0.017684457446504265,-0.009007920000159611,0.8051428571428572,0.7817142857142857,0.10457142857142854,0.9731428571428572,0.9148571428571428,0.9965714285714286,0.03600000000000003,0.6951200000000001,listener_shock_reset,True
942,134,id06,S2,4,134:S2,2.0680854040111125,2.4311406419002672,2.4311406419002672,2.996708366792568,-0.3630552378891547,-0.9286229627814553,0.3630552378891547,2.544254186878727,2.7970701632625112,0.7289847592513987,0.22622708995692023,0.0,False,0.010015460232381094,-0.010015460232381094,0.36,0,,-1,-0.017359605132308165,0.0005214496134883645,0.9525714285714286,0.944,0.06628571428571428,0.468,0.9131428571428571,0.39257142857142857,0.9491428571428572,0.6934971428571428,listener_shock_reset,True
409,58,id02,S1,3,58:S1,2.33246206840075,2.524473997414382,2.524473997414382,2.8103442600542343,-0.19201192901363218,-0.47788219165348433,0.19201192901363218,2.581648049942353,2.7238860419815105,0.39142397358076053,0.11434810505594085,0.0,False,0.005484119681574084,-0.005484119681574084,0.36,0,,-1,-0.013545413447925148,-0.0008238463998100909,0.8714285714285714,0.8628571428571429,0.17542857142857138,0.468,0.8982857142857142,0.9194285714285715,0.8491428571428572,0.6920285714285714,listener_shock_reset,True
935,133,id06,S2,4,133:S2,2.3558752731982997,2.528211441785841,2.528211441785841,2.8107274013542796,-0.1723361685875413,-0.45485212815597986,0.1723361685875413,2.5847146336995284,2.7016910578831195,0.34581578468481977,0.11300638382737542,0.0,False,0.004795435348965805,-0.004795435348965805,0.36,0,,-1,-0.009172347083913568,-4.920420926106395e-05,0.8508571428571429,0.84,0.18000000000000005,0.468,0.8651428571428571,0.7531428571428571,0.8217142857142857,0.6914571428571429,listener_shock_reset,True
511,73,id03,Q1,0,73:Q1,1.7056222728591828,1.8791846304574458,1.8791846304574458,2.193796675822931,-0.173562357598263,-0.48817440296374803,0.173562357598263,1.9421070395305429,2.034217750404397,0.328595477545214,0.12584481814619403,0.0,False,0.005207426252525015,-0.005207426252525015,0.36,0,,-1,-0.04843451359961448,-0.0002042010045633317,0.8514285714285714,0.8262857142857143,0.15600000000000003,0.468,0.9822857142857143,0.8251428571428572,0.8377142857142857,0.6899600000000001,listener_shock_reset,True
199,28,id02,S1,3,28:S1,2.066864954803909,2.243341714038403,2.243341714038403,2.531798385952991,-0.17647675923449402,-0.46493343114908203,0.17647675923449402,2.3010330484213206,2.4184004031937953,0.35153544838988626,0.11538266876583521,0.0,False,0.006172963104515601,-0.006172963104515601,0.36,0,,-1,-0.02400269506488184,-0.0004517426963777226,0.8531428571428571,0.8417142857142857,0.17200000000000004,0.468,0.9451428571428572,0.8834285714285715,0.8805714285714286,0.6888685714285714,listener_shock_reset,True
963,137,id06,S2,4,137:S2,2.0528207735070185,2.357037480265043,2.357037480265043,2.878765278525281,-0.30421670675802437,-0.8259445050182626,0.30421670675802437,2.4613830399170906,2.6504576471760752,0.5976368736690567,0.20869111930409528,0.0,False,0.010160376038814452,-0.010160376038814452,0.36,0,,-1,-0.010623541424684468,0.0005761503446346794,0.9371428571428572,0.924,0.07599999999999996,0.468,0.8765714285714286,0.3851428571428571,0.952,0.6834914285714285,listener_shock_reset,True
619,88,id04,S1,3,88:S1,1.4730954462337644,1.62472434235514,1.62472434235514,1.8430714453357675,-0.15162889612137564,-0.3699759991020031,0.15162889612137564,1.6683937629512655,1.7867629407650718,0.3136674945313074,0.08733884119225098,0.0,False,0.003907343508960466,-0.003907343508960466,0.36,0,,-1,-0.01891923976162946,-0.0020249272372918625,0.8171428571428572,0.8108571428571428,0.24742857142857144,0.468,0.92,0.964,0.7668571428571429,0.6829885714285715,listener_shock_reset,True
393,56,id02,Q2,1,56:Q2,0.3790764185980148,0.21337831911538813,0.581125969786029,0.7100801726494758,0.16569809948262665,-0.331003754051461,0.16569809948262665,0.5472439536779852,0.6584984915192178,0.279422072921203,0.17374787341748846,-0.3677476506706409,False,0.0027828930309710814,0.0027828930309710814,0.6906305942773294,1,public_loss_tomography,-1,-0.0015572858454334648,-0.004385756758253239,0.8422857142857143,0.7731428571428571,0.10057142857142853,0.9811428571428571,0.752,0.988,0.0377142857142857,0.68132,listener_shock_reset,True
928,132,id06,S2,4,132:S2,1.9569833647758337,2.2659002772427095,2.2659002772427095,2.81771402149854,-0.3089169124668758,-0.8607306567227062,0.3089169124668758,2.3762630260938753,2.5564036411680076,0.5994202763921739,0.22072549770233216,0.0,False,0.00929668090858007,-0.00929668090858007,0.36,0,,-1,-0.016416052784489654,0.0009581195333413783,0.9394285714285714,0.9257142857142857,0.06971428571428573,0.468,0.9097142857142857,0.33199999999999996,0.9422857142857143,0.68104,listener_shock_reset,True
1719,245,id10,S2,4,245:S2,-0.5969142599546852,-0.7025362539973634,-0.7025362539973634,-0.8850397632991467,0.10562199404267825,0.2881255033444615,0.10562199404267825,-0.73903695585772,-0.8024934451696304,0.20557918521494523,0.0730014037207133,0.0,False,-0.003942071784621435,-0.003942071784621435,0.36,0,,1,-0.05209108864633383,-0.0006132352697467355,0.7097142857142857,0.6874285714285714,0.3062857142857143,0.468,0.984,0.9005714285714286,0.7685714285714286,0.6801942857142856,listener_shock_reset,True
309,44,id02,Q2,1,44:Q2,0.2682627858005809,0.11052481817504667,0.4920531806191599,0.684078932283046,0.15773796762553421,-0.41581614648246507,0.15773796762553421,0.4796375699732668,0.6072686317025469,0.339005845901966,0.19894927070980803,-0.38152836244411326,False,0.003915241747203547,0.003915241747203547,0.7789976155539251,1,public_loss_tomography,-1,-0.0004341714545303965,-0.005420291520379636,0.8297142857142857,0.8348571428571429,0.08171428571428574,0.9942857142857143,0.6822857142857143,0.992,0.02857142857142858,0.6800799999999999,listener_shock_reset,True
403,57,id02,S2,4,57:S2,2.1704703933388183,2.381939974923296,2.381939974923296,2.72685505572485,-0.2114695815844776,-0.5563846623860318,0.2114695815844776,2.450922991083607,2.593788527203514,0.42331813386469586,0.13796603232062166,0.0,False,0.006095320019105496,-0.006095320019105496,0.36,0,,-1,-0.01614567603203676,0.0002284814216885825,0.8902857142857142,0.8777142857142857,0.1388571428571429,0.468,0.9091428571428571,0.4525714285714286,0.8771428571428571,0.67976,listener_shock_reset,True
917,131,id06,Q1,0,131:Q1,-1.570106715462737,-1.821063961012414,-1.821063961012414,-2.2645163389470473,0.2509572455496769,0.6944096234843102,0.2509572455496769,-1.9097544365993406,-2.053119450356733,0.4830127348939959,0.17738095117385333,0.0,False,-0.008006859835385604,-0.008006859835385604,0.36,0,,1,-0.0676789607149002,0.00037297835057722994,0.9211428571428572,0.9022857142857142,0.09771428571428575,0.468,0.992,0.4194285714285715,0.9302857142857143,0.6771828571428572,listener_shock_reset,True
413,59,id03,Q1,0,59:Q1,8.5,10.370489641880376,10.370489641880376,2.332109837761673,-1.8704896418803756,6.1678901622383275,1.8704896418803756,8.762813681056635,5.540880686759737,2.9591193132402633,3.215351921647481,0.0,False,-0.14657500841349408,0.14657500841349408,0.4397901687454145,1,public_loss_tomography,1,-0.0005483523454545836,-2.977736592668645e-05,0.9828571428571429,0.996,0.010285714285714231,0.9451428571428572,0.6965714285714286,0.7308571428571429,0.009714285714285675,0.6768171428571429,listener_shock_reset,True
553,79,id03,Q1,0,79:Q1,8.5,10.262773457232361,10.262773457232361,1.9730558889169778,-1.7627734572323615,6.526944111083022,1.7627734572323615,8.604829943569285,5.294411666287279,3.205588333712721,3.3158870273261534,0.0,False,-0.1505280720888165,0.1505280720888165,0.4363539985326485,1,public_loss_tomography,1,-0.000581080702974468,-2.9160212217818268e-05,0.98,0.9977142857142857,0.007428571428571451,0.9445714285714286,0.7017142857142857,0.7262857142857143,0.007428571428571451,0.6759657142857143,listener_shock_reset,True
530,75,id03,S3,5,75:S3,-0.1528010865614291,-0.22858804718223494,-0.22858804718223494,-0.3546893135832633,0.07578696062080584,0.20188822702183418,0.07578696062080584,-0.25380830046244063,-0.3002420689505881,0.14744098238915898,0.05044050656041133,0.0,False,-0.0023061982660152035,-0.0023061982660152035,0.41529773185518953,2,"listener_dropout,route_toxicity_fusion",1,-0.027522460862384746,-0.0007760049327154399,0.5862857142857143,0.5485714285714286,0.4542857142857143,0.9417142857142857,0.9537142857142857,0.9165714285714286,0.5765714285714285,0.6759371428571429,listener_shock_reset,True
1190,170,id07,Q1,0,170:Q1,0.3203037840432965,0.4364737206410567,0.4364737206410567,0.6158206410228512,-0.1161699365977602,-0.29551685697955465,0.1161699365977602,0.4723431047174156,0.5539600871912203,0.23365630314792374,0.07173876815271778,0.0,False,0.0036454702004470397,-0.0036454702004470397,0.36,0,,-1,-0.0263274409021772,-0.0026646673076010513,0.7354285714285714,0.7205714285714285,0.3142857142857143,0.468,0.9502857142857143,0.9742857142857143,0.7411428571428571,0.6754399999999999,listener_shock_reset,True
944,134,id06,S4,6,134:S4,1.8736227578939282,2.014723663339382,2.014723663339382,2.2303838721435056,-0.14110090544545395,-0.35676111424957746,0.14110090544545395,2.0578557051002067,2.160068645053951,0.28644588716002284,0.0862640835216494,0.0,False,0.004498739521897916,-0.004498739521897916,0.36,0,,-1,-0.02979194076056868,-0.00036634197180605843,0.7977142857142857,0.7834285714285715,0.252,0.468,0.9617142857142857,0.8668571428571429,0.804,0.6735314285714286,listener_shock_reset,True
758,108,id05,Q3,2,108:Q3,0.5342460472981696,0.7848087512101835,0.7848087512101835,1.1872011576832162,-0.25056270391201385,-0.6529551103850466,0.25056270391201385,0.86528723250479,1.026244194993258,0.4919981476950883,0.1609569625892131,0.0,False,0.007065553584463317,-0.007065553584463317,0.36,0,,-1,-0.021250904256930436,0.001554972921724622,0.9205714285714286,0.9045714285714286,0.1131428571428571,0.468,0.9331428571428572,0.25828571428571434,0.9102857142857143,0.6729714285714286,listener_shock_reset,True
1186,169,id07,S1,3,169:S1,-0.11849888205986082,-0.24046132436596498,-0.24046132436596498,-0.433229629278593,0.12196244230610416,0.3147307472187322,0.12196244230610416,-0.27901498534849056,-0.36334807304067274,0.24484919098081193,0.07710732196505121,0.0,False,-0.0037431990858640715,-0.0037431990858640715,0.36,0,,1,-0.034654836362429275,-0.013573871609346227,0.7525714285714286,0.7354285714285714,0.28800000000000003,0.468,0.9702857142857143,0.9994285714285714,0.748,0.6708685714285714,listener_shock_reset,True
490,70,id03,Q1,0,70:Q1,7.095247498751555,6.258829447317995,5.877174327198861,1.3371962384405012,0.8364180514335606,5.7580512603110545,0.8364180514335606,4.286509733471026,3.2041996365432617,3.8910478622082936,1.7496859677337688,0.3816551201191336,True,-0.08402719074396539,-0.08402719074396539,0.36,0,,1,0.0035579488228445477,0.00018559194570169982,0.9754285714285714,1.0,0.02400000000000002,0.468,0.40914285714285714,0.47257142857142853,0.9994285714285714,0.6704285714285715,listener_shock_reset,True
322,46,id02,Q1,0,46:Q1,0.2514450848072334,0.38015590926725157,0.38015590926725157,0.5560789409229746,-0.1287108244600182,-0.30463385611574123,0.1287108244600182,0.4153405155983962,0.5278420454464235,0.27639696063919017,0.07036921266228921,0.0,False,0.002840009009686742,-0.002840009009686742,0.36,0,,-1,-0.008245568179741869,-0.0013110013480610375,0.7685714285714286,0.7691428571428571,0.3234285714285714,0.468,0.8565714285714285,0.9457142857142857,0.6474285714285715,0.6697371428571429,listener_shock_reset,True
1239,177,id07,Q1,0,177:Q1,-1.2819671686779937,-1.4034954037893879,-1.4034954037893879,-1.5970561884456826,0.12152823511139421,0.315089019767689,0.12152823511139421,-1.442207560720647,-1.5194789197350898,0.2375117510570961,0.07742431386251793,0.0,False,-0.0026544927281518076,-0.0026544927281518076,0.36,0,,1,-0.03912123532382794,-0.006909374893809245,0.7508571428571429,0.7257142857142858,0.28514285714285714,0.468,0.9748571428571429,0.9954285714285714,0.6257142857142857,0.6694628571428571,listener_shock_reset,True
1442,206,id09,Q1,0,206:Q1,0.7705207860211996,0.8222917090791607,0.8222917090791607,0.9055162767850632,-0.05177092305796116,-0.13499549076386363,0.05177092305796116,0.8389366226203412,0.8755941802997892,0.10507339427858964,0.03328982708236095,0.0,False,0.002919458141756058,-0.002919458141756058,0.38061404716486746,1,public_loss_tomography,-1,-0.014626874508830878,-0.002243117510070433,0.44971428571428573,0.4451428571428571,0.5845714285714285,0.9377142857142857,0.9034285714285715,0.9685714285714285,0.6605714285714286,0.6689771428571429,listener_shock_reset,True
1600,228,id10,S2,4,228:S2,-0.44921230502379517,-0.6101973606685946,-0.6101973606685946,-0.86268305368266,0.16098505564479948,0.4134707486588648,0.16098505564479948,-0.6606944992714079,-0.780327438007277,0.33111513298348183,0.1009942772056261,0.0,False,-0.003997882291900267,-0.003997882291900267,0.36,0,,1,-0.0731071213962875,0.00033728787784934045,0.8348571428571429,0.8291428571428572,0.20457142857142863,0.468,0.9937142857142857,0.4285714285714286,0.7737142857142857,0.6688857142857143,listener_shock_reset,True
1292,184,id08,S2,4,184:S2,0.5766176204925337,0.6434861179801513,0.6434861179801513,0.5671929778711228,-0.06686849748761758,0.009424642621410961,0.06686849748761758,0.6282274899583455,0.7732670321534263,0.19664941166089256,0.030517256043611416,0.0,False,0.0005594284904034765,-0.0005594284904034765,0.8335630538006165,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",1,0.0020451584556382407,-0.0007821470650616058,0.5388571428571428,0.6708571428571428,0.6131428571428572,0.9977142857142857,0.4434285714285714,0.9171428571428571,0.32799999999999996,0.6687314285714286,listener_shock_reset,True
1036,148,id06,Q1,0,148:Q1,-1.4872182674630254,-1.71585893272254,-1.71585893272254,-2.304652000063258,0.22864066525951454,0.8174337326002328,0.22864066525951454,-1.8953677924625758,-2.074928002901969,0.5877097354389438,0.21597397248541036,0.0,False,-0.010071171788614448,-0.010071171788614448,0.36,0,,1,-0.09716561272736746,0.0008226608812303693,0.9034285714285715,0.9211428571428572,0.07371428571428573,0.468,0.9977142857142857,0.3462857142857143,0.9514285714285714,0.6684685714285714,listener_shock_reset,True
277,39,id02,S2,4,39:S2,1.733448549815509,1.962670856138777,1.962670856138777,2.31460102593968,-0.2292223063232679,-0.5811524761241709,0.2292223063232679,2.0330568900989574,2.1984527221643417,0.46500417234883273,0.1407720679203612,0.0,False,0.007436459802503225,-0.007436459802503225,0.36,0,,-1,-0.0185830981659747,0.0018089057301919828,0.9045714285714286,0.8925714285714286,0.13371428571428567,0.468,0.9182857142857143,0.23085714285714287,0.9188571428571428,0.6671485714285713,listener_shock_reset,True
